 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52
1,36.429,223.911,107.049,63.731,174.818,152.095,45.610,152.725,159.317,49.081,123.292,165.542,57.256,254.261,297.711,74.623,275.202,282.176,49.467,309.400,165.259,55.659,221.729,377.223,70.093,247.593,368.653,63.972,288.866,342.817,80.757,344.062,366.711,64.983,343.982,307.624,98.825,373.329,333.172,82.243,358.592,190.042,99.488,362.888,258.085,82.133,395.034,253.804,72.294,210.734,193.565,41.855,259.673,136.420,64.618,149.562,194.312,74.442,136.479,224.724,39.426,307.292,120.913,42.429,320.998,132.600,54.660,362.495,129.796,41.930,373.599,112.814,46.835,428.952,148.196,237.144,464.381,251.425,85.629,385.737,283.932,85.766,364.377,285.562,45.384,309.386,435.391,58.242,298.275,398.971,46.363,312.313,380.608,89.590,254.196,246.524,97.795,274.192,238.571,98.282,309.172,246.986,45.684,278.837,153.100,46.108,209.626,124.830,41.081,437.109,116.247,129.507,322.933,208.729,78.349,385.406,302.378,58.571,384.894,317.053,36.355,394.487,436.674,95.962,311.685,202.983,75.072,309.376,179.914,58.548,285.575,394.141,74.081,349.019,325.248,77.135,343.422,344.347,36.572,254.074,474.943,38.913,405.235,411.391,82.897,346.481,333.424,59.212,301.450,322.151,63.582,282.424,328.933,46.934,248.379,407.026
2,42.743,223.992,107.074,50.702,174.469,152.007,41.434,153.105,158.988,52.831,123.585,165.132,68.271,254.370,297.673,76.185,275.677,281.588,60.847,309.339,165.114,54.199,221.217,377.067,63.874,246.950,368.841,63.960,289.111,341.782,68.687,343.069,366.726,82.965,343.714,307.592,73.802,371.678,333.606,50.808,358.765,190.077,113.442,361.844,257.382,252.886,396.910,252.855,62.699,211.035,194.305,49.570,259.863,136.108,52.471,148.733,194.316,55.212,136.429,224.325,41.221,307.218,120.799,48.450,321.015,132.382,45.571,363.049,129.521,41.000,372.954,112.009,44.043,428.941,147.853,44.817,462.376,250.483,69.351,385.526,284.003,83.058,365.553,284.454,38.970,309.950,435.382,54.758,298.017,399.638,52.822,311.766,380.211,76.928,253.590,247.166,93.054,275.172,238.624,118.915,309.587,246.837,49.100,279.148,152.884,55.536,209.083,125.265,38.797,437.477,115.957,92.284,322.447,208.235,70.408,385.651,302.378,50.977,384.228,317.112,37.726,394.774,437.003,103.154,312.232,202.911,78.041,308.941,179.015,46.038,285.866,393.311,65.926,348.919,325.769,66.135,342.743,344.284,33.536,254.194,475.279,33.757,405.271,411.445,100.651,345.449,333.324,59.082,301.716,321.163,58.623,282.610,328.047,47.467,248.169,406.678
3,58.557,223.490,107.120,61.673,174.709,151.963,50.801,152.654,158.669,58.734,122.822,165.286,145.362,254.724,297.238,67.788,275.910,281.777,74.022,309.591,165.712,57.000,221.839,377.047,86.007,248.206,368.647,65.852,289.184,342.084,77.183,343.369,366.079,103.009,342.970,307.223,97.356,371.717,333.606,53.650,357.955,190.014,101.535,362.535,257.316,639.361,393.313,252.314,61.787,211.284,193.806,46.346,260.489,137.122,37.493,149.332,193.773,51.808,136.433,224.742,49.912,306.966,121.086,50.786,321.045,132.443,39.186,363.009,130.139,40.226,373.502,112.410,42.765,428.617,148.134,51.798,461.560,250.022,76.808,384.901,283.840,126.336,363.731,283.909,48.146,310.265,435.960,52.653,298.345,399.262,52.349,312.034,381.035,71.910,253.348,246.937,102.566,274.271,238.655,127.593,309.567,247.067,54.005,278.911,152.738,47.819,209.620,125.334,37.115,436.810,115.727,108.264,322.909,208.340,73.798,385.288,301.920,60.970,384.382,316.920,33.831,394.629,437.018,88.567,312.255,202.971,92.072,309.448,179.610,55.731,285.232,393.013,84.257,348.150,325.106,74.948,342.136,344.130,39.464,254.019,475.171,41.052,405.437,411.125,106.254,345.771,333.313,60.856,301.039,320.939,55.918,282.550,329.363,41.241,248.216,407.326
4,47.143,223.486,106.732,46.442,174.024,152.467,52.647,152.608,159.045,81.500,123.365,165.455,140.918,254.647,297.746,83.705,275.371,282.646,89.073,308.999,165.576,54.415,222.178,377.358,77.497,247.393,368.452,76.869,288.708,341.485,71.383,343.419,366.028,112.652,343.493,307.297,88.836,371.765,333.715,51.780,358.175,189.798,100.547,362.811,257.492,653.145,393.374,252.293,71.904,211.121,193.573,47.509,259.910,135.928,38.096,149.087,193.278,66.125,136.711,224.858,43.596,307.084,120.177,46.529,320.306,132.302,42.000,362.762,129.597,40.426,373.408,112.034,38.730,428.359,148.230,47.144,461.645,250.263,84.722,385.419,284.194,126.270,364.277,284.436,46.220,310.074,435.319,49.274,298.392,399.104,54.014,312.085,380.305,75.060,253.888,247.401,95.500,274.356,239.020,132.158,309.848,247.304,51.258,279.440,153.108,56.114,209.730,124.873,45.223,436.837,115.778,96.912,323.096,208.639,75.122,385.284,302.006,55.970,383.949,317.228,33.629,394.378,437.023,83.558,312.143,202.786,90.557,308.458,179.352,52.644,285.830,393.242,77.221,349.102,325.765,78.151,342.503,344.416,42.476,254.353,475.096,41.435,405.371,411.434,96.921,346.289,333.631,58.616,301.605,320.994,58.110,282.434,328.429,55.314,248.508,407.062
5,54.814,223.579,106.846,44.260,174.997,151.665,48.397,152.388,158.908,85.831,122.861,165.139,133.643,255.149,297.582,75.747,274.809,281.766,90.299,308.844,165.555,50.023,221.919,376.749,72.093,247.674,368.394,70.773,289.212,341.941,67.513,343.582,365.977,80.670,343.636,307.269,95.554,372.257,333.342,50.989,358.416,190.254,99.337,362.414,257.749,630.175,393.481,252.243,56.250,210.981,193.567,55.154,260.296,136.698,41.110,149.159,193.717,53.712,136.593,224.419,57.721,307.035,120.358,58.300,320.329,132.430,40.372,362.824,130.011,41.400,372.800,112.557,43.348,428.373,148.203,48.250,461.780,249.974,76.550,385.396,284.498,120.401,363.945,284.372,46.378,309.714,435.528,48.653,298.112,399.760,56.130,312.203,380.297,70.319,253.747,247.366,110.994,274.863,238.482,126.881,309.746,247.028,56.800,279.126,153.210,51.681,209.737,124.908,35.432,436.965,116.080,87.736,322.749,207.801,84.151,385.260,301.989,55.647,384.232,317.751,31.790,394.548,436.930,100.673,312.091,203.055,82.031,309.799,179.809,64.442,285.660,393.136,85.007,348.895,325.128,84.531,342.905,344.883,41.831,254.041,474.848,38.470,405.150,411.190,93.111,345.779,333.383,67.110,301.728,320.889,57.699,282.876,328.690,45.241,248.439,407.258
6,48.114,223.711,107.216,53.087,174.463,152.664,46.640,152.510,159.222,73.589,123.267,165.533,138.459,254.577,297.490,83.911,275.207,281.723,86.234,309.387,165.399,53.676,222.101,377.357,86.351,247.886,368.676,76.443,288.584,342.296,64.261,343.330,366.664,97.052,343.729,307.491,81.751,372.549,333.284,49.254,358.233,189.391,104.070,363.189,257.545,635.223,393.208,252.270,74.529,210.941,193.140,48.009,260.061,136.436,39.456,149.280,194.153,54.558,136.848,224.565,53.949,306.786,121.037,61.471,320.667,132.006,43.872,362.899,130.437,39.139,373.553,112.562,47.435,428.438,148.056,44.865,462.192,250.246,76.960,384.883,284.489,129.635,363.851,284.058,47.207,309.900,435.547,52.798,298.060,399.171,46.247,312.093,380.631,63.404,254.189,246.987,111.054,274.754,238.661,128.949,309.102,247.202,62.374,278.605,152.761,59.343,208.921,124.678,41.926,437.067,115.423,80.831,322.414,208.709,73.483,385.128,301.828,48.391,384.548,316.853,39.210,394.908,436.691,92.567,312.179,202.784,98.010,309.419,179.613,58.846,285.359,393.710,75.051,348.674,325.463,74.917,342.615,344.458,37.542,254.069,475.400,36.322,405.244,411.744,108.079,345.880,333.298,61.205,301.675,320.800,58.281,282.189,329.386,47.431,247.908,407.370
7,55.043,223.490,107.209,39.606,174.635,152.045,52.581,152.778,158.926,61.613,123.441,165.519,135.884,254.497,297.915,83.178,275.074,282.228,83.533,309.241,165.877,63.920,222.484,376.728,79.868,247.622,368.796,77.312,288.978,342.361,62.096,343.275,366.645,109.809,343.553,307.550,91.023,371.594,333.560,53.559,358.197,189.586,114.244,362.219,258.023,650.795,393.473,252.538,55.096,211.443,193.446,53.864,260.046,136.866,47.699,149.371,193.770,55.808,136.244,224.590,54.434,307.117,120.236,61.957,320.771,132.265,39.372,363.060,130.400,42.496,373.383,112.228,44.539,428.987,148.561,48.904,461.342,250.313,71.503,385.372,284.137,142.226,363.753,284.366,46.823,309.863,435.555,48.403,298.224,399.138,50.336,311.667,380.302,71.404,254.025,246.888,109.566,274.799,238.822,122.198,309.633,247.541,55.568,279.523,152.911,55.398,209.783,125.416,38.723,436.879,115.462,104.176,322.866,208.392,79.244,385.077,301.860,55.895,385.004,317.100,32.589,394.330,436.892,92.731,311.324,203.254,74.010,309.208,180.037,55.837,285.236,393.993,86.272,348.890,325.825,70.594,342.902,344.501,37.596,254.126,475.323,48.930,404.581,411.443,101.873,346.071,333.027,65.897,301.308,320.106,55.103,282.228,329.107,49.255,248.214,407.381
8,55.000,223.478,107.322,59.654,174.365,151.872,56.074,152.359,158.909,73.234,123.085,165.385,127.599,254.527,297.774,79.575,275.402,281.938,82.650,309.328,166.393,53.960,221.747,377.221,86.040,248.263,369.072,73.920,289.090,342.126,67.157,343.414,366.377,99.887,343.280,307.700,75.209,371.604,333.800,51.119,358.348,189.025,113.244,362.373,257.765,645.765,393.274,252.913,53.897,210.668,193.971,51.304,259.905,136.806,43.184,148.724,194.523,45.135,136.638,224.735,47.809,306.843,120.635,57.043,320.447,132.077,40.218,362.530,129.966,39.800,373.906,112.061,48.374,428.352,148.322,48.923,461.740,249.837,72.874,385.652,284.469,142.277,363.885,283.911,47.744,310.508,435.232,49.266,297.560,398.879,49.705,311.134,380.134,80.783,253.959,246.913,103.801,274.548,238.805,139.017,309.596,246.693,56.037,279.137,152.995,48.855,209.627,125.348,37.689,436.606,115.989,92.007,322.320,208.342,84.538,384.872,301.881,53.985,384.625,317.052,38.726,394.051,437.361,81.894,311.659,202.907,90.423,310.024,180.031,52.404,284.977,393.472,74.044,348.885,325.085,76.464,342.952,344.322,34.488,253.662,474.954,42.591,405.395,411.167,99.690,345.610,333.778,58.932,301.103,321.165,61.137,282.679,329.426,50.672,248.676,406.802
9,48.329,223.906,107.733,53.096,174.966,151.738,50.610,152.813,158.816,63.710,122.546,165.342,128.749,254.462,297.777,74.103,275.055,281.915,90.088,309.939,165.937,54.472,221.611,377.435,85.709,247.959,369.716,67.926,289.047,341.927,73.783,343.683,366.049,96.243,342.844,307.645,84.407,372.029,333.790,56.277,358.288,190.076,115.058,362.699,257.855,649.958,393.104,253.366,62.757,211.582,194.115,52.238,259.929,136.784,43.529,149.024,193.744,54.846,136.336,224.525,55.088,307.646,121.005,52.043,320.933,132.384,38.019,362.765,130.314,40.487,373.116,112.294,42.426,428.233,148.702,49.433,461.292,250.117,74.411,385.289,284.646,131.818,363.837,284.708,41.360,310.030,435.448,57.556,297.728,399.352,51.137,312.197,380.203,79.837,253.706,246.762,116.873,274.384,239.013,129.000,309.701,246.919,57.837,278.922,152.938,44.958,209.113,125.499,43.574,436.593,115.919,86.378,322.970,208.818,79.097,384.817,301.837,53.835,384.117,317.346,38.266,394.304,437.171,97.567,312.556,202.946,104.402,309.067,179.743,54.250,285.835,393.834,76.699,348.987,325.454,76.760,343.176,344.519,35.711,253.863,475.431,41.826,405.645,411.383,93.516,346.355,333.645,60.500,301.949,320.912,62.712,282.815,328.737,52.883,248.534,406.871
10,50.029,223.400,107.716,48.019,174.387,151.959,57.132,153.061,159.444,66.613,123.407,165.551,139.614,254.532,297.895,83.452,275.548,282.613,84.007,309.251,166.196,51.773,221.682,377.239,78.669,247.364,369.127,74.074,288.866,341.306,66.617,343.191,366.643,94.078,342.822,307.574,90.243,371.991,333.923,53.768,358.703,190.000,96.140,362.635,257.831,659.313,393.397,253.258,68.809,211.574,193.285,55.771,260.058,136.434,45.213,148.937,194.158,68.327,136.416,224.953,53.265,306.737,121.024,53.329,320.516,131.953,48.115,362.534,129.921,42.600,373.756,112.342,40.417,428.425,148.294,55.952,461.795,249.861,74.252,385.558,284.024,146.292,363.891,284.108,43.280,309.660,435.268,47.194,297.943,399.684,52.575,312.338,380.371,78.199,253.652,247.054,111.295,274.281,238.687,145.424,309.272,246.824,52.416,279.131,153.319,55.645,209.228,124.701,40.770,436.494,115.698,89.777,323.125,208.292,69.765,385.672,301.776,51.466,384.859,317.441,31.581,394.462,436.751,76.337,312.707,202.934,78.330,309.045,179.836,57.548,286.122,394.058,69.147,348.888,325.368,71.766,342.808,343.997,40.735,254.241,475.301,40.583,405.137,411.191,90.286,345.898,333.539,64.589,301.583,320.234,59.301,282.685,329.103,54.277,248.229,407.199
