 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52
1,40.900,223.224,107.234,42.577,174.540,151.948,45.382,152.760,159.113,54.435,123.004,165.307,78.179,254.506,298.559,53.952,275.299,281.776,48.547,309.580,165.158,51.767,221.589,376.847,47.417,247.384,368.488,50.960,289.396,342.018,62.330,343.564,366.842,62.470,342.823,307.717,60.401,371.744,333.304,68.452,358.529,189.888,65.233,362.314,257.826,60.452,395.126,253.368,60.882,210.476,193.461,42.738,260.441,136.683,67.684,149.124,194.186,79.837,136.105,224.878,38.279,307.018,120.935,43.557,320.777,132.920,49.513,362.908,130.644,34.452,373.866,112.381,46.174,428.675,148.599,58.183,462.402,250.640,57.947,385.968,284.493,57.270,364.389,285.647,48.262,310.162,435.640,50.694,297.957,399.479,57.836,311.783,379.895,56.627,253.582,246.735,90.169,274.612,238.374,67.650,310.077,247.207,43.037,279.026,153.357,42.542,209.866,125.074,33.331,436.923,115.974,80.088,323.173,208.099,71.176,384.423,301.457,50.068,384.523,317.138,41.879,394.581,436.985,71.385,312.043,203.056,56.113,309.560,179.958,42.875,285.385,394.312,49.529,349.383,325.016,54.318,342.881,344.137,35.976,253.934,475.557,43.774,404.996,411.549,49.167,345.978,333.513,54.397,301.540,321.508,60.473,282.410,328.591,43.182,248.240,407.423
2,39.143,223.275,106.715,49.327,174.473,151.772,51.529,152.689,158.150,53.831,123.043,165.649,54.266,254.424,297.807,59.712,275.667,282.682,48.628,309.787,165.365,48.676,221.588,377.437,55.934,247.712,368.999,52.636,289.468,341.789,78.843,343.972,366.209,57.730,343.809,307.716,56.548,372.638,333.809,84.508,359.151,189.564,74.640,362.789,257.837,79.542,394.612,253.222,75.522,211.543,194.150,48.724,259.209,136.653,47.331,148.815,194.060,50.404,137.344,224.794,39.956,307.234,121.015,49.979,320.463,132.393,65.853,363.954,130.465,33.696,373.685,112.695,37.922,428.593,148.146,98.029,462.267,250.200,73.490,385.704,284.938,75.555,364.587,285.177,44.213,310.423,435.777,43.718,297.620,399.442,48.295,312.295,380.949,58.392,253.513,246.645,76.831,274.677,238.641,100.548,309.531,246.427,49.942,278.968,152.203,44.741,209.448,125.240,42.757,437.103,115.567,100.203,323.483,208.335,67.567,385.675,301.944,69.962,384.757,317.362,40.815,394.409,436.778,90.875,311.597,202.421,79.330,309.239,179.748,50.394,285.626,394.004,57.412,349.117,324.988,59.896,342.967,344.623,34.380,253.910,475.351,35.096,405.323,411.608,57.603,346.044,333.391,67.747,301.120,321.580,56.877,282.229,328.509,43.401,248.851,407.149
3,31.214,223.495,107.065,47.510,174.515,152.623,43.529,152.697,158.923,44.694,123.328,165.233,58.039,254.289,297.161,66.281,275.647,281.996,48.628,309.053,165.922,48.966,221.556,377.149,54.377,247.241,368.368,56.545,289.332,342.387,71.035,342.969,366.014,62.852,343.872,307.692,67.994,371.791,333.804,62.808,359.138,190.081,86.012,362.486,257.708,98.386,395.115,253.616,59.397,211.741,193.900,42.336,260.327,136.626,45.787,149.206,193.973,49.538,136.682,225.212,44.235,307.331,121.026,51.971,320.992,132.219,36.769,362.667,129.660,34.261,373.341,112.692,36.930,428.438,148.310,39.865,462.183,250.511,77.967,384.763,284.427,76.708,364.302,285.243,47.982,309.245,435.360,53.540,297.971,399.600,48.986,311.938,380.073,63.042,253.812,246.851,89.831,274.100,239.168,101.644,309.385,247.128,46.279,279.198,152.881,49.488,209.795,125.215,34.527,437.004,116.008,100.831,323.894,208.046,68.786,385.058,301.991,48.767,383.743,317.002,34.411,394.599,436.785,75.683,312.026,202.614,71.722,309.072,179.634,56.269,285.480,394.097,50.669,348.743,325.340,63.667,343.103,344.152,32.036,254.071,475.209,36.670,405.596,411.733,72.810,345.900,333.221,54.425,301.679,321.174,55.589,282.538,328.616,40.912,248.428,407.212
4,44.157,223.765,107.399,50.356,174.743,152.384,49.074,152.815,159.289,37.274,123.256,165.443,80.903,255.230,297.989,60.253,275.955,282.043,58.847,309.707,165.884,46.068,222.244,377.402,58.576,247.929,368.525,58.619,289.006,342.346,63.357,343.509,366.150,69.678,343.396,307.510,61.751,372.345,334.349,61.153,358.972,189.857,77.849,362.661,258.362,98.542,394.655,253.559,60.103,211.137,193.743,48.271,259.990,136.465,42.507,148.701,194.042,40.548,136.542,224.764,40.199,307.417,121.038,70.729,320.757,132.323,43.994,363.197,129.817,39.226,373.755,112.291,39.035,428.387,148.591,45.462,461.833,250.178,62.517,385.237,284.218,85.628,364.615,285.765,43.061,309.784,435.557,54.500,298.567,399.414,48.007,311.970,380.782,66.910,253.981,246.874,116.922,275.034,238.541,96.429,309.588,246.733,46.768,278.912,153.252,49.422,209.602,124.911,52.014,436.817,116.723,86.669,322.607,207.692,78.092,385.633,302.256,50.910,384.848,317.326,39.040,394.468,437.383,71.750,311.500,203.270,72.371,309.715,179.451,43.885,285.917,393.631,69.081,348.833,325.646,66.427,343.099,344.642,40.657,254.059,475.292,40.765,405.934,411.682,64.841,346.287,333.258,50.452,301.393,321.432,65.884,282.622,328.597,48.898,248.622,407.656
5,43.957,223.714,107.555,50.298,174.357,152.530,46.647,152.966,159.060,40.927,122.955,165.451,78.758,255.191,298.082,62.952,275.833,282.009,64.562,309.691,165.680,58.574,222.210,376.906,52.351,247.703,368.517,59.040,289.267,342.054,71.296,343.492,366.708,84.313,343.138,308.023,65.819,372.792,334.167,59.610,359.021,189.830,92.814,362.586,258.047,102.542,394.530,253.694,61.279,210.935,194.018,45.729,259.994,136.399,44.272,148.971,193.923,41.279,136.321,224.525,44.794,307.100,121.160,61.021,320.711,132.005,41.538,362.921,129.833,39.496,374.116,112.319,37.435,428.303,148.483,47.038,461.978,250.401,67.940,385.509,284.411,98.635,364.448,285.283,47.628,309.687,435.710,44.444,297.894,399.834,52.199,311.918,380.512,64.675,253.561,246.847,109.633,275.413,238.631,105.983,309.699,246.678,50.732,279.085,152.639,43.548,209.648,124.981,41.764,436.679,116.107,77.054,322.999,208.525,78.634,385.617,301.968,54.947,384.343,317.160,36.444,394.405,437.016,83.894,311.251,202.537,70.330,309.767,179.532,57.885,285.823,394.075,62.382,349.884,325.273,60.469,343.251,344.500,37.940,253.751,475.533,41.478,405.432,411.770,50.048,346.550,333.409,60.260,301.963,320.566,68.918,283.155,329.351,50.613,249.051,407.229
6,50.471,223.392,107.113,51.087,174.876,151.730,43.419,153.180,158.698,42.202,122.853,165.685,64.618,255.274,298.488,67.555,275.409,282.358,68.431,309.662,165.586,49.375,222.178,376.445,57.689,248.181,368.645,61.574,289.419,341.988,67.061,343.413,366.450,74.487,343.857,307.757,72.006,372.288,334.176,67.740,358.763,190.327,84.453,362.580,257.499,113.108,394.379,253.553,59.919,211.658,193.565,45.827,259.548,136.773,45.551,148.859,194.004,47.625,136.816,224.903,42.051,307.148,121.207,73.657,321.160,132.110,40.519,362.586,129.615,36.365,373.584,112.641,36.539,428.323,148.242,44.962,461.980,250.519,77.179,385.146,284.415,94.964,364.646,285.310,44.433,310.196,435.799,42.919,297.351,400.008,61.767,311.826,380.590,68.211,253.555,246.420,122.500,275.669,238.659,90.424,309.470,247.042,50.395,279.170,153.110,45.259,208.847,124.986,43.142,436.663,116.558,82.885,323.028,208.132,75.664,385.309,302.329,49.699,384.378,317.445,40.621,394.964,437.566,79.452,312.000,202.677,71.351,309.623,180.010,49.644,285.851,394.092,71.669,349.814,325.502,65.870,342.779,344.534,42.518,254.113,475.290,32.835,405.517,411.568,54.468,347.411,333.235,54.253,301.525,321.094,53.342,282.430,329.716,46.255,248.313,407.374
7,37.657,223.585,106.942,47.404,174.546,152.389,52.419,153.005,158.866,44.524,122.749,165.326,74.623,254.883,298.404,58.527,275.851,282.184,59.993,309.776,166.117,50.585,221.689,376.745,61.927,247.561,368.590,54.653,288.795,342.119,65.757,343.413,366.263,70.304,343.477,307.450,62.701,372.051,334.154,66.927,358.930,189.818,83.023,362.470,257.456,115.910,394.468,253.661,61.647,211.286,193.920,47.902,259.512,136.031,40.243,149.213,193.485,40.769,136.937,225.221,38.853,307.129,121.214,63.650,320.593,131.686,39.853,362.935,129.350,43.817,373.582,112.444,39.574,428.703,148.798,49.154,461.865,250.376,73.053,385.493,284.074,96.511,364.789,284.869,47.762,310.199,435.372,51.597,297.766,399.488,45.479,312.438,380.252,56.313,253.588,247.060,112.789,275.219,238.418,105.305,309.490,247.136,48.242,278.913,152.907,48.277,209.820,124.572,42.507,436.746,116.231,81.811,323.111,208.309,84.080,385.207,301.809,50.677,384.346,317.894,34.839,394.496,436.843,77.163,311.869,203.000,84.732,309.519,179.930,52.087,285.703,393.832,62.640,349.440,325.516,77.542,342.995,344.063,44.584,254.554,475.569,40.513,405.455,411.600,58.214,346.472,333.487,54.411,301.426,321.320,59.603,282.851,328.873,41.701,248.504,407.241
8,50.129,223.774,107.165,42.885,174.164,152.692,49.412,153.495,159.060,43.105,123.274,165.412,81.246,255.114,298.714,52.096,275.281,282.006,57.460,309.513,165.794,53.386,221.834,376.910,59.020,247.931,368.579,71.938,289.129,342.800,62.113,343.364,366.530,69.861,343.700,307.815,65.797,372.057,334.056,59.650,359.264,189.624,88.709,362.601,257.725,93.633,394.798,253.926,61.081,211.002,193.445,43.168,259.909,136.091,42.390,149.010,194.056,49.644,136.387,225.099,38.338,306.603,120.721,50.214,321.138,132.318,35.551,362.963,129.864,45.904,373.682,111.910,36.843,428.420,148.651,47.231,462.012,250.552,74.543,385.321,283.933,90.642,364.402,285.300,50.329,310.235,435.721,51.371,298.432,399.059,46.459,311.911,380.380,63.133,253.134,246.858,120.886,275.471,239.050,107.130,309.407,246.513,48.600,279.155,153.505,43.729,209.476,125.134,43.142,436.708,115.831,76.182,322.658,207.756,77.013,385.521,302.002,53.684,384.348,317.511,33.403,394.339,436.894,98.337,311.754,203.137,59.495,309.593,179.555,46.135,285.600,393.820,70.051,349.142,325.262,63.177,343.461,344.835,41.223,254.073,474.851,50.209,405.290,411.400,55.944,346.641,333.082,51.993,301.309,320.857,59.144,282.795,329.076,47.153,248.394,407.339
9,39.671,223.374,107.255,48.038,174.528,151.844,55.831,152.769,159.417,39.871,123.298,165.034,71.179,255.409,298.350,58.130,275.514,281.989,64.985,309.963,165.597,55.994,221.723,377.043,58.086,248.479,368.988,66.994,288.961,342.200,62.991,343.713,366.331,74.687,343.383,307.622,60.684,372.001,334.372,63.367,358.827,189.775,87.360,362.439,257.655,92.410,394.535,253.471,58.404,211.232,193.931,46.467,259.944,136.582,44.250,149.088,193.634,45.808,136.640,224.913,35.515,307.425,121.401,66.857,321.185,131.694,43.846,362.898,129.930,46.713,374.077,112.047,33.409,428.544,148.417,48.673,462.021,250.300,71.735,384.994,284.829,89.912,364.692,285.814,48.750,309.950,435.482,52.887,298.390,399.327,42.541,312.176,379.966,64.988,253.951,246.835,107.108,274.785,238.489,118.994,309.579,246.780,50.895,279.005,153.071,49.729,209.333,125.161,42.284,436.736,116.004,84.669,322.920,208.286,78.155,385.674,302.174,48.842,383.994,317.514,35.734,394.660,436.945,94.192,312.256,203.163,82.660,309.707,179.198,51.423,285.892,393.856,64.632,348.987,324.868,62.240,342.947,344.670,37.578,254.036,475.517,38.904,404.884,411.609,50.016,345.672,332.752,53.610,301.315,320.524,63.068,282.772,328.526,58.489,248.547,408.052
10,38.686,224.209,106.904,42.135,174.035,151.895,47.846,152.526,159.313,42.266,123.158,165.869,65.469,254.728,298.303,53.726,275.802,281.711,61.803,309.800,166.164,51.193,222.267,376.695,60.391,247.859,368.867,58.778,288.858,341.698,52.565,343.623,366.534,56.591,342.970,307.618,70.791,372.607,334.384,56.701,358.995,190.114,76.035,362.552,257.856,111.831,394.709,253.459,53.265,211.201,194.022,42.953,259.992,136.349,43.029,148.726,193.750,43.029,136.059,224.908,37.426,306.982,121.171,59.529,320.841,131.521,38.288,363.103,130.080,45.539,373.339,112.175,34.191,428.686,148.750,50.010,461.557,250.428,69.325,385.480,284.366,82.810,365.106,284.688,46.744,310.768,435.443,51.169,298.010,399.430,49.705,312.012,380.104,71.120,253.478,247.222,117.614,275.266,238.354,103.458,308.949,247.099,49.800,279.188,152.524,48.277,208.693,124.833,41.527,436.507,116.118,89.473,323.232,208.274,82.118,385.409,302.105,54.451,384.856,317.399,34.968,394.661,437.094,110.519,311.886,203.078,86.866,309.415,179.583,46.240,285.268,394.273,58.691,349.028,325.375,64.760,342.867,344.471,39.476,254.202,475.351,39.609,405.423,411.519,64.198,345.789,333.189,50.986,301.293,321.280,50.568,282.117,329.121,46.978,248.040,407.266
