 ,Mean1,XM1,YM1
1,-3503.857,223.500,106.999
2,-3502.243,223.499,107.000
3,-3502.314,223.500,107.001
4,-3504.800,223.500,107.001
5,-3506.757,223.499,107.000
6,-3506.443,223.500,107.000
7,-3507.971,223.498,107.001
8,-3504.643,223.500,107.000
9,-3503.657,223.501,107.000
10,-3504.871,223.500,107.000
11,-3506.771,223.499,107.001
12,-3506.814,223.501,107.000
13,-3507.457,223.499,107.000
14,-3505.428,223.500,106.999
15,-3506.000,223.499,107.001
16,-3506.757,223.500,107.000
17,-3507.829,223.500,107.001
18,-3507.157,223.500,106.999
19,-3506.457,223.501,106.999
20,-3504.014,223.500,106.999
21,-3505.957,223.499,107.000
22,-3504.557,223.500,107.001
23,-3505.614,223.500,107.000
24,-3508.057,223.499,107.001
25,-3507.671,223.499,107.000
26,-3508.100,223.501,107.000
27,-3505.900,223.499,106.999
28,-3505.471,223.500,106.999
29,-3505.629,223.500,107.002
30,-3507.600,223.500,107.001
31,-3507.400,223.499,107.000
32,-3506.100,223.499,107.000
33,-3504.986,223.499,107.000
34,-3505.986,223.499,107.001
35,-3504.743,223.500,107.000
36,-3507.357,223.501,107.000
37,-3507.928,223.499,107.000
38,-3508.529,223.499,106.999
39,-3506.300,223.499,107.001
40,-3505.486,223.500,106.999
41,-3505.143,223.500,106.999
42,-3506.514,223.500,107.000
43,-3508.171,223.500,107.000
44,-3508.271,223.500,106.999
45,-3506.957,223.501,107.000
46,-3505.557,223.499,107.000
47,-3505.329,223.501,107.000
48,-3507.357,223.500,107.000
49,-3508.814,223.498,107.000
50,-3507.800,223.499,107.000
51,-3505.743,223.501,107.001
52,-3505.329,223.501,107.000
53,-3505.157,223.501,107.001
54,-3506.443,223.500,107.001
55,-3509.257,223.500,107.002
56,-3507.943,223.500,106.999
57,-3507.143,223.499,107.001
58,-3506.271,223.500,107.000
59,-3505.586,223.501,107.001
60,-3507.186,223.499,107.000
61,-3509.029,223.500,107.001
62,-3509.029,223.499,106.999
63,-3507.771,223.500,106.999
64,-3505.614,223.499,106.999
65,-3504.857,223.500,106.999
66,-3506.029,223.499,107.001
67,-3507.057,223.501,107.001
68,-3509.486,223.499,107.000
69,-3506.829,223.499,106.999
70,-3505.057,223.500,106.998
71,-3505.129,223.499,106.999
72,-3505.743,223.500,107.000
73,-3506.143,223.500,107.000
74,-3508.286,223.500,106.999
75,-3507.943,223.500,106.999
76,-3507.557,223.501,106.999
77,-3506.700,223.500,107.000
78,-3508.243,223.500,107.000
79,-3507.871,223.501,107.000
80,-3509.086,223.499,107.000
81,-3508.643,223.501,107.000
82,-3506.871,223.500,107.000
83,-2989.114,223.501,106.983
84,43.943,223.531,107.073
85,47.000,223.513,106.977
86,31.786,223.514,107.031
87,30.929,223.461,106.924
88,33.014,223.442,107.049
89,32.129,223.556,107.094
90,30.600,223.512,107.105
91,32.729,223.442,107.057
92,31.129,223.499,107.025
93,32.086,223.408,106.932
94,31.200,223.575,106.976
95,31.386,223.541,106.993
96,32.471,223.586,106.998
97,32.286,223.445,106.943
98,32.986,223.474,106.971
99,32.986,223.558,107.082
100,31.643,223.504,106.986
101,32.986,223.449,107.067
102,32.271,223.475,107.033
103,30.671,223.521,107.062
104,32.200,223.496,106.962
105,31.657,223.523,106.867
106,30.729,223.423,106.998
107,30.700,223.469,106.945
108,31.386,223.452,106.953
109,32.043,223.379,106.997
110,31.100,223.547,106.934
111,31.186,223.452,107.007
112,31.686,223.583,107.083
113,32.629,223.428,106.966
114,31.786,223.583,107.024
115,31.614,223.529,106.994
116,30.857,223.429,106.938
117,31.757,223.599,106.893
118,33.100,223.468,106.864
119,31.200,223.638,107.074
120,33.057,223.608,107.050
121,32.143,223.471,106.952
122,30.114,223.444,106.973
123,30.771,223.423,106.970
124,32.329,223.569,106.912
125,32.071,223.290,107.018
126,31.671,223.429,107.037
127,31.114,223.524,107.031
128,34.043,223.539,106.993
129,31.329,223.526,106.930
130,31.614,223.610,107.043
131,31.871,223.588,106.971
132,31.929,223.430,106.985
133,30.957,223.422,107.015
134,33.129,223.526,106.944
135,33.343,223.401,107.025
136,31.971,223.630,106.983
137,32.657,223.471,106.982
138,32.514,223.549,106.935
139,31.814,223.456,106.963
140,32.829,223.525,107.020
141,31.857,223.596,106.999
142,32.286,223.558,107.039
143,30.814,223.416,107.041
144,33.386,223.702,107.028
145,32.171,223.575,107.018
146,30.857,223.469,106.839
147,32.971,223.420,106.975
148,31.171,223.445,107.014
149,32.329,223.475,107.020
150,31.700,223.515,107.083
151,33.114,223.502,107.053
152,33.529,223.535,107.056
153,32.429,223.538,106.974
154,31.943,223.520,106.938
155,31.029,223.676,107.019
156,33.914,223.550,107.039
157,31.514,223.464,107.036
158,32.914,223.497,107.043
159,31.357,223.525,106.942
160,34.229,223.523,106.932
161,34.486,223.448,107.087
162,32.129,223.492,106.891
163,32.200,223.705,106.929
164,32.900,223.419,106.907
165,33.257,223.617,107.065
166,30.843,223.418,106.940
167,33.971,223.463,106.988
168,32.243,223.582,107.123
169,33.143,223.591,106.920
170,32.686,223.569,106.946
171,34.029,223.542,106.997
172,32.357,223.558,107.004
173,31.400,223.474,106.987
174,33.043,223.408,106.928
175,31.429,223.499,106.974
176,32.429,223.507,106.995
177,33.800,223.565,107.072
178,31.371,223.495,107.032
179,33.114,223.575,106.980
180,34.414,223.534,107.003
181,31.443,223.535,107.106
182,31.757,223.562,107.005
183,32.471,223.535,107.026
184,32.129,223.503,107.030
185,33.714,223.596,107.029
186,32.129,223.378,106.956
187,32.314,223.508,107.008
188,32.200,223.594,106.933
189,31.629,223.670,107.044
190,31.714,223.433,107.094
191,32.714,223.542,106.982
192,31.843,223.503,106.968
193,34.357,223.467,107.095
194,33.357,223.481,106.954
195,33.843,223.546,106.996
196,33.800,223.492,106.877
197,33.514,223.497,107.104
198,34.014,223.422,107.063
199,32.957,223.471,107.023
200,32.671,223.558,107.005
201,31.786,223.502,106.985
202,32.986,223.496,106.967
203,33.557,223.527,107.133
204,32.243,223.385,107.034
205,32.629,223.439,107.098
206,31.429,223.538,106.985
207,33.971,223.541,107.048
208,32.500,223.607,107.029
209,34.400,223.482,107.075
210,32.829,223.470,106.936
211,31.557,223.486,107.078
212,33.257,223.485,107.113
213,31.643,223.450,106.970
214,33.114,223.365,106.950
215,34.300,223.538,106.962
216,33.386,223.464,107.026
217,33.686,223.570,107.049
218,33.286,223.508,107.126
219,33.686,223.433,106.901
220,34.043,223.500,106.899
221,32.386,223.575,106.970
222,32.200,223.604,107.105
223,33.886,223.431,107.048
224,32.586,223.664,107.063
225,34.814,223.523,107.004
226,32.329,223.548,107.078
227,32.314,223.369,107.060
228,31.400,223.343,106.854
229,32.529,223.520,106.888
230,34.429,223.590,107.044
231,34.129,223.473,107.093
232,33.843,223.606,107.041
