 ,Mean1,XM1,YM1
1,-3504.900,223.500,107.000
2,-3505.286,223.499,106.999
3,-3501.557,223.499,107.000
4,-3502.514,223.500,107.001
5,-3502.914,223.499,107.001
6,-3505.886,223.500,107.001
7,-3506.029,223.500,107.001
8,-3505.586,223.499,107.000
9,-3503.371,223.499,107.000
10,-3505.286,223.499,107.000
11,-3505.271,223.500,107.000
12,-3507.600,223.501,107.001
13,-3506.257,223.500,106.999
14,-3506.343,223.500,107.000
15,-3506.357,223.500,107.000
16,-3504.500,223.501,106.999
17,-3504.771,223.500,107.001
18,-3506.829,223.501,107.000
19,-3506.357,223.499,106.999
20,-3504.643,223.499,106.999
21,-3503.557,223.500,106.999
22,-3505.072,223.499,107.000
23,-3505.629,223.501,107.000
24,-3504.914,223.501,107.000
25,-3507.286,223.499,107.000
26,-3505.757,223.499,106.999
27,-3507.057,223.501,106.998
28,-3504.314,223.499,107.001
29,-3505.271,223.499,107.000
30,-3508.486,223.500,107.001
31,-3507.343,223.501,106.999
32,-3505.814,223.500,107.000
33,-3504.428,223.500,106.999
34,-3503.129,223.499,107.001
35,-3504.971,223.501,107.001
36,-3507.514,223.499,107.002
37,-3507.186,223.501,107.000
38,-3504.514,223.501,106.999
39,-3504.357,223.501,107.001
40,-3504.657,223.499,107.000
41,-3506.914,223.500,107.000
42,-3507.443,223.501,107.001
43,-3506.643,223.500,107.001
44,-3504.529,223.500,106.999
45,-3505.700,223.499,106.999
46,-3505.286,223.500,107.000
47,-3507.343,223.500,107.000
48,-3506.928,223.499,107.001
49,-3508.657,223.501,107.000
50,-3505.572,223.500,106.999
51,-3504.043,223.500,106.999
52,-3505.928,223.500,107.000
53,-3508.029,223.500,107.002
54,-3508.600,223.501,107.000
55,-3508.343,223.500,107.000
56,-3505.072,223.500,106.999
57,-3505.557,223.500,107.000
58,-3506.443,223.500,107.000
59,-3509.057,223.501,107.000
60,-3507.543,223.500,107.000
61,-3508.271,223.501,106.999
62,-3506.171,223.500,106.999
63,-3504.186,223.500,107.001
64,-3505.914,223.500,107.002
65,-3506.743,223.501,107.000
66,-3506.443,223.500,107.000
67,-3506.814,223.499,106.998
68,-3505.971,223.500,106.999
69,-3503.829,223.499,106.999
70,-3506.072,223.501,107.000
71,-3506.386,223.501,107.001
72,-3505.614,223.500,107.000
73,-3506.557,223.499,107.001
74,-3505.000,223.500,106.999
75,-3505.557,223.500,107.000
76,-3506.000,223.500,107.000
77,-3509.657,223.500,107.002
78,-3507.971,223.500,107.001
79,-3507.257,223.501,106.999
80,-3506.243,223.501,107.001
81,-3504.243,223.501,107.001
82,-3507.914,223.499,107.002
83,-2495.443,223.501,106.975
84,48.357,223.509,106.992
85,47.529,223.541,106.957
86,30.343,223.456,106.999
87,30.743,223.584,107.040
88,33.500,223.610,106.963
89,32.400,223.410,106.984
90,33.171,223.413,107.085
91,33.971,223.508,106.957
92,34.186,223.454,106.999
93,33.771,223.494,106.839
94,33.043,223.573,107.022
95,34.186,223.429,106.938
96,32.729,223.597,107.033
97,33.029,223.581,106.971
98,33.143,223.550,106.864
99,33.386,223.488,107.027
100,33.243,223.563,106.893
101,32.829,223.463,107.056
102,32.843,223.403,106.892
103,32.743,223.478,107.079
104,32.343,223.587,107.023
105,32.843,223.339,106.958
106,33.771,223.480,107.047
107,32.914,223.462,106.999
108,31.043,223.488,107.107
109,34.129,223.431,107.042
110,33.786,223.618,106.861
111,33.686,223.565,106.948
112,33.971,223.466,106.899
113,33.771,223.557,106.982
114,33.471,223.397,107.038
115,32.814,223.429,107.037
116,34.886,223.444,107.020
117,34.914,223.495,107.035
118,33.671,223.458,106.931
119,32.486,223.479,106.977
120,34.886,223.556,107.086
121,33.357,223.488,107.011
122,32.429,223.544,107.020
123,33.329,223.471,107.034
124,33.529,223.506,106.996
125,32.143,223.482,106.997
126,33.700,223.592,106.923
127,33.014,223.500,107.051
128,33.743,223.489,107.015
129,34.100,223.565,106.979
130,33.086,223.637,106.933
131,32.957,223.520,107.031
132,34.643,223.451,107.020
133,32.643,223.589,107.039
134,33.086,223.429,107.064
135,33.800,223.402,107.240
136,33.914,223.354,107.015
137,31.657,223.556,106.862
138,32.871,223.566,106.997
139,33.086,223.557,107.021
140,34.286,223.470,106.981
141,34.571,223.526,107.030
142,33.943,223.487,106.973
143,33.729,223.636,107.013
144,32.857,223.469,106.945
145,33.057,223.414,106.888
146,35.071,223.498,106.978
147,34.086,223.632,106.975
148,33.171,223.525,107.057
149,34.714,223.438,107.002
150,32.186,223.458,107.019
151,32.914,223.398,107.017
152,33.757,223.426,106.913
153,32.371,223.526,106.938
154,33.343,223.628,107.066
155,31.671,223.472,107.066
156,34.143,223.464,107.001
157,34.629,223.542,106.991
158,33.900,223.572,106.983
159,33.543,223.509,107.040
