 ,Mean1,XM1,YM1
1,-3501.671,223.499,106.999
2,-3503.457,223.501,107.000
3,-3505.000,223.499,107.001
4,-3506.029,223.499,107.001
5,-3505.886,223.500,107.001
6,-3507.086,223.500,107.000
7,-3506.686,223.499,106.999
8,-3505.000,223.500,107.001
9,-3504.500,223.500,107.000
10,-3506.557,223.500,107.001
11,-3506.943,223.500,106.999
12,-3506.971,223.499,106.999
13,-3505.729,223.499,107.000
14,-3505.771,223.500,107.000
15,-3506.271,223.499,107.001
16,-3506.700,223.500,107.001
17,-3508.129,223.499,107.001
18,-3505.271,223.500,106.999
19,-3505.671,223.500,106.999
20,-3505.157,223.502,107.000
21,-3503.443,223.500,107.001
22,-3505.743,223.500,107.001
23,-3507.657,223.500,107.000
24,-3506.428,223.500,106.999
25,-3505.157,223.501,106.999
26,-3505.014,223.500,107.000
27,-3505.414,223.500,107.000
28,-3508.072,223.500,107.001
29,-3509.243,223.500,107.000
30,-3507.414,223.500,107.001
31,-3505.829,223.500,106.999
32,-3506.086,223.501,107.000
33,-3505.871,223.501,107.001
34,-3505.343,223.499,107.001
35,-3508.400,223.500,106.999
36,-3505.600,223.498,107.000
37,-3506.786,223.501,106.999
38,-3505.943,223.500,107.000
39,-3504.886,223.500,107.000
40,-3505.943,223.500,106.999
41,-3506.986,223.500,107.000
42,-3506.443,223.500,106.999
43,-3505.157,223.501,107.001
44,-3505.671,223.500,107.001
45,-3507.214,223.500,107.000
46,-3506.729,223.501,107.001
47,-3507.729,223.500,107.000
48,-3507.143,223.500,106.998
49,-3506.486,223.500,107.000
50,-3505.686,223.500,107.000
51,-3506.986,223.501,107.000
52,-3507.643,223.501,107.001
53,-3506.557,223.499,107.000
54,-3505.371,223.500,106.998
55,-3505.529,223.501,107.000
56,-3503.629,223.500,107.000
57,-3506.300,223.500,107.002
58,-3507.572,223.500,107.000
59,-3509.514,223.499,107.000
60,-3505.800,223.500,106.998
61,-3505.643,223.501,107.000
62,-3505.714,223.500,107.000
63,-3506.500,223.499,107.001
64,-3509.029,223.499,107.001
65,-3508.114,223.500,107.000
66,-3505.043,223.500,107.000
67,-3504.386,223.500,107.000
68,-3504.629,223.500,107.000
69,-3507.557,223.500,107.001
70,-3506.943,223.500,107.000
71,-3507.428,223.500,106.999
72,-3507.314,223.502,106.999
73,-3506.214,223.500,106.999
74,-3507.072,223.500,107.001
75,-3506.743,223.500,107.000
76,-3506.500,223.500,107.000
77,-3508.114,223.501,107.000
78,-3505.886,223.499,107.000
79,-3506.214,223.501,107.001
80,-3505.857,223.499,107.000
81,-3507.257,223.501,107.002
82,-3506.686,223.501,106.999
83,-3505.928,223.499,106.999
84,-263.443,223.497,106.915
85,45.357,223.434,107.029
86,34.671,223.611,107.109
87,31.214,223.484,106.937
88,31.200,223.473,106.920
89,33.200,223.579,106.934
90,32.229,223.457,106.965
91,32.257,223.469,107.033
92,31.557,223.476,107.191
93,32.100,223.441,107.011
94,32.714,223.567,106.996
95,32.600,223.371,107.116
96,32.686,223.550,106.944
