 ,Mean1,XM1,YM1
193,35.171,223.541,107.013
194,34.000,223.498,106.972
195,33.329,223.429,106.998
196,34.386,223.461,106.956
197,34.486,223.514,106.981
198,33.257,223.422,107.029
199,33.786,223.489,106.970
200,34.157,223.515,107.015
201,32.871,223.493,106.950
202,33.843,223.638,107.079
203,32.400,223.452,106.912
204,33.529,223.529,107.059
205,33.057,223.458,106.962
206,33.871,223.476,106.953
207,32.329,223.407,107.097
208,34.229,223.552,107.005
209,32.700,223.597,107.078
210,33.771,223.541,106.917
211,33.843,223.479,106.957
212,33.171,223.440,107.135
213,33.871,223.585,106.995
214,33.857,223.503,107.032
215,35.043,223.571,106.971
216,32.457,223.452,107.014
217,31.900,223.515,106.958
218,33.643,223.475,107.015
219,31.971,223.500,107.016
220,33.214,223.372,107.035
221,33.514,223.558,106.980
222,33.071,223.581,107.048
223,34.100,223.584,107.028
224,32.300,223.550,106.922
225,34.700,223.511,107.057
226,33.586,223.434,107.137
227,31.586,223.488,107.056
228,34.100,223.489,107.041
229,33.157,223.537,106.989
230,34.843,223.589,107.033
231,33.229,223.540,106.991
232,33.543,223.468,106.904
233,33.314,223.434,106.975
234,32.043,223.491,106.989
235,31.929,223.401,106.948
236,32.343,223.665,107.001
237,33.429,223.635,107.094
238,34.629,223.381,106.959
239,32.457,223.581,107.059
240,34.100,223.516,107.023
241,33.786,223.490,107.015
242,34.429,223.457,107.032
243,34.529,223.476,107.070
244,34.471,223.486,106.886
245,34.371,223.574,107.053
246,33.486,223.485,106.908
247,33.300,223.487,106.899
248,34.829,223.463,106.926
249,33.357,223.530,106.974
250,32.671,223.444,107.032
251,32.000,223.489,107.055
252,32.086,223.370,107.012
253,34.000,223.503,106.951
254,34.014,223.557,107.007
255,34.000,223.542,106.999
256,34.200,223.453,107.020
257,34.143,223.413,106.926
258,34.200,223.439,106.991
259,34.386,223.485,107.066
260,34.471,223.461,107.028
261,35.214,223.616,107.156
262,33.186,223.406,107.117
263,33.371,223.514,107.044
264,32.757,223.367,107.094
265,32.186,223.466,107.000
266,33.243,223.415,107.072
267,33.700,223.495,106.945
268,33.229,223.500,106.996
269,34.714,223.567,106.934
270,34.029,223.599,106.949
271,34.457,223.515,107.016
272,34.343,223.612,107.090
273,34.629,223.526,106.974
274,34.100,223.495,106.992
275,33.900,223.486,106.955
276,32.557,223.462,106.950
277,33.786,223.448,106.981
278,35.814,223.492,106.899
279,33.443,223.566,107.011
280,33.057,223.418,107.005
281,32.814,223.414,107.059
282,32.457,223.451,107.024
283,33.257,223.503,106.912
284,34.729,223.560,106.995
285,33.186,223.546,107.007
286,34.743,223.517,106.993
287,34.529,223.524,106.891
288,34.914,223.453,107.005
289,34.129,223.554,107.072
290,33.400,223.496,107.050
291,32.429,223.511,106.993
292,33.843,223.509,107.030
293,34.729,223.467,106.967
294,33.686,223.567,107.044
295,33.243,223.607,106.875
296,33.957,223.517,106.988
297,33.843,223.568,106.885
298,33.357,223.561,106.970
299,33.014,223.542,106.986
300,33.629,223.520,106.958
301,33.386,223.434,107.040
302,34.743,223.461,107.028
303,33.614,223.497,107.043
304,34.757,223.521,107.047
305,32.886,223.460,107.013
306,34.729,223.509,107.029
307,33.686,223.548,107.061
308,32.957,223.534,106.972
309,34.229,223.457,106.970
310,33.257,223.460,107.088
311,32.586,223.457,106.940
312,32.457,223.432,106.971
313,32.500,223.490,106.989
314,32.971,223.430,106.989
315,33.557,223.562,107.036
316,31.557,223.492,106.923
317,33.657,223.499,106.991
318,32.643,223.564,106.998
319,32.371,223.481,107.062
320,35.257,223.545,106.876
321,34.871,223.494,107.058
322,32.329,223.409,107.066
323,35.457,223.450,107.066
324,32.971,223.471,106.929
325,33.557,223.453,106.944
326,31.971,223.622,106.984
327,34.214,223.469,106.980
328,33.800,223.529,107.065
329,32.986,223.496,107.009
330,32.386,223.539,106.976
331,32.657,223.493,107.051
332,34.171,223.478,107.059
333,35.057,223.527,106.866
334,33.271,223.434,106.929
335,35.500,223.498,107.018
336,34.671,223.589,107.012
337,34.900,223.549,106.991
338,35.186,223.408,106.996
339,32.900,223.589,106.964
340,33.143,223.476,107.140
341,33.700,223.584,106.874
342,33.286,223.481,107.071
343,33.486,223.434,107.012
344,34.886,223.437,107.076
345,32.586,223.610,107.023
346,33.843,223.487,107.012
347,33.043,223.526,106.875
348,33.971,223.532,106.942
349,34.157,223.533,107.059
350,32.543,223.387,106.994
351,32.957,223.448,106.998
352,34.486,223.508,106.972
353,34.200,223.561,106.919
354,33.114,223.534,107.045
355,34.186,223.386,106.946
356,32.857,223.506,107.001
357,32.843,223.535,106.966
358,33.271,223.452,107.026
359,33.900,223.414,107.005
360,33.271,223.621,107.012
361,34.700,223.578,107.006
362,32.657,223.416,106.955
363,33.986,223.395,106.814
364,32.557,223.591,107.126
365,32.843,223.440,106.962
366,33.086,223.510,107.006
367,33.243,223.474,106.958
368,34.829,223.544,107.117
369,34.171,223.525,107.013
370,32.329,223.410,107.028
371,35.357,223.385,106.945
372,32.557,223.549,106.964
373,33.900,223.553,106.980
374,33.529,223.405,106.958
