 ,Mean1,XM1,YM1
1,-3501.329,223.499,107.002
2,-3505.386,223.500,107.000
3,-3505.171,223.500,106.999
4,-3505.086,223.500,106.999
5,-3504.229,223.500,106.999
6,-3503.143,223.499,107.000
7,-3506.286,223.501,107.002
8,-3506.157,223.500,107.000
9,-3507.072,223.501,106.999
10,-3506.186,223.500,106.999
11,-3504.057,223.500,106.999
12,-3503.600,223.500,107.000
13,-3502.857,223.500,107.001
14,-3504.928,223.500,107.001
15,-3505.914,223.498,107.001
16,-3505.514,223.500,107.000
17,-3503.671,223.499,106.999
18,-3503.357,223.500,107.001
19,-3503.500,223.500,107.000
20,-3503.943,223.499,107.000
21,-3506.143,223.500,107.000
22,-3506.800,223.500,106.999
23,-3504.400,223.500,106.999
24,-3504.171,223.500,106.999
25,-3504.072,223.501,107.000
26,-3503.914,223.500,107.001
27,-3505.286,223.500,107.000
28,-3507.543,223.501,106.999
29,-3506.114,223.500,106.999
30,-3504.486,223.500,107.000
31,-3502.543,223.500,107.000
32,-3503.029,223.500,107.001
33,-3505.643,223.500,107.001
34,-3506.957,223.500,106.999
35,-3506.329,223.500,106.998
36,-3505.386,223.501,107.000
37,-3504.457,223.500,107.001
38,-3504.743,223.501,107.001
39,-3506.871,223.500,107.002
40,-3505.871,223.500,107.000
41,-3506.986,223.500,106.999
42,-3505.629,223.501,107.000
43,-3504.729,223.500,107.001
44,-3505.443,223.500,107.001
45,-3506.572,223.501,107.000
46,-3504.843,223.500,107.000
47,-3503.386,223.500,107.000
48,-3505.072,223.501,107.000
49,-3504.657,223.501,106.999
50,-3503.914,223.499,107.002
51,-3506.200,223.501,107.000
52,-3506.786,223.499,107.001
53,-3506.643,223.501,106.999
54,-3506.729,223.501,107.000
55,-3504.229,223.499,107.000
56,-3504.857,223.500,107.000
57,-3504.757,223.500,107.000
58,-3506.114,223.501,107.000
59,-3507.600,223.500,107.000
60,-3505.871,223.500,106.999
61,-3503.757,223.501,107.000
62,-3504.086,223.500,107.000
63,-3505.814,223.500,107.000
64,-3505.428,223.500,107.000
65,-3506.557,223.500,107.000
66,-3505.457,223.499,106.998
67,-3505.700,223.500,107.000
68,-3504.214,223.501,106.999
69,-3505.857,223.501,107.001
70,-3506.529,223.499,107.000
71,-3507.971,223.500,107.000
72,-3506.857,223.500,107.000
73,-3503.486,223.500,107.000
74,-3504.886,223.500,106.999
75,-3504.586,223.500,107.001
76,-3506.357,223.499,107.000
77,-3505.114,223.500,107.000
78,-3506.257,223.500,106.999
79,-3503.643,223.499,106.999
80,-3504.957,223.500,107.000
81,-3503.428,223.501,106.999
82,-3506.100,223.501,107.002
83,-3238.957,223.500,106.987
84,8.800,224.021,108.375
85,49.629,223.430,106.945
86,32.000,223.617,107.006
87,31.800,223.571,106.945
88,32.157,223.552,107.120
89,33.129,223.455,107.027
90,31.643,223.397,106.867
91,33.771,223.615,107.017
92,33.786,223.491,107.047
93,34.300,223.511,106.955
94,33.614,223.624,106.965
95,33.686,223.598,106.972
96,32.786,223.542,106.996
97,33.486,223.376,106.909
98,33.729,223.481,106.953
99,34.557,223.464,106.936
100,32.343,223.402,106.903
101,32.243,223.564,107.096
102,31.829,223.485,107.069
103,32.714,223.551,107.023
104,32.857,223.384,107.092
105,32.343,223.531,106.992
106,33.686,223.596,107.020
107,32.714,223.465,106.988
108,33.100,223.586,107.048
109,32.943,223.561,106.932
110,33.829,223.394,106.992
111,33.357,223.571,106.979
112,32.857,223.632,106.996
113,33.900,223.463,106.958
114,33.386,223.562,106.862
115,34.514,223.494,106.957
116,32.771,223.549,107.109
117,32.743,223.467,106.979
118,33.257,223.390,106.974
119,33.957,223.540,107.044
120,33.757,223.502,107.102
121,34.086,223.457,107.021
122,32.514,223.423,107.073
123,34.000,223.503,107.018
124,33.429,223.541,107.040
125,34.257,223.475,107.009
126,34.457,223.434,106.923
127,34.457,223.447,106.807
128,34.671,223.535,106.875
129,32.543,223.539,107.059
130,33.529,223.386,107.063
131,34.986,223.547,106.967
132,35.014,223.527,107.028
133,34.643,223.498,107.047
134,34.157,223.472,107.044
135,33.643,223.495,107.029
136,33.829,223.460,107.011
137,32.614,223.489,107.040
138,33.471,223.494,107.013
139,33.486,223.541,107.076
140,33.214,223.534,107.070
141,33.829,223.598,107.038
142,35.257,223.541,106.953
143,33.843,223.494,107.071
144,33.000,223.361,106.983
145,34.014,223.518,107.024
146,33.543,223.466,106.977
147,33.071,223.595,107.000
148,33.114,223.544,107.018
149,33.014,223.463,106.940
150,32.014,223.587,107.036
151,33.700,223.448,107.046
152,32.943,223.528,106.910
153,32.900,223.530,107.025
154,33.414,223.588,106.940
155,33.957,223.542,107.036
156,34.100,223.500,107.093
157,32.414,223.524,106.959
158,33.586,223.372,106.917
159,33.300,223.515,106.966
160,34.214,223.438,107.072
161,33.771,223.430,106.896
162,33.814,223.519,106.911
163,34.271,223.446,107.124
164,33.400,223.517,106.991
165,34.429,223.487,107.048
166,34.129,223.500,107.022
167,32.300,223.515,106.944
168,32.786,223.622,107.031
169,32.157,223.490,107.042
170,34.900,223.389,107.035
171,32.843,223.336,106.909
172,34.386,223.753,106.993
173,32.371,223.456,107.053
174,32.971,223.458,107.036
175,33.014,223.479,107.014
176,33.229,223.513,107.019
177,32.586,223.454,106.945
178,33.371,223.475,106.849
179,33.514,223.530,107.051
180,32.414,223.407,107.021
181,32.943,223.393,107.040
182,34.429,223.460,106.893
183,33.029,223.522,107.115
184,33.271,223.490,107.087
185,33.429,223.509,106.994
186,33.186,223.554,106.989
187,32.343,223.555,106.947
188,32.857,223.502,107.035
189,32.686,223.452,106.931
190,33.200,223.618,107.087
191,33.271,223.616,106.943
192,33.000,223.481,107.016
193,32.957,223.470,107.076
194,33.543,223.461,106.971
195,34.757,223.542,106.986
196,35.171,223.518,107.139
197,32.686,223.563,106.970
198,34.414,223.712,106.973
199,32.943,223.508,107.000
200,32.671,223.478,106.954
201,34.243,223.511,106.973
202,34.243,223.631,107.049
203,32.243,223.528,107.030
204,33.829,223.488,106.913
205,33.543,223.562,107.012
206,33.471,223.519,106.977
207,32.414,223.481,107.011
208,33.200,223.361,107.040
209,32.729,223.462,106.896
210,31.271,223.473,107.038
211,32.429,223.461,106.862
212,32.129,223.432,106.982
213,33.357,223.475,106.985
214,32.786,223.504,106.908
215,35.300,223.505,106.876
216,32.786,223.474,107.032
217,33.329,223.450,106.929
218,33.443,223.422,107.043
219,33.514,223.471,106.952
220,33.771,223.487,107.044
221,32.743,223.436,107.048
222,34.671,223.625,106.977
223,35.700,223.569,107.063
224,33.100,223.467,106.948
225,33.643,223.494,107.001
226,33.086,223.340,106.912
227,34.000,223.451,106.994
228,33.900,223.697,106.982
229,33.343,223.534,106.943
230,32.429,223.571,106.934
231,34.657,223.596,106.944
232,32.629,223.509,106.982
233,34.629,223.544,106.962
234,33.257,223.460,107.019
235,32.843,223.539,107.004
236,33.329,223.557,107.016
237,34.114,223.394,106.967
238,33.357,223.482,106.944
239,34.943,223.624,106.984
240,33.871,223.460,107.103
241,33.386,223.666,106.954
242,32.914,223.566,106.968
243,34.329,223.519,107.021
244,33.729,223.501,106.946
