 ,Mean1,XM1,YM1
1,-3503.029,223.500,107.000
2,-3505.829,223.501,107.000
3,-3504.700,223.500,107.001
4,-3507.229,223.501,107.000
5,-3506.614,223.499,106.999
6,-3505.671,223.500,106.999
7,-3504.086,223.500,107.001
8,-3507.014,223.500,106.999
9,-3506.386,223.499,107.001
10,-3507.114,223.501,107.000
11,-3505.029,223.500,106.999
12,-3504.928,223.500,106.999
13,-3504.871,223.498,107.001
14,-3505.572,223.499,107.000
15,-3506.986,223.500,107.001
16,-3508.214,223.500,107.000
17,-3505.957,223.500,106.999
18,-3505.428,223.500,107.001
19,-3505.786,223.499,106.999
20,-3508.271,223.499,107.001
21,-3506.072,223.499,107.001
22,-3507.029,223.500,107.000
23,-3504.928,223.500,106.999
24,-3503.914,223.500,106.999
25,-3506.157,223.500,107.000
26,-3505.443,223.501,107.000
27,-3506.800,223.500,107.001
28,-3507.671,223.500,107.000
29,-3508.072,223.501,106.999
30,-3506.614,223.499,106.999
31,-3506.114,223.499,107.000
32,-3505.457,223.500,107.000
33,-3507.657,223.499,107.000
34,-3509.486,223.499,107.000
35,-3507.500,223.499,106.999
36,-3504.986,223.500,107.001
37,-3505.800,223.499,107.001
38,-3506.086,223.500,107.001
39,-3508.200,223.500,107.000
40,-3508.100,223.500,107.000
41,-3507.657,223.501,107.000
42,-3506.600,223.500,107.000
43,-3505.914,223.500,107.001
44,-3507.614,223.500,107.002
45,-3506.486,223.500,107.001
46,-3508.686,223.499,107.000
47,-3505.157,223.499,107.000
48,-3505.072,223.501,106.999
49,-3507.014,223.499,107.002
50,-3506.657,223.499,107.001
51,-3509.100,223.500,107.001
52,-3506.557,223.500,107.000
53,-3506.543,223.499,106.999
54,-3506.043,223.499,106.999
55,-3506.371,223.499,107.000
56,-3507.629,223.499,107.001
57,-3508.428,223.500,107.001
58,-3508.671,223.501,107.001
59,-3506.171,223.501,106.999
60,-3505.300,223.500,107.000
61,-3506.714,223.501,107.000
62,-3507.871,223.501,106.999
63,-3508.471,223.500,107.001
64,-3509.043,223.499,106.999
65,-3505.871,223.499,107.000
66,-3506.943,223.501,106.999
67,-3505.900,223.500,106.999
68,-3507.572,223.501,107.000
69,-3507.886,223.499,107.000
70,-3507.500,223.501,107.000
71,-3506.486,223.499,106.999
72,-3505.529,223.499,107.001
73,-3504.557,223.501,107.001
74,-3506.829,223.500,107.001
75,-3506.814,223.499,107.000
76,-3507.572,223.500,107.001
77,-3506.557,223.500,106.998
78,-3508.714,223.499,107.000
79,-3506.257,223.500,107.000
80,-3509.129,223.500,107.001
81,-3510.700,223.499,107.001
82,-3507.229,223.499,107.000
83,-3506.486,223.500,106.999
84,-596.186,223.498,106.951
85,47.100,223.518,106.916
86,36.086,223.511,107.016
87,28.000,223.479,106.916
88,30.314,223.564,107.033
89,31.671,223.447,107.048
90,32.100,223.520,106.903
91,29.857,223.388,106.895
92,31.543,223.455,106.923
93,31.214,223.498,107.033
94,29.371,223.461,106.922
95,31.371,223.541,106.982
96,29.571,223.677,106.985
97,31.114,223.497,106.995
98,30.586,223.608,107.128
99,30.643,223.543,106.961
100,29.229,223.421,107.093
101,32.757,223.569,106.798
102,30.386,223.466,107.038
103,31.143,223.554,106.945
104,31.729,223.538,107.003
105,32.971,223.531,107.029
106,30.771,223.475,107.123
107,31.171,223.525,106.878
108,31.714,223.550,106.864
109,31.771,223.587,106.944
110,31.614,223.535,106.995
111,31.500,223.551,107.007
112,31.900,223.570,107.033
113,31.471,223.485,107.047
114,31.014,223.621,106.957
115,32.300,223.354,107.007
116,31.629,223.508,107.034
117,31.443,223.413,107.049
118,31.800,223.473,106.898
119,32.171,223.542,106.963
120,31.800,223.306,107.113
121,31.057,223.395,106.914
122,32.686,223.437,106.909
123,31.557,223.416,106.960
124,31.571,223.315,106.967
125,32.414,223.521,106.978
126,31.043,223.486,107.121
127,30.700,223.510,106.950
128,30.171,223.392,107.008
129,31.071,223.471,107.045
130,31.529,223.615,107.042
131,31.729,223.487,106.960
132,33.100,223.417,106.948
133,32.914,223.497,106.972
134,32.057,223.516,107.093
135,32.443,223.489,107.037
136,31.114,223.470,107.020
137,32.243,223.466,106.970
138,30.514,223.430,107.075
139,31.686,223.534,106.940
140,30.843,223.434,107.032
141,30.429,223.389,106.918
142,29.543,223.493,107.006
143,31.586,223.484,107.081
144,32.857,223.580,106.917
145,30.757,223.469,107.091
146,31.743,223.451,107.076
147,32.014,223.398,107.053
148,31.214,223.484,106.982
149,30.786,223.371,107.075
150,31.571,223.500,107.110
151,31.229,223.525,106.979
152,31.057,223.445,107.100
153,30.529,223.446,106.967
154,31.686,223.526,107.084
155,32.143,223.508,107.113
156,32.186,223.557,107.028
157,30.157,223.508,107.122
158,31.100,223.548,106.924
159,31.443,223.465,107.069
160,31.643,223.496,107.099
161,31.857,223.528,106.917
162,31.471,223.591,107.055
163,31.714,223.419,106.964
164,29.914,223.421,106.980
165,31.786,223.543,106.864
166,32.000,223.422,106.937
167,31.500,223.419,107.020
168,31.857,223.430,106.956
169,33.186,223.475,107.038
170,29.829,223.511,107.068
171,29.343,223.420,106.981
172,31.957,223.564,107.157
173,31.343,223.619,106.912
174,31.029,223.486,107.015
175,31.757,223.562,106.992
176,30.871,223.470,106.990
177,31.671,223.515,107.074
178,32.186,223.445,106.915
179,34.114,223.501,106.920
180,30.043,223.345,106.988
181,31.657,223.571,107.011
182,32.186,223.479,107.034
183,30.900,223.444,107.117
184,31.857,223.537,107.021
185,31.643,223.408,107.050
186,31.686,223.515,107.034
187,31.800,223.531,106.920
188,31.443,223.509,107.014
189,32.700,223.493,107.123
190,32.057,223.468,106.979
191,32.171,223.571,107.040
192,31.657,223.448,107.145
193,32.714,223.410,107.019
194,32.486,223.548,106.969
195,32.771,223.575,106.929
196,31.057,223.608,107.015
197,30.957,223.512,106.953
198,31.686,223.542,107.002
199,31.714,223.476,107.025
200,30.357,223.443,107.134
201,31.700,223.451,107.001
202,31.571,223.434,106.933
203,32.157,223.480,106.978
204,31.200,223.629,107.082
205,31.986,223.527,107.067
206,31.186,223.413,107.017
207,31.829,223.484,106.934
208,31.943,223.496,107.049
209,31.171,223.406,106.815
210,32.371,223.468,107.065
211,31.600,223.462,106.981
212,32.086,223.536,106.850
213,31.943,223.492,107.044
214,32.300,223.561,107.052
215,32.143,223.411,106.977
216,32.300,223.502,106.992
217,32.600,223.512,107.038
218,30.500,223.403,107.017
219,32.329,223.489,107.032
220,31.914,223.463,106.985
221,32.114,223.494,106.985
222,33.429,223.482,106.937
223,32.629,223.405,106.945
224,32.929,223.473,107.040
225,30.529,223.446,106.911
226,31.486,223.486,107.010
227,32.343,223.449,106.970
228,31.629,223.441,106.961
229,31.043,223.494,106.962
230,30.529,223.476,107.140
231,31.443,223.526,107.043
232,32.200,223.578,107.001
233,32.914,223.574,106.964
234,31.500,223.596,106.882
235,31.486,223.491,106.877
236,31.557,223.583,107.010
237,31.057,223.469,106.897
238,32.614,223.447,106.988
239,32.614,223.490,107.009
240,32.400,223.437,107.023
241,32.714,223.537,107.010
242,31.829,223.527,107.038
243,32.157,223.680,107.026
244,31.343,223.383,106.959
245,31.357,223.459,106.960
246,31.371,223.436,106.984
247,30.614,223.381,106.928
248,31.271,223.596,107.092
249,32.671,223.500,107.041
250,31.214,223.412,107.108
251,32.257,223.509,106.983
252,30.914,223.547,107.093
253,31.929,223.467,106.903
254,31.229,223.482,107.030
255,33.229,223.543,107.012
256,31.314,223.479,106.938
257,33.214,223.538,106.874
258,32.171,223.523,107.101
259,29.871,223.625,106.921
