 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52
1,42.400,223.484,107.562,42.644,174.735,152.204,47.787,152.680,159.164,52.677,122.682,165.270,56.101,254.803,297.355,47.842,275.356,281.944,45.927,309.313,165.303,44.699,221.954,376.731,50.430,247.630,367.784,55.318,288.741,341.791,57.443,343.685,366.074,41.930,342.763,307.725,55.672,372.380,333.546,60.944,358.721,189.175,73.035,363.025,258.066,67.380,395.074,253.285,66.397,211.361,193.981,45.243,260.006,136.636,52.103,149.149,193.750,56.346,136.386,224.682,35.794,306.981,120.903,42.007,321.149,132.470,35.583,362.977,129.690,36.391,373.349,112.989,41.904,428.357,148.576,72.106,462.160,250.528,59.848,385.694,284.486,71.321,364.243,285.055,45.220,310.007,435.998,51.976,297.860,398.799,47.973,311.860,380.745,58.765,253.804,246.453,74.620,274.366,238.485,72.751,309.673,247.991,56.384,278.951,152.344,39.301,209.389,125.272,39.041,436.898,116.263,76.014,322.451,208.482,61.399,385.557,302.037,57.053,384.354,317.811,39.331,394.539,436.886,70.827,312.215,202.745,59.289,309.631,179.435,47.115,285.775,393.767,53.654,348.740,325.067,52.562,343.218,344.701,33.187,254.295,475.642,36.052,405.300,411.493,52.651,346.583,333.646,45.390,301.364,321.643,58.507,282.828,328.689,44.102,248.924,407.434
2,33.786,223.514,107.213,41.442,174.555,151.993,47.456,152.868,159.224,41.153,123.148,165.232,43.430,254.727,296.919,74.753,275.419,282.535,68.905,309.604,165.745,50.835,221.511,377.589,53.623,247.831,368.653,61.051,289.331,342.420,53.983,343.711,366.505,62.565,343.578,307.596,65.983,372.051,333.422,49.492,358.768,189.554,82.907,362.604,258.286,61.181,395.232,253.500,65.176,210.900,193.925,40.350,260.095,136.835,57.971,148.940,193.606,44.375,136.409,224.839,34.875,306.951,121.127,38.050,321.238,133.109,37.340,363.126,129.797,35.861,373.928,112.639,31.965,428.705,148.263,41.827,461.971,250.628,75.007,385.729,284.530,72.102,365.378,284.834,41.415,310.449,435.446,48.242,297.702,399.350,52.171,311.280,380.399,66.536,253.499,246.887,66.253,274.734,238.927,96.548,309.601,247.151,41.474,278.845,152.409,42.572,209.566,124.914,34.182,436.939,116.136,81.453,322.945,208.142,75.571,386.192,301.648,50.233,384.554,317.332,33.452,394.361,437.062,86.490,311.526,202.965,69.443,310.101,179.321,50.712,285.704,394.130,54.272,349.276,324.930,66.990,342.466,345.138,33.651,254.359,475.703,36.565,405.478,411.659,65.730,345.693,333.487,53.596,301.895,321.313,53.377,282.402,328.820,41.912,248.228,407.680
3,38.771,223.196,106.832,38.058,174.960,151.743,52.912,152.365,158.828,38.669,123.104,165.535,90.981,255.233,297.630,63.274,275.314,281.618,77.051,309.260,165.831,49.284,221.429,377.082,68.841,247.346,368.419,64.568,289.200,342.058,65.217,343.780,366.114,78.130,343.734,307.797,65.130,372.541,333.611,51.768,358.226,189.166,94.674,362.583,258.196,384.675,393.977,251.885,51.728,211.442,193.889,43.491,259.701,136.389,40.029,148.667,194.105,50.692,136.096,225.326,37.096,307.063,121.148,36.729,321.257,132.803,32.904,362.836,129.890,34.748,373.518,112.394,34.339,428.360,148.285,41.933,461.774,249.720,68.848,385.571,285.024,121.321,364.119,284.424,41.860,309.695,435.079,40.427,298.037,399.771,44.370,312.213,380.621,69.036,253.593,247.018,78.494,274.164,239.079,79.136,309.474,247.126,46.347,278.625,152.853,41.566,209.284,125.142,30.811,436.835,116.186,73.872,322.368,207.986,86.592,384.951,301.593,47.632,384.436,317.793,30.895,394.395,436.969,85.731,312.246,203.112,78.608,309.615,179.344,46.385,285.923,393.826,60.426,348.793,325.242,60.146,343.166,344.810,33.669,254.189,475.426,39.591,405.740,411.352,62.738,345.956,333.099,49.473,301.965,321.385,59.000,283.045,329.064,47.255,248.276,407.376
4,43.600,223.643,107.039,40.567,174.597,151.853,52.110,152.839,159.101,42.129,123.083,165.507,88.715,255.164,297.494,71.390,276.058,281.828,84.905,309.453,165.811,55.307,221.754,377.196,93.132,247.972,368.701,63.898,288.921,342.235,70.600,343.565,365.727,87.922,343.581,307.324,71.113,372.523,333.196,47.362,359.087,189.512,57.453,362.605,257.899,427.711,393.813,251.682,55.096,211.968,194.083,43.009,260.048,136.835,38.779,148.997,194.181,56.750,136.002,225.187,39.375,307.281,120.982,38.993,320.868,132.510,36.628,363.064,130.005,41.000,373.799,112.390,39.504,428.748,148.632,48.683,461.831,249.886,64.185,385.709,284.444,84.759,364.272,284.110,44.262,310.170,435.730,55.847,297.340,399.096,44.473,311.549,380.678,66.127,253.780,246.767,82.145,274.595,238.881,78.831,309.647,247.148,45.289,279.117,152.414,51.163,209.493,125.008,32.196,436.851,116.012,71.007,323.287,208.166,90.038,385.265,301.913,46.617,384.186,317.072,32.573,394.557,436.855,78.635,311.156,203.261,112.351,309.389,179.215,53.019,285.013,393.511,51.632,348.999,324.943,56.130,342.469,344.475,33.169,253.936,475.195,34.809,405.270,411.324,65.095,345.900,333.889,52.966,301.012,321.400,68.945,282.830,328.897,38.394,248.256,407.439
5,31.686,223.318,106.863,60.548,174.416,151.905,54.007,152.723,158.760,45.339,123.224,165.675,72.469,254.435,297.938,56.623,276.001,281.783,82.044,309.604,165.735,54.170,222.321,377.797,90.483,247.957,368.981,57.915,289.261,341.989,61.165,342.980,366.029,62.626,343.441,307.614,62.644,372.152,333.674,44.718,358.704,189.095,73.442,362.159,257.998,412.892,393.722,251.945,46.228,210.994,193.478,44.523,260.404,136.715,42.551,149.611,193.721,54.702,136.451,224.843,35.625,307.056,121.325,46.057,320.977,132.757,46.436,362.608,130.300,40.357,373.587,112.079,35.852,428.567,148.418,42.106,461.503,249.989,56.510,385.509,284.747,114.044,363.613,284.170,47.238,310.367,436.102,43.266,298.172,399.479,42.301,312.052,380.295,57.464,253.891,246.833,77.620,275.114,238.393,78.305,309.355,247.037,53.879,279.639,152.822,49.241,209.350,124.862,39.696,436.849,116.439,90.791,323.072,208.741,99.723,384.894,302.189,41.120,384.921,317.217,35.218,394.244,436.842,78.260,311.362,202.987,89.103,308.852,179.279,43.760,285.573,394.209,54.735,349.003,324.951,62.542,342.852,344.460,34.759,253.780,475.110,38.061,405.398,411.374,70.198,346.531,333.320,63.479,301.302,320.931,53.144,282.162,329.445,42.555,248.647,407.362
6,44.014,222.953,107.335,43.788,174.554,152.018,48.213,152.756,158.975,52.460,123.247,165.454,84.894,254.628,297.976,62.404,275.456,282.064,81.095,309.450,165.952,55.795,221.971,377.057,96.086,247.469,368.344,59.051,288.661,342.282,49.070,343.210,365.998,77.478,343.528,307.778,70.090,371.758,333.605,42.079,358.544,189.498,76.093,362.380,257.699,378.349,393.609,252.296,54.029,211.363,194.365,52.799,259.861,136.436,43.875,149.265,193.915,47.135,136.333,224.729,42.419,306.761,120.985,42.179,320.995,131.698,34.365,362.566,130.182,38.304,373.176,112.207,36.930,428.718,148.668,43.298,461.877,250.031,68.775,385.363,284.559,108.204,364.019,284.407,44.402,309.953,435.913,55.677,297.754,399.217,42.233,311.998,380.776,72.819,253.841,246.781,70.060,274.393,238.842,71.034,309.200,246.877,48.468,279.360,152.635,41.849,209.628,124.878,33.973,436.593,116.324,79.838,323.166,208.554,89.576,384.894,301.308,49.797,384.577,317.235,34.331,394.733,436.917,96.250,311.509,203.358,103.711,309.642,179.420,58.279,285.193,393.848,60.103,348.768,325.533,56.448,342.886,344.751,38.307,253.882,475.073,40.435,405.615,411.450,84.230,346.150,332.962,55.699,301.373,320.429,59.315,282.487,328.940,50.270,248.303,407.028
7,39.200,224.047,107.212,46.731,174.405,151.957,57.250,152.717,159.501,44.887,122.490,165.249,79.585,255.157,297.661,71.253,274.914,282.160,90.394,309.723,165.828,56.705,221.628,377.285,89.483,247.801,369.236,62.216,288.761,341.682,70.617,343.176,366.533,58.852,343.853,307.691,67.701,372.048,333.326,46.452,358.373,189.282,75.837,362.263,257.546,383.837,393.674,252.229,60.382,211.111,193.889,43.276,259.952,136.527,32.728,149.243,194.144,48.173,136.120,225.263,38.897,306.879,121.242,47.843,320.784,132.011,33.583,363.097,130.029,40.843,373.161,112.804,36.443,428.813,148.615,45.990,461.707,250.270,62.179,384.959,284.513,109.518,364.416,284.506,43.823,309.959,435.583,42.290,297.899,399.719,37.623,311.845,380.445,61.223,253.719,247.216,81.711,274.913,239.323,88.266,309.251,247.233,51.242,278.770,153.136,45.331,209.369,124.874,35.723,437.068,115.989,76.182,322.720,208.433,100.824,385.250,301.978,49.143,384.057,317.245,36.718,394.440,437.063,81.779,311.981,202.329,91.351,309.369,179.001,50.423,285.294,393.770,53.485,348.461,325.216,64.208,342.839,344.629,41.620,254.237,475.081,35.757,405.021,411.217,79.516,345.832,333.638,61.479,301.797,320.891,56.699,282.435,329.225,43.073,247.775,407.064
8,42.957,223.684,107.182,48.154,174.802,152.256,41.838,152.709,158.878,42.355,123.430,165.229,79.850,254.895,297.864,69.151,275.603,281.781,69.438,309.818,166.073,55.415,221.813,377.478,107.695,247.815,368.703,57.398,289.573,342.218,55.035,343.776,366.425,88.165,344.126,307.702,64.367,372.043,333.432,50.181,358.517,189.173,68.837,362.264,257.470,343.283,393.780,252.208,54.824,211.675,193.542,55.537,259.861,136.507,38.412,148.847,193.850,44.798,136.487,225.033,41.949,307.256,121.065,40.693,320.495,133.013,39.846,363.418,129.746,42.974,373.477,112.067,34.400,428.547,148.718,42.587,461.868,249.976,66.497,385.569,284.434,115.613,363.776,284.443,38.177,310.339,435.487,43.540,298.131,399.505,44.911,312.301,380.449,66.235,253.379,246.736,72.265,274.047,238.563,89.842,309.967,247.439,43.605,278.811,152.926,47.181,209.702,125.219,34.365,437.013,116.079,73.061,322.635,208.575,86.441,385.060,301.947,48.338,384.093,317.219,37.806,394.606,436.786,86.317,312.024,203.231,100.773,309.552,179.055,59.298,285.091,394.038,56.397,349.114,325.202,56.422,342.890,344.433,32.313,254.339,475.295,38.470,405.442,411.816,72.230,346.179,333.383,50.890,301.694,321.172,55.760,282.254,329.054,43.912,248.096,407.233
9,39.529,223.587,106.973,43.635,174.770,151.900,39.588,152.988,159.314,50.202,123.390,165.557,85.662,254.699,297.587,60.842,275.456,281.714,84.715,309.822,165.446,53.216,221.789,377.334,103.603,247.861,369.116,65.153,288.898,342.264,70.791,343.487,366.263,70.035,343.503,307.452,68.944,372.370,333.243,47.356,358.579,189.404,84.977,362.145,257.933,414.325,393.750,252.063,60.853,211.332,193.846,44.150,260.101,136.129,37.949,148.665,193.622,46.192,136.606,225.047,44.485,306.958,121.189,43.957,320.632,132.185,42.865,363.284,130.160,37.130,373.337,111.990,36.278,428.507,148.449,48.019,461.613,249.985,62.921,385.454,284.233,94.839,364.112,284.317,42.189,310.380,435.487,46.653,297.981,399.777,44.753,311.594,380.121,77.096,253.397,246.878,81.645,274.620,238.674,89.356,309.475,246.956,50.121,279.030,152.413,43.590,209.574,124.973,36.041,436.574,115.967,80.520,322.711,208.798,91.492,385.187,302.037,53.594,384.237,317.368,34.290,394.586,436.746,68.981,311.257,202.885,94.371,309.463,179.251,52.731,285.857,393.828,55.426,349.002,324.980,65.198,342.919,344.162,36.964,254.038,475.036,35.270,405.149,411.375,67.500,345.843,333.301,52.740,301.344,321.328,47.110,282.632,328.610,38.270,248.261,407.276
10,37.571,223.630,107.325,50.433,174.005,151.727,45.912,152.703,159.221,46.218,123.157,165.733,97.213,254.386,297.802,66.301,275.401,281.778,79.445,309.512,166.018,57.085,222.655,377.049,100.907,247.773,368.890,53.557,288.925,341.961,64.522,343.406,366.150,62.296,343.410,307.150,59.141,372.469,333.855,51.576,358.273,189.188,83.860,362.104,257.963,404.729,393.929,252.029,59.537,211.434,193.809,40.724,260.267,136.575,37.632,149.064,193.789,46.462,136.575,224.773,38.581,307.091,120.917,41.214,320.736,132.795,40.449,362.953,130.154,39.209,373.288,112.334,36.113,428.438,148.593,52.327,462.159,249.663,52.311,385.360,284.536,109.569,363.784,284.428,42.128,309.493,435.484,42.815,297.984,399.846,48.726,311.646,380.415,67.928,253.980,247.179,74.825,274.686,238.720,86.588,309.581,247.134,50.984,278.930,152.799,39.916,209.474,124.561,38.622,436.444,115.818,83.709,323.087,207.927,92.050,385.524,302.099,46.759,384.757,316.988,32.169,394.584,437.082,80.779,311.057,202.738,137.588,309.420,179.193,57.010,285.060,393.722,58.853,348.605,325.070,54.703,342.708,344.479,40.373,254.508,474.845,34.774,405.256,411.441,72.310,345.654,333.073,57.233,300.812,320.712,61.075,282.439,328.904,47.467,248.361,407.373
