 ,Mean1,XM1,YM1
1,-3502.843,223.499,107.002
2,-3506.086,223.501,107.001
3,-3504.600,223.501,106.999
4,-3505.214,223.500,107.000
5,-3504.314,223.500,106.999
6,-3503.186,223.501,107.001
7,-3504.786,223.500,107.001
8,-3505.029,223.501,107.000
9,-3507.129,223.500,107.000
10,-3504.629,223.501,106.999
11,-3504.686,223.501,107.001
12,-3503.986,223.502,107.000
13,-3504.114,223.500,106.999
14,-3507.857,223.501,107.000
15,-3506.329,223.500,107.000
16,-3506.229,223.501,106.999
17,-3503.857,223.500,107.000
18,-3505.486,223.499,107.001
19,-3505.286,223.499,107.000
20,-3508.014,223.501,107.000
21,-3506.100,223.500,107.000
22,-3506.229,223.500,106.999
23,-3504.500,223.500,107.000
24,-3504.428,223.501,106.999
25,-3505.829,223.500,107.000
26,-3506.129,223.501,107.000
27,-3506.357,223.500,106.999
28,-3503.886,223.500,107.000
29,-3506.114,223.501,106.999
30,-3504.543,223.500,107.000
31,-3506.629,223.500,107.001
32,-3507.557,223.501,107.001
33,-3507.714,223.501,107.000
34,-3505.514,223.500,106.998
35,-3504.900,223.500,107.000
36,-3502.986,223.499,106.999
37,-3506.057,223.500,107.000
38,-3508.614,223.501,107.000
39,-3505.386,223.501,106.999
40,-3505.971,223.500,106.999
41,-3505.743,223.500,107.000
42,-3503.557,223.500,107.000
43,-3505.586,223.500,107.001
44,-3507.443,223.501,107.001
45,-3504.386,223.501,107.000
46,-3505.629,223.501,106.999
47,-3504.343,223.500,107.000
48,-3506.400,223.500,107.000
49,-3506.500,223.500,106.999
50,-3508.957,223.500,106.999
51,-3507.100,223.501,107.000
52,-3504.814,223.500,106.998
53,-3505.500,223.500,107.001
54,-3506.771,223.501,107.000
55,-3506.886,223.500,107.000
56,-3507.986,223.500,107.000
57,-3506.257,223.500,106.999
58,-3505.543,223.499,106.999
59,-3504.871,223.501,107.000
60,-3506.514,223.499,107.000
61,-3507.686,223.501,107.001
62,-3508.072,223.501,106.999
