 ,Mean1,XM1,YM1
1,-3502.014,223.500,107.001
2,-3503.129,223.500,107.001
3,-3505.286,223.501,107.000
4,-3505.743,223.502,107.000
5,-3504.986,223.500,107.000
6,-3504.943,223.501,106.999
7,-3503.886,223.501,107.000
8,-3505.200,223.499,107.001
9,-3504.286,223.500,107.001
10,-3506.086,223.500,107.000
11,-3504.643,223.500,107.000
12,-3504.371,223.500,106.999
13,-3501.871,223.499,107.001
14,-3503.814,223.499,107.000
15,-3504.771,223.499,107.001
16,-3505.700,223.501,107.000
17,-3504.243,223.500,106.999
18,-3505.428,223.500,106.999
19,-3503.343,223.499,107.000
20,-3504.600,223.500,107.000
21,-3505.586,223.500,107.000
22,-3507.428,223.501,107.002
23,-3507.300,223.501,106.999
24,-3504.928,223.500,107.000
25,-3505.686,223.500,107.001
26,-3504.214,223.500,107.001
27,-3504.600,223.500,107.002
28,-3505.814,223.500,107.001
29,-3506.386,223.500,106.998
30,-3504.886,223.500,107.000
31,-3503.371,223.499,107.000
32,-3504.572,223.499,107.001
33,-3505.871,223.499,107.001
34,-3506.072,223.500,107.002
35,-3505.357,223.500,106.999
36,-3506.600,223.501,107.000
37,-3505.514,223.501,106.999
38,-3505.086,223.500,107.000
39,-3506.029,223.500,107.001
40,-3507.729,223.501,107.001
41,-3507.000,223.500,107.000
42,-3503.586,223.500,106.999
43,-3505.486,223.500,107.000
44,-3504.114,223.500,107.000
45,-3505.329,223.500,107.001
46,-3506.243,223.500,107.001
47,-3506.314,223.499,107.000
48,-3505.029,223.501,107.000
49,-3505.757,223.500,107.001
50,-3505.514,223.499,107.001
51,-3504.829,223.499,107.000
52,-3505.914,223.501,107.000
53,-3506.971,223.501,107.000
54,-3506.243,223.502,106.999
55,-3505.057,223.499,106.999
56,-3504.000,223.501,107.000
57,-3505.428,223.500,107.000
58,-3506.714,223.500,107.001
59,-3505.857,223.500,107.000
60,-3506.572,223.501,107.000
61,-3504.043,223.500,107.000
62,-3503.671,223.501,107.000
63,-3505.700,223.501,107.000
64,-3506.286,223.499,107.001
65,-3506.814,223.500,106.999
66,-3505.314,223.500,106.999
67,-3503.857,223.501,106.999
68,-3504.143,223.499,107.000
69,-3503.914,223.500,107.001
70,-3506.800,223.501,107.001
71,-3506.900,223.500,107.001
72,-3505.857,223.500,106.999
73,-3504.443,223.501,106.999
74,-3504.957,223.499,107.000
75,-3504.414,223.499,107.001
76,-3504.614,223.500,107.001
77,-3506.043,223.500,107.000
78,-3505.572,223.499,107.000
79,-3504.714,223.500,107.000
80,-3505.586,223.501,106.999
81,-3504.143,223.500,107.001
82,-3507.186,223.499,107.001
83,-3506.086,223.499,107.000
84,-103.114,223.496,106.903
85,48.900,223.483,107.013
86,33.314,223.494,107.044
87,33.757,223.585,107.056
88,31.900,223.612,107.190
89,33.257,223.439,107.111
90,34.314,223.515,107.036
91,33.914,223.556,106.987
92,34.014,223.529,106.936
93,34.043,223.604,106.976
94,34.014,223.545,106.983
95,34.943,223.586,107.047
96,35.043,223.495,106.999
97,32.529,223.459,106.947
98,32.500,223.322,106.941
99,33.029,223.375,106.936
100,34.386,223.483,107.021
101,32.143,223.440,106.983
102,33.214,223.500,107.044
103,33.200,223.435,107.065
104,32.957,223.425,107.009
105,35.029,223.369,107.154
106,33.886,223.488,106.995
107,32.757,223.549,107.022
108,34.714,223.582,106.990
109,32.686,223.546,106.940
110,35.100,223.611,106.985
111,33.386,223.480,107.026
112,33.686,223.393,106.986
113,34.957,223.505,107.154
114,34.314,223.551,106.998
115,34.314,223.489,106.944
116,33.200,223.530,106.974
117,33.214,223.591,107.002
118,33.643,223.441,106.977
119,34.429,223.489,107.049
120,33.157,223.492,106.938
