 ,Mean1,XM1,YM1
1,-3504.514,223.499,107.000
2,-3505.114,223.500,107.000
3,-3504.471,223.499,107.000
4,-3504.557,223.500,107.000
5,-3505.286,223.500,107.001
6,-3505.428,223.499,107.001
7,-3506.371,223.500,106.999
8,-3506.200,223.501,106.999
9,-3504.086,223.500,107.000
10,-3504.186,223.499,107.001
11,-3505.171,223.501,107.001
12,-3506.800,223.500,107.001
13,-3507.000,223.500,107.000
14,-3505.000,223.500,106.999
15,-3504.671,223.500,107.000
16,-3502.886,223.501,107.000
17,-3505.000,223.499,107.001
18,-3506.514,223.501,107.000
19,-3508.072,223.500,106.999
20,-3507.143,223.500,107.001
21,-3505.428,223.501,106.999
22,-3504.771,223.500,107.000
23,-3506.471,223.500,107.001
24,-3505.300,223.500,107.001
25,-3506.557,223.500,106.999
26,-3504.857,223.500,106.999
27,-3506.343,223.500,106.999
28,-3503.871,223.499,107.000
29,-3504.643,223.500,107.000
30,-3505.271,223.499,106.999
31,-3506.229,223.500,106.999
32,-3506.200,223.500,106.999
33,-3504.914,223.500,106.999
34,-3504.857,223.501,107.000
35,-3506.229,223.500,106.999
36,-3507.057,223.500,107.000
37,-3509.186,223.500,107.001
38,-3504.686,223.499,106.999
39,-3505.371,223.500,106.999
40,-3505.229,223.500,107.001
41,-3507.186,223.500,107.000
42,-3507.572,223.499,106.999
43,-3507.072,223.499,107.000
44,-3504.657,223.500,106.999
45,-3504.900,223.500,107.001
46,-3505.129,223.500,107.000
47,-3506.757,223.500,107.002
48,-3507.857,223.500,107.000
49,-3507.286,223.500,107.000
50,-3505.371,223.499,106.999
51,-3504.271,223.500,107.000
52,-3505.157,223.500,107.000
53,-3505.286,223.500,107.002
54,-3507.586,223.499,106.999
55,-3508.757,223.499,107.000
56,-3506.514,223.500,107.000
57,-3505.900,223.500,107.000
58,-3505.643,223.501,107.001
59,-3506.486,223.501,107.000
60,-3506.643,223.500,107.000
61,-3505.886,223.499,106.999
62,-3504.029,223.500,106.999
63,-3505.057,223.499,107.001
64,-3505.871,223.498,107.000
65,-3507.771,223.501,107.001
66,-3508.100,223.500,106.999
67,-3506.143,223.500,107.000
68,-3506.572,223.500,107.001
69,-3506.271,223.499,107.000
70,-3505.257,223.500,107.002
71,-3508.257,223.500,107.000
72,-3508.714,223.499,107.000
73,-3505.743,223.500,106.999
74,-3506.657,223.500,107.000
75,-3505.986,223.500,107.001
76,-3505.143,223.501,107.001
77,-3507.100,223.500,107.001
78,-3507.971,223.501,107.000
79,-3505.629,223.499,106.999
80,-3503.757,223.499,107.000
81,-3504.729,223.501,106.999
82,-3507.043,223.500,107.002
83,-3250.814,223.499,106.986
84,3.086,224.435,109.042
85,47.071,223.528,106.923
86,31.386,223.583,107.001
87,32.257,223.495,107.030
88,30.971,223.396,107.084
89,32.043,223.574,107.020
90,32.243,223.533,107.036
91,31.943,223.511,107.081
92,32.043,223.387,107.089
93,33.000,223.536,107.105
94,32.114,223.407,107.068
95,32.586,223.459,107.023
96,31.129,223.404,107.000
97,33.743,223.623,106.964
98,32.886,223.518,107.039
99,33.829,223.503,106.999
100,33.043,223.446,106.915
101,31.943,223.540,106.975
102,32.757,223.568,106.999
103,31.786,223.451,106.920
104,31.029,223.425,107.122
105,31.329,223.510,107.002
106,33.057,223.500,107.014
107,32.329,223.468,107.054
108,35.043,223.535,106.975
109,31.414,223.465,106.958
110,33.129,223.513,107.036
111,33.243,223.493,106.936
112,32.814,223.627,107.036
113,32.857,223.539,107.006
114,32.200,223.492,106.994
115,33.057,223.536,107.007
116,31.643,223.417,106.996
117,31.343,223.575,106.998
118,32.786,223.578,107.031
119,31.086,223.484,106.950
120,33.514,223.537,107.052
121,33.414,223.476,107.074
122,31.057,223.483,106.947
123,35.029,223.589,107.085
124,32.600,223.560,107.106
125,31.914,223.466,106.995
126,32.114,223.448,106.999
127,33.971,223.610,107.051
128,32.886,223.413,106.910
129,30.843,223.431,106.853
130,34.800,223.541,106.905
131,31.529,223.524,107.010
132,32.386,223.572,107.034
133,34.029,223.488,106.920
134,32.471,223.506,107.020
135,32.657,223.513,107.055
136,32.729,223.537,106.972
137,33.371,223.506,106.985
138,32.429,223.457,106.964
139,33.986,223.497,107.101
140,33.529,223.464,106.926
141,32.371,223.499,106.990
142,33.057,223.547,106.993
143,33.686,223.408,106.897
144,33.157,223.544,107.074
145,34.186,223.391,106.970
146,30.829,223.420,106.901
147,33.200,223.386,107.024
148,34.457,223.640,107.001
149,35.329,223.451,107.109
150,32.686,223.397,107.035
151,33.300,223.539,107.072
152,34.057,223.565,107.008
153,33.800,223.602,106.954
154,34.086,223.525,107.057
155,33.857,223.552,106.935
156,32.743,223.475,106.993
157,33.600,223.574,106.909
158,32.443,223.489,107.053
159,33.271,223.535,106.884
160,33.929,223.441,107.027
161,31.643,223.444,107.032
162,33.529,223.395,106.999
163,33.014,223.487,107.024
164,32.100,223.525,107.045
165,33.771,223.500,106.998
166,34.357,223.562,107.000
167,32.757,223.480,107.050
168,33.171,223.497,106.919
169,33.714,223.503,107.081
170,36.129,223.606,106.869
171,31.986,223.555,106.965
172,32.400,223.449,106.938
173,33.000,223.445,107.009
174,33.386,223.366,106.970
175,33.286,223.611,107.102
176,33.443,223.587,107.084
177,34.029,223.458,106.927
178,32.686,223.568,106.988
179,33.214,223.439,106.998
180,34.100,223.381,107.051
181,32.800,223.448,106.992
182,34.086,223.552,107.083
183,32.771,223.571,107.035
184,33.557,223.414,107.105
185,33.257,223.444,106.999
186,31.729,223.485,106.994
187,34.200,223.381,107.031
188,33.414,223.469,107.105
189,32.643,223.548,107.096
190,33.900,223.623,106.980
191,33.714,223.659,107.042
192,32.057,223.513,107.017
193,33.171,223.489,107.037
194,34.986,223.556,106.970
195,33.229,223.506,106.975
196,32.814,223.434,107.056
197,32.300,223.530,107.001
198,31.914,223.344,107.113
199,33.071,223.517,106.958
200,33.943,223.443,106.928
201,34.700,223.533,106.972
202,32.729,223.538,106.855
203,32.943,223.563,106.965
204,33.371,223.438,106.997
205,33.300,223.449,106.931
206,32.700,223.623,106.950
207,33.743,223.541,107.019
208,33.157,223.400,106.966
209,32.771,223.564,106.902
210,32.257,223.366,107.031
211,33.614,223.489,106.960
212,31.614,223.613,106.976
213,33.057,223.612,106.868
214,31.529,223.596,106.982
215,34.529,223.469,106.938
216,32.200,223.383,106.971
217,34.771,223.514,106.996
218,34.014,223.455,106.895
219,33.643,223.461,107.009
220,34.129,223.598,106.992
221,33.571,223.461,107.112
222,33.243,223.619,107.006
223,33.857,223.504,106.933
224,32.929,223.467,106.957
225,32.800,223.510,106.975
226,31.900,223.633,107.096
227,31.929,223.441,106.926
228,33.071,223.605,106.964
