 ,Mean1,XM1,YM1
1,-3505.100,223.499,107.000
2,-3504.800,223.500,106.999
3,-3505.529,223.500,106.998
4,-3503.500,223.500,107.000
5,-3503.957,223.501,107.000
6,-3503.171,223.500,107.001
7,-3506.043,223.501,107.001
8,-3506.529,223.499,107.000
9,-3507.428,223.500,106.999
10,-3504.643,223.500,106.999
11,-3504.543,223.500,107.000
12,-3502.928,223.501,107.000
13,-3505.329,223.499,107.001
14,-3505.186,223.498,107.000
15,-3507.314,223.499,107.000
16,-3505.757,223.500,107.000
17,-3504.743,223.500,106.999
18,-3505.086,223.501,107.001
19,-3505.529,223.500,107.001
20,-3504.371,223.501,107.001
21,-3506.743,223.500,107.000
22,-3505.914,223.501,106.999
23,-3503.957,223.500,106.999
24,-3505.729,223.500,106.999
25,-3506.157,223.500,107.000
26,-3505.800,223.499,107.002
27,-3507.600,223.500,106.999
28,-3506.300,223.500,106.999
29,-3506.586,223.499,107.000
30,-3504.557,223.500,107.000
31,-3506.043,223.501,107.000
32,-3505.200,223.501,107.000
33,-3505.143,223.500,107.000
34,-3506.986,223.501,107.000
35,-3505.857,223.501,107.000
36,-3506.243,223.500,106.999
37,-3504.843,223.500,107.000
38,-3505.357,223.501,107.001
39,-3504.857,223.500,107.001
40,-3507.600,223.499,107.000
41,-3507.357,223.500,106.999
42,-3505.543,223.500,106.999
43,-3506.157,223.500,107.000
44,-3504.386,223.500,107.000
45,-3503.914,223.500,107.000
46,-3508.457,223.500,107.001
47,-3507.600,223.500,106.999
48,-3505.700,223.501,106.999
49,-3506.857,223.501,106.999
50,-3504.657,223.501,107.000
51,-3506.714,223.500,106.999
52,-3506.043,223.500,107.000
53,-3508.186,223.501,107.001
54,-3507.057,223.501,107.000
55,-3506.371,223.500,107.001
56,-3505.214,223.500,106.999
57,-3505.543,223.500,107.001
58,-3506.786,223.501,107.000
59,-3507.186,223.500,107.001
60,-3508.314,223.500,107.000
61,-3508.914,223.501,107.000
62,-3505.072,223.499,106.999
63,-3504.629,223.500,107.000
64,-3506.114,223.499,107.001
65,-3506.572,223.500,107.001
66,-3506.757,223.501,107.001
67,-3509.214,223.500,106.999
68,-3507.000,223.500,106.998
69,-3505.343,223.501,106.999
70,-3506.514,223.501,107.001
71,-3507.457,223.500,107.000
72,-3507.814,223.500,107.001
73,-3507.786,223.500,107.001
74,-3507.171,223.499,106.999
75,-3505.400,223.500,106.999
76,-3504.700,223.499,107.001
77,-3506.557,223.500,107.000
78,-3507.129,223.501,107.001
79,-3508.043,223.500,107.001
80,-3507.914,223.500,106.999
81,-3505.314,223.500,107.000
82,-3504.586,223.499,107.000
83,-3298.400,223.500,106.988
84,-1.700,223.626,102.861
85,49.071,223.515,107.031
86,31.971,223.480,106.979
87,32.629,223.433,107.003
88,32.543,223.561,106.952
89,32.629,223.440,106.996
90,31.843,223.510,107.041
91,33.486,223.407,106.890
92,33.729,223.436,106.925
93,32.814,223.466,107.064
94,34.014,223.598,106.906
95,32.800,223.464,106.970
96,33.357,223.574,107.020
97,32.171,223.531,107.108
98,33.743,223.417,107.023
99,32.929,223.521,107.090
100,34.129,223.509,107.112
101,34.757,223.574,106.966
102,33.900,223.382,106.962
103,32.943,223.512,106.937
104,32.557,223.600,107.063
105,33.086,223.424,106.977
106,33.014,223.573,107.066
107,32.971,223.418,106.836
108,33.929,223.558,106.958
109,33.043,223.333,107.037
110,32.143,223.465,107.047
111,32.914,223.469,106.999
112,32.514,223.568,106.979
113,31.943,223.581,107.011
114,34.329,223.500,107.061
115,33.171,223.472,106.999
116,33.771,223.533,107.025
117,33.471,223.421,107.022
118,34.143,223.515,106.988
119,32.014,223.416,106.903
120,33.729,223.428,106.994
121,34.114,223.567,106.981
122,31.929,223.451,106.909
123,33.214,223.546,106.995
124,34.471,223.522,106.909
125,33.329,223.587,106.978
126,32.500,223.518,106.920
127,34.014,223.535,106.972
128,34.086,223.561,107.144
129,33.029,223.398,106.966
130,33.786,223.548,106.972
131,33.057,223.460,107.010
132,32.614,223.373,107.025
133,32.143,223.596,106.968
134,30.657,223.339,106.985
135,32.814,223.538,107.040
136,32.243,223.543,106.917
137,33.286,223.535,106.884
138,33.043,223.554,106.962
139,34.086,223.499,107.010
140,31.771,223.478,106.975
141,32.829,223.538,107.101
142,33.771,223.413,107.000
143,30.129,223.618,107.014
144,32.471,223.518,107.078
145,33.843,223.524,106.994
146,32.986,223.532,106.895
147,33.029,223.521,107.039
148,33.629,223.425,107.123
