 ,Mean1,XM1,YM1
1,-3503.400,223.499,107.001
2,-3503.329,223.500,107.000
3,-3504.300,223.501,107.001
4,-3505.486,223.500,107.001
5,-3506.043,223.499,107.000
6,-3505.671,223.500,107.001
7,-3505.029,223.501,107.001
8,-3503.557,223.501,106.998
9,-3503.829,223.499,107.000
10,-3507.671,223.499,107.001
11,-3508.086,223.499,107.001
12,-3507.243,223.500,107.000
13,-3504.986,223.500,107.000
14,-3504.271,223.500,107.000
15,-3505.314,223.500,107.000
16,-3506.186,223.500,106.999
17,-3506.714,223.500,107.000
18,-3506.643,223.500,106.998
19,-3507.414,223.500,107.001
20,-3507.471,223.500,106.999
21,-3505.072,223.499,107.001
22,-3506.657,223.501,107.000
23,-3504.543,223.500,106.999
24,-3506.671,223.500,107.000
25,-3506.529,223.499,106.999
26,-3505.100,223.500,106.999
27,-3505.600,223.500,106.999
28,-3506.257,223.499,106.998
29,-3505.457,223.500,107.001
30,-3505.671,223.501,107.000
31,-3505.400,223.500,107.000
32,-3508.814,223.500,106.999
33,-3504.757,223.501,107.000
34,-3504.171,223.501,107.000
35,-3506.957,223.500,107.000
36,-3504.300,223.499,107.001
37,-3508.214,223.501,107.000
38,-3508.371,223.499,107.000
39,-3505.629,223.500,106.999
40,-3507.557,223.499,107.000
41,-3504.714,223.501,107.000
42,-3505.414,223.500,107.000
43,-3505.771,223.500,107.001
44,-3507.143,223.502,107.000
45,-3506.329,223.501,107.000
46,-3504.329,223.500,106.999
47,-3504.871,223.500,107.000
48,-3505.000,223.499,107.001
49,-3504.814,223.500,107.001
50,-3507.743,223.500,107.001
51,-3507.386,223.500,107.000
52,-3507.143,223.501,106.999
53,-3506.814,223.500,107.000
54,-3505.100,223.499,107.002
55,-3506.271,223.499,107.001
56,-3507.371,223.501,107.000
57,-3507.714,223.499,107.000
58,-3505.829,223.500,106.999
59,-3506.886,223.499,107.000
60,-3506.557,223.500,107.000
61,-3502.914,223.500,107.001
62,-3505.586,223.501,107.001
63,-3507.857,223.500,107.001
64,-3505.600,223.500,107.000
65,-3506.200,223.500,106.999
66,-3505.986,223.500,107.001
67,-3505.471,223.500,107.000
68,-3507.729,223.501,107.001
69,-3507.329,223.500,107.001
70,-3509.300,223.499,107.000
71,-3508.729,223.500,106.999
72,-3505.871,223.500,106.999
73,-3504.700,223.500,107.000
74,-3505.900,223.499,107.001
75,-3508.214,223.500,106.999
76,-3507.771,223.500,107.001
77,-3509.886,223.500,107.000
78,-3507.386,223.500,106.998
79,-3507.000,223.499,106.999
80,-3504.928,223.500,107.000
81,-3504.800,223.500,107.000
82,-3507.686,223.501,107.000
83,-2262.729,223.499,106.975
84,45.557,223.524,106.987
85,47.986,223.455,107.036
86,29.671,223.285,107.033
87,32.100,223.440,106.985
88,31.757,223.530,107.016
89,31.657,223.440,107.002
90,30.843,223.402,106.969
91,33.500,223.601,106.858
92,32.900,223.459,107.097
