 ,Mean1,XM1,YM1
112,33.357,223.563,106.923
113,33.314,223.486,106.951
114,32.243,223.529,106.930
115,33.929,223.439,106.970
116,34.100,223.521,106.915
117,31.929,223.504,106.829
118,33.643,223.480,106.987
119,34.486,223.576,106.966
120,32.571,223.500,106.970
121,33.543,223.405,106.993
122,34.814,223.397,107.075
123,35.314,223.462,107.014
124,34.529,223.460,106.978
125,33.643,223.585,107.052
126,35.000,223.505,107.118
127,33.743,223.525,107.081
128,35.414,223.533,106.930
129,34.243,223.440,106.996
130,34.171,223.450,106.962
131,34.286,223.530,106.895
132,32.157,223.504,107.165
133,36.200,223.522,106.817
134,33.429,223.487,107.001
135,34.671,223.493,106.960
136,34.657,223.562,107.087
137,34.471,223.467,107.030
138,33.900,223.454,107.046
139,34.486,223.345,107.072
140,32.457,223.470,107.107
141,33.929,223.483,107.048
142,36.371,223.414,106.901
143,34.729,223.607,107.069
144,34.486,223.512,106.878
145,35.386,223.418,107.123
146,32.843,223.502,106.941
147,35.229,223.592,107.029
148,32.886,223.464,106.948
149,34.600,223.417,107.083
150,32.757,223.421,107.099
151,33.943,223.387,107.011
152,35.443,223.560,106.925
153,33.743,223.457,106.940
154,34.857,223.455,106.919
155,33.957,223.519,106.999
156,35.100,223.371,107.083
157,32.614,223.565,107.003
158,34.343,223.564,106.970
159,33.843,223.500,106.901
160,32.443,223.393,107.050
161,33.371,223.581,106.856
162,34.957,223.534,107.008
163,33.700,223.385,107.167
164,33.514,223.563,107.005
165,32.929,223.441,107.032
166,34.071,223.467,107.035
167,33.229,223.457,107.051
168,33.443,223.510,107.082
169,35.657,223.462,107.046
170,34.043,223.343,107.103
171,33.357,223.526,106.896
172,33.857,223.597,106.984
173,33.729,223.455,107.085
174,34.886,223.396,106.864
175,33.729,223.562,107.001
176,33.257,223.489,107.038
177,33.457,223.544,107.059
178,35.171,223.532,106.981
179,35.014,223.529,107.113
180,34.986,223.551,106.979
181,33.171,223.516,107.017
182,33.814,223.537,107.092
183,34.943,223.563,107.031
184,33.129,223.236,106.969
185,34.100,223.461,107.028
186,32.943,223.484,106.979
187,33.871,223.424,106.914
188,33.100,223.588,106.948
189,34.357,223.467,107.038
190,34.386,223.445,106.981
191,32.786,223.537,106.965
192,32.357,223.496,106.829
193,34.429,223.508,106.995
194,34.114,223.516,106.963
195,34.343,223.477,106.964
196,31.543,223.460,107.006
197,34.100,223.476,106.975
198,33.643,223.457,106.900
199,34.129,223.337,106.983
200,34.143,223.417,106.975
201,32.829,223.544,106.969
202,33.743,223.402,106.918
203,34.600,223.514,107.126
204,32.914,223.619,107.068
205,34.200,223.509,106.974
206,33.457,223.549,106.975
207,32.643,223.557,107.136
208,32.757,223.583,106.970
209,34.343,223.534,107.069
210,33.743,223.532,106.919
211,33.600,223.538,107.038
212,33.143,223.464,107.032
213,34.829,223.646,107.001
214,33.814,223.496,107.064
215,34.871,223.497,106.998
216,32.643,223.469,106.965
217,35.814,223.531,106.982
218,34.800,223.658,106.940
219,35.129,223.479,107.008
220,35.500,223.448,107.005
221,33.914,223.480,106.978
222,33.300,223.453,107.025
223,34.386,223.526,107.048
224,34.014,223.442,107.159
225,35.257,223.486,106.942
226,32.514,223.360,106.982
227,33.471,223.530,107.062
228,33.343,223.512,107.099
229,33.514,223.473,107.051
230,35.229,223.428,107.059
231,33.600,223.503,106.986
232,33.786,223.459,106.975
233,34.471,223.559,106.992
234,33.457,223.432,107.017
235,35.714,223.524,107.008
236,34.557,223.500,106.996
237,33.157,223.491,106.943
238,33.057,223.555,107.003
239,33.871,223.428,107.082
240,33.643,223.378,107.017
241,32.143,223.649,107.040
242,34.800,223.532,107.011
243,31.871,223.603,107.032
244,33.600,223.502,107.073
245,31.286,223.390,107.179
246,33.400,223.480,107.059
247,33.571,223.550,107.007
248,33.629,223.559,106.989
249,34.357,223.698,107.032
250,33.371,223.556,106.986
251,34.471,223.548,106.962
252,33.871,223.406,107.048
253,33.357,223.418,107.044
254,34.943,223.410,106.962
255,35.243,223.478,107.002
256,33.971,223.497,106.961
257,33.786,223.594,106.888
258,34.414,223.528,106.901
259,33.286,223.572,107.045
260,33.214,223.464,106.958
261,34.714,223.584,106.933
262,34.286,223.515,107.008
263,34.843,223.455,106.975
264,35.629,223.588,106.933
265,33.900,223.462,107.057
266,33.757,223.508,107.054
267,32.986,223.448,106.953
268,35.029,223.409,107.145
269,32.871,223.536,107.011
270,33.043,223.530,107.095
271,35.914,223.466,106.862
272,34.971,223.498,107.010
273,33.571,223.529,106.920
274,33.243,223.356,107.085
275,32.286,223.490,106.906
276,33.286,223.422,107.117
277,34.571,223.355,106.968
278,35.229,223.471,107.000
279,34.543,223.565,107.001
280,35.886,223.530,107.004
281,33.229,223.459,107.003
282,34.457,223.658,107.031
283,34.043,223.445,106.995
284,33.129,223.518,106.990
285,34.786,223.482,107.077
286,34.571,223.428,107.023
287,34.114,223.444,106.908
288,34.700,223.411,107.036
289,34.886,223.548,106.936
290,34.614,223.438,107.056
291,33.771,223.447,106.899
292,34.271,223.530,107.011
293,34.171,223.520,106.964
294,33.686,223.508,107.004
295,34.386,223.505,106.853
296,34.300,223.479,106.937
297,32.314,223.567,106.932
298,34.857,223.327,107.047
299,35.300,223.559,107.103
300,33.157,223.575,107.022
301,32.629,223.480,107.056
302,32.786,223.484,107.036
303,33.757,223.446,106.941
304,33.171,223.681,106.935
305,33.286,223.564,107.008
306,34.757,223.501,107.015
307,32.829,223.396,106.885
308,33.400,223.464,107.023
309,34.143,223.560,107.145
310,33.400,223.447,107.035
311,34.729,223.465,106.980
312,33.086,223.483,106.934
313,32.986,223.584,107.159
314,35.543,223.637,106.875
315,33.186,223.640,106.964
316,33.571,223.511,107.034
317,32.186,223.669,107.051
318,32.857,223.570,106.922
319,33.314,223.516,107.043
320,33.257,223.546,107.100
321,33.600,223.518,106.983
322,34.300,223.583,106.934
323,34.014,223.461,106.956
324,33.814,223.489,107.079
325,33.029,223.543,106.965
326,34.443,223.447,106.957
327,33.414,223.496,107.041
328,34.957,223.504,107.003
329,34.057,223.627,106.973
330,35.043,223.449,107.007
331,33.771,223.529,106.915
332,32.829,223.550,106.921
333,33.457,223.427,106.927
334,32.971,223.513,107.003
335,33.814,223.445,106.956
336,33.443,223.532,106.955
337,32.814,223.395,106.942
338,34.157,223.530,107.059
339,33.529,223.437,107.016
340,32.743,223.554,107.019
341,32.943,223.402,107.014
342,34.229,223.479,106.977
343,33.229,223.600,106.905
344,33.700,223.484,107.052
345,34.571,223.528,107.060
346,33.143,223.490,106.915
347,34.986,223.618,106.898
348,30.671,223.429,107.046
349,34.929,223.597,107.047
350,32.086,223.463,106.959
351,32.857,223.593,106.968
352,33.700,223.487,107.034
353,34.471,223.381,106.970
354,33.429,223.374,106.961
355,34.171,223.439,107.004
356,34.914,223.514,106.987
357,33.457,223.462,107.155
358,34.357,223.423,106.967
359,33.886,223.425,106.914
360,33.000,223.413,106.961
361,33.457,223.526,106.942
362,33.557,223.482,107.050
363,33.571,223.449,107.023
364,33.543,223.411,107.103
365,34.843,223.437,106.990
366,34.271,223.620,106.973
367,33.571,223.546,106.928
368,34.086,223.522,107.025
369,32.857,223.537,106.987
370,33.643,223.287,107.032
371,34.014,223.468,107.098
372,32.343,223.510,107.073
373,34.314,223.413,106.957
374,34.100,223.534,106.950
