 ,Mean1,XM1,YM1
114,32.000,223.510,107.030
115,32.900,223.580,106.883
116,31.114,223.483,107.099
117,32.243,223.490,106.969
118,30.357,223.440,107.002
119,32.629,223.525,106.990
120,31.029,223.421,107.052
121,31.214,223.582,107.063
122,31.829,223.464,106.985
123,30.429,223.446,107.061
124,30.886,223.486,106.953
125,31.314,223.403,107.115
126,33.414,223.495,107.024
127,33.814,223.520,106.965
128,32.571,223.473,106.979
129,32.257,223.663,107.141
130,33.571,223.494,107.017
131,31.471,223.370,106.904
132,31.043,223.518,107.128
133,31.829,223.447,106.956
134,31.800,223.593,106.975
135,32.557,223.471,106.986
136,31.814,223.597,107.025
137,31.229,223.571,107.042
138,31.700,223.521,106.924
139,30.914,223.397,107.028
140,31.514,223.454,106.932
141,33.514,223.382,106.964
142,31.957,223.585,107.046
143,32.614,223.468,107.009
144,33.043,223.457,106.995
145,32.114,223.366,106.991
146,31.200,223.504,106.887
147,30.529,223.494,107.072
148,31.986,223.548,107.013
149,29.829,223.435,106.996
150,32.871,223.503,107.004
151,31.929,223.390,107.091
152,31.343,223.564,106.958
153,32.657,223.513,106.983
154,30.214,223.430,107.123
155,32.829,223.531,107.034
156,32.357,223.453,107.026
157,33.429,223.386,107.061
158,32.529,223.409,107.019
159,31.457,223.485,107.060
160,31.971,223.506,106.948
161,30.757,223.541,106.969
162,32.714,223.538,106.962
163,33.643,223.549,107.005
164,30.457,223.494,106.826
165,30.400,223.510,106.887
166,31.400,223.489,106.978
167,31.986,223.481,107.016
168,30.414,223.492,106.924
169,32.771,223.474,106.926
170,34.271,223.523,106.984
171,32.571,223.583,106.938
172,31.814,223.416,107.013
173,31.929,223.454,106.985
174,33.214,223.528,107.006
175,32.986,223.478,106.947
176,32.543,223.624,106.992
177,32.400,223.447,106.988
178,32.829,223.457,106.948
179,31.171,223.535,107.001
180,31.214,223.570,106.992
181,32.571,223.536,107.224
182,32.129,223.447,107.098
183,32.914,223.585,107.086
184,31.757,223.495,107.052
185,30.771,223.494,106.909
186,32.843,223.487,107.021
187,32.057,223.490,107.068
188,32.171,223.458,107.067
189,30.414,223.365,106.972
190,33.686,223.674,107.044
191,31.229,223.566,107.025
192,33.143,223.473,107.126
193,31.871,223.563,107.138
194,32.357,223.522,106.943
195,34.671,223.511,107.009
196,31.171,223.526,106.875
197,31.371,223.525,106.898
198,32.486,223.538,107.004
199,31.586,223.509,106.911
200,31.329,223.429,106.951
201,32.371,223.424,106.953
202,31.600,223.472,106.948
203,31.629,223.517,107.035
204,31.214,223.547,106.981
205,33.957,223.383,106.969
206,31.257,223.490,106.875
207,32.529,223.584,107.022
208,32.586,223.453,107.097
209,32.643,223.572,107.053
210,31.843,223.448,107.057
211,31.100,223.500,106.970
212,31.486,223.548,106.994
213,31.400,223.570,107.045
214,33.186,223.414,106.940
215,32.343,223.618,106.921
216,32.386,223.500,106.875
217,33.471,223.348,106.996
218,31.486,223.516,106.999
219,31.457,223.515,106.836
220,31.986,223.407,107.025
221,33.829,223.477,106.886
222,30.986,223.541,106.933
223,32.400,223.567,107.030
224,31.857,223.586,107.035
225,32.657,223.423,106.957
226,32.614,223.500,107.017
227,31.486,223.471,107.045
228,31.386,223.513,106.947
229,32.029,223.473,106.996
230,31.471,223.461,106.960
231,32.229,223.469,106.908
232,32.586,223.489,106.928
233,32.943,223.490,106.957
234,31.014,223.661,106.915
235,33.471,223.571,107.001
236,33.071,223.487,106.935
237,31.100,223.445,106.928
238,33.286,223.462,107.064
239,33.800,223.572,106.974
240,32.314,223.400,106.874
241,32.486,223.508,106.938
242,31.686,223.454,106.899
243,32.529,223.457,106.960
244,31.686,223.473,106.974
245,30.557,223.444,107.022
246,31.843,223.573,106.923
247,31.000,223.489,106.974
248,32.171,223.603,107.055
249,31.443,223.518,106.870
250,31.686,223.638,106.980
251,32.886,223.530,107.030
252,33.400,223.459,107.002
253,31.814,223.515,107.018
254,32.900,223.384,106.920
255,32.429,223.463,107.108
256,32.871,223.415,107.141
257,31.014,223.447,106.987
258,31.757,223.570,106.884
259,31.114,223.547,106.984
260,32.329,223.546,106.880
261,31.157,223.419,106.898
262,30.243,223.532,106.936
263,31.014,223.359,107.011
264,30.557,223.410,107.058
265,31.314,223.410,107.091
266,33.400,223.517,107.027
267,32.343,223.481,106.913
268,31.857,223.482,107.081
269,31.986,223.499,106.977
270,31.214,223.516,107.101
271,31.286,223.407,106.963
272,32.843,223.505,106.972
273,31.343,223.475,107.028
274,33.957,223.514,107.011
275,33.329,223.494,106.979
276,31.829,223.563,106.979
277,31.986,223.594,106.979
278,30.800,223.539,107.004
279,31.071,223.450,107.040
280,31.100,223.467,107.091
281,31.686,223.444,107.003
282,31.143,223.496,106.994
283,32.000,223.499,107.017
284,32.371,223.561,106.895
285,32.814,223.424,106.868
286,31.800,223.499,106.996
287,31.843,223.602,107.094
288,31.871,223.585,107.070
289,31.571,223.471,106.889
290,30.714,223.534,106.855
291,32.114,223.417,107.049
292,31.200,223.552,107.020
293,32.400,223.541,107.096
294,32.571,223.457,106.893
295,31.171,223.647,107.085
296,30.957,223.535,106.911
297,32.814,223.505,106.992
298,33.029,223.501,107.070
299,31.314,223.474,107.012
300,32.529,223.535,106.988
301,30.443,223.586,106.950
302,32.900,223.596,106.965
303,30.771,223.456,106.975
304,30.671,223.558,106.922
305,31.886,223.429,106.947
306,31.129,223.472,106.859
307,31.829,223.415,106.895
308,31.043,223.487,106.975
309,31.600,223.484,106.986
310,32.786,223.512,107.141
311,32.486,223.447,107.061
312,33.000,223.464,106.936
313,32.514,223.522,107.061
314,33.029,223.390,106.929
315,32.343,223.468,107.142
316,32.043,223.495,106.985
317,32.429,223.499,107.018
318,32.114,223.472,106.997
319,31.414,223.595,106.978
320,33.257,223.499,106.987
321,31.886,223.496,106.998
322,33.471,223.489,106.934
323,30.571,223.566,106.948
324,33.943,223.594,106.965
325,31.714,223.378,106.963
326,31.929,223.597,107.097
327,30.371,223.491,106.913
328,32.943,223.556,106.987
329,33.586,223.557,107.038
330,31.886,223.541,107.057
331,32.757,223.600,107.119
332,32.343,223.454,107.151
333,32.986,223.574,106.927
334,32.029,223.608,107.058
335,32.343,223.528,107.003
336,31.171,223.570,106.952
337,32.186,223.410,107.030
338,31.686,223.520,107.039
339,30.514,223.497,107.040
340,32.043,223.575,107.121
341,31.686,223.554,107.014
342,30.714,223.487,107.037
343,31.500,223.635,107.044
344,32.300,223.343,106.941
345,31.529,223.527,107.020
346,31.957,223.540,107.136
347,31.486,223.447,107.057
348,32.514,223.582,106.989
349,32.229,223.438,107.114
350,30.786,223.582,106.948
351,31.657,223.575,106.995
352,32.743,223.479,106.908
353,32.114,223.431,107.089
354,32.029,223.490,106.961
355,32.386,223.567,107.179
356,31.871,223.510,107.017
357,32.729,223.430,107.014
358,33.400,223.515,107.048
359,33.000,223.527,107.065
360,32.971,223.538,107.039
361,31.800,223.498,106.987
362,33.171,223.519,107.070
363,32.514,223.540,107.019
364,33.586,223.518,107.049
365,30.686,223.549,106.991
366,33.314,223.458,107.006
367,31.814,223.496,106.934
368,31.386,223.509,107.056
369,30.586,223.589,107.010
370,32.114,223.413,106.960
371,32.043,223.531,107.035
372,31.529,223.501,106.968
373,30.800,223.539,107.044
374,32.557,223.504,106.992
375,33.057,223.633,107.013
