 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52
1,37.657,223.792,106.863,47.212,174.189,151.869,47.772,153.791,158.716,48.339,123.514,166.114,60.638,254.127,297.230,60.808,275.141,282.161,49.810,309.402,165.596,50.903,222.427,376.692,59.437,247.287,368.207,64.869,289.250,341.676,70.896,343.897,366.408,44.313,343.417,307.257,56.085,372.411,333.742,72.870,358.534,189.180,70.953,362.768,258.311,72.494,394.928,252.894,74.765,210.596,193.625,42.579,260.409,136.993,64.243,149.228,194.408,80.471,136.938,224.768,42.096,306.857,121.349,43.179,320.936,132.564,45.417,362.652,129.429,45.113,373.433,112.528,47.409,428.338,148.644,75.981,462.735,250.372,54.709,385.412,284.068,64.372,364.044,285.762,50.390,310.563,435.583,42.589,297.997,399.540,48.425,312.026,380.216,71.843,253.158,246.999,83.657,274.506,238.797,77.706,308.971,247.070,47.753,279.041,152.999,43.584,209.575,125.144,38.777,436.794,116.400,83.196,322.967,208.043,50.945,386.085,302.100,56.609,384.526,317.703,41.476,394.423,437.321,70.933,311.873,201.630,58.608,309.771,178.716,53.288,285.754,394.238,53.162,349.166,325.036,59.594,342.935,344.382,34.157,253.655,475.388,39.348,405.877,411.219,56.294,345.653,333.234,48.397,301.721,321.460,53.589,282.690,328.579,40.285,248.446,407.582
2,37.900,223.337,107.344,63.269,175.015,151.579,57.265,152.950,158.636,50.677,123.204,165.363,50.841,254.483,297.716,58.616,275.782,281.754,63.496,310.014,165.274,53.750,221.826,377.191,44.404,247.341,368.609,58.915,289.038,341.557,76.948,343.350,366.703,56.261,343.277,307.348,59.774,373.399,333.352,57.305,358.152,190.479,59.233,362.275,258.265,67.578,394.957,253.628,65.868,211.162,193.572,38.042,259.530,136.811,50.588,149.170,193.848,50.510,136.974,224.932,34.779,307.425,121.223,39.179,321.133,132.426,41.763,363.491,129.764,38.591,373.674,112.388,38.035,428.259,148.918,50.837,462.427,250.126,108.225,384.704,284.478,78.226,364.590,285.507,46.598,310.077,435.735,51.637,298.268,399.027,52.863,312.001,380.253,68.494,253.312,246.638,91.801,274.586,238.872,91.791,309.625,247.069,49.721,278.794,152.783,49.307,208.951,124.550,33.122,436.945,115.997,107.061,322.865,208.504,68.336,385.396,302.421,53.857,383.889,317.094,40.323,394.128,436.851,75.817,311.951,202.704,70.072,309.410,179.314,48.673,285.148,393.941,59.441,349.024,325.271,61.172,343.210,344.629,35.886,253.886,475.588,36.174,405.481,411.461,61.619,346.400,333.358,50.486,301.523,321.438,62.192,281.839,329.060,46.365,248.170,406.928
3,36.557,223.740,107.418,49.308,174.200,151.803,47.228,152.637,158.657,39.210,123.375,165.149,62.681,254.600,297.600,63.815,275.214,282.153,60.898,310.299,165.980,59.483,221.890,377.651,75.106,248.431,368.982,65.705,288.824,342.469,76.522,343.181,366.592,67.696,344.021,307.581,58.000,372.285,333.999,45.011,358.598,189.808,79.314,362.050,257.659,174.958,395.031,252.990,54.676,210.744,193.840,41.729,260.216,136.767,38.441,148.900,193.914,40.875,136.194,224.959,37.132,306.654,121.207,37.607,320.985,132.824,42.006,362.643,129.734,33.904,373.548,112.355,29.817,428.359,148.316,37.115,461.821,250.505,74.848,384.896,284.168,103.606,364.846,284.408,37.537,310.084,435.448,47.000,297.949,399.526,46.315,312.152,380.857,67.163,253.213,247.055,86.771,274.821,238.899,96.305,309.658,247.432,43.932,278.916,152.733,43.602,209.769,125.189,34.311,437.118,116.066,79.797,323.260,208.517,86.025,384.876,301.974,48.850,384.834,317.066,35.766,394.562,437.225,85.106,311.404,202.569,59.402,309.275,179.609,62.019,285.536,393.982,57.544,349.091,325.162,60.802,342.261,344.600,32.584,253.964,475.480,39.548,405.240,411.763,71.310,346.178,333.823,53.486,300.971,321.450,50.171,282.651,328.938,52.993,248.825,407.083
4,41.386,223.644,107.137,44.144,174.312,151.777,53.301,152.960,158.584,41.468,122.838,165.629,54.362,254.598,297.865,58.671,274.799,281.752,84.533,309.533,166.272,59.136,221.789,377.047,89.510,248.610,369.030,66.312,289.320,342.017,71.070,343.530,366.315,85.687,343.994,307.633,60.407,372.254,333.901,46.096,358.699,190.094,73.174,362.454,257.900,230.217,393.960,252.766,71.316,211.080,193.570,48.463,260.234,136.541,40.684,149.064,193.840,50.510,136.465,225.562,38.618,306.390,121.078,45.600,320.975,132.510,32.436,363.107,130.424,41.452,373.656,112.063,32.400,428.947,148.490,44.615,461.850,249.909,81.675,384.992,284.564,111.584,365.022,284.878,37.262,309.765,435.318,44.258,297.343,399.564,43.863,312.139,380.349,71.452,253.767,247.024,91.181,274.612,238.401,103.910,309.325,246.992,48.716,278.927,152.824,49.199,209.645,125.319,41.453,436.690,115.931,84.108,322.810,208.271,95.765,385.463,302.030,58.150,384.423,317.681,36.645,394.588,437.539,79.971,311.705,203.444,78.124,310.014,179.580,61.644,285.826,393.709,47.140,349.069,326.041,69.422,342.491,344.860,37.114,253.844,475.412,42.861,405.903,411.505,80.714,346.818,333.602,46.692,301.565,320.739,59.247,282.462,329.355,45.606,248.415,407.542
5,44.086,223.889,107.120,53.663,174.647,151.746,45.184,153.199,158.915,50.435,122.706,165.360,55.464,254.848,297.630,62.822,275.927,281.887,97.788,310.041,165.952,56.790,222.095,376.727,78.993,248.504,369.006,68.193,289.717,342.593,66.757,343.445,366.740,58.200,343.067,307.569,65.379,371.998,333.913,49.266,358.460,189.658,70.372,362.360,257.744,225.090,394.008,253.059,65.713,211.873,193.920,48.332,260.186,136.983,40.669,149.273,193.668,50.510,137.017,224.965,37.559,307.013,120.796,49.143,321.019,132.382,41.506,363.290,130.439,45.913,373.590,111.394,35.626,428.251,148.593,42.904,462.000,250.129,76.344,385.412,284.589,120.058,364.264,284.410,45.884,310.026,435.261,52.137,297.986,399.975,43.973,311.903,379.958,55.054,253.924,247.111,85.970,274.574,238.795,92.554,309.620,246.456,43.479,279.664,153.250,49.127,209.410,124.887,35.615,436.752,115.931,86.973,323.157,208.558,101.101,384.703,301.530,47.797,384.476,317.336,34.024,394.469,436.772,65.471,311.408,202.819,82.557,309.511,179.456,61.288,285.786,393.921,54.265,348.598,325.360,73.484,342.947,344.473,37.042,253.979,474.987,37.930,405.321,411.508,86.214,346.561,333.915,55.733,301.589,321.262,59.349,282.542,329.279,43.380,248.100,407.137
6,40.571,223.525,107.180,35.673,174.603,152.426,47.191,152.728,159.555,37.484,122.856,165.446,60.884,254.410,297.601,54.164,276.000,282.125,95.328,309.081,166.305,59.494,221.515,376.936,81.053,247.914,369.181,51.920,289.319,342.159,71.104,343.335,366.373,75.026,343.984,308.243,54.842,371.961,333.714,47.073,358.602,189.901,78.221,362.707,258.186,224.970,394.367,252.704,59.434,211.206,193.620,42.327,260.257,136.801,38.022,148.997,193.656,50.356,136.646,225.177,37.368,307.258,121.201,49.386,321.174,132.718,37.545,363.042,130.454,48.748,373.550,112.264,40.965,428.381,148.583,40.202,461.866,250.195,85.821,384.693,284.461,123.117,364.234,284.271,47.549,310.368,435.302,42.758,297.737,399.459,49.390,311.523,380.017,74.916,253.376,247.221,87.108,274.839,238.819,95.395,310.133,246.466,48.205,279.095,152.935,43.253,209.366,124.734,37.966,436.497,115.877,78.851,323.065,208.362,89.668,385.427,302.116,52.699,384.606,317.358,32.629,394.340,437.144,76.375,312.048,202.919,75.155,310.197,179.688,65.000,285.424,393.859,55.971,349.082,325.284,65.672,342.620,344.784,36.777,254.133,475.003,32.791,405.746,411.673,74.563,345.410,333.819,54.185,301.723,321.229,42.705,282.726,328.855,63.365,247.951,407.116
7,42.914,223.467,107.491,53.875,174.664,152.326,50.515,153.274,159.072,37.331,122.357,165.385,60.246,254.996,297.480,61.658,276.152,281.971,91.898,309.579,165.973,62.153,221.599,376.973,69.325,248.487,369.108,59.784,288.730,341.570,76.574,343.048,366.471,64.748,343.660,307.567,64.333,372.744,333.409,45.819,358.461,189.720,86.337,362.418,257.982,218.428,394.305,252.598,68.537,210.966,193.627,48.799,259.733,136.499,40.404,148.667,193.516,47.481,136.407,224.491,43.882,307.311,121.076,45.586,320.757,132.004,40.365,362.815,129.591,50.348,373.814,112.064,42.357,428.593,148.733,41.673,461.812,250.237,72.934,385.571,284.558,110.686,364.430,284.260,42.463,309.793,435.594,43.161,297.927,399.466,45.644,312.548,380.256,71.072,253.966,246.870,97.114,274.802,238.643,101.531,309.949,247.230,54.311,279.247,152.416,48.843,209.297,124.891,40.588,436.590,115.846,78.932,322.924,208.585,103.286,385.506,301.989,50.323,384.694,317.510,30.782,394.522,437.104,73.808,312.018,203.005,73.351,309.562,180.184,65.587,285.694,393.597,62.294,349.256,324.754,71.885,342.412,344.552,34.386,254.073,475.225,35.209,405.390,411.438,77.310,346.014,333.825,57.082,301.127,321.202,49.014,282.344,329.011,55.358,248.742,407.450
8,33.543,223.698,107.362,48.125,174.610,152.265,43.801,152.742,158.756,39.815,123.315,165.035,58.024,254.336,297.505,62.719,275.871,281.348,99.095,309.651,166.191,62.295,222.105,377.298,89.040,248.461,369.034,63.511,289.250,342.132,75.817,343.775,366.015,69.130,343.746,307.465,59.831,372.140,334.009,51.424,358.171,189.279,83.221,362.216,258.359,209.048,394.283,252.636,73.544,211.487,194.222,46.173,259.767,136.640,41.603,149.029,193.493,45.510,136.479,225.337,35.287,307.151,120.828,42.557,320.508,131.768,39.397,363.203,130.314,46.078,372.998,111.835,37.487,427.841,148.465,49.144,462.127,250.357,71.815,385.228,284.073,103.562,364.275,284.484,36.262,310.213,435.409,41.992,298.537,399.677,45.973,312.240,380.723,57.108,253.722,247.170,102.428,274.466,238.542,85.367,308.886,246.486,45.574,279.143,152.360,45.970,209.754,125.079,38.865,436.590,116.098,78.899,322.767,208.180,98.651,385.633,301.925,56.090,384.872,316.969,33.040,394.352,437.036,78.577,311.725,203.392,75.969,309.892,179.347,58.769,285.590,393.928,56.537,348.689,325.042,65.521,342.826,344.989,30.072,254.012,475.435,38.452,405.648,411.474,69.778,346.600,333.323,45.692,301.761,321.015,49.795,282.409,328.765,46.708,248.308,407.272
9,34.871,223.447,107.355,44.663,174.432,152.404,62.603,152.296,158.947,41.839,122.583,165.429,56.744,254.654,297.557,59.993,275.829,281.963,95.891,309.773,165.989,50.795,222.231,377.978,90.954,247.980,369.225,52.705,289.096,342.289,63.478,343.331,366.510,62.278,343.133,307.735,64.141,372.154,333.653,48.712,358.415,189.965,77.186,362.300,257.700,192.488,394.289,252.805,64.662,211.033,193.773,42.846,259.620,136.869,43.809,149.150,194.175,61.038,136.531,224.479,37.221,307.016,121.262,45.500,321.177,132.438,43.686,362.888,129.921,45.548,373.483,111.576,37.391,428.286,148.601,47.798,461.804,250.386,71.364,384.990,284.500,119.292,364.725,284.354,41.994,309.901,435.867,51.879,298.190,400.077,49.932,312.022,380.049,69.114,253.708,246.938,97.247,274.794,238.369,105.531,309.336,246.721,50.779,278.845,152.687,42.289,209.509,124.977,40.662,436.814,115.775,80.757,322.793,208.612,98.529,385.504,302.234,53.248,384.717,317.033,38.677,394.335,437.132,80.385,311.813,203.039,77.495,309.828,179.588,54.202,285.649,394.164,57.515,349.142,325.740,74.177,342.933,344.457,33.283,254.281,475.579,36.487,405.702,411.314,80.714,346.107,333.642,56.021,301.138,321.221,53.822,282.682,329.184,46.599,249.095,407.041
10,35.700,223.885,107.319,44.163,174.227,152.264,45.993,152.806,159.014,39.661,122.634,165.388,66.271,254.726,297.197,58.521,275.752,282.132,85.467,309.531,166.251,58.534,222.152,376.649,78.013,247.926,369.101,71.097,289.548,341.943,83.930,343.630,366.907,63.504,343.193,307.502,53.955,372.445,333.854,48.492,358.896,190.000,64.651,362.309,257.902,206.807,394.406,252.763,69.522,212.234,193.436,46.028,259.911,136.348,43.426,149.265,193.591,48.423,136.489,224.826,41.125,307.018,121.126,40.793,321.527,132.397,39.231,363.138,129.819,51.843,373.963,112.056,36.391,428.339,148.340,40.096,461.402,250.387,73.861,385.131,284.323,131.650,364.526,284.951,44.409,309.575,435.677,41.637,298.528,399.503,44.425,312.154,380.511,72.669,253.467,247.339,87.404,274.780,238.500,96.718,309.953,246.691,52.963,278.993,152.237,44.151,209.558,125.089,38.412,436.930,116.049,81.953,323.127,208.557,97.950,385.231,301.676,52.188,384.584,317.218,34.274,394.598,437.104,80.192,312.104,203.406,65.268,309.294,180.057,59.048,285.681,394.207,48.691,349.561,324.851,75.010,342.398,344.676,38.518,254.212,475.264,45.843,405.334,412.025,72.627,346.520,333.810,58.788,301.476,321.339,57.534,282.331,328.866,43.964,248.999,407.133
