 ,Mean1,XM1,YM1
1,-3503.000,223.500,107.000
2,-3505.214,223.501,107.001
3,-3505.757,223.500,107.001
4,-3505.500,223.500,107.001
5,-3504.814,223.500,107.001
6,-3504.457,223.501,106.999
7,-3503.300,223.500,106.999
8,-3504.086,223.500,107.000
9,-3506.043,223.501,107.000
10,-3506.600,223.501,107.001
11,-3504.514,223.499,106.999
12,-3505.114,223.499,106.999
13,-3503.086,223.500,107.001
14,-3507.114,223.501,107.001
15,-3507.129,223.499,107.002
16,-3507.686,223.500,107.000
17,-3506.157,223.500,106.999
18,-3504.171,223.500,106.999
19,-3504.029,223.501,107.000
20,-3504.829,223.500,107.001
21,-3506.643,223.500,107.000
22,-3507.029,223.500,107.000
23,-3506.214,223.500,106.999
24,-3505.614,223.500,107.000
25,-3504.043,223.499,107.000
26,-3503.900,223.501,107.000
27,-3505.600,223.499,107.001
28,-3507.271,223.500,106.999
29,-3508.014,223.501,106.999
30,-3505.428,223.499,106.999
31,-3505.271,223.501,107.000
32,-3506.586,223.500,107.001
33,-3507.600,223.501,107.001
34,-3506.829,223.500,107.000
35,-3506.114,223.500,106.999
36,-3503.686,223.499,107.000
37,-3503.857,223.500,107.000
38,-3503.714,223.501,107.000
39,-3505.100,223.500,107.001
40,-3507.786,223.499,107.000
41,-3507.943,223.500,106.999
42,-3506.157,223.500,107.000
43,-3506.343,223.499,106.999
44,-3506.357,223.499,107.001
45,-3506.886,223.499,107.000
46,-3506.229,223.500,106.999
47,-3505.971,223.500,106.999
48,-3505.914,223.499,106.999
49,-3506.014,223.500,107.000
50,-3507.286,223.501,107.000
51,-3507.357,223.500,107.000
52,-3507.000,223.499,107.000
53,-3505.057,223.499,106.999
54,-3505.343,223.501,107.000
55,-3505.800,223.501,107.001
56,-3506.271,223.500,107.001
57,-3508.257,223.501,107.001
58,-3508.757,223.500,107.000
59,-3507.714,223.501,107.000
60,-3504.428,223.499,107.001
61,-3507.857,223.500,107.001
62,-3506.414,223.499,107.000
63,-3507.486,223.499,107.000
64,-3507.529,223.498,106.999
65,-3504.086,223.500,106.999
66,-3504.371,223.500,107.000
67,-3505.029,223.500,107.001
68,-3506.871,223.501,107.001
69,-3506.914,223.500,107.001
70,-3508.443,223.499,106.999
71,-3506.786,223.499,106.999
72,-3506.357,223.501,107.000
73,-3505.843,223.501,107.001
74,-3505.943,223.500,107.000
75,-3508.186,223.501,107.000
76,-3508.643,223.498,106.999
77,-3506.514,223.499,106.999
78,-3506.557,223.501,107.000
79,-3504.014,223.500,107.001
80,-3506.600,223.501,107.003
81,-3507.214,223.500,107.001
82,-3506.229,223.500,107.000
83,-2414.443,223.501,106.975
84,48.757,223.493,107.030
