 ,Mean1,XM1,YM1
1,-3501.443,223.499,106.999
2,-3504.586,223.500,107.000
3,-3504.586,223.500,107.000
4,-3504.300,223.499,107.000
5,-3504.786,223.500,107.000
6,-3506.529,223.500,106.999
7,-3505.443,223.500,106.999
8,-3503.928,223.500,107.001
9,-3503.914,223.500,107.001
10,-3505.857,223.500,107.000
11,-3506.786,223.499,107.001
12,-3506.500,223.501,107.000
13,-3505.186,223.500,106.999
14,-3501.971,223.500,107.000
15,-3504.657,223.500,107.001
16,-3504.829,223.501,107.000
17,-3507.086,223.500,107.000
18,-3506.343,223.500,107.000
19,-3506.971,223.501,106.999
20,-3504.428,223.499,107.001
21,-3504.928,223.501,107.000
22,-3506.514,223.501,107.000
23,-3508.700,223.500,107.000
24,-3507.371,223.499,107.000
25,-3506.843,223.500,106.999
26,-3503.229,223.501,107.001
27,-3504.257,223.499,107.000
28,-3506.200,223.499,107.000
29,-3508.857,223.501,107.000
30,-3506.814,223.500,107.000
31,-3507.457,223.500,106.999
32,-3503.800,223.500,106.999
33,-3506.086,223.500,107.001
34,-3504.371,223.500,107.001
35,-3509.471,223.499,107.001
36,-3506.057,223.500,106.999
37,-3505.271,223.501,106.999
38,-3505.100,223.501,107.000
39,-3505.100,223.500,107.001
40,-3506.928,223.500,106.999
41,-3507.543,223.501,107.001
42,-3506.771,223.498,106.999
43,-3505.329,223.499,107.000
44,-3504.814,223.500,107.000
45,-3504.943,223.500,107.000
46,-3506.286,223.500,107.001
47,-3506.314,223.500,106.999
48,-3507.357,223.499,107.001
49,-3505.586,223.500,107.000
50,-3504.829,223.500,107.000
51,-3504.371,223.500,107.000
52,-3505.857,223.500,107.000
53,-3507.200,223.500,107.000
54,-3504.900,223.501,107.000
55,-3505.257,223.500,107.000
56,-3505.243,223.499,107.000
57,-3503.557,223.500,107.000
58,-3507.214,223.501,107.002
59,-3507.243,223.500,107.000
60,-3505.371,223.500,106.998
61,-3503.829,223.500,107.000
62,-3505.572,223.501,107.001
63,-3506.443,223.501,107.000
64,-3508.714,223.500,107.001
65,-3506.971,223.501,107.000
66,-3508.943,223.499,107.000
67,-3506.057,223.500,106.999
68,-3503.700,223.501,107.000
69,-3506.300,223.500,107.000
70,-3506.643,223.500,107.000
71,-3508.443,223.500,107.001
72,-3506.614,223.501,106.999
73,-3505.971,223.499,106.999
74,-3505.486,223.500,107.000
75,-3505.600,223.500,107.000
76,-3505.871,223.501,107.000
77,-3507.757,223.500,107.000
78,-3506.857,223.500,106.999
79,-3505.057,223.500,106.999
80,-3506.014,223.500,107.000
81,-3506.914,223.499,107.001
82,-3508.043,223.501,107.000
83,-3507.714,223.500,107.000
84,-272.214,223.493,106.935
85,46.071,223.453,106.960
86,32.857,223.598,106.929
87,32.129,223.457,106.932
88,31.929,223.411,107.046
89,31.943,223.597,106.984
90,32.100,223.509,107.031
91,34.243,223.490,107.019
92,34.000,223.587,107.153
93,32.814,223.504,107.002
94,32.543,223.516,107.076
95,33.500,223.500,106.996
96,33.386,223.479,106.997
97,33.657,223.580,107.084
98,32.957,223.395,106.959
99,32.600,223.455,107.074
100,32.300,223.474,106.849
101,32.643,223.506,107.032
102,32.514,223.418,107.064
103,32.729,223.507,107.114
104,33.157,223.436,107.058
105,33.786,223.466,106.926
106,33.757,223.482,107.082
107,34.429,223.443,106.961
108,32.614,223.447,106.929
109,32.643,223.530,106.946
110,33.343,223.551,107.054
111,33.986,223.540,106.943
112,32.843,223.403,106.976
113,33.014,223.406,106.923
114,34.686,223.407,106.944
115,34.829,223.586,106.990
116,32.314,223.490,107.078
117,32.543,223.541,106.950
118,33.157,223.630,107.051
119,33.957,223.580,107.111
120,33.600,223.516,107.001
121,34.571,223.560,106.970
122,34.386,223.613,107.097
123,34.343,223.570,107.037
124,32.943,223.524,106.836
125,34.614,223.590,107.065
126,32.571,223.522,107.128
127,33.643,223.643,106.871
128,33.629,223.452,107.094
129,33.171,223.571,106.950
130,34.129,223.463,106.888
131,32.643,223.511,106.956
132,32.957,223.494,107.011
133,33.371,223.485,107.087
134,33.186,223.533,106.914
135,33.400,223.449,106.970
136,33.143,223.599,106.911
137,33.557,223.411,107.028
138,31.900,223.469,106.939
139,34.271,223.463,107.025
140,34.743,223.464,107.026
141,32.600,223.545,107.130
142,32.814,223.555,106.951
143,34.371,223.586,106.953
144,32.629,223.324,106.951
145,34.129,223.498,107.028
146,32.786,223.608,107.036
147,33.900,223.446,107.009
148,33.214,223.428,106.976
149,34.029,223.520,107.047
150,35.171,223.522,107.007
151,34.957,223.506,106.959
152,34.829,223.541,106.994
153,33.857,223.511,107.085
154,34.943,223.574,107.067
155,34.971,223.611,106.951
156,33.900,223.575,107.005
157,34.400,223.429,107.024
158,34.186,223.462,106.948
159,33.029,223.420,106.964
160,32.600,223.589,107.119
161,33.257,223.426,106.950
162,32.857,223.509,107.085
163,33.771,223.433,107.082
164,33.271,223.488,106.918
