 ,Mean1,XM1,YM1
1,-3506.943,223.501,107.000
2,-3503.800,223.500,107.000
3,-3504.300,223.499,107.001
4,-3504.814,223.499,106.999
5,-3507.043,223.501,107.000
6,-3507.014,223.500,107.000
7,-3506.600,223.499,106.999
8,-3504.629,223.501,107.000
9,-3505.700,223.500,107.001
10,-3505.157,223.500,107.000
11,-3504.729,223.500,107.001
12,-3506.057,223.500,107.001
13,-3508.271,223.500,106.999
14,-3506.029,223.500,106.999
15,-3504.886,223.500,107.000
16,-3504.543,223.500,107.000
17,-3507.143,223.500,107.001
18,-3505.800,223.499,106.999
19,-3507.386,223.499,106.999
20,-3506.371,223.500,106.999
21,-3505.186,223.499,107.000
22,-3506.243,223.499,107.001
23,-3507.614,223.500,107.000
24,-3507.943,223.500,106.999
25,-3505.900,223.500,106.999
26,-3505.814,223.500,106.999
27,-3505.671,223.500,107.000
28,-3505.257,223.500,106.998
29,-3505.057,223.499,107.000
30,-3505.786,223.500,107.000
31,-3507.771,223.500,106.999
32,-3506.814,223.500,107.000
33,-3505.814,223.500,107.001
34,-3504.086,223.500,107.001
35,-3508.357,223.501,107.001
36,-3507.714,223.500,107.000
37,-3508.014,223.501,106.999
38,-3508.743,223.499,106.998
39,-3505.600,223.502,106.999
40,-3505.186,223.501,107.001
41,-3506.686,223.500,107.001
42,-3508.072,223.499,107.000
43,-3507.829,223.501,107.000
44,-3506.057,223.499,107.000
45,-3506.014,223.501,107.000
46,-3507.014,223.500,107.000
47,-3505.786,223.500,107.001
48,-3507.357,223.500,107.001
49,-3507.743,223.500,107.000
50,-3506.814,223.500,107.000
51,-3507.057,223.500,107.000
52,-3503.714,223.501,107.001
53,-3506.800,223.499,107.001
54,-3506.986,223.499,107.000
55,-3507.700,223.500,107.001
56,-3506.600,223.501,106.999
57,-3505.572,223.500,107.000
58,-3506.428,223.499,107.000
59,-3506.514,223.499,107.001
60,-3506.943,223.500,107.001
61,-3508.928,223.500,107.000
62,-3506.529,223.498,106.999
63,-3504.986,223.501,107.000
64,-3506.729,223.501,106.999
65,-3507.386,223.500,107.001
66,-3508.443,223.500,107.000
67,-3508.986,223.500,107.001
68,-3507.171,223.500,107.000
69,-3505.400,223.500,107.000
70,-3504.843,223.499,107.002
71,-3507.171,223.500,107.001
72,-3507.171,223.500,107.001
73,-3506.886,223.500,107.000
74,-3507.214,223.500,106.999
75,-3505.143,223.501,107.000
76,-3504.072,223.499,107.001
77,-3505.700,223.499,107.000
78,-3506.757,223.501,107.001
79,-3506.300,223.500,107.000
80,-3506.586,223.500,107.001
81,-3506.229,223.499,106.999
82,-3507.914,223.500,106.999
83,-1736.414,223.498,106.969
84,45.443,223.490,107.010
85,43.171,223.586,107.040
