 ,Mean1,XM1,YM1
1,-3505.629,223.500,106.999
2,-3504.671,223.501,107.000
3,-3504.014,223.500,106.999
4,-3503.171,223.500,107.001
5,-3504.928,223.499,107.001
6,-3505.771,223.502,107.002
7,-3505.086,223.500,107.000
8,-3505.614,223.500,106.999
9,-3503.928,223.500,107.000
10,-3501.629,223.501,106.999
11,-3505.686,223.500,107.002
12,-3507.129,223.500,107.002
13,-3507.586,223.500,107.001
14,-3506.557,223.500,106.999
15,-3505.671,223.501,106.999
16,-3504.171,223.500,107.000
17,-3504.443,223.499,107.000
18,-3505.843,223.499,107.000
19,-3505.986,223.500,107.000
20,-3507.200,223.499,107.000
21,-3505.357,223.500,107.000
22,-3505.971,223.498,106.999
23,-3505.186,223.500,106.999
24,-3505.714,223.501,107.001
25,-3506.986,223.500,106.999
26,-3508.214,223.500,107.000
27,-3506.729,223.499,106.999
28,-3504.671,223.500,107.000
29,-3504.671,223.501,107.000
30,-3504.300,223.500,107.000
31,-3507.657,223.501,107.000
32,-3506.771,223.499,107.002
33,-3507.214,223.500,106.999
34,-3506.471,223.499,106.999
35,-3506.586,223.501,107.003
36,-3504.971,223.499,107.001
37,-3506.800,223.500,107.001
38,-3506.386,223.500,107.001
39,-3505.486,223.501,106.999
40,-3505.486,223.500,107.001
41,-3504.500,223.501,107.000
42,-3504.557,223.500,106.999
43,-3505.057,223.499,107.000
44,-3507.243,223.500,107.001
45,-3506.572,223.500,106.999
46,-3507.514,223.499,106.999
47,-3505.543,223.500,106.999
48,-3506.486,223.500,107.000
49,-3505.157,223.498,107.000
50,-3507.857,223.500,107.000
51,-3507.343,223.500,107.000
52,-3506.771,223.500,106.999
53,-3505.271,223.500,106.998
54,-3505.371,223.499,107.000
55,-3505.614,223.500,107.001
56,-3506.414,223.500,107.001
57,-3506.871,223.500,106.999
58,-3506.314,223.500,107.001
59,-3506.214,223.500,106.999
60,-3505.000,223.500,107.000
61,-3503.229,223.500,107.000
62,-3506.357,223.500,107.000
63,-3508.714,223.500,107.001
64,-3507.686,223.501,106.999
65,-3504.757,223.499,106.999
66,-3505.871,223.500,107.000
67,-3506.486,223.499,107.000
68,-3505.371,223.499,107.001
69,-3506.243,223.501,107.002
70,-3505.886,223.499,106.999
71,-3506.157,223.501,107.000
72,-3505.943,223.500,106.999
73,-3505.086,223.501,107.000
74,-3505.986,223.500,107.001
75,-3507.057,223.500,107.001
76,-3507.814,223.500,107.000
77,-3507.871,223.501,106.999
78,-3505.371,223.500,106.999
79,-3505.143,223.501,107.000
80,-3507.171,223.499,107.001
81,-3506.400,223.500,107.001
82,-3506.771,223.500,107.000
83,-2045.129,223.498,106.973
84,48.071,223.442,106.983
85,46.900,223.490,107.016
86,31.286,223.468,106.984
87,33.486,223.507,106.889
88,34.443,223.453,107.049
89,33.029,223.525,107.024
90,30.200,223.508,106.939
91,33.229,223.539,106.976
92,31.843,223.534,106.859
93,33.200,223.524,107.037
94,33.743,223.602,107.039
95,31.614,223.386,107.046
96,33.214,223.487,106.974
97,32.543,223.461,107.050
98,33.157,223.588,107.087
99,33.686,223.403,107.042
100,33.814,223.611,106.959
101,33.671,223.436,106.960
102,34.000,223.508,107.008
103,34.900,223.450,107.002
104,33.314,223.561,107.008
105,32.500,223.519,107.006
106,32.900,223.409,107.059
107,33.814,223.481,107.062
108,32.729,223.469,106.981
109,34.429,223.583,107.063
110,33.014,223.609,107.103
111,33.929,223.522,107.079
112,33.000,223.590,107.082
113,32.914,223.444,106.910
114,34.314,223.627,107.047
115,33.057,223.503,107.086
116,34.529,223.451,106.893
117,32.686,223.507,106.940
118,33.743,223.526,106.980
119,33.129,223.462,106.920
120,33.314,223.491,107.060
121,35.386,223.563,107.099
122,32.800,223.449,106.920
123,33.886,223.449,106.944
124,33.057,223.589,107.038
125,33.943,223.345,107.091
126,33.243,223.518,106.888
127,32.614,223.488,106.931
128,32.571,223.516,106.967
129,33.143,223.534,106.991
130,33.243,223.559,107.031
131,33.200,223.554,106.959
132,32.786,223.478,107.010
133,32.171,223.412,106.857
134,32.800,223.480,107.008
135,34.243,223.548,106.943
136,33.543,223.533,106.912
137,32.943,223.378,107.047
138,34.129,223.535,107.005
139,33.129,223.514,107.027
140,33.386,223.542,106.972
141,34.029,223.529,106.972
142,32.229,223.609,106.995
143,32.500,223.506,106.953
144,33.043,223.597,107.021
145,33.014,223.435,107.071
146,33.171,223.466,106.976
147,34.714,223.503,107.033
148,33.429,223.543,107.085
149,33.129,223.482,107.044
150,34.129,223.526,107.087
151,33.343,223.540,106.926
152,34.571,223.582,106.905
153,32.057,223.495,107.019
154,32.871,223.610,107.081
155,32.557,223.532,106.953
156,32.986,223.627,107.082
157,31.543,223.478,107.053
158,34.314,223.420,107.027
159,34.157,223.490,106.982
160,33.057,223.429,106.972
161,34.271,223.374,107.056
162,32.871,223.459,106.972
163,33.600,223.451,106.987
164,34.529,223.479,106.952
165,32.643,223.461,106.927
166,34.329,223.452,107.058
167,33.186,223.457,107.079
168,32.743,223.431,107.008
169,33.743,223.511,106.977
170,33.543,223.578,107.011
171,32.529,223.454,107.018
172,33.614,223.577,106.912
173,33.100,223.461,106.975
174,34.157,223.614,107.073
175,34.571,223.616,107.090
176,33.986,223.486,106.980
177,33.814,223.559,107.004
178,34.300,223.525,106.994
179,34.300,223.488,107.034
180,35.900,223.434,107.145
181,34.614,223.573,106.963
182,34.414,223.466,106.969
183,35.429,223.426,106.996
184,33.414,223.547,107.035
185,32.357,223.398,106.966
186,32.514,223.326,106.969
187,34.786,223.482,106.980
188,33.657,223.531,107.039
