 ,Mean1,XM1,YM1
131,32.157,223.437,106.918
132,32.014,223.475,107.050
133,32.143,223.545,107.011
134,33.329,223.548,106.969
135,34.157,223.520,107.043
136,31.271,223.414,107.043
137,32.771,223.588,107.039
138,32.929,223.518,106.923
139,32.057,223.425,106.999
140,32.686,223.582,106.896
141,33.514,223.513,107.083
142,32.443,223.607,107.101
143,33.243,223.359,106.907
144,32.614,223.555,106.936
145,33.986,223.434,106.979
146,33.214,223.434,106.952
147,33.114,223.408,106.991
148,33.457,223.598,106.944
149,30.457,223.394,107.078
150,30.943,223.470,106.989
151,31.857,223.413,106.930
152,31.343,223.676,107.060
153,31.943,223.523,106.972
154,32.443,223.606,106.961
155,32.257,223.482,107.012
156,31.671,223.618,107.095
157,33.657,223.484,107.011
158,31.800,223.423,106.999
159,32.500,223.432,107.045
160,33.629,223.573,106.993
161,33.871,223.527,107.090
162,33.043,223.496,107.037
163,33.571,223.542,107.027
164,33.229,223.572,107.053
165,33.986,223.476,107.018
166,33.200,223.566,107.108
167,32.086,223.451,107.087
168,31.457,223.335,107.136
169,32.929,223.396,107.095
170,32.014,223.498,106.911
171,33.200,223.492,107.031
172,33.257,223.442,106.930
173,32.900,223.520,106.914
174,33.543,223.439,106.882
175,31.843,223.498,107.027
176,32.514,223.588,106.993
177,32.200,223.494,107.012
178,32.471,223.530,106.976
179,32.786,223.459,106.971
180,33.671,223.492,106.982
181,31.957,223.419,106.930
182,31.957,223.482,106.980
183,30.900,223.494,107.023
184,32.629,223.532,107.085
185,33.114,223.449,106.986
186,31.743,223.589,107.012
187,31.343,223.433,106.891
188,31.757,223.608,107.015
189,33.186,223.466,107.039
190,34.514,223.466,106.995
191,33.614,223.596,107.084
192,32.871,223.504,107.048
193,34.386,223.543,107.089
194,33.300,223.408,106.880
195,31.114,223.506,107.003
196,32.443,223.511,107.059
197,31.929,223.521,107.050
198,31.943,223.542,106.982
199,34.457,223.519,107.078
200,32.057,223.489,107.025
201,33.000,223.547,106.906
202,32.029,223.424,106.974
203,30.929,223.596,106.915
204,33.686,223.407,106.922
205,32.014,223.455,106.915
206,32.871,223.563,106.992
207,33.486,223.496,107.012
208,34.214,223.467,106.967
209,31.071,223.578,107.012
210,33.700,223.488,106.946
211,32.186,223.427,106.908
212,33.414,223.468,107.017
213,31.757,223.658,107.038
214,32.786,223.486,106.996
215,31.157,223.404,106.916
216,31.714,223.473,107.065
217,32.114,223.406,107.067
218,33.014,223.475,106.976
219,33.529,223.647,106.976
220,32.200,223.546,106.928
221,31.814,223.386,106.916
222,33.100,223.686,106.935
223,32.000,223.476,106.977
224,34.457,223.386,107.025
225,34.443,223.536,107.001
226,34.529,223.374,106.972
227,33.200,223.448,107.029
228,33.529,223.492,106.942
229,31.843,223.532,107.025
230,31.343,223.619,106.921
231,32.500,223.539,107.020
232,30.971,223.566,107.115
233,31.657,223.454,106.998
234,32.743,223.529,107.047
235,33.214,223.604,107.033
236,33.257,223.554,106.943
237,33.643,223.409,106.929
238,32.743,223.505,107.094
239,33.343,223.436,106.976
240,33.186,223.496,106.996
241,33.457,223.500,107.003
242,32.671,223.405,106.909
243,30.757,223.454,107.060
244,32.614,223.478,107.160
245,33.457,223.458,106.966
246,33.029,223.470,106.932
247,31.529,223.528,106.919
248,33.786,223.470,106.892
249,32.757,223.463,106.916
250,32.057,223.543,107.018
251,34.086,223.493,107.083
252,30.800,223.451,106.859
253,34.800,223.603,106.996
254,31.529,223.497,107.052
255,32.257,223.372,106.999
256,33.457,223.491,107.098
257,33.300,223.616,106.896
258,33.286,223.504,107.047
259,34.000,223.516,106.945
260,33.757,223.406,107.044
261,33.200,223.603,106.975
262,32.029,223.536,106.999
263,33.329,223.399,107.013
264,31.300,223.562,106.940
265,32.371,223.578,106.818
266,32.457,223.408,107.099
267,32.071,223.442,106.934
268,32.971,223.510,107.036
269,32.786,223.476,107.038
270,34.043,223.589,107.104
271,33.100,223.587,107.051
272,33.257,223.446,107.077
273,32.714,223.518,107.031
274,34.314,223.505,107.058
275,32.814,223.460,107.020
276,33.943,223.468,106.975
277,31.757,223.522,106.955
278,32.014,223.478,106.960
279,31.543,223.601,107.065
280,32.314,223.681,107.053
281,33.600,223.480,106.969
282,33.743,223.471,106.994
283,34.657,223.515,106.967
284,33.229,223.478,107.021
285,34.029,223.566,107.234
286,33.357,223.566,106.990
287,32.029,223.413,107.045
288,33.586,223.471,106.961
289,33.143,223.514,106.989
290,34.700,223.538,107.042
291,33.500,223.564,106.926
292,33.114,223.420,107.019
293,32.500,223.505,106.950
294,31.557,223.443,106.916
295,31.729,223.255,106.884
296,31.314,223.513,107.032
297,31.286,223.365,107.059
298,33.057,223.574,106.888
299,31.729,223.471,106.977
300,34.043,223.454,107.027
301,33.257,223.595,106.908
302,33.114,223.638,106.968
303,32.800,223.393,107.030
304,33.171,223.362,107.060
305,34.200,223.522,107.036
306,32.700,223.565,107.038
307,34.057,223.503,106.974
308,32.300,223.536,107.017
309,33.014,223.477,106.954
310,34.329,223.553,106.966
311,32.486,223.447,106.822
312,32.529,223.488,107.124
313,32.371,223.416,106.923
314,32.429,223.444,106.900
315,32.200,223.516,106.996
316,33.043,223.510,106.961
317,33.443,223.572,107.075
318,33.257,223.507,106.957
319,33.200,223.563,107.097
320,35.143,223.396,106.938
321,32.757,223.576,106.963
322,32.314,223.414,106.978
323,32.971,223.565,106.933
324,32.257,223.549,106.979
325,32.729,223.676,107.017
326,32.829,223.562,106.975
327,33.400,223.426,107.026
328,31.714,223.482,106.991
329,33.086,223.388,107.063
330,32.843,223.475,106.986
331,34.200,223.552,106.997
332,32.186,223.478,107.076
333,34.543,223.593,107.051
334,33.357,223.440,107.029
335,33.343,223.477,107.048
336,36.029,223.399,106.901
337,34.371,223.455,107.038
338,33.371,223.389,106.943
339,31.714,223.547,106.948
340,33.114,223.499,106.948
341,31.671,223.457,106.984
342,32.900,223.511,107.087
343,33.043,223.647,106.976
344,32.243,223.521,106.911
345,33.286,223.536,107.032
346,33.771,223.556,106.967
347,34.743,223.599,106.920
348,33.071,223.460,106.906
349,32.757,223.381,107.121
350,34.929,223.484,106.996
351,32.943,223.426,106.932
352,33.329,223.483,107.053
353,32.886,223.363,106.944
354,33.400,223.305,106.973
355,32.343,223.434,106.893
356,32.186,223.406,107.011
357,32.486,223.510,107.149
358,32.814,223.595,107.059
359,33.486,223.553,106.909
360,31.243,223.429,106.919
361,32.257,223.522,107.028
362,32.343,223.430,106.999
363,34.714,223.600,106.777
364,32.943,223.308,106.938
365,33.800,223.441,107.006
366,33.557,223.531,107.033
367,33.357,223.378,107.049
368,34.557,223.477,106.941
369,32.286,223.485,107.000
370,32.700,223.424,106.982
371,31.271,223.583,107.108
372,34.043,223.416,106.988
373,32.571,223.552,107.070
374,33.786,223.608,106.954
375,33.314,223.578,106.962
