 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52
1,34.900,223.370,107.440,48.644,174.660,152.134,45.632,152.673,159.394,53.911,122.970,165.506,53.802,254.656,297.175,57.192,275.683,281.307,58.861,309.564,165.643,57.528,221.811,377.445,53.742,246.586,368.121,61.830,289.118,341.937,68.983,343.368,366.210,61.852,343.834,307.463,58.701,372.758,333.459,63.395,358.595,190.114,66.186,362.469,258.502,76.211,395.001,253.261,68.118,211.376,194.097,49.019,259.923,135.975,62.669,148.843,194.295,78.654,136.695,225.209,44.309,306.753,120.859,42.500,320.871,132.637,43.564,363.201,129.915,37.957,373.934,112.382,43.452,428.559,148.404,73.221,461.877,249.787,76.272,386.277,284.530,56.088,364.173,285.689,40.409,310.176,435.602,54.347,297.894,399.542,46.705,311.932,379.967,75.807,253.484,246.440,85.620,274.299,239.123,84.808,309.449,247.695,51.763,279.295,152.737,38.548,209.115,125.067,35.946,437.126,116.121,87.588,322.913,208.414,64.366,385.374,301.698,49.000,384.801,317.415,34.548,394.402,436.972,89.923,311.498,202.093,56.124,309.895,179.857,48.048,285.334,393.337,51.971,349.025,325.577,56.146,343.734,344.630,36.349,253.478,475.390,45.409,405.468,411.355,55.643,345.980,333.178,54.897,301.317,321.293,55.473,282.464,329.178,37.796,248.432,407.491
2,34.957,223.130,107.390,42.644,174.117,152.627,46.360,153.142,158.717,35.726,123.005,165.843,55.517,254.093,297.679,58.137,275.566,282.237,83.029,310.514,165.617,53.432,222.167,377.155,76.212,247.369,369.499,58.767,288.933,341.417,60.252,342.768,366.684,75.278,344.208,308.155,64.565,372.796,333.367,55.797,358.757,188.981,73.209,362.496,257.784,74.181,395.206,253.740,57.243,210.980,194.002,42.888,259.976,136.479,53.750,149.136,194.146,52.519,136.506,224.642,42.316,307.326,121.051,37.786,321.206,132.328,41.481,363.084,129.573,35.061,373.640,112.686,40.374,428.453,148.094,46.827,461.755,250.846,77.801,385.391,284.074,72.810,364.409,285.750,44.317,309.977,435.495,40.282,298.100,398.911,39.918,311.883,380.435,74.157,253.456,247.035,78.349,274.597,239.064,90.102,309.730,247.413,45.963,278.668,152.635,52.620,209.468,124.803,37.311,436.919,115.957,103.899,323.061,208.477,66.286,385.558,301.617,62.947,384.461,317.433,34.645,394.445,437.085,96.048,311.614,202.460,61.206,309.908,179.532,46.471,285.428,394.628,48.199,348.883,325.185,67.255,343.182,345.075,34.530,253.858,475.171,40.043,405.849,411.198,65.738,346.713,333.203,56.425,302.031,321.077,49.356,282.771,328.703,42.956,248.274,406.957
3,35.771,223.718,107.108,50.221,174.016,152.386,45.463,152.576,159.293,47.508,122.857,166.055,71.295,254.788,297.664,64.185,276.260,282.067,81.255,308.918,165.779,63.000,221.669,377.139,139.397,248.008,368.806,57.159,289.799,341.715,61.817,343.452,366.470,102.670,343.621,307.566,68.989,372.472,333.483,46.407,358.112,189.760,73.733,362.909,257.935,235.807,394.263,252.309,62.566,210.969,193.470,44.799,259.540,136.309,36.287,148.913,194.061,48.663,136.590,225.049,32.074,306.867,121.186,41.779,320.929,132.921,35.519,363.305,129.758,33.313,373.539,112.285,30.800,428.505,148.418,38.077,461.759,250.359,63.967,385.493,284.688,91.956,364.255,284.544,47.378,310.306,435.535,48.806,298.188,399.505,42.952,312.003,380.780,72.807,253.304,247.120,72.898,274.450,238.870,90.847,309.927,246.928,48.932,279.328,153.011,47.759,209.248,125.311,30.534,436.948,116.185,76.351,322.870,208.682,100.429,385.061,301.411,49.880,383.903,316.989,33.306,394.518,436.854,77.798,311.844,202.934,75.474,308.932,179.678,51.837,285.485,393.690,55.250,348.831,325.515,65.964,342.579,344.664,36.175,253.971,475.652,37.739,405.724,411.782,68.135,345.583,333.550,48.199,301.622,321.437,54.062,282.829,329.056,44.482,248.605,407.212
4,39.800,223.643,107.268,44.519,174.566,152.005,52.147,153.226,159.368,45.847,123.128,165.417,70.874,255.149,297.504,66.979,275.977,282.302,129.387,309.311,165.753,57.494,222.096,377.047,145.179,247.981,368.928,66.807,289.581,342.557,53.513,343.458,366.535,112.965,343.492,307.520,67.045,372.136,333.278,54.463,358.560,189.786,78.500,362.976,257.375,215.922,394.248,252.239,73.279,211.506,193.914,57.182,259.798,136.562,41.257,148.921,193.920,46.173,136.598,225.094,41.110,307.353,121.338,47.529,320.893,132.925,45.583,363.010,130.170,34.330,373.572,112.366,39.365,428.717,148.826,40.423,462.091,250.172,62.821,385.345,284.010,97.898,364.380,284.375,46.159,309.868,434.813,41.605,298.267,399.495,35.575,311.788,380.579,63.096,253.401,247.469,96.620,274.060,238.632,89.011,309.275,247.089,43.942,279.052,152.927,46.482,209.814,125.036,35.189,437.141,115.961,94.615,322.744,208.541,91.576,385.608,301.477,55.782,384.098,316.880,31.524,394.479,437.095,72.904,312.227,202.833,94.021,309.323,179.334,61.442,285.543,393.722,62.507,349.393,324.970,70.396,342.479,344.970,34.518,253.801,475.139,42.078,405.178,411.374,79.786,346.114,333.385,54.514,301.673,321.105,59.760,282.216,329.433,40.088,248.563,407.164
5,45.271,223.842,107.124,47.548,174.491,151.926,46.904,152.872,158.899,47.935,122.811,165.151,80.478,254.789,297.435,53.021,275.703,281.515,141.861,309.312,165.893,58.517,222.083,376.952,133.132,248.225,368.846,58.688,288.769,342.194,63.991,343.203,366.112,112.174,343.229,307.572,72.678,372.273,333.785,50.079,358.456,189.218,69.012,362.334,257.948,242.741,393.830,252.402,64.809,211.954,193.091,49.836,260.123,136.603,40.963,148.786,193.380,57.192,136.265,224.457,48.912,306.667,121.000,42.364,321.027,132.663,42.026,362.968,130.071,39.409,373.469,112.396,34.348,428.270,148.429,45.856,461.630,249.861,60.417,385.179,284.788,104.504,364.249,284.003,45.915,310.623,435.067,39.274,297.751,399.592,42.096,311.813,380.451,53.958,253.091,246.937,81.241,273.876,239.003,81.638,309.605,247.131,44.658,279.250,152.941,46.916,209.728,124.715,35.804,436.647,115.790,77.493,323.377,208.436,81.378,385.085,302.168,55.023,384.140,316.863,37.782,394.797,437.289,82.058,311.913,203.004,81.155,308.700,179.087,55.933,285.574,393.481,58.287,348.993,325.407,64.443,342.336,344.915,35.355,253.894,474.966,37.696,405.285,411.628,70.754,346.520,332.879,72.596,301.827,321.343,52.849,282.211,328.932,42.423,248.445,406.896
6,35.414,223.731,107.071,41.894,174.323,152.034,52.412,152.829,158.541,42.548,122.754,165.159,76.092,254.731,297.807,61.603,275.599,282.248,137.277,309.349,165.597,62.335,221.974,377.290,126.093,248.065,369.126,61.091,288.820,341.902,64.374,343.520,366.071,94.504,343.364,307.784,75.288,372.454,333.561,47.904,358.353,189.435,70.895,362.672,258.494,236.000,393.832,252.274,63.287,211.791,193.479,44.771,259.844,136.740,39.809,149.225,193.470,39.885,136.589,225.320,36.162,307.287,120.904,45.071,321.041,132.561,35.776,362.911,130.147,33.374,373.754,112.619,33.609,428.250,148.472,48.423,461.622,250.411,70.278,385.625,284.577,106.000,364.157,284.349,38.323,310.540,435.888,45.742,297.864,399.724,48.370,312.144,380.712,67.127,253.678,246.812,76.705,274.774,239.186,79.237,309.392,246.894,60.153,279.044,153.233,47.922,209.050,124.736,32.466,436.702,115.801,83.899,322.994,207.883,88.122,385.403,301.562,44.421,384.241,317.488,32.452,394.584,436.795,82.240,311.341,202.884,76.907,309.668,179.630,57.894,285.451,393.432,57.250,348.890,325.441,65.161,342.576,344.694,37.687,254.283,475.230,41.104,405.398,411.336,65.833,345.395,333.386,65.014,301.477,321.043,56.815,282.846,328.460,46.394,248.160,407.414
7,38.314,223.804,106.994,45.269,174.558,151.700,47.787,153.154,158.838,51.500,122.651,165.768,73.836,255.065,297.833,65.733,275.597,282.375,143.635,309.352,165.745,61.756,221.748,377.411,114.993,247.756,368.625,59.977,289.772,342.649,52.948,343.494,366.380,101.470,343.852,307.302,73.011,372.085,333.640,53.944,358.384,190.013,67.407,362.775,257.780,242.458,394.071,252.148,59.897,211.400,193.133,60.720,259.876,136.747,37.846,149.101,194.055,37.529,136.594,225.090,45.515,306.694,121.212,37.900,320.766,132.967,38.455,362.996,130.390,44.235,373.702,112.046,36.817,428.556,148.718,44.962,461.604,250.142,62.470,385.480,284.462,87.810,364.768,283.985,48.659,310.162,435.641,36.685,297.768,399.231,46.274,311.520,380.959,68.542,253.449,247.133,73.946,274.592,239.118,100.559,309.019,246.669,51.532,278.758,153.041,46.488,209.208,124.894,33.095,436.778,115.731,77.020,323.397,208.194,85.311,384.964,301.310,46.857,384.743,317.334,33.040,394.560,436.866,85.567,311.309,202.763,66.175,309.461,178.998,53.538,285.859,394.070,53.074,348.702,325.737,67.349,343.339,344.421,38.030,253.876,475.264,40.035,405.677,411.297,72.484,346.186,332.886,60.329,301.202,320.354,58.199,282.127,329.031,44.460,248.459,406.958
8,41.086,223.491,106.691,50.385,174.763,152.008,42.449,152.427,159.004,42.379,122.858,164.935,83.227,255.185,298.017,73.021,275.569,282.009,151.584,309.007,165.569,62.750,221.266,377.089,112.007,247.980,368.109,58.028,289.567,342.254,55.200,343.255,365.699,102.296,343.261,307.564,68.791,371.945,333.562,49.169,358.265,189.429,73.081,362.466,258.055,238.271,394.064,251.876,56.316,211.349,193.627,49.360,260.152,136.513,39.287,149.100,193.816,51.654,136.191,225.417,38.750,307.021,121.369,52.993,320.814,133.301,42.923,363.171,129.940,34.000,373.529,112.334,34.757,428.510,148.658,41.462,461.943,249.910,55.536,385.733,284.389,94.584,364.306,284.106,42.726,309.861,435.741,48.734,297.864,399.729,51.164,311.914,380.237,67.488,252.914,247.067,74.078,275.152,238.775,82.904,309.352,246.772,48.100,278.937,152.888,48.361,209.407,125.019,34.838,436.871,115.964,91.088,323.067,208.519,86.987,385.417,301.388,49.038,384.847,317.339,33.024,394.496,436.870,84.154,312.036,203.008,76.041,309.711,179.652,56.000,285.309,393.453,64.169,349.149,325.405,67.432,342.238,344.421,36.440,253.849,475.131,39.774,405.326,411.057,71.294,345.943,332.981,52.781,301.393,320.916,50.014,282.880,329.292,43.401,248.187,407.033
9,35.043,223.330,107.165,48.962,174.341,152.021,49.140,152.555,158.839,41.242,122.750,165.569,70.957,254.509,297.907,56.986,275.624,282.398,153.781,309.477,166.133,55.903,221.820,377.821,105.536,248.233,368.938,67.301,289.782,341.657,53.696,343.161,366.771,108.061,343.311,307.479,88.870,371.883,333.332,51.260,358.341,189.597,76.698,362.065,257.748,198.452,394.015,252.039,54.676,211.095,193.693,44.379,259.800,136.189,40.154,148.725,193.974,41.856,136.474,224.381,39.037,307.236,120.850,46.243,321.317,132.742,43.449,363.218,130.099,37.791,373.489,112.526,32.878,428.768,148.521,43.125,461.896,250.043,59.517,385.105,284.957,98.672,364.422,284.138,45.098,310.217,435.257,52.137,297.929,399.131,48.952,312.291,381.112,71.602,253.201,247.264,81.892,274.506,238.613,92.085,309.322,246.640,50.768,278.942,152.445,45.139,209.562,124.819,36.541,436.734,115.793,76.966,323.085,208.163,89.971,385.065,301.440,41.737,384.442,316.968,37.887,394.423,437.319,83.990,312.013,203.213,97.237,309.442,179.867,42.760,285.499,393.528,52.485,349.105,325.217,66.312,342.797,344.275,38.301,254.367,475.779,36.670,405.656,411.515,80.492,345.969,333.545,60.938,301.600,321.692,60.856,282.759,328.883,43.964,248.652,407.277
10,38.671,223.811,106.960,51.837,174.452,152.096,49.132,152.509,158.656,40.468,123.135,165.374,70.657,254.810,298.064,64.938,274.996,282.246,137.803,309.326,165.674,62.716,221.709,377.126,123.517,248.139,369.261,63.358,289.337,342.172,55.852,343.614,366.143,112.122,343.562,307.560,75.520,371.953,333.277,53.311,358.061,189.525,87.558,363.043,257.969,214.675,394.112,252.122,58.529,211.270,193.346,52.112,260.655,136.153,36.757,148.740,193.871,42.712,136.376,225.007,38.471,307.118,121.765,38.986,321.095,132.586,39.154,363.039,129.971,41.313,373.526,112.417,40.130,428.385,148.194,49.058,461.823,250.156,60.768,385.765,284.794,102.219,364.092,284.172,46.921,310.301,435.448,49.911,297.626,398.979,45.240,312.001,380.491,67.355,253.400,247.305,77.464,274.653,238.955,88.492,309.938,246.808,47.142,279.083,152.234,47.982,209.441,124.846,36.986,436.721,116.024,79.216,322.805,208.118,100.134,385.260,301.742,52.684,384.697,316.919,36.218,394.771,436.882,83.779,311.862,202.791,94.732,309.150,179.580,62.067,285.361,393.566,59.941,348.739,325.232,66.021,343.296,344.366,35.030,253.994,475.659,37.913,405.182,411.353,66.913,346.194,333.332,48.815,302.020,320.521,61.048,282.102,328.872,45.190,248.019,407.224
