 ,Mean1,XM1,YM1
318,34.171,223.478,107.064
319,32.571,223.561,106.896
320,35.400,223.446,107.092
321,33.029,223.453,107.038
322,33.829,223.503,106.972
323,32.386,223.497,106.912
324,34.014,223.533,107.107
325,35.557,223.608,106.915
326,34.529,223.443,106.968
327,35.171,223.598,106.990
328,34.600,223.477,106.989
329,33.614,223.376,107.053
330,33.714,223.456,106.968
331,33.214,223.457,107.062
332,32.971,223.474,106.842
333,34.243,223.492,107.110
334,32.643,223.490,107.042
335,33.800,223.467,106.981
336,34.214,223.533,106.940
337,33.071,223.519,107.109
338,32.686,223.496,106.969
339,33.543,223.497,106.881
340,33.629,223.522,107.044
341,34.386,223.467,106.941
342,33.757,223.495,107.029
343,35.357,223.509,106.931
344,35.643,223.489,107.017
345,34.586,223.418,106.902
346,35.200,223.540,107.055
347,33.371,223.517,107.065
348,34.657,223.415,107.014
349,33.271,223.388,107.035
350,31.829,223.416,106.947
351,34.486,223.383,106.990
352,32.700,223.481,107.046
353,33.600,223.432,106.931
354,33.543,223.485,106.970
355,33.943,223.556,106.924
356,35.114,223.552,106.982
357,33.829,223.487,107.030
358,33.857,223.613,107.034
359,34.071,223.467,107.053
360,34.486,223.466,107.026
361,33.371,223.539,106.855
362,34.886,223.398,106.819
363,32.800,223.476,107.008
364,34.486,223.546,106.917
365,32.714,223.601,107.009
366,33.414,223.571,106.979
367,33.343,223.464,107.123
368,32.700,223.502,107.031
369,35.543,223.448,106.877
370,34.043,223.551,106.926
371,34.829,223.616,106.944
372,33.714,223.491,106.908
373,34.300,223.520,106.951
374,34.586,223.504,106.894
375,33.986,223.550,106.938
