 ,Mean1,XM1,YM1
1,-3503.800,223.500,107.001
2,-3505.714,223.501,107.001
3,-3505.957,223.501,107.000
4,-3506.600,223.500,106.999
5,-3506.843,223.499,106.998
6,-3506.500,223.500,107.000
7,-3505.771,223.500,106.999
8,-3504.400,223.500,107.000
9,-3506.757,223.499,107.001
10,-3507.871,223.500,107.001
11,-3507.029,223.500,107.000
12,-3506.443,223.499,107.000
13,-3504.757,223.501,107.000
14,-3505.643,223.499,107.001
15,-3507.400,223.500,107.000
16,-3508.557,223.501,107.000
17,-3506.886,223.500,106.999
18,-3508.814,223.501,106.999
19,-3506.457,223.501,107.000
20,-3508.157,223.500,107.001
21,-3507.243,223.501,107.001
22,-3507.800,223.500,107.000
23,-3507.114,223.501,106.999
24,-3506.129,223.499,107.000
25,-3505.729,223.500,107.000
26,-3505.928,223.501,107.000
27,-3507.157,223.499,107.000
28,-3508.057,223.500,107.000
29,-3508.900,223.500,106.999
30,-3507.200,223.501,107.000
31,-3507.486,223.500,107.000
32,-3504.686,223.500,107.001
33,-3507.471,223.500,107.001
34,-3508.371,223.500,107.000
35,-3507.557,223.500,107.000
36,-3506.286,223.499,106.999
37,-3506.743,223.500,106.999
38,-3506.371,223.501,107.000
39,-3508.014,223.499,107.002
40,-3509.657,223.501,107.000
41,-3505.743,223.500,106.999
42,-3507.343,223.500,107.000
43,-3504.857,223.500,107.000
44,-3506.229,223.500,107.001
45,-3508.257,223.500,107.002
46,-3506.428,223.499,107.000
47,-3507.229,223.500,106.999
48,-3505.586,223.500,107.001
49,-3506.300,223.499,107.000
50,-3505.271,223.500,107.002
51,-3507.014,223.500,107.000
52,-3506.771,223.501,107.001
53,-3507.614,223.499,106.998
54,-3506.414,223.499,106.999
55,-3504.443,223.500,107.001
56,-3506.643,223.500,107.001
57,-3506.286,223.501,107.001
58,-3507.743,223.500,107.000
59,-3508.986,223.501,106.999
60,-3506.129,223.500,106.999
61,-3505.771,223.500,107.001
62,-3505.786,223.499,107.000
63,-3507.729,223.500,107.001
64,-3509.271,223.499,107.000
65,-3507.400,223.500,107.000
66,-3507.300,223.500,106.999
67,-3506.200,223.501,107.000
68,-3506.200,223.500,107.000
69,-3508.129,223.500,107.001
70,-3507.357,223.501,107.000
71,-3506.857,223.500,106.999
72,-3505.800,223.499,107.000
73,-3504.343,223.500,107.001
74,-3505.543,223.501,107.001
75,-3508.743,223.500,107.000
76,-3508.314,223.500,107.000
77,-3507.814,223.500,107.000
78,-3507.700,223.500,107.000
79,-3504.371,223.500,107.000
80,-3507.900,223.500,107.001
81,-3509.600,223.500,107.000
82,-3508.229,223.500,107.000
83,-3507.600,223.500,106.999
84,-414.400,223.507,106.933
85,47.457,223.527,106.979
86,35.400,223.514,107.105
87,30.629,223.736,107.112
88,32.257,223.534,107.127
89,31.586,223.585,106.918
90,30.386,223.591,107.065
91,31.900,223.586,106.918
92,30.686,223.500,107.068
93,31.229,223.387,106.967
94,31.257,223.458,106.915
95,32.429,223.421,106.893
96,28.743,223.484,107.042
97,31.086,223.488,106.822
98,33.043,223.475,106.821
99,32.329,223.367,107.035
100,32.043,223.454,106.862
101,33.271,223.530,107.004
102,30.343,223.355,106.973
103,31.686,223.524,107.031
104,30.957,223.539,107.010
105,31.757,223.651,107.066
106,31.686,223.430,106.977
107,31.686,223.485,106.990
108,31.829,223.615,106.950
109,32.000,223.586,107.021
110,30.600,223.401,106.969
111,28.857,223.594,107.002
112,32.529,223.560,106.999
113,31.386,223.511,106.971
114,31.229,223.470,107.011
115,31.357,223.487,107.048
116,32.329,223.580,106.949
117,31.486,223.415,107.008
118,32.300,223.411,107.033
119,32.000,223.667,107.108
120,30.757,223.505,106.990
121,31.929,223.483,106.938
122,31.657,223.438,106.823
123,31.243,223.528,107.064
124,31.043,223.652,106.914
125,30.229,223.593,106.915
126,30.286,223.554,106.934
127,32.871,223.504,106.872
128,32.114,223.558,107.043
129,32.014,223.501,107.010
130,31.629,223.436,106.981
131,31.857,223.541,107.056
132,33.914,223.487,106.866
133,32.500,223.559,107.031
134,31.900,223.556,106.944
135,31.414,223.517,106.818
136,31.071,223.503,106.952
137,31.743,223.486,106.976
138,32.614,223.351,107.015
139,30.643,223.452,106.910
140,31.329,223.443,106.983
141,32.471,223.522,106.961
142,30.757,223.441,106.998
143,31.771,223.423,107.009
144,30.486,223.417,107.153
145,31.629,223.475,106.937
146,32.643,223.580,107.111
147,31.414,223.497,107.032
148,32.000,223.558,107.040
149,30.086,223.459,106.980
150,31.114,223.501,106.953
151,32.571,223.611,107.051
152,31.371,223.564,106.911
153,30.714,223.452,106.935
154,31.829,223.441,106.909
155,30.829,223.556,107.032
156,33.257,223.526,106.938
157,31.757,223.619,107.010
158,30.614,223.581,107.047
159,30.571,223.462,107.161
160,30.971,223.581,106.970
161,32.000,223.472,106.998
162,31.886,223.609,107.099
163,31.157,223.412,107.033
164,31.743,223.466,106.944
165,31.843,223.495,106.913
166,30.657,223.383,106.993
167,32.471,223.571,106.994
168,30.771,223.505,106.989
169,32.357,223.465,106.971
170,30.671,223.399,106.996
171,30.357,223.477,107.041
172,31.686,223.521,107.045
173,31.757,223.527,107.029
174,32.200,223.414,106.966
175,30.671,223.441,107.057
176,32.086,223.464,106.911
177,31.786,223.495,107.002
178,31.343,223.488,106.926
179,32.871,223.561,106.974
180,32.129,223.453,107.031
181,30.643,223.470,106.990
182,32.271,223.518,106.823
183,33.086,223.442,107.008
184,30.757,223.464,106.951
185,31.243,223.575,107.085
186,29.543,223.478,106.952
187,31.743,223.563,106.950
