 ,Mean1,XM1,YM1
1,-3503.072,223.500,107.001
2,-3501.129,223.500,107.000
3,-3505.286,223.500,107.001
4,-3505.843,223.500,107.000
5,-3504.629,223.500,107.000
6,-3502.800,223.499,107.000
7,-3503.271,223.498,107.000
8,-3502.600,223.500,107.000
9,-3505.243,223.500,107.001
10,-3504.843,223.500,107.000
11,-3505.643,223.500,106.999
12,-3503.171,223.500,107.000
13,-3503.629,223.498,107.001
14,-3506.572,223.501,107.000
15,-3504.814,223.500,107.001
16,-3507.557,223.499,107.001
17,-3507.729,223.501,106.999
18,-3504.928,223.501,107.000
19,-3504.186,223.502,107.000
20,-3504.714,223.500,107.000
21,-3507.200,223.501,106.999
22,-3506.072,223.500,106.999
23,-3506.843,223.500,106.999
24,-3505.686,223.501,107.000
25,-3503.729,223.501,107.000
26,-3503.529,223.501,107.000
27,-3506.357,223.500,107.000
28,-3508.000,223.500,107.000
29,-3506.029,223.500,106.999
30,-3504.314,223.499,107.000
31,-3505.886,223.500,107.000
32,-3505.700,223.500,107.001
33,-3506.757,223.501,107.001
34,-3507.300,223.500,107.000
35,-3504.600,223.499,106.999
36,-3505.000,223.500,107.001
37,-3504.014,223.499,107.001
38,-3506.771,223.501,107.000
39,-3506.986,223.499,107.000
40,-3508.000,223.499,107.000
41,-3506.486,223.500,107.000
42,-3504.928,223.500,107.000
43,-3505.057,223.499,107.001
44,-3506.114,223.500,107.000
45,-3507.928,223.502,106.999
46,-3506.800,223.500,106.998
47,-3505.900,223.500,107.000
48,-3505.700,223.501,107.000
49,-3506.114,223.501,107.000
50,-3505.443,223.501,107.002
51,-3507.072,223.499,107.000
52,-3507.428,223.500,107.000
53,-3506.529,223.501,107.001
54,-3504.914,223.500,106.999
55,-3505.186,223.499,107.001
56,-3507.229,223.500,107.000
57,-3508.686,223.500,106.999
58,-3505.814,223.500,106.999
59,-3506.629,223.501,106.999
60,-3505.329,223.499,107.000
61,-3506.657,223.500,107.000
62,-3507.314,223.500,107.001
63,-3507.771,223.499,106.999
64,-3505.786,223.501,106.998
65,-3506.371,223.499,107.000
66,-3505.643,223.499,107.000
67,-3506.629,223.499,107.001
68,-3508.314,223.500,107.000
69,-3505.814,223.501,106.999
70,-3505.072,223.500,106.999
71,-3504.957,223.499,106.999
72,-3504.614,223.501,107.001
73,-3506.214,223.500,107.000
74,-3507.886,223.499,107.000
75,-3506.714,223.499,107.000
76,-3506.514,223.500,107.000
77,-3504.686,223.500,106.999
78,-3503.729,223.500,107.001
79,-3505.971,223.500,107.001
80,-3509.343,223.499,107.000
81,-3506.371,223.500,107.000
82,-3505.743,223.501,107.000
83,-589.814,223.499,106.946
84,48.871,223.552,106.994
85,36.257,223.435,106.943
86,31.443,223.609,107.084
87,31.929,223.600,107.012
88,31.357,223.561,107.050
89,31.929,223.561,106.966
90,31.329,223.526,106.929
91,30.671,223.470,106.998
92,33.257,223.437,106.965
93,32.400,223.395,107.019
94,33.329,223.494,106.978
95,33.300,223.428,107.071
96,32.771,223.561,106.963
97,32.657,223.599,107.126
98,32.429,223.476,106.960
99,33.457,223.527,106.859
100,32.571,223.456,107.068
101,32.629,223.430,106.988
102,32.257,223.523,107.130
103,33.629,223.519,107.018
104,33.014,223.568,107.027
105,34.643,223.396,107.005
106,33.629,223.568,107.075
107,32.186,223.509,107.033
108,32.486,223.610,107.180
109,33.914,223.570,106.982
110,34.886,223.497,107.064
111,32.543,223.488,107.123
112,33.114,223.528,107.037
113,33.400,223.475,107.096
114,34.800,223.518,107.052
115,34.643,223.594,106.957
116,33.629,223.413,107.066
117,33.871,223.543,106.955
118,34.171,223.578,106.964
119,32.014,223.475,107.090
120,32.829,223.561,107.044
121,31.329,223.536,107.055
122,34.200,223.470,106.982
123,32.071,223.528,106.986
124,32.314,223.446,106.901
125,33.471,223.456,106.975
126,34.614,223.523,107.102
127,32.986,223.391,107.000
128,35.229,223.462,107.150
129,32.800,223.483,107.089
130,34.757,223.443,107.077
131,34.086,223.445,106.832
132,35.857,223.378,107.063
133,33.900,223.398,106.926
134,34.300,223.488,107.034
135,35.500,223.426,106.960
136,35.243,223.566,107.074
137,33.686,223.527,107.046
138,33.929,223.482,106.992
139,33.114,223.519,106.960
140,33.114,223.333,107.004
141,33.971,223.458,107.010
142,33.043,223.562,107.088
143,32.229,223.438,106.902
144,32.800,223.498,106.899
145,35.100,223.608,107.106
146,35.171,223.476,106.917
147,32.857,223.503,106.951
148,33.729,223.574,106.924
149,32.914,223.560,106.945
150,33.800,223.361,106.960
151,33.443,223.512,106.949
152,32.943,223.618,106.938
153,32.914,223.499,107.017
154,34.214,223.675,106.852
155,33.157,223.541,107.005
156,32.714,223.460,106.956
157,33.571,223.506,106.986
158,34.529,223.486,106.914
159,33.614,223.550,107.046
160,33.771,223.495,106.986
161,33.829,223.560,106.954
162,33.486,223.602,107.034
163,34.471,223.604,107.017
164,33.471,223.580,107.050
165,34.114,223.441,106.955
166,33.957,223.394,107.084
167,33.800,223.399,107.097
168,31.586,223.495,107.061
169,34.714,223.349,106.957
170,33.129,223.488,106.884
171,33.343,223.478,107.087
172,33.314,223.443,107.080
173,33.100,223.533,107.039
174,32.900,223.568,107.021
175,33.657,223.617,107.104
176,34.429,223.571,107.064
177,33.157,223.570,106.970
178,33.657,223.535,106.961
179,32.557,223.418,107.072
180,33.986,223.503,106.945
181,33.486,223.509,106.959
182,33.400,223.488,107.018
183,33.257,223.416,107.019
184,33.343,223.354,106.959
185,34.829,223.505,106.926
186,33.557,223.523,106.998
187,33.686,223.515,106.983
188,32.600,223.406,107.020
189,33.471,223.501,107.036
190,33.600,223.567,107.073
191,33.686,223.532,107.045
192,32.429,223.459,106.962
193,33.914,223.365,106.996
194,34.057,223.464,106.988
195,32.871,223.460,106.964
196,33.600,223.477,107.070
197,32.400,223.380,107.019
198,32.486,223.431,106.986
199,33.657,223.433,107.079
200,32.700,223.461,106.929
201,35.257,223.516,106.925
202,32.671,223.566,106.948
203,33.186,223.553,106.897
204,33.400,223.498,107.004
205,32.157,223.527,107.117
206,33.743,223.481,106.915
207,33.500,223.514,106.849
208,34.900,223.507,106.988
209,34.014,223.549,107.069
210,34.086,223.500,106.917
211,35.214,223.509,106.952
212,33.943,223.517,106.991
213,33.700,223.525,106.972
214,32.886,223.394,106.961
215,32.629,223.739,107.090
216,33.171,223.527,107.000
217,33.371,223.540,107.086
218,32.914,223.512,107.013
219,33.914,223.468,107.027
220,33.271,223.476,106.989
221,33.414,223.431,106.938
222,34.843,223.547,106.992
223,33.943,223.482,107.042
224,32.971,223.552,107.075
225,34.129,223.545,106.971
226,33.257,223.360,106.966
227,34.743,223.478,107.031
228,32.786,223.378,106.951
229,34.557,223.562,107.023
230,33.343,223.597,107.070
231,35.357,223.492,107.005
232,32.786,223.480,107.035
233,33.043,223.469,107.026
234,33.243,223.479,106.943
235,32.371,223.573,107.134
236,33.971,223.519,107.041
237,33.214,223.425,107.084
238,34.900,223.503,107.075
239,33.157,223.422,106.944
240,32.914,223.496,107.038
241,33.771,223.512,106.907
242,35.357,223.451,107.018
243,32.700,223.442,107.067
244,32.957,223.607,106.968
245,32.886,223.489,107.062
246,33.171,223.514,106.972
247,33.543,223.478,106.965
248,32.657,223.494,106.996
249,31.900,223.599,106.973
250,32.643,223.541,107.087
251,33.314,223.557,107.082
252,33.471,223.582,107.093
253,32.557,223.442,107.108
254,33.871,223.476,106.993
255,33.471,223.397,106.999
256,34.586,223.519,107.034
257,35.814,223.466,106.985
258,35.186,223.530,106.978
259,33.986,223.475,107.015
260,33.471,223.547,106.951
261,33.443,223.506,106.975
262,33.229,223.434,106.973
263,32.629,223.475,106.935
264,34.114,223.482,106.960
265,35.586,223.490,107.170
266,33.400,223.470,106.970
267,33.729,223.547,107.007
268,33.700,223.499,106.985
269,33.957,223.326,107.106
270,33.329,223.544,107.068
271,34.786,223.571,107.063
272,34.071,223.688,106.960
273,34.286,223.433,107.057
274,32.357,223.361,106.975
275,33.686,223.402,107.034
276,33.943,223.487,107.037
277,33.386,223.491,106.883
278,32.743,223.543,106.928
279,31.243,223.386,106.999
280,33.000,223.476,107.110
281,32.557,223.580,106.993
282,32.757,223.446,106.992
283,34.771,223.505,106.995
284,34.671,223.406,106.996
285,32.743,223.521,107.076
286,34.829,223.536,107.020
287,33.900,223.497,107.044
288,33.186,223.533,107.029
289,32.729,223.450,106.950
290,33.500,223.486,107.072
291,34.357,223.502,107.009
292,34.257,223.487,107.028
293,34.086,223.532,107.085
294,32.971,223.464,106.954
295,33.271,223.556,106.955
296,34.229,223.485,106.950
297,32.943,223.468,106.923
298,32.614,223.483,106.998
299,33.700,223.384,106.963
300,33.200,223.506,106.922
301,33.257,223.429,107.018
302,33.471,223.492,106.866
303,33.086,223.508,107.008
304,33.857,223.493,106.983
305,33.314,223.433,106.947
306,34.843,223.475,106.994
307,33.014,223.567,106.886
308,34.414,223.445,107.001
309,33.043,223.520,106.957
310,33.129,223.412,107.010
311,34.700,223.497,107.079
312,33.200,223.366,106.987
313,34.214,223.483,106.973
314,33.800,223.486,107.030
315,35.200,223.584,106.925
316,33.257,223.558,107.109
317,33.257,223.481,106.945
318,34.643,223.531,107.006
319,34.600,223.578,107.075
320,35.700,223.568,107.057
321,34.357,223.470,106.959
322,34.586,223.658,107.140
323,33.671,223.645,107.004
324,33.757,223.558,107.102
325,32.057,223.510,107.040
326,32.971,223.598,106.896
327,33.143,223.531,106.969
328,33.471,223.480,107.002
329,33.886,223.496,107.083
330,33.571,223.457,107.006
331,35.157,223.577,107.010
332,35.943,223.561,106.994
333,33.800,223.488,106.959
334,33.800,223.461,107.078
335,34.386,223.589,106.961
336,33.714,223.575,107.077
337,34.157,223.396,107.012
338,35.214,223.528,107.044
339,33.914,223.480,107.003
340,33.386,223.481,107.064
341,33.300,223.495,106.938
342,32.629,223.501,107.043
343,33.086,223.502,106.973
344,32.586,223.482,106.962
345,33.386,223.602,107.042
346,33.029,223.419,107.099
347,32.843,223.551,107.026
348,33.200,223.464,107.017
349,34.714,223.445,106.923
350,35.000,223.540,106.982
351,33.814,223.509,107.148
352,33.914,223.474,106.968
353,33.486,223.494,106.992
354,33.243,223.386,107.056
355,33.571,223.520,106.998
356,33.600,223.373,106.995
357,34.014,223.420,106.949
358,32.686,223.483,107.122
359,34.186,223.533,106.861
360,34.286,223.544,106.990
361,33.843,223.527,107.020
362,34.029,223.491,106.853
363,34.443,223.579,107.091
364,33.486,223.453,106.962
365,34.871,223.451,106.991
366,32.400,223.459,107.009
367,34.143,223.482,107.021
368,32.743,223.421,107.045
369,33.329,223.513,106.986
370,32.800,223.534,107.088
371,32.529,223.517,107.060
372,33.343,223.503,107.000
373,33.157,223.327,107.083
374,33.929,223.570,106.967
