 ,Mean1,XM1,YM1
1,-3504.243,223.501,106.999
2,-3503.957,223.499,107.000
3,-3504.686,223.500,107.000
4,-3505.157,223.499,107.000
5,-3507.100,223.501,107.001
6,-3506.314,223.501,107.000
7,-3506.800,223.500,106.999
8,-3504.386,223.500,106.999
9,-3505.214,223.500,106.999
10,-3506.229,223.500,107.001
11,-3505.486,223.501,107.003
12,-3508.157,223.499,107.000
13,-3504.786,223.500,106.999
14,-3506.000,223.500,106.999
15,-3506.057,223.499,107.001
16,-3505.043,223.500,107.000
17,-3507.928,223.501,107.001
18,-3505.900,223.501,107.002
19,-3507.743,223.500,107.000
20,-3505.771,223.500,107.000
21,-3504.914,223.500,107.001
22,-3505.329,223.501,106.999
23,-3506.171,223.500,107.001
24,-3505.300,223.500,107.002
25,-3507.543,223.500,106.999
26,-3506.486,223.500,106.999
27,-3505.943,223.500,107.000
28,-3506.000,223.499,107.000
29,-3506.914,223.500,107.002
30,-3506.743,223.500,107.000
31,-3507.829,223.501,107.001
32,-3507.343,223.499,107.000
33,-3509.386,223.500,107.000
34,-3505.586,223.500,106.999
35,-3505.300,223.500,107.000
36,-3506.800,223.501,107.000
37,-3508.029,223.500,107.000
38,-3507.143,223.502,107.001
39,-3507.400,223.500,106.999
40,-3506.957,223.500,106.999
41,-3501.957,223.499,106.999
42,-3508.329,223.501,107.000
43,-3507.286,223.500,107.000
44,-3508.443,223.501,106.999
45,-3506.757,223.500,107.000
46,-3506.714,223.500,106.999
47,-3504.800,223.500,107.000
48,-3506.671,223.500,107.001
49,-3506.643,223.499,107.000
50,-3508.614,223.500,107.000
51,-3505.072,223.500,106.999
52,-3507.771,223.500,106.999
53,-3506.143,223.500,106.999
54,-3506.471,223.500,107.000
55,-3507.343,223.500,107.001
56,-3507.971,223.500,107.000
57,-3509.600,223.499,106.999
58,-3507.257,223.500,106.999
59,-3508.214,223.499,107.000
60,-3506.471,223.500,107.000
61,-3505.343,223.499,107.002
62,-3508.357,223.500,107.001
63,-3508.671,223.500,106.999
64,-3507.414,223.500,107.000
65,-3505.957,223.499,106.999
66,-3506.257,223.501,107.000
67,-3506.243,223.500,107.002
68,-3507.572,223.499,107.000
69,-3508.957,223.500,106.999
70,-3508.857,223.500,106.999
71,-3506.600,223.500,106.999
72,-3506.500,223.500,107.000
73,-3505.114,223.501,107.001
74,-3508.428,223.499,107.001
75,-3507.200,223.500,107.000
76,-3507.586,223.500,106.999
77,-3505.586,223.499,107.000
78,-3505.000,223.501,107.000
79,-3506.829,223.500,107.001
80,-3507.457,223.500,107.001
81,-3508.043,223.500,107.000
82,-3507.971,223.500,107.000
83,-3505.686,223.500,106.999
84,-94.900,223.497,106.834
85,47.229,223.553,107.054
86,33.200,223.577,107.004
87,31.043,223.457,107.006
88,31.671,223.563,106.977
89,32.671,223.538,106.919
90,33.786,223.553,107.043
91,30.186,223.535,106.998
92,32.186,223.436,106.986
93,33.414,223.416,107.029
94,31.043,223.455,107.041
95,29.557,223.620,106.920
96,32.114,223.369,107.037
97,30.157,223.391,107.030
98,31.300,223.509,107.046
99,31.657,223.513,106.943
100,32.371,223.475,107.034
101,33.371,223.424,106.959
102,31.857,223.639,106.976
103,31.814,223.513,107.047
104,32.514,223.602,106.870
105,33.214,223.408,106.872
106,32.600,223.405,106.992
107,32.171,223.567,107.080
108,34.643,223.504,106.910
109,30.786,223.398,107.008
110,32.814,223.534,107.054
111,33.643,223.492,107.096
112,30.600,223.418,106.945
113,31.100,223.519,106.918
114,32.071,223.416,106.948
115,31.557,223.514,106.901
116,30.843,223.563,107.000
117,30.957,223.372,107.094
118,32.371,223.421,107.058
119,32.157,223.557,106.940
120,32.257,223.412,106.984
121,33.671,223.453,106.888
122,33.800,223.636,106.984
123,31.814,223.630,107.041
124,32.414,223.438,107.061
125,33.243,223.550,107.093
126,32.514,223.430,106.968
127,32.986,223.446,106.979
128,32.071,223.492,106.998
129,32.114,223.488,107.020
130,33.243,223.603,107.066
131,32.986,223.523,107.031
132,31.357,223.581,107.116
133,32.457,223.471,107.058
134,32.786,223.381,106.964
135,33.471,223.582,106.927
136,32.057,223.576,107.037
137,33.186,223.454,106.921
138,33.314,223.509,107.039
139,31.643,223.442,107.012
140,32.086,223.569,106.925
141,32.900,223.385,107.045
142,33.486,223.551,106.992
143,32.700,223.493,106.953
144,29.143,223.516,106.900
145,33.114,223.523,107.050
146,32.743,223.468,107.011
147,32.129,223.476,106.962
148,32.143,223.574,107.036
149,33.643,223.410,106.883
150,32.171,223.427,106.871
151,34.343,223.395,107.005
152,33.471,223.528,106.902
153,33.514,223.524,107.065
154,32.943,223.541,106.871
155,33.314,223.667,107.063
156,33.157,223.489,107.044
157,31.957,223.506,107.049
158,34.886,223.466,106.846
159,32.243,223.481,107.018
160,31.457,223.403,107.038
161,31.414,223.393,106.986
162,31.643,223.420,106.948
163,32.957,223.442,106.994
164,32.571,223.492,106.983
165,29.957,223.491,107.030
166,33.143,223.539,107.015
167,32.914,223.430,106.997
168,32.929,223.527,107.084
169,31.514,223.425,106.930
170,32.786,223.546,106.931
171,33.743,223.469,106.947
172,32.686,223.710,106.989
173,32.671,223.416,106.940
174,32.971,223.480,106.987
175,31.729,223.429,106.930
176,32.743,223.527,106.976
177,32.857,223.582,107.052
178,31.329,223.440,106.940
179,32.200,223.390,106.952
180,31.414,223.278,106.876
181,32.786,223.520,106.818
182,32.943,223.503,106.945
183,32.100,223.396,106.954
184,32.043,223.436,107.031
185,33.343,223.422,106.914
186,32.829,223.500,107.047
187,32.343,223.446,106.992
188,32.357,223.616,106.942
189,32.543,223.553,107.042
190,31.914,223.429,106.867
191,32.029,223.546,106.920
192,32.700,223.542,106.975
193,32.914,223.471,107.041
194,32.043,223.389,106.811
195,31.343,223.451,107.092
196,31.100,223.630,107.015
197,33.157,223.460,107.068
198,32.929,223.501,107.019
199,31.771,223.542,107.069
200,33.157,223.535,107.030
201,32.000,223.447,106.995
202,33.400,223.537,107.089
203,31.757,223.496,107.080
204,33.586,223.470,107.033
205,32.043,223.327,107.063
206,31.429,223.459,106.936
207,30.743,223.440,106.994
208,33.143,223.458,106.935
209,32.543,223.453,107.052
210,33.100,223.494,107.147
211,29.914,223.590,107.070
