 ,Mean1,XM1,YM1
1,-3501.714,223.501,107.000
2,-3505.100,223.499,107.000
3,-3505.886,223.501,107.000
4,-3503.072,223.500,106.999
5,-3503.029,223.499,107.000
6,-3502.786,223.500,107.000
7,-3503.129,223.499,107.001
8,-3503.686,223.500,107.001
9,-3505.457,223.501,107.000
10,-3506.014,223.500,107.000
11,-3503.471,223.499,107.000
12,-3503.800,223.500,107.001
13,-3503.572,223.501,107.000
14,-3505.657,223.500,107.000
15,-3506.657,223.500,107.001
16,-3506.271,223.501,107.000
17,-3505.629,223.500,106.999
18,-3503.186,223.500,106.999
19,-3505.457,223.499,107.000
20,-3504.957,223.500,107.000
21,-3505.700,223.500,107.001
22,-3506.928,223.499,107.000
23,-3506.357,223.500,106.999
24,-3505.771,223.501,106.999
25,-3503.757,223.499,107.001
26,-3505.914,223.501,107.001
27,-3505.486,223.500,107.001
28,-3506.729,223.500,107.000
29,-3505.243,223.499,106.999
30,-3505.414,223.500,107.000
31,-3503.557,223.501,107.000
32,-3504.829,223.500,107.000
33,-3504.514,223.500,107.000
34,-3506.343,223.501,107.000
35,-3505.200,223.501,106.999
36,-3506.414,223.500,106.999
37,-3504.500,223.500,107.000
38,-3503.057,223.499,107.000
39,-3505.400,223.500,107.001
40,-3506.543,223.500,107.001
41,-3507.314,223.500,107.002
42,-3506.971,223.499,106.999
43,-3505.343,223.500,106.999
44,-3504.729,223.500,106.999
45,-3504.928,223.500,107.002
46,-3505.229,223.499,107.000
47,-3508.914,223.501,107.001
48,-3504.300,223.500,107.000
49,-3504.943,223.501,107.001
50,-3503.143,223.499,106.999
51,-3504.171,223.500,107.000
52,-3505.871,223.501,107.001
53,-3506.114,223.501,107.001
54,-3506.671,223.499,106.999
55,-3505.371,223.500,107.000
56,-3505.829,223.500,107.000
57,-3504.729,223.500,107.001
58,-3505.686,223.499,107.001
59,-3506.157,223.501,107.001
60,-3507.971,223.501,107.000
61,-3507.329,223.500,107.000
62,-3505.657,223.500,107.000
63,-3505.343,223.499,107.000
64,-3506.557,223.500,107.001
65,-3504.857,223.501,107.001
66,-3506.572,223.499,107.000
67,-3506.271,223.500,107.000
68,-3505.043,223.499,107.000
69,-3503.886,223.500,107.000
70,-3504.057,223.500,107.000
71,-3505.300,223.500,107.000
72,-3506.186,223.500,107.001
73,-3508.471,223.500,107.000
74,-3507.629,223.500,107.000
75,-3504.486,223.500,106.999
76,-3504.586,223.501,107.000
77,-3506.257,223.501,107.001
78,-3507.171,223.500,107.000
