 ,Mean1,XM1,YM1
1,-3503.143,223.500,107.000
2,-3505.928,223.500,107.000
3,-3503.271,223.499,106.999
4,-3503.486,223.500,107.001
5,-3503.928,223.501,107.001
6,-3504.957,223.500,107.001
7,-3505.586,223.501,107.001
8,-3506.314,223.501,106.999
9,-3505.629,223.500,107.000
10,-3505.386,223.500,106.999
11,-3503.800,223.501,107.000
12,-3505.557,223.500,107.001
13,-3508.229,223.500,107.001
14,-3506.343,223.500,106.999
15,-3504.800,223.500,107.000
16,-3505.971,223.501,107.000
17,-3505.072,223.500,107.002
18,-3505.600,223.500,107.001
19,-3506.371,223.500,107.001
20,-3506.414,223.499,107.000
21,-3507.471,223.500,107.000
22,-3505.643,223.501,107.000
23,-3505.514,223.500,107.001
24,-3506.029,223.501,107.001
25,-3507.486,223.499,107.000
26,-3505.957,223.500,106.999
27,-3505.457,223.500,106.999
28,-3504.814,223.500,107.000
29,-3504.428,223.500,107.000
30,-3505.014,223.500,107.000
31,-3508.114,223.498,107.000
32,-3507.557,223.500,106.999
33,-3507.928,223.501,107.000
34,-3506.014,223.501,107.000
35,-3505.743,223.499,107.000
36,-3506.329,223.501,107.001
37,-3508.329,223.500,107.001
38,-3506.229,223.499,106.999
39,-3506.757,223.500,106.999
40,-3504.329,223.501,106.999
41,-3504.757,223.500,107.001
42,-3506.271,223.500,107.002
43,-3507.814,223.501,107.000
44,-3506.471,223.499,107.000
45,-3504.800,223.500,107.000
46,-3504.843,223.501,107.000
47,-3504.843,223.499,107.001
48,-3505.729,223.500,107.001
49,-3506.700,223.500,107.000
50,-3508.143,223.500,106.999
51,-3506.386,223.500,106.999
52,-3504.243,223.500,107.000
53,-3505.186,223.501,107.001
54,-3505.186,223.500,107.001
55,-3505.886,223.500,106.999
56,-3506.829,223.501,106.999
57,-3505.629,223.500,106.998
58,-3505.843,223.500,107.000
59,-3506.857,223.499,107.001
60,-3506.829,223.500,107.001
61,-3507.457,223.501,107.000
62,-3507.543,223.500,106.999
63,-3506.214,223.500,106.999
64,-3505.200,223.501,107.001
65,-3505.100,223.499,107.001
66,-3506.928,223.500,107.001
67,-3507.229,223.499,107.000
68,-3507.243,223.501,106.999
69,-3505.043,223.499,107.001
70,-3504.471,223.500,107.000
71,-3506.029,223.500,107.001
72,-3505.400,223.499,107.001
73,-3506.657,223.499,106.999
74,-3506.314,223.501,107.000
75,-3506.500,223.500,107.000
76,-3505.543,223.500,107.000
77,-3507.357,223.499,107.000
78,-3506.614,223.500,107.001
79,-3507.900,223.501,106.999
80,-3507.129,223.499,106.999
81,-3505.171,223.499,107.000
82,-3506.243,223.501,107.000
83,-3506.000,223.499,107.003
84,-167.100,223.509,106.900
85,48.871,223.590,106.973
86,33.171,223.400,107.012
87,31.700,223.608,106.918
88,34.200,223.360,106.945
89,31.100,223.541,106.913
90,33.586,223.342,107.010
91,32.529,223.413,106.942
92,33.300,223.561,106.960
93,32.814,223.528,107.128
94,31.600,223.554,106.993
95,33.671,223.579,107.069
96,32.314,223.538,107.019
97,32.114,223.629,106.961
98,31.786,223.468,107.029
99,31.300,223.484,106.976
100,33.714,223.500,107.003
101,33.800,223.540,107.008
102,33.471,223.445,107.046
103,33.243,223.515,107.066
104,33.800,223.459,106.958
