 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52
1,39.300,223.715,106.999,55.356,174.160,152.093,51.301,152.847,159.224,58.444,123.237,165.701,59.565,255.027,297.737,66.363,275.780,282.265,49.036,309.419,165.633,65.040,222.711,376.377,54.609,247.851,368.394,56.966,289.379,341.830,81.296,343.294,366.359,60.000,343.795,307.342,58.090,372.337,333.653,61.915,358.330,189.719,77.721,362.925,258.266,96.904,395.314,253.166,81.596,211.340,194.224,40.486,260.334,136.129,47.434,148.529,194.081,65.798,136.394,224.763,41.985,307.286,121.288,46.200,321.177,132.547,41.321,363.085,129.917,33.774,373.298,112.471,44.722,428.502,148.994,102.115,462.168,249.847,72.040,384.883,284.241,77.182,364.614,285.292,49.207,309.689,435.024,51.532,298.047,399.354,60.856,311.910,380.535,63.687,253.227,246.887,74.560,274.609,239.264,79.559,309.161,246.884,47.737,278.640,152.779,40.337,208.896,125.032,35.081,436.826,116.202,91.392,323.344,208.337,66.256,385.174,302.036,55.053,384.777,317.579,41.234,394.155,436.641,87.606,311.782,202.321,51.258,309.356,179.477,55.288,285.469,393.890,58.412,349.326,324.401,70.068,343.110,344.708,33.440,254.234,475.563,39.557,405.672,411.633,59.810,345.934,333.780,55.185,301.509,321.022,64.164,282.608,329.681,49.978,248.578,407.216
2,33.357,223.747,106.852,48.596,175.235,152.117,45.919,153.384,159.053,42.185,122.732,165.800,55.242,254.363,298.035,66.377,275.049,282.291,56.642,309.337,165.931,59.006,221.605,377.070,60.834,247.925,368.708,72.807,289.005,342.559,63.165,343.300,366.417,106.783,342.371,307.509,52.825,372.493,333.991,51.633,358.465,189.461,83.384,362.644,257.711,102.657,396.489,253.660,61.096,211.514,193.744,46.687,259.953,136.573,44.169,148.817,194.314,47.721,136.410,224.330,36.029,306.718,121.297,40.871,320.936,132.553,36.718,362.913,129.984,41.452,373.713,112.244,35.991,428.646,148.597,36.731,461.981,250.788,78.060,385.341,283.837,94.737,364.118,285.066,47.774,310.168,435.856,42.089,297.883,399.371,53.952,311.467,379.965,63.476,253.796,247.456,91.458,274.518,238.814,84.819,309.812,246.965,43.911,278.891,152.600,41.446,209.424,124.753,34.041,437.045,115.975,95.642,323.490,208.505,76.496,385.428,301.470,54.098,384.265,317.016,29.056,394.475,436.987,87.356,312.611,202.778,75.773,309.515,179.376,47.010,285.609,393.854,48.691,348.675,324.985,61.635,343.006,344.543,34.584,254.121,475.357,33.722,405.349,411.711,65.429,344.767,333.342,51.411,301.222,320.919,57.253,282.838,328.856,42.657,248.545,407.283
3,41.314,223.281,107.368,48.952,174.540,151.935,50.184,152.313,158.750,44.282,123.172,166.011,94.522,255.091,297.912,72.671,275.418,281.683,69.964,309.486,165.860,52.000,222.026,376.789,80.788,247.783,369.006,69.352,288.918,341.724,50.261,343.417,366.735,141.757,343.256,308.283,55.232,372.379,333.937,44.390,358.530,189.210,91.326,362.609,258.573,160.145,394.362,253.572,56.603,211.195,194.565,43.481,260.032,136.632,39.801,148.961,194.168,42.692,136.246,224.858,37.941,306.943,121.024,50.393,320.897,132.505,41.288,363.009,130.093,38.913,373.531,112.299,33.609,428.267,148.320,44.000,462.141,250.462,66.265,384.977,284.509,102.277,364.179,284.539,45.616,309.613,435.591,42.435,297.837,399.479,49.692,311.932,380.078,72.446,253.562,246.810,71.367,274.220,238.357,92.045,308.903,247.162,50.211,279.063,152.765,47.548,210.053,125.360,33.372,436.814,115.739,90.338,322.562,208.725,76.454,385.107,302.194,50.880,384.642,317.147,35.403,394.402,437.115,70.798,311.564,203.268,70.577,309.323,179.650,54.587,285.604,393.929,58.176,349.311,325.445,70.938,342.634,344.658,36.765,254.120,475.189,38.765,405.463,411.220,85.643,345.922,333.575,51.664,301.060,320.819,60.575,282.923,329.639,50.438,248.262,407.014
4,45.986,224.174,107.498,51.538,174.380,152.434,47.824,152.679,159.450,47.194,123.396,165.306,95.309,254.788,297.784,72.541,275.973,281.878,60.314,309.395,166.188,58.210,221.989,377.072,82.258,248.108,369.679,68.591,288.490,342.528,78.261,343.216,366.398,167.722,343.382,308.588,62.610,372.302,334.048,50.780,358.769,189.377,77.558,362.444,258.564,161.361,394.239,253.331,66.647,211.316,193.913,49.285,260.738,136.846,40.015,149.305,193.856,48.490,135.899,225.151,41.360,307.417,121.253,41.107,320.895,131.609,43.083,362.588,130.017,41.043,373.239,112.700,33.557,428.110,148.458,41.981,461.931,250.480,65.066,385.233,284.638,98.314,364.055,284.656,49.335,310.023,435.367,44.774,297.338,399.268,43.514,312.055,381.090,78.958,254.213,246.763,96.042,274.582,238.575,101.548,309.454,247.077,47.858,279.157,152.373,44.843,209.623,124.469,33.547,436.928,116.048,91.182,322.704,208.442,63.218,385.590,301.785,56.241,384.183,317.484,36.984,394.625,436.932,78.404,312.000,203.439,75.402,309.646,178.959,46.433,285.372,394.312,53.809,348.605,325.043,59.120,343.058,344.161,35.524,253.855,475.360,37.191,405.549,411.256,65.111,345.798,333.764,45.089,301.639,320.947,56.144,282.551,329.319,56.044,248.469,406.895
5,42.643,223.536,107.362,48.346,174.237,152.053,56.559,152.944,159.112,41.153,122.811,165.624,101.092,255.267,298.147,59.089,276.053,282.067,64.051,309.533,165.792,57.506,221.515,377.189,82.232,248.000,368.905,64.193,289.168,342.368,62.174,343.456,366.462,191.635,343.554,308.451,51.390,372.507,333.913,54.339,358.430,189.808,57.337,363.072,257.894,163.482,394.314,253.267,65.074,211.363,193.933,45.065,260.049,136.604,43.588,149.084,193.912,42.615,136.625,224.885,44.750,307.125,121.103,42.379,320.768,132.186,40.250,362.822,130.113,41.548,373.712,112.250,31.322,428.492,148.503,43.221,461.825,250.294,64.192,385.246,284.238,107.679,364.029,284.551,49.909,308.943,435.684,47.347,298.305,399.631,47.932,312.133,380.648,83.928,254.016,246.646,85.440,273.842,238.377,94.147,309.576,247.056,47.621,278.988,152.375,45.241,209.757,125.153,35.345,436.762,115.862,100.176,322.962,209.038,73.538,385.546,301.579,52.714,385.057,317.212,39.331,394.123,436.776,81.808,311.746,203.026,87.062,309.563,179.206,44.731,285.827,394.000,52.426,349.098,325.134,65.026,342.681,344.198,36.500,253.834,475.403,34.965,405.518,411.392,72.087,346.640,333.740,48.747,301.399,321.074,56.651,282.228,329.176,51.423,248.684,406.868
6,55.486,224.113,108.050,56.923,174.583,151.473,51.074,152.914,159.145,47.048,122.823,165.437,86.614,255.069,298.158,72.041,275.636,281.490,67.854,309.067,165.292,51.045,222.136,377.158,87.430,247.589,368.869,69.665,288.582,342.115,68.183,343.657,365.879,149.261,343.033,308.484,56.164,372.133,333.947,52.695,358.166,189.591,93.058,362.514,258.323,149.295,394.146,253.367,72.375,211.370,193.943,50.654,259.638,136.942,45.610,148.724,193.702,41.981,136.731,225.023,45.794,307.572,121.589,51.286,320.359,132.244,39.744,362.985,130.128,33.313,373.271,112.243,32.600,427.979,148.442,42.875,461.636,250.271,67.079,385.463,284.044,109.460,364.130,284.844,46.805,309.929,435.353,45.669,297.923,399.002,49.425,311.702,380.146,70.536,253.545,247.079,65.867,274.354,239.190,111.881,309.766,247.022,47.605,279.241,152.854,49.639,209.683,124.726,38.331,437.008,115.816,89.959,323.030,208.463,73.634,385.423,301.695,53.977,384.533,317.226,34.460,394.525,436.701,74.798,312.180,202.835,75.454,309.894,179.914,58.731,285.124,393.509,61.132,348.964,324.772,57.573,343.162,344.277,41.181,254.435,475.160,37.696,405.563,411.581,80.730,346.079,333.401,55.082,301.793,320.789,58.199,282.564,329.648,45.613,248.431,406.616
7,41.757,224.274,107.099,48.423,174.302,151.831,54.456,152.996,159.160,42.427,122.985,165.587,92.512,255.035,298.052,84.582,275.264,281.548,61.299,309.405,166.187,56.807,221.742,376.781,91.556,247.801,369.152,69.420,288.861,342.219,75.843,342.966,366.331,159.496,343.292,308.619,45.582,372.263,333.852,46.090,358.889,189.387,89.512,362.252,258.411,141.488,393.954,253.571,77.419,210.964,194.261,47.215,260.309,136.657,48.007,149.024,193.826,46.663,136.616,224.614,41.684,307.203,121.005,47.279,320.537,132.120,36.141,363.145,130.064,36.313,373.814,112.456,34.930,428.307,148.455,41.635,461.813,250.306,65.066,385.584,284.702,92.095,364.193,284.757,44.189,310.004,434.925,42.226,297.945,399.646,46.411,312.152,380.312,65.825,253.116,246.476,85.801,274.642,239.039,97.763,309.819,247.699,51.579,278.886,152.236,47.518,209.081,125.157,32.270,436.966,116.139,77.946,322.944,208.263,63.866,385.403,301.823,46.053,384.632,317.521,34.274,394.394,437.234,74.538,312.262,203.022,71.588,309.236,179.741,50.625,285.291,393.576,51.831,348.614,324.609,59.849,343.096,344.527,34.247,254.407,475.607,37.043,405.593,411.387,71.190,346.087,333.632,49.616,301.409,320.991,53.260,282.889,329.268,45.803,247.940,407.152
8,44.271,223.915,107.257,50.827,174.360,151.406,43.699,152.842,159.006,42.605,123.587,165.635,95.512,254.726,298.181,77.370,275.907,281.972,67.993,309.424,165.345,58.233,221.929,377.334,73.265,248.082,369.222,70.142,289.109,342.290,68.304,343.117,366.181,162.183,343.339,308.605,57.672,372.013,333.864,48.237,358.157,189.650,76.837,362.577,257.582,165.090,394.308,253.441,82.706,211.684,193.800,48.047,260.279,136.726,35.434,149.408,194.175,47.173,136.814,225.348,44.213,306.936,121.330,46.414,320.896,132.432,36.769,362.815,130.421,40.670,373.611,112.486,36.878,428.436,148.437,47.462,461.918,250.345,66.616,385.545,284.051,94.496,364.151,284.389,49.945,310.882,435.099,45.685,298.126,399.041,49.432,312.400,380.712,66.681,254.027,247.297,79.578,274.183,238.569,101.226,308.919,246.862,53.842,279.012,152.667,42.241,209.514,124.817,36.534,436.660,116.203,88.878,322.642,208.976,69.424,385.239,301.531,49.534,384.100,317.414,37.766,394.508,436.742,82.654,312.310,203.101,69.464,309.465,179.955,50.029,285.055,393.921,58.471,348.429,325.501,66.870,342.598,344.766,37.735,253.837,475.049,39.487,405.379,411.543,70.444,346.198,333.446,69.000,301.016,321.050,59.575,282.438,329.029,49.102,248.135,407.504
9,45.500,223.968,107.327,52.625,174.675,151.552,45.419,152.453,159.212,45.629,122.999,165.950,88.348,254.832,298.261,60.438,275.288,281.959,73.467,309.403,166.361,50.932,222.356,376.820,64.318,247.453,368.919,72.841,288.862,342.539,67.052,343.364,366.615,167.487,343.305,308.280,53.514,371.974,334.025,45.350,358.299,189.360,72.512,362.631,258.290,176.289,394.357,253.401,74.434,211.511,194.078,42.374,260.627,136.921,47.088,148.857,193.521,47.173,136.414,225.549,45.147,306.639,121.046,46.921,320.874,132.992,36.641,362.886,130.230,45.365,373.478,112.410,32.739,428.457,148.383,45.942,461.602,250.351,69.126,385.475,284.358,102.927,363.804,284.728,51.378,309.578,435.428,57.597,298.143,399.654,45.459,311.847,380.531,75.096,254.341,247.013,85.030,274.628,238.954,106.898,309.344,246.976,41.163,279.074,152.692,45.639,209.285,124.761,38.932,437.023,116.393,81.284,322.944,208.901,68.971,385.121,302.391,49.820,384.275,317.217,33.210,394.693,436.778,64.904,311.575,202.955,89.722,309.693,179.754,58.288,285.651,393.893,55.243,348.931,325.456,68.510,343.061,344.536,37.452,253.765,475.300,35.304,405.117,411.588,75.675,346.030,333.742,51.021,301.301,321.458,53.753,282.169,329.616,41.584,248.294,407.210
10,37.600,223.638,107.116,53.327,174.445,152.094,56.103,152.453,159.115,49.315,122.619,165.614,84.164,254.701,298.047,72.253,275.857,282.346,65.285,309.653,165.564,56.648,222.140,377.115,80.099,248.069,369.051,74.915,288.508,342.069,68.391,343.373,366.112,159.904,343.514,308.283,47.260,372.190,334.012,49.847,358.083,189.611,88.884,362.440,258.268,172.211,394.382,253.569,77.088,211.066,193.890,47.257,259.787,136.907,39.213,148.819,193.682,56.875,136.366,224.991,42.993,307.595,120.938,50.529,321.115,132.627,38.660,362.843,129.760,42.278,373.391,112.183,32.739,428.584,148.652,51.125,461.955,250.617,59.291,385.659,284.443,104.044,364.423,284.807,47.311,310.165,435.397,38.548,297.774,399.308,50.534,311.287,380.776,65.265,253.539,246.996,69.855,274.514,238.868,106.401,309.600,247.529,49.089,279.204,152.786,47.982,209.627,125.164,34.223,436.823,116.278,79.500,323.365,209.164,67.966,385.262,302.096,48.835,384.104,317.350,34.218,394.177,437.052,61.356,311.788,202.498,70.216,309.788,180.217,54.577,285.868,393.496,50.860,349.085,324.849,70.854,342.653,344.273,37.940,254.194,475.182,36.104,405.679,411.598,69.095,346.296,333.705,58.158,301.447,320.971,57.007,282.442,327.880,41.985,248.691,407.206
