 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52
1,34.214,223.581,107.165,35.423,174.419,152.251,46.301,152.617,158.941,58.782,122.935,165.579,55.918,254.545,297.057,55.363,275.184,281.914,54.270,309.170,165.000,55.619,221.556,377.493,47.119,247.518,368.372,49.574,288.895,341.714,66.826,343.717,366.380,50.800,343.163,307.775,47.243,372.370,333.211,75.729,358.677,190.322,75.570,362.838,258.117,81.518,394.873,253.141,78.581,211.021,194.478,42.846,260.379,136.611,64.368,149.484,193.560,72.183,136.578,224.926,40.801,307.361,120.953,47.207,321.004,132.021,42.090,362.778,130.603,32.548,373.630,112.440,43.991,428.283,148.522,80.087,462.061,250.327,65.371,385.562,284.151,61.007,364.266,285.385,39.579,310.108,435.867,50.742,298.089,399.099,49.801,311.720,380.110,65.536,253.539,247.168,74.861,274.729,239.206,71.887,309.117,247.085,50.811,279.115,152.984,41.410,209.082,125.442,37.804,436.870,116.019,84.730,322.780,208.016,55.336,385.953,302.140,52.977,384.149,317.652,41.532,394.443,436.938,69.971,312.145,202.725,55.381,309.442,179.582,60.596,285.350,393.386,57.949,349.216,325.450,56.547,343.691,345.073,37.410,254.076,475.498,40.626,405.765,411.493,61.897,346.013,333.528,59.322,301.648,322.153,51.842,282.553,328.782,37.540,248.592,407.428
2,44.057,223.739,106.745,53.115,174.641,151.507,47.912,153.181,158.982,51.508,123.510,165.631,48.952,254.483,297.653,53.692,275.656,282.340,55.708,309.573,165.938,57.278,222.286,376.863,59.384,247.970,368.686,51.977,288.917,342.100,51.000,343.337,366.757,73.696,343.778,307.180,63.605,372.726,333.195,58.277,358.605,189.372,69.826,362.905,257.795,90.139,395.157,254.258,60.882,211.482,193.620,43.220,259.460,136.688,49.824,148.955,194.496,52.471,136.861,225.041,42.588,306.751,121.404,41.657,321.183,132.218,41.974,362.520,130.345,42.922,372.784,112.752,32.635,428.596,148.562,49.798,461.875,250.380,71.192,385.546,284.054,74.175,364.432,285.898,47.189,310.066,435.275,38.677,297.945,399.251,49.171,311.531,380.092,64.843,253.703,247.185,76.849,274.462,239.139,87.876,310.015,246.637,42.421,278.741,152.553,45.223,209.937,125.333,39.696,436.616,115.434,82.642,322.528,207.837,62.462,385.113,302.083,52.541,384.490,316.890,33.798,394.208,436.557,81.452,312.089,202.734,85.258,308.927,179.467,43.913,285.489,394.620,70.301,349.338,325.242,69.469,342.813,345.057,35.795,253.850,475.270,30.435,405.453,411.300,78.032,346.405,333.593,59.192,301.518,321.062,53.281,282.035,328.612,42.241,248.504,407.514
3,31.186,223.524,106.847,46.913,174.522,151.963,45.757,152.643,159.009,35.556,122.970,165.570,70.672,254.877,297.070,54.274,275.787,282.409,55.745,310.031,164.886,60.955,221.486,377.101,98.377,247.910,368.912,69.023,288.760,342.374,52.913,342.948,366.404,69.513,343.343,307.656,45.723,372.367,333.460,49.938,358.568,189.434,94.709,362.431,257.674,348.874,393.987,252.196,52.125,211.113,194.308,43.645,260.208,136.703,44.118,149.270,193.655,47.125,136.653,225.174,37.890,306.835,120.962,46.893,321.076,131.991,35.968,362.795,130.062,42.896,373.161,112.065,32.774,428.832,148.515,38.913,462.095,250.458,73.808,385.505,283.899,122.591,364.165,284.380,46.866,310.390,435.338,41.613,298.077,399.386,45.411,312.062,380.538,58.687,253.524,246.573,73.386,274.523,239.104,81.316,309.048,247.223,45.179,278.982,153.069,54.277,209.207,125.129,34.223,436.708,116.053,92.115,322.816,208.225,83.765,385.568,301.290,46.511,384.445,317.042,35.339,394.513,436.670,91.558,311.532,202.468,70.784,309.225,179.956,60.894,285.092,393.415,66.213,349.065,325.286,68.104,343.217,345.034,38.084,253.908,475.588,39.070,405.376,411.374,75.032,345.520,333.075,51.801,301.524,320.971,52.644,282.880,329.185,37.226,248.467,407.345
4,44.300,223.195,106.827,50.029,174.806,152.082,59.118,152.602,158.988,42.766,123.420,165.690,65.087,254.549,297.857,64.966,275.513,281.737,60.635,310.174,165.477,43.926,221.640,377.001,99.894,247.534,368.376,61.761,289.297,342.142,63.009,343.090,366.446,86.270,343.300,307.749,56.011,372.433,333.461,57.011,358.356,189.128,91.035,362.598,258.056,344.620,393.634,251.855,62.051,211.474,193.920,45.500,259.868,136.461,40.713,148.986,194.035,43.923,136.663,224.788,44.029,307.014,121.240,47.893,320.955,132.662,44.654,362.823,129.933,44.322,373.727,111.722,34.313,428.483,148.709,49.163,461.881,250.089,71.146,385.376,284.433,148.015,364.034,283.839,40.335,309.869,435.571,50.605,298.128,399.883,46.123,311.899,379.991,56.277,253.446,246.684,84.145,273.699,239.498,81.480,309.350,247.169,49.253,279.032,152.996,40.337,209.313,124.861,39.493,436.774,116.301,83.459,322.885,208.093,83.235,385.390,301.542,46.782,384.372,317.069,36.766,394.198,436.549,73.183,311.607,202.949,66.887,309.744,179.828,63.202,285.853,393.565,64.765,348.783,326.088,61.401,343.111,344.626,35.500,254.322,475.176,42.357,405.086,411.360,101.016,346.191,333.096,46.274,301.229,320.683,50.658,282.435,328.978,38.263,248.254,407.222
5,38.943,223.394,106.862,44.183,174.359,151.537,52.846,152.678,159.010,41.121,123.166,166.143,66.034,254.888,297.841,64.822,276.046,281.147,54.693,309.106,165.478,47.710,221.770,376.997,111.132,247.268,368.565,64.898,289.378,342.245,56.148,343.384,365.946,74.913,343.316,307.943,56.593,372.146,333.312,52.175,358.281,189.249,87.349,362.368,258.273,392.114,393.495,251.955,62.750,211.204,193.566,43.664,259.606,136.509,40.118,148.823,194.558,41.288,136.546,224.629,35.176,307.357,121.129,54.829,320.642,131.990,39.769,363.096,130.405,52.504,373.715,111.371,36.852,428.323,148.778,50.077,461.589,249.892,72.192,385.440,284.102,105.190,364.302,283.908,40.091,310.448,434.919,45.960,297.830,399.138,43.849,312.715,380.584,70.753,252.931,247.078,95.759,274.807,239.540,89.379,309.471,247.472,52.732,278.564,152.494,43.645,209.842,124.708,39.345,436.576,115.969,80.142,323.240,208.312,74.655,385.006,301.241,50.872,384.846,317.162,36.702,394.868,437.059,78.769,311.525,202.979,60.041,309.573,179.858,70.192,285.438,393.143,75.184,348.578,326.254,58.724,342.540,345.393,34.060,253.746,475.352,34.226,405.155,411.276,92.222,345.835,333.072,52.014,301.716,321.318,56.459,282.341,329.091,42.752,248.013,407.354
6,45.114,223.484,106.701,46.202,174.402,151.560,46.007,152.514,158.503,48.266,122.939,165.035,65.609,255.120,297.657,63.356,276.043,281.744,61.190,310.081,165.516,51.511,222.634,376.856,90.119,248.278,369.132,56.199,288.814,342.252,58.757,343.558,366.159,97.357,343.420,307.131,60.045,372.445,333.721,51.260,358.873,188.869,92.198,363.130,257.479,381.277,393.596,251.769,63.566,211.198,193.399,44.808,260.317,136.449,40.235,149.155,193.584,44.702,136.162,224.238,39.213,306.944,121.125,52.207,321.139,132.493,38.513,363.263,129.903,50.330,373.475,111.455,32.957,428.465,148.461,44.423,461.669,249.906,71.576,385.506,284.263,115.416,364.456,284.313,43.427,310.023,435.146,37.323,298.029,399.437,42.849,311.857,380.651,57.873,253.205,246.919,59.482,274.241,239.256,82.633,309.288,247.356,44.979,279.351,152.874,44.169,209.472,125.365,40.973,436.695,115.564,81.662,323.286,208.177,81.769,385.274,301.641,50.218,384.875,317.257,39.742,394.511,437.129,63.779,311.901,203.517,57.918,309.912,179.230,64.317,285.078,393.384,67.875,348.606,325.135,69.083,342.722,344.323,34.994,253.813,475.245,37.243,405.725,411.715,88.516,345.441,333.359,49.568,301.362,321.285,53.158,282.254,329.227,40.985,248.120,407.153
7,36.914,223.676,106.906,45.750,174.668,152.204,51.706,152.845,158.676,44.081,122.751,165.256,67.213,254.925,297.253,64.466,275.865,281.892,62.292,309.421,165.884,52.381,222.804,377.712,104.589,247.959,368.887,66.023,289.307,342.132,71.765,343.515,366.633,83.539,343.754,307.642,57.701,371.995,333.635,61.621,358.608,189.341,88.453,362.291,257.471,383.349,393.533,252.238,54.125,211.091,193.996,50.864,260.547,136.049,41.669,148.878,194.519,44.144,136.428,224.863,41.669,306.576,121.374,46.279,320.964,132.563,35.333,362.904,129.758,46.617,373.405,111.416,35.652,428.489,148.495,44.087,461.484,250.171,65.616,385.828,284.646,138.686,364.199,283.917,38.762,310.181,435.738,48.202,298.090,399.346,46.733,312.204,380.485,66.241,254.027,246.660,68.259,274.543,238.531,100.633,309.082,246.585,52.558,279.059,152.752,55.012,209.763,124.608,39.514,436.728,115.997,84.034,322.997,208.570,74.773,385.395,301.906,47.278,384.387,317.167,37.403,394.392,436.598,64.192,312.057,202.555,78.639,309.578,179.520,65.048,285.983,393.716,50.103,348.737,325.669,64.958,342.578,344.741,35.012,253.747,475.768,38.191,405.697,411.347,78.286,346.112,333.448,56.452,301.920,321.091,52.527,282.961,328.961,41.956,248.094,407.423
8,41.843,224.025,106.795,41.202,174.453,152.115,45.419,153.333,158.886,50.250,123.664,165.692,68.541,254.846,297.437,71.068,275.480,281.981,65.927,309.523,165.684,42.938,222.042,376.887,93.026,247.868,368.783,62.483,288.658,342.347,63.078,343.451,366.358,70.791,343.571,307.452,59.650,371.703,333.511,56.480,358.126,189.422,83.919,362.407,257.597,414.771,393.598,252.204,59.647,210.811,193.434,45.290,260.090,136.470,35.353,149.466,193.781,41.442,136.481,224.818,48.971,306.553,120.688,47.743,320.551,131.556,38.481,362.848,130.249,50.183,373.577,111.579,35.913,428.439,148.148,46.894,461.933,250.629,71.947,385.491,285.015,118.766,364.198,284.428,44.927,309.551,435.768,45.573,298.278,399.971,46.356,311.577,380.818,72.488,253.055,247.083,73.205,274.847,238.736,93.153,309.359,247.134,51.921,279.168,152.898,48.627,209.250,125.001,44.081,436.386,115.839,86.061,322.895,208.110,70.550,384.985,301.959,50.571,384.561,317.505,35.556,394.236,437.109,69.096,310.996,202.867,76.412,308.912,179.822,71.462,285.124,393.751,57.831,348.854,325.996,64.839,342.939,344.471,34.904,253.917,475.265,38.452,405.475,411.337,77.627,346.045,333.260,45.116,301.492,321.211,60.171,282.057,329.314,56.620,248.656,406.827
9,49.171,223.626,107.045,54.683,174.447,152.030,54.346,152.432,159.341,48.073,123.381,165.516,63.961,254.483,297.279,63.925,275.805,281.515,66.131,309.163,165.136,55.727,221.896,377.409,104.808,248.002,369.100,58.932,289.433,342.047,64.304,343.416,366.065,73.870,343.594,307.379,51.271,372.449,334.096,51.492,358.472,189.210,89.395,362.566,257.827,383.855,393.847,252.275,65.699,211.378,193.204,49.042,259.807,135.796,42.890,149.034,193.799,45.462,136.791,224.601,43.206,306.519,120.743,44.893,321.138,132.270,36.718,362.696,129.999,39.922,373.961,111.899,36.087,428.351,148.893,46.115,462.115,249.949,73.377,385.178,284.858,133.234,363.880,284.288,43.213,309.971,435.276,53.153,297.360,399.719,42.979,311.908,379.983,66.892,253.323,246.778,73.042,274.686,238.819,98.763,309.782,247.290,48.016,279.346,153.074,46.620,209.926,124.926,39.399,436.466,116.258,80.270,322.756,208.552,87.021,385.242,302.047,52.226,384.799,317.273,36.089,394.602,437.401,75.990,312.400,202.930,66.546,309.308,179.700,57.846,285.382,393.554,68.934,348.483,325.656,59.802,342.462,345.121,37.837,253.774,474.960,37.626,405.448,411.350,85.968,346.018,333.133,63.781,301.393,320.884,56.925,281.792,329.514,45.212,248.848,407.118
10,44.043,223.932,107.145,51.750,174.453,151.154,46.000,152.893,158.686,41.024,122.890,165.859,53.251,254.581,297.471,57.658,275.571,282.146,63.226,309.854,165.810,58.295,222.012,377.115,103.238,248.350,368.649,64.494,289.226,342.135,53.130,343.015,366.408,79.061,343.329,307.330,59.277,371.786,333.793,58.034,358.408,189.221,88.488,363.061,257.831,372.102,393.605,252.297,59.779,211.682,194.131,48.304,260.394,136.276,35.610,149.102,193.976,45.327,136.576,224.941,42.221,307.146,120.923,49.014,320.729,132.908,40.423,362.813,129.894,45.635,373.496,111.837,38.183,428.740,148.565,49.423,461.427,250.003,69.026,385.207,284.709,112.482,364.554,284.324,45.049,309.811,435.582,41.863,298.008,399.711,45.199,312.239,380.214,68.976,253.253,246.772,79.422,274.387,238.933,80.492,309.307,247.025,51.232,278.832,152.908,46.711,210.086,124.869,37.818,436.641,115.866,71.047,322.704,208.269,79.979,385.095,302.208,48.128,384.314,317.468,31.565,394.503,436.826,63.587,312.284,202.968,68.412,309.361,179.314,65.471,285.202,393.390,50.816,348.663,325.511,68.469,343.114,344.671,38.590,253.670,475.182,32.678,405.471,411.451,81.468,345.948,333.291,51.952,301.578,320.898,61.973,282.757,329.155,36.642,248.068,407.237
