 ,Mean1,XM1,YM1
1,-3502.928,223.499,107.000
2,-3504.928,223.501,107.002
3,-3505.643,223.500,107.001
4,-3506.271,223.500,106.999
5,-3505.072,223.501,106.999
6,-3502.143,223.500,107.000
7,-3502.129,223.501,107.001
8,-3504.900,223.499,107.001
9,-3504.786,223.499,107.001
10,-3506.043,223.500,107.000
11,-3504.900,223.501,106.999
12,-3504.186,223.499,107.001
13,-3503.829,223.499,107.001
14,-3506.529,223.499,107.001
15,-3506.014,223.499,107.000
16,-3504.186,223.501,107.000
17,-3505.514,223.500,106.999
18,-3503.729,223.501,107.000
19,-3503.371,223.501,107.000
20,-3504.714,223.500,107.000
21,-3506.286,223.499,107.001
22,-3503.928,223.500,107.000
23,-3504.857,223.500,107.000
24,-3504.300,223.499,106.998
25,-3502.186,223.500,107.001
26,-3504.871,223.500,107.001
27,-3505.757,223.500,107.000
28,-3506.271,223.500,107.000
29,-3503.671,223.500,106.999
30,-3504.614,223.500,107.000
31,-3504.271,223.500,107.001
32,-3505.928,223.500,107.001
33,-3507.800,223.500,107.000
34,-3507.043,223.499,106.999
35,-3503.000,223.500,106.999
36,-3505.157,223.500,107.000
37,-3503.957,223.500,107.001
38,-3506.671,223.500,107.001
39,-3507.614,223.500,107.000
40,-3506.257,223.499,106.999
41,-3503.300,223.499,107.000
42,-3504.428,223.501,107.000
43,-3505.129,223.500,107.001
44,-3504.657,223.499,107.001
45,-3507.057,223.501,107.000
46,-3506.686,223.500,106.999
47,-3503.629,223.501,107.000
48,-3504.671,223.501,106.999
49,-3505.100,223.500,107.001
50,-3505.871,223.499,107.000
51,-3507.357,223.500,106.999
52,-3506.100,223.500,107.000
53,-3505.214,223.501,107.000
54,-3504.229,223.500,107.001
55,-3503.914,223.500,107.001
56,-3507.086,223.500,107.000
57,-3506.086,223.499,107.000
58,-3506.671,223.500,107.000
59,-3503.886,223.500,107.000
60,-3508.200,223.500,107.001
61,-3506.214,223.500,107.001
62,-3507.400,223.501,107.001
63,-3508.928,223.499,107.001
64,-3506.957,223.500,106.999
65,-3503.643,223.500,107.001
66,-3503.543,223.500,107.000
67,-3505.671,223.499,107.001
68,-3506.928,223.501,107.000
69,-3506.557,223.500,106.997
70,-3506.757,223.499,107.000
71,-3505.057,223.500,106.999
72,-3505.157,223.500,107.000
73,-3507.243,223.501,107.001
74,-3506.629,223.500,107.000
75,-3507.643,223.499,107.000
76,-3505.586,223.499,107.000
77,-3506.000,223.500,107.000
78,-3506.686,223.500,107.000
79,-3508.329,223.499,107.001
80,-3508.886,223.500,107.001
81,-3505.443,223.499,107.000
82,-3506.014,223.500,106.998
83,-2789.072,223.500,106.980
84,48.871,223.641,106.931
85,46.343,223.516,106.898
86,31.514,223.548,106.987
87,33.286,223.476,106.944
88,31.443,223.601,106.972
89,32.100,223.460,107.019
90,32.557,223.605,107.020
91,33.857,223.492,107.081
92,34.000,223.551,106.897
93,33.257,223.615,107.077
94,33.371,223.588,107.046
95,34.143,223.527,107.036
96,35.229,223.508,106.984
97,32.586,223.424,106.987
98,34.000,223.517,106.915
99,33.843,223.465,107.053
100,33.300,223.538,107.044
101,34.229,223.550,106.989
102,34.043,223.549,107.018
103,34.229,223.493,106.982
104,32.586,223.592,106.998
105,32.400,223.499,107.007
106,33.800,223.518,106.971
107,34.200,223.492,107.019
108,32.986,223.400,106.982
109,32.214,223.406,107.058
110,31.143,223.407,106.949
111,33.114,223.524,106.981
112,33.743,223.524,106.998
113,33.771,223.439,106.996
114,32.829,223.476,107.044
115,32.386,223.419,106.946
116,34.357,223.578,107.102
117,34.071,223.533,107.039
118,34.500,223.464,107.045
119,35.743,223.539,106.937
120,32.771,223.512,106.943
121,32.900,223.536,107.092
122,32.900,223.405,107.015
123,33.786,223.511,107.102
124,33.757,223.531,107.072
125,33.529,223.491,107.100
126,33.000,223.469,106.967
127,34.800,223.511,106.995
128,34.043,223.470,106.954
129,34.386,223.397,106.937
130,34.871,223.457,107.015
131,33.814,223.475,107.083
132,33.414,223.465,107.129
133,34.743,223.506,106.909
134,34.857,223.518,107.091
135,35.700,223.442,106.994
136,35.471,223.406,107.077
137,32.143,223.380,106.981
138,32.357,223.502,106.954
139,33.343,223.518,107.011
140,32.743,223.524,106.910
141,32.443,223.611,107.003
142,34.057,223.555,107.062
143,33.800,223.653,106.881
144,33.171,223.528,107.007
145,33.186,223.519,106.880
146,34.343,223.407,107.049
147,33.557,223.586,106.948
148,34.986,223.549,106.994
149,33.071,223.388,106.937
150,32.343,223.588,106.960
151,33.386,223.415,107.046
152,33.471,223.459,107.067
153,35.171,223.618,107.040
154,34.671,223.452,106.996
155,32.029,223.450,107.020
156,31.971,223.634,107.015
157,34.714,223.522,107.079
158,32.929,223.487,107.044
159,34.371,223.473,107.030
160,34.386,223.515,107.011
161,33.371,223.489,107.021
162,34.300,223.330,107.108
163,33.400,223.533,107.027
164,33.286,223.387,106.960
165,33.329,223.427,107.004
166,34.257,223.495,106.907
167,32.457,223.532,107.033
168,34.157,223.408,106.857
169,32.786,223.531,107.085
170,32.586,223.600,107.044
171,33.714,223.485,107.051
172,32.914,223.404,107.026
173,32.843,223.580,106.916
174,33.614,223.549,107.017
175,33.329,223.605,106.954
176,32.986,223.551,106.991
177,32.429,223.574,106.984
178,33.043,223.574,107.104
179,33.814,223.455,107.121
180,35.500,223.557,106.980
181,32.700,223.469,107.007
182,34.614,223.501,106.939
183,34.257,223.606,106.891
184,34.814,223.484,106.905
185,33.400,223.624,107.010
186,33.486,223.476,107.102
187,33.986,223.463,107.005
188,32.229,223.493,107.101
189,31.757,223.458,106.906
190,34.700,223.415,106.885
191,33.571,223.537,107.156
192,33.143,223.564,106.906
193,34.414,223.486,107.031
194,32.629,223.410,107.005
195,33.514,223.494,106.945
196,32.557,223.410,106.865
197,34.700,223.531,106.946
198,32.186,223.611,106.959
199,34.900,223.586,107.034
200,32.443,223.529,106.980
201,31.929,223.479,106.933
202,32.757,223.468,107.053
203,32.329,223.363,107.035
204,32.243,223.550,106.979
205,34.286,223.511,107.037
206,34.029,223.475,107.007
207,33.029,223.535,106.990
208,34.700,223.480,107.083
209,32.714,223.451,106.976
210,34.843,223.454,107.083
211,34.629,223.449,107.019
212,33.614,223.515,107.078
213,33.371,223.409,106.946
214,32.757,223.459,106.872
215,33.929,223.551,107.014
216,31.500,223.521,107.069
217,34.414,223.433,107.104
218,31.829,223.340,107.003
219,32.929,223.515,106.923
220,32.914,223.414,106.925
221,34.143,223.369,107.014
222,32.186,223.529,107.002
223,33.457,223.606,107.077
224,32.257,223.542,107.062
225,34.314,223.425,106.950
226,31.743,223.469,106.977
227,33.771,223.494,107.004
228,33.186,223.627,106.992
229,34.143,223.613,107.040
230,32.129,223.502,107.110
231,32.114,223.500,106.984
232,32.700,223.486,106.957
233,33.043,223.606,106.992
234,33.643,223.520,106.979
235,32.886,223.541,107.066
236,34.900,223.479,107.080
237,34.029,223.448,106.997
238,33.086,223.556,106.983
239,33.457,223.536,107.008
240,32.871,223.438,107.102
241,33.657,223.549,107.012
242,33.014,223.572,107.047
243,33.529,223.408,107.076
244,34.014,223.463,107.034
245,34.329,223.475,107.028
246,32.271,223.512,107.051
247,33.029,223.516,107.121
248,33.071,223.420,106.936
249,33.057,223.443,107.092
250,34.314,223.580,107.007
251,32.600,223.637,107.022
252,34.243,223.595,106.999
253,34.043,223.594,107.121
254,34.643,223.476,107.056
255,32.771,223.454,106.953
256,33.443,223.477,106.895
257,33.000,223.534,106.926
258,35.286,223.483,107.003
259,32.314,223.507,106.907
260,32.886,223.484,106.882
261,33.443,223.538,106.869
262,33.400,223.435,107.112
263,33.329,223.576,106.997
264,31.814,223.498,107.104
265,34.229,223.316,106.997
266,32.800,223.563,106.993
267,32.171,223.637,107.020
268,33.214,223.523,106.963
269,33.671,223.466,106.947
270,31.614,223.493,107.076
271,33.371,223.511,106.952
272,34.229,223.495,107.001
273,33.786,223.522,106.966
274,33.857,223.598,106.926
275,34.014,223.498,107.109
276,32.871,223.506,106.951
277,33.757,223.455,107.009
278,33.371,223.395,107.052
279,31.600,223.384,106.937
280,33.400,223.472,106.991
281,34.057,223.509,107.006
282,34.457,223.512,106.965
283,33.214,223.515,107.149
284,34.214,223.422,107.077
285,32.714,223.579,107.023
286,33.314,223.512,106.928
287,35.314,223.680,106.911
288,33.414,223.492,107.084
289,35.186,223.462,107.014
290,35.971,223.478,107.025
291,32.671,223.559,106.880
292,32.200,223.438,107.011
293,33.186,223.487,107.101
294,32.929,223.645,106.949
295,33.271,223.654,107.054
296,33.114,223.573,106.940
297,32.443,223.381,106.947
298,33.300,223.554,107.054
299,33.886,223.513,107.007
300,35.057,223.531,107.015
301,36.014,223.371,106.918
302,33.943,223.495,107.150
303,34.357,223.436,107.020
304,33.257,223.581,106.982
305,34.686,223.538,107.021
306,34.343,223.498,107.010
307,32.871,223.521,107.048
308,32.629,223.439,106.921
309,33.814,223.590,107.057
310,32.557,223.474,107.070
311,33.614,223.477,106.990
312,33.586,223.572,106.999
313,32.829,223.422,107.049
314,34.700,223.605,106.898
315,33.986,223.436,107.008
316,32.757,223.606,107.065
317,32.671,223.492,107.052
318,32.914,223.396,107.015
