 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52
1,42.171,223.037,107.287,50.308,174.325,151.630,49.831,152.863,158.802,59.105,123.170,165.480,60.164,254.222,297.022,61.596,275.190,282.352,52.511,309.726,165.700,69.295,222.045,377.292,57.881,247.139,368.384,68.818,288.635,341.770,77.626,343.579,366.469,61.591,343.936,306.968,63.571,373.035,333.691,72.051,358.664,189.824,77.698,362.627,258.108,85.434,395.070,253.506,76.926,211.120,193.340,47.126,260.525,136.511,72.993,149.291,193.698,76.817,136.245,225.196,41.985,307.329,120.787,49.093,321.040,131.590,37.724,363.223,130.060,42.035,373.411,112.602,50.296,428.494,148.044,87.567,461.982,250.243,70.411,385.430,284.287,70.109,364.525,285.182,42.567,310.010,435.412,51.855,297.298,399.333,56.199,312.011,380.398,70.428,252.947,246.748,92.880,274.719,238.524,88.079,309.682,247.025,55.853,279.173,152.214,37.795,209.359,125.086,39.757,436.408,116.045,90.338,322.866,207.822,75.218,385.498,301.783,57.143,384.851,317.291,44.347,394.522,437.167,96.538,311.953,202.682,65.433,309.759,180.097,52.567,285.448,394.144,54.757,348.987,325.114,57.505,343.406,344.499,35.819,254.097,475.580,45.261,405.662,411.294,64.373,346.562,334.151,47.295,301.558,321.210,57.329,282.488,328.897,41.781,248.104,407.807
2,48.200,223.631,107.667,57.096,174.693,152.218,43.000,153.164,159.131,58.790,123.327,165.507,74.778,254.332,297.550,66.089,275.448,281.914,102.737,311.083,166.096,52.841,222.257,376.940,75.801,247.946,368.796,58.057,289.181,342.609,75.957,343.368,366.605,78.235,343.699,307.447,68.429,373.446,333.713,66.203,358.832,190.049,77.419,362.661,257.631,84.241,395.091,253.495,59.066,211.006,194.066,56.935,259.174,136.714,54.765,149.321,194.096,55.269,136.441,224.793,42.507,307.088,121.589,51.529,321.189,132.379,45.583,362.207,130.061,37.722,373.091,112.490,38.304,428.633,148.519,44.115,461.682,250.930,85.272,385.381,284.241,78.591,364.444,284.971,46.848,309.837,435.732,42.556,297.960,399.377,50.212,312.521,380.582,67.705,254.124,246.978,80.952,274.205,239.035,101.921,309.213,247.239,54.126,279.301,152.340,57.265,209.635,124.843,41.730,436.819,115.263,92.500,322.790,208.028,65.803,385.578,301.715,57.459,384.231,317.122,33.339,394.456,437.052,108.260,311.403,202.424,81.835,309.362,179.659,50.000,285.588,393.887,65.846,349.280,325.140,59.391,342.941,344.449,38.994,254.016,475.781,40.252,405.851,411.601,56.667,346.001,333.596,58.349,301.089,320.964,57.329,282.299,328.847,43.788,248.592,407.242
3,36.486,223.283,107.258,42.183,174.492,151.848,45.676,152.998,159.382,40.323,123.046,165.535,56.208,254.345,297.807,67.329,275.267,282.313,101.723,309.971,166.152,52.040,221.915,377.299,116.940,248.163,369.432,65.403,289.749,341.963,60.513,343.746,366.481,88.913,343.274,308.060,84.469,372.439,334.224,54.791,358.480,188.774,74.302,362.104,258.389,88.614,394.188,253.580,65.213,211.621,194.123,49.710,260.097,136.702,40.199,149.475,193.971,53.798,136.744,224.573,34.449,307.035,120.790,47.329,321.433,132.814,41.122,362.522,129.555,47.443,373.536,112.251,32.261,428.467,148.408,39.865,461.549,250.303,71.305,385.241,283.923,109.292,364.044,284.413,44.268,310.086,435.386,48.363,297.999,399.570,46.719,311.851,380.565,73.657,253.565,246.716,98.789,274.941,238.803,108.548,309.639,246.685,47.584,279.421,152.382,53.078,209.991,124.784,35.216,436.720,116.082,81.135,323.004,208.195,78.824,385.757,301.835,51.632,384.559,316.950,34.960,394.597,437.111,87.385,311.750,203.149,74.392,309.089,179.251,54.375,285.316,394.140,58.640,348.646,325.090,61.432,342.666,344.173,42.169,253.831,475.392,37.183,405.149,411.332,62.865,345.924,333.301,55.500,301.471,320.574,64.938,281.800,329.542,43.204,248.372,407.585
4,41.186,223.571,107.099,55.913,174.157,151.416,53.338,152.695,159.098,48.484,122.965,165.390,65.348,255.029,297.220,86.205,275.442,281.781,191.657,309.012,167.072,63.557,222.288,377.161,89.450,248.115,369.188,61.062,288.268,342.288,54.383,343.023,366.376,93.252,343.799,307.698,76.836,371.855,333.844,62.288,358.413,189.582,71.186,362.256,258.224,103.470,394.247,253.526,68.662,210.550,193.934,48.472,259.985,136.284,39.640,149.233,193.787,46.721,136.664,224.981,37.757,306.933,121.001,49.471,320.602,131.743,40.885,362.917,130.386,51.122,373.480,112.160,38.530,428.255,148.314,43.962,461.721,250.228,69.311,385.268,284.031,123.861,363.962,284.946,49.604,310.122,435.187,50.556,297.751,399.871,42.630,312.091,380.285,69.657,253.559,246.807,102.392,275.022,238.176,107.655,309.753,246.573,51.126,279.154,152.959,49.934,209.501,125.476,39.405,436.820,116.058,89.568,322.984,207.964,89.689,385.501,302.393,47.368,384.172,317.414,35.363,394.322,437.295,97.462,312.235,202.452,99.732,309.806,180.011,60.788,285.069,394.282,64.368,348.761,324.382,67.719,342.799,344.664,36.705,254.157,475.065,42.200,405.509,411.824,49.603,346.505,334.028,56.719,301.480,321.278,66.116,282.404,328.943,47.518,248.197,407.095
5,44.229,223.699,107.522,41.769,174.569,151.636,56.875,152.674,159.156,45.944,122.960,165.216,63.106,254.863,298.043,76.658,275.761,281.989,181.898,309.116,166.935,59.625,221.555,377.125,110.755,247.515,369.140,54.347,288.647,342.309,71.383,343.172,365.932,84.991,343.323,308.072,72.638,371.914,334.093,60.593,358.401,189.976,72.012,362.504,257.751,89.843,394.638,253.512,68.066,211.530,193.863,60.290,260.442,137.143,49.618,149.150,193.680,44.731,136.010,225.065,43.301,307.550,120.873,47.429,320.896,131.913,38.667,362.776,129.631,44.348,373.539,112.029,38.809,428.388,148.426,46.827,461.563,250.159,71.583,385.424,283.916,125.723,364.226,284.142,41.000,309.896,435.565,45.806,297.973,399.605,60.329,311.722,380.385,71.777,253.848,246.807,96.271,274.516,238.685,114.299,309.968,246.397,53.463,279.040,152.668,49.518,209.327,125.195,39.899,436.836,115.833,94.878,323.041,208.287,81.248,384.860,301.487,50.541,384.770,317.305,34.387,394.190,436.669,84.000,312.364,202.679,84.289,309.589,179.464,72.663,285.446,393.778,53.794,349.109,325.103,63.016,342.293,344.912,42.211,253.500,475.543,39.565,405.456,411.911,58.460,346.274,333.544,55.130,301.156,321.151,52.164,282.317,329.198,48.730,248.675,407.064
6,42.929,223.111,107.708,44.096,174.870,151.810,51.324,152.049,159.378,43.129,123.400,165.643,69.203,254.788,297.649,60.466,275.876,281.986,184.307,309.008,166.857,50.574,221.879,377.063,106.702,248.291,369.571,65.534,288.905,342.517,61.078,343.451,366.041,109.157,343.323,307.731,84.441,371.689,333.870,59.593,358.891,189.594,82.221,362.189,258.264,97.193,394.127,253.048,75.794,211.578,194.019,55.159,260.154,136.706,42.110,149.078,194.094,56.173,136.900,224.668,35.471,306.557,121.272,55.721,320.736,132.188,38.519,363.253,129.909,50.670,373.222,112.357,41.017,428.482,148.244,52.990,461.517,249.989,71.596,385.077,284.486,121.657,364.233,284.443,48.384,309.892,435.276,54.702,297.539,399.059,46.062,312.299,380.481,78.837,253.290,246.466,92.663,274.357,238.804,125.802,309.617,246.335,52.263,279.509,152.082,57.783,209.488,125.055,40.628,436.336,116.173,95.905,323.177,208.079,88.416,385.420,302.091,49.053,384.580,317.051,33.790,394.545,437.013,83.548,312.509,202.894,71.557,310.167,179.474,42.317,285.150,393.937,58.757,349.113,325.197,62.927,342.437,344.105,36.717,253.763,474.915,38.104,405.704,411.492,54.103,345.715,333.593,57.301,301.466,321.371,66.473,282.649,329.625,53.088,248.505,407.896
7,40.286,223.096,106.669,43.981,174.366,151.937,56.154,153.023,159.321,46.347,122.960,165.562,62.077,254.694,297.188,64.712,275.748,282.035,189.066,309.244,166.854,65.892,222.342,377.080,103.530,247.904,369.022,57.011,288.981,341.992,71.661,343.043,366.418,99.678,344.053,307.854,83.395,372.295,333.984,57.554,358.207,190.057,89.407,362.427,257.865,98.271,394.759,253.440,61.559,210.479,193.613,50.164,259.902,136.810,44.603,149.139,193.732,60.875,136.397,225.459,41.853,306.993,121.263,57.014,320.587,132.135,41.942,362.721,130.042,46.539,373.493,111.974,36.374,428.507,148.560,43.885,461.661,250.036,65.755,385.643,285.027,120.985,363.916,284.576,49.915,309.994,435.404,50.323,297.697,399.199,45.521,311.796,380.601,70.861,253.702,246.406,89.235,274.662,238.268,119.565,309.751,246.689,54.200,279.263,152.489,46.163,209.585,124.814,39.743,436.381,115.832,91.108,322.816,208.058,87.651,385.064,301.714,45.218,384.261,317.371,37.331,394.288,436.982,86.471,311.930,202.639,65.938,309.553,179.712,52.683,285.619,394.068,70.081,349.389,325.085,63.156,342.610,344.365,34.620,253.930,475.630,42.304,405.889,411.178,55.976,346.091,332.848,58.322,301.505,320.776,57.664,282.697,329.214,48.912,248.530,406.983
8,40.557,223.748,107.581,46.298,174.193,151.582,52.669,152.666,159.369,49.685,123.082,165.846,71.585,254.998,297.853,77.062,275.176,282.018,177.606,309.242,166.892,57.040,221.618,377.164,107.272,247.862,369.420,65.199,289.166,342.535,67.452,343.422,365.960,93.322,343.562,307.572,73.644,371.875,334.059,61.350,358.214,189.307,93.209,362.909,258.096,79.789,394.590,253.283,79.279,211.475,194.034,59.640,259.765,136.901,42.456,148.827,193.752,60.212,136.238,224.791,42.566,306.825,121.107,57.093,320.522,132.104,41.987,362.924,130.169,51.913,373.068,111.585,38.130,428.370,148.376,48.231,461.788,250.080,59.821,385.262,284.424,114.453,364.150,284.391,47.537,309.770,435.445,50.379,297.613,399.253,51.055,311.623,380.148,66.880,254.195,246.623,88.102,274.886,238.902,103.966,309.891,247.245,52.489,279.221,152.700,49.795,209.512,125.292,39.554,436.654,116.074,89.264,322.903,208.696,80.017,385.089,301.862,51.414,385.239,317.094,36.645,394.367,436.609,74.212,311.956,202.957,73.598,309.671,179.874,44.769,285.484,394.039,57.184,348.733,324.943,70.365,342.847,344.255,36.687,253.920,475.393,46.183,405.304,411.235,49.881,345.902,333.719,57.397,301.376,321.124,57.363,282.889,329.348,58.299,248.299,407.229
9,37.143,223.956,106.873,52.577,174.297,150.941,52.404,152.991,159.608,39.944,122.837,165.197,59.551,255.087,297.609,66.890,275.809,282.142,177.358,309.189,167.048,55.875,222.257,377.246,115.464,247.998,369.711,64.034,288.835,342.222,62.365,343.716,366.239,96.461,342.918,307.933,84.412,372.177,334.054,51.938,358.598,189.746,74.326,362.659,257.828,91.735,394.290,253.285,67.669,210.784,193.947,44.238,259.970,136.906,40.941,149.534,193.419,58.173,136.837,225.590,41.669,306.852,121.084,50.450,320.725,132.045,38.750,363.008,129.908,48.426,372.882,111.980,41.687,428.157,148.635,45.135,461.989,249.931,60.722,385.178,284.714,120.255,364.709,284.337,48.823,310.097,435.254,51.556,298.220,399.457,46.884,312.027,380.457,86.536,253.937,247.113,96.566,274.985,238.355,104.870,309.759,246.924,57.421,279.260,152.757,57.434,208.874,125.029,39.405,436.430,115.912,85.264,322.794,208.116,80.706,385.349,302.397,49.714,384.527,317.480,34.121,394.435,436.900,91.423,311.867,202.825,60.124,309.810,179.491,59.779,285.536,393.302,59.846,349.097,325.452,73.943,342.638,344.527,36.235,253.534,475.489,43.157,405.559,411.849,58.183,346.053,333.397,49.925,301.449,321.145,61.329,282.426,329.713,53.577,248.171,406.871
10,39.086,223.697,107.098,48.673,174.223,152.157,44.610,152.752,159.071,62.637,123.329,165.032,70.309,254.302,298.225,62.144,275.631,282.103,144.679,309.272,166.919,54.642,222.523,376.327,110.192,247.559,369.339,74.398,288.726,342.123,56.374,343.728,366.202,97.522,343.625,307.606,81.367,372.135,334.236,61.723,358.795,189.557,92.035,362.731,257.941,83.614,394.495,253.244,62.037,211.083,193.561,55.668,260.429,136.701,45.081,148.914,194.410,54.913,136.456,224.666,43.456,306.855,121.240,48.857,320.336,132.120,44.468,362.532,130.162,45.652,373.773,111.862,34.504,428.469,148.607,43.471,461.882,250.146,70.497,385.354,283.868,120.182,364.429,284.539,43.262,309.919,435.235,46.976,297.902,399.656,50.411,312.237,380.592,75.976,254.017,246.952,95.602,274.744,238.949,117.429,309.669,246.868,56.679,279.200,152.947,55.199,209.497,125.555,37.635,436.538,116.067,88.176,322.764,208.058,77.294,385.238,302.089,48.489,385.135,317.705,35.766,394.468,436.429,93.683,311.938,202.819,74.278,309.607,179.971,63.942,285.689,393.714,64.199,348.777,325.307,68.703,342.816,345.037,33.313,253.737,475.459,44.452,405.433,411.352,57.127,346.540,333.526,58.301,301.253,320.789,66.267,282.300,328.674,54.869,248.558,407.056
