 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52
1,32.986,223.584,106.869,58.394,174.382,152.105,48.801,152.931,159.241,48.831,123.049,165.280,51.232,254.260,297.811,67.479,275.315,281.894,58.971,309.299,165.763,69.977,221.980,376.738,64.735,248.013,368.628,60.386,288.999,341.509,76.548,343.402,366.612,60.800,343.258,307.367,51.921,372.632,333.532,65.571,358.620,189.361,88.698,362.273,258.340,85.542,394.942,253.305,62.765,211.058,193.640,48.051,259.878,136.160,59.868,148.612,194.210,55.077,136.753,224.988,48.353,306.837,121.212,46.214,321.059,133.065,40.962,363.062,129.764,37.617,373.935,112.648,46.443,428.396,148.391,72.385,461.915,250.400,84.437,385.378,284.502,80.606,364.801,285.597,49.024,310.336,434.662,48.984,297.363,399.484,53.103,311.682,380.197,80.861,253.977,246.516,95.036,274.948,238.977,82.316,309.563,246.822,56.847,279.239,152.774,44.090,209.465,125.252,40.811,437.200,116.162,126.541,322.913,208.534,70.735,385.469,301.903,47.571,384.974,317.257,39.694,394.211,436.687,80.731,312.284,202.778,71.639,309.130,179.634,54.644,285.489,393.898,56.287,349.264,325.561,66.427,342.716,344.967,36.578,253.979,475.346,51.713,405.658,411.851,50.778,346.136,333.343,55.747,301.654,320.594,57.144,282.575,328.891,39.723,248.294,407.123
2,36.343,223.281,106.918,57.769,174.482,151.986,48.610,152.993,158.397,54.129,123.130,165.285,53.222,254.289,296.732,70.712,275.158,282.019,70.066,308.441,166.245,51.778,222.186,377.297,66.523,247.359,368.319,54.125,289.522,342.070,67.835,343.499,366.722,79.061,342.889,307.311,60.492,372.505,334.061,57.802,358.830,189.755,91.291,362.414,258.301,99.693,394.449,253.320,53.493,211.642,193.895,43.229,260.111,136.205,46.279,149.106,193.854,52.779,136.787,224.439,48.250,306.694,120.802,53.736,321.241,132.371,36.654,362.591,129.936,40.957,373.249,112.540,37.261,428.411,148.569,37.433,462.156,250.317,71.901,384.945,284.456,71.241,364.935,284.935,40.494,310.055,435.361,50.839,297.838,399.566,49.658,312.278,380.263,89.283,253.985,246.852,85.355,274.837,238.829,103.175,309.944,247.154,42.547,278.790,152.121,53.946,209.299,125.131,36.399,436.963,116.088,86.223,322.864,207.960,59.408,384.992,302.083,54.286,384.793,317.404,34.484,394.483,436.877,98.683,312.461,203.121,69.959,309.237,179.800,42.096,285.540,394.258,57.779,348.970,324.781,54.156,343.003,344.282,34.066,254.072,475.376,32.383,405.719,411.421,70.230,346.900,333.793,59.925,301.945,321.202,66.541,283.177,328.565,44.679,248.575,407.147
3,42.529,223.926,107.101,58.048,174.764,151.997,50.493,152.615,159.322,57.992,122.835,165.368,142.957,254.863,297.877,60.486,275.469,282.084,88.905,309.299,165.880,59.631,221.639,377.097,109.159,248.390,369.148,61.165,289.376,342.263,77.591,343.428,366.284,72.661,343.334,307.554,59.610,372.590,333.841,61.441,358.554,189.271,99.512,362.224,257.785,118.380,394.411,253.231,70.154,211.100,193.666,52.612,260.254,136.679,41.287,149.353,194.059,55.019,136.416,224.723,34.324,307.301,121.359,45.429,320.859,132.655,40.051,363.213,129.833,38.157,373.572,112.493,38.643,428.734,148.853,47.346,461.851,249.751,63.675,384.937,284.847,88.321,364.040,284.449,40.268,309.931,435.470,52.419,297.801,399.786,42.390,312.206,380.429,78.651,253.808,246.818,83.482,274.325,238.763,103.311,309.576,247.346,49.600,279.306,152.898,49.970,209.171,125.173,37.723,436.715,116.315,94.318,322.963,208.935,75.958,385.570,302.116,59.414,385.558,317.415,33.605,394.423,437.109,100.308,311.833,203.025,80.309,309.737,179.439,37.894,285.540,394.248,52.434,349.401,325.154,64.135,342.863,344.669,39.982,254.008,475.610,37.974,405.521,411.432,54.675,345.883,333.779,50.432,301.407,320.771,62.884,282.245,329.074,48.117,248.725,407.463
4,45.714,223.758,107.411,54.837,174.461,152.296,56.000,152.857,159.062,65.484,123.024,165.468,130.594,255.013,297.955,59.658,275.837,281.973,112.511,309.325,165.894,53.295,222.339,377.256,116.642,247.921,369.173,61.222,289.015,342.005,81.591,343.293,366.016,83.817,343.650,307.814,58.819,371.151,333.586,65.576,358.658,189.063,70.326,362.067,257.672,131.880,395.047,253.053,62.515,211.426,193.362,54.430,260.345,136.666,42.662,148.943,193.856,64.356,136.419,224.555,39.985,307.471,121.437,51.371,321.088,132.472,34.462,362.864,129.558,46.183,373.355,112.456,37.513,428.121,148.551,45.067,461.629,250.235,65.450,385.702,284.931,110.818,363.936,284.180,45.768,309.910,435.051,45.815,297.961,399.226,40.253,311.881,380.496,82.958,253.143,246.638,96.506,273.629,238.963,102.045,309.148,246.866,50.789,279.117,152.579,40.367,209.258,125.385,35.351,436.775,115.982,90.615,322.764,208.199,65.723,385.257,302.037,49.865,384.169,317.245,38.435,394.716,436.865,84.096,311.763,202.751,94.206,309.762,180.164,51.029,285.737,393.856,53.581,349.216,324.316,71.484,342.878,344.265,39.506,254.234,475.022,46.078,405.638,411.281,47.817,346.333,333.733,55.390,301.419,320.947,51.555,282.403,329.648,43.175,248.605,407.189
5,40.871,223.679,107.243,57.788,174.916,152.196,57.588,152.697,159.316,59.210,123.371,165.502,121.976,254.865,297.572,64.390,275.104,281.823,93.766,308.872,166.000,57.636,221.376,377.178,110.861,247.918,368.882,69.705,288.905,342.280,77.174,343.401,366.058,91.070,343.314,307.844,56.006,372.491,333.661,66.028,358.346,189.297,83.453,362.291,258.005,117.548,394.699,253.020,63.706,211.136,193.452,56.262,259.746,136.571,40.868,149.002,193.845,61.577,136.391,224.836,44.794,306.834,121.121,50.014,320.726,132.273,38.314,362.889,129.889,39.322,373.377,112.511,37.817,428.589,148.579,42.490,462.146,250.128,61.166,384.981,284.077,114.058,364.384,284.406,44.689,309.403,435.556,49.290,297.946,399.344,50.240,312.093,380.097,73.482,253.419,246.958,90.759,274.264,238.999,110.593,309.536,246.623,50.984,278.834,152.300,58.530,209.954,125.255,35.041,436.795,116.030,83.743,322.361,208.652,75.710,385.168,301.634,51.932,384.293,316.828,37.548,394.638,436.623,86.423,311.947,202.854,105.588,309.569,179.965,51.221,285.641,393.701,56.015,348.684,325.469,69.292,343.152,344.904,37.898,253.858,474.985,37.678,405.726,411.560,64.159,345.951,333.745,55.103,301.693,320.596,52.253,282.821,329.301,37.599,248.133,407.430
6,40.486,223.769,107.285,49.750,174.401,152.099,49.051,152.441,159.346,47.048,123.040,165.816,142.140,254.882,297.904,67.322,275.488,281.911,112.073,309.080,166.176,55.432,222.007,376.904,123.881,248.272,369.404,70.710,288.871,341.970,75.113,343.275,366.398,87.400,343.168,308.214,54.627,372.534,333.588,63.791,358.493,189.296,78.058,362.000,258.120,128.488,394.597,252.974,53.772,211.168,193.918,47.799,260.422,136.481,41.375,149.453,193.719,46.673,136.495,224.972,41.669,306.806,120.983,43.764,320.780,132.995,43.859,362.800,130.406,38.957,373.714,112.340,38.696,428.329,148.574,40.433,461.703,250.164,61.325,385.152,284.700,101.277,364.380,284.617,48.957,310.202,435.447,45.008,297.952,399.448,44.774,311.988,380.666,61.434,253.724,246.525,86.590,274.516,238.044,108.452,309.084,246.664,51.053,278.884,152.757,45.602,209.999,125.608,31.561,436.932,116.043,98.372,322.869,208.731,71.870,385.186,301.605,45.707,384.558,317.430,37.113,394.358,436.927,94.981,312.313,203.074,98.216,309.881,180.055,46.644,285.637,393.899,58.985,349.292,325.155,69.932,342.917,344.766,37.036,254.304,475.110,37.904,405.628,411.483,59.254,345.996,333.720,56.836,301.389,321.047,59.829,282.536,329.253,43.131,248.332,407.404
7,33.629,223.411,107.014,54.356,174.756,152.530,53.529,152.472,159.292,60.508,122.840,165.489,138.188,254.946,297.948,62.863,275.774,281.757,123.358,309.250,166.357,61.341,221.699,376.842,101.556,248.147,369.328,56.739,289.202,341.843,66.748,343.207,366.759,89.661,343.533,307.688,60.616,372.114,333.712,58.475,358.356,189.722,87.965,362.632,257.779,116.783,394.650,252.997,61.037,211.031,193.846,50.393,259.608,136.128,47.000,148.815,193.707,52.010,136.715,224.695,41.265,307.546,120.690,53.021,320.884,132.662,35.500,363.000,130.225,37.287,373.421,112.411,40.157,428.507,148.325,45.317,461.763,250.403,67.497,385.202,284.465,97.380,364.185,284.612,48.591,310.132,435.516,48.726,297.712,399.786,42.712,311.960,380.532,76.837,253.704,246.757,88.880,274.857,239.121,102.040,309.358,247.048,54.679,278.892,152.487,47.964,209.614,125.197,33.534,437.202,115.974,89.216,322.780,208.250,65.151,384.939,301.641,52.917,384.815,317.197,36.169,394.654,436.999,83.106,312.201,202.783,95.144,309.860,179.890,46.962,285.270,394.247,56.772,349.028,324.717,68.219,343.039,344.741,40.530,253.863,475.415,38.957,405.246,411.211,53.333,346.083,334.153,52.740,301.763,320.646,56.418,282.081,328.528,44.715,248.227,407.376
8,36.714,223.202,107.216,53.760,174.666,151.862,54.676,152.992,158.864,51.855,123.107,165.719,153.966,254.989,297.486,67.589,275.264,281.458,104.912,309.313,166.328,63.886,221.696,377.133,110.199,248.161,369.339,66.023,289.207,342.184,78.852,343.761,366.618,69.774,343.633,306.971,59.983,372.940,333.394,68.819,358.545,189.301,74.814,362.015,257.394,126.741,394.944,253.069,69.118,210.813,193.517,56.009,260.348,137.186,37.765,149.129,193.840,51.798,136.791,224.919,37.051,306.889,121.108,45.857,320.807,132.603,43.160,362.807,129.988,41.565,372.995,112.752,35.496,428.541,148.352,44.615,461.976,250.606,60.629,385.415,284.717,91.584,364.220,284.576,45.402,310.114,435.702,47.395,297.772,399.447,50.377,311.525,380.660,78.229,254.046,246.329,83.904,274.432,239.249,105.791,309.749,247.187,56.047,279.472,152.524,59.596,209.110,125.041,32.764,437.054,115.978,79.128,323.011,208.908,59.929,385.048,301.951,51.729,384.372,317.451,35.734,394.615,436.882,75.240,312.388,202.567,97.969,310.109,179.448,47.135,285.429,393.621,59.338,348.848,324.713,66.875,342.882,344.545,35.145,253.803,475.220,48.252,405.300,411.250,57.714,345.850,333.808,50.575,301.997,321.048,56.370,282.602,328.497,50.934,248.149,406.579
9,49.643,223.720,107.358,48.067,174.551,151.947,55.735,152.257,158.801,62.710,122.851,165.650,139.184,255.180,297.434,64.479,275.896,282.026,112.985,308.884,166.128,58.778,222.186,376.694,107.781,248.348,369.310,56.466,288.694,341.797,77.678,343.377,366.356,82.200,343.086,307.722,70.379,372.269,333.493,63.542,358.643,189.093,70.721,362.468,258.051,115.554,394.424,253.136,55.897,211.726,193.898,46.257,260.169,136.920,43.787,149.027,193.757,57.615,136.758,224.457,40.015,306.657,121.165,50.829,321.114,132.736,43.179,362.921,129.981,40.530,373.163,112.816,40.470,428.847,148.549,40.452,461.980,249.900,72.192,385.548,284.537,92.131,364.554,284.688,50.329,310.155,435.210,48.919,298.001,399.836,47.486,312.109,380.488,77.880,253.354,246.924,93.060,274.009,238.728,103.893,309.483,246.636,50.800,279.041,152.695,49.223,209.089,124.839,35.831,436.906,116.167,103.588,322.676,208.600,70.555,385.535,301.413,58.436,384.202,317.312,35.960,394.683,437.133,73.087,311.613,202.867,92.144,309.992,180.103,56.481,285.953,393.601,52.132,349.274,325.542,68.302,343.286,344.148,41.018,253.824,475.383,37.383,405.166,411.306,61.730,346.481,334.038,51.616,301.521,321.020,54.815,282.351,329.719,46.796,248.832,407.385
10,49.600,223.758,107.138,59.500,174.562,151.773,60.051,152.383,159.023,55.452,122.700,165.421,136.725,255.068,297.766,63.267,275.491,281.485,118.577,309.451,166.203,53.006,221.507,376.713,113.841,248.183,369.051,58.489,289.089,342.395,68.235,343.213,365.892,85.435,343.130,307.882,64.757,372.529,333.615,64.198,358.465,189.189,80.919,362.387,258.257,122.452,394.716,252.976,65.154,211.218,193.359,58.327,260.133,137.165,46.441,148.889,194.027,43.712,136.365,224.991,44.434,306.387,120.841,48.857,320.909,132.694,42.981,362.790,129.989,45.539,373.188,112.444,41.948,428.291,148.444,42.135,461.860,250.186,58.338,385.331,285.053,100.686,364.459,284.694,45.829,310.308,435.259,47.605,297.695,399.140,54.507,311.764,380.467,73.253,253.907,247.152,103.819,274.045,238.952,109.136,309.467,246.516,54.763,278.895,152.938,57.114,209.414,125.170,37.378,437.167,116.159,88.216,322.784,208.472,65.025,385.601,301.980,47.654,385.103,316.900,39.911,394.146,437.187,91.942,312.281,202.951,106.072,309.542,179.838,54.529,285.534,393.808,55.934,349.189,324.805,62.365,342.573,344.533,41.765,253.768,475.497,36.487,405.642,411.645,57.762,346.552,333.785,57.589,301.574,321.107,54.904,282.509,328.966,45.307,248.746,407.440
