 ,Mean1,XM1,YM1
1,-3502.257,223.500,106.999
2,-3503.557,223.499,107.000
3,-3503.871,223.499,107.001
4,-3503.900,223.500,106.999
5,-3506.157,223.499,107.000
6,-3505.529,223.500,107.001
7,-3506.586,223.501,107.000
8,-3505.143,223.500,107.000
9,-3503.971,223.500,107.001
10,-3504.300,223.500,107.001
11,-3506.343,223.499,107.000
12,-3505.943,223.500,107.001
13,-3506.829,223.499,106.999
14,-3505.629,223.499,107.001
15,-3505.057,223.501,107.000
16,-3504.471,223.501,107.000
17,-3505.000,223.500,107.002
18,-3506.629,223.499,107.000
19,-3506.200,223.500,106.999
20,-3505.786,223.500,107.000
21,-3505.729,223.500,106.999
22,-3504.857,223.500,107.001
23,-3507.986,223.501,107.001
24,-3508.171,223.501,107.000
25,-3506.914,223.500,106.999
26,-3506.271,223.501,107.000
27,-3505.043,223.500,107.000
28,-3506.243,223.499,107.000
29,-3508.814,223.500,107.001
30,-3508.529,223.499,106.999
31,-3507.614,223.500,107.000
32,-3507.072,223.499,107.000
33,-3505.714,223.500,106.999
34,-3506.543,223.501,106.999
35,-3504.757,223.500,107.001
36,-3507.600,223.500,107.001
37,-3507.043,223.499,106.999
38,-3507.914,223.501,106.999
39,-3506.914,223.500,107.001
40,-3506.186,223.500,107.001
41,-3506.757,223.499,107.000
42,-3508.600,223.501,107.002
43,-3507.457,223.500,106.999
44,-3505.457,223.499,106.999
45,-3506.400,223.501,107.001
46,-3504.757,223.501,106.999
47,-3506.100,223.500,107.001
48,-3507.157,223.501,107.002
49,-3507.729,223.500,106.998
50,-3506.100,223.500,106.999
51,-3505.743,223.500,107.001
52,-3506.928,223.501,107.001
53,-3508.857,223.499,107.000
54,-3508.029,223.501,106.999
55,-3507.586,223.500,107.000
56,-3507.114,223.500,107.000
57,-3505.971,223.500,107.000
58,-3505.543,223.500,107.000
59,-3508.214,223.501,107.001
60,-3508.914,223.500,107.001
61,-3507.428,223.499,106.998
62,-3505.686,223.501,107.000
63,-3506.829,223.501,107.001
64,-3503.829,223.501,107.000
65,-3506.914,223.499,107.000
66,-3509.557,223.500,106.999
67,-3506.572,223.500,106.999
68,-3505.814,223.500,106.999
69,-3505.343,223.500,107.000
70,-3509.000,223.500,107.002
71,-3505.771,223.499,107.000
72,-3508.057,223.500,107.000
73,-3508.371,223.500,107.000
74,-3506.014,223.502,106.999
75,-3507.343,223.501,107.000
76,-3506.157,223.501,106.999
77,-3505.386,223.500,107.000
78,-3510.014,223.500,107.000
79,-3506.572,223.501,106.999
80,-3506.514,223.501,106.999
81,-3504.357,223.500,107.000
82,-3507.243,223.500,107.000
83,-3507.928,223.500,107.000
84,-222.257,223.513,106.922
85,47.443,223.417,106.963
86,33.229,223.468,107.001
87,30.871,223.505,107.031
88,30.357,223.399,107.055
89,31.486,223.529,107.031
90,31.414,223.384,106.927
91,31.957,223.582,107.011
92,31.429,223.515,107.161
93,32.414,223.539,106.976
94,31.071,223.537,107.030
95,31.457,223.415,106.985
96,34.000,223.479,107.005
97,32.343,223.520,107.010
98,32.357,223.525,107.008
99,32.786,223.613,106.900
100,31.971,223.566,107.152
101,32.257,223.481,107.089
102,31.571,223.416,107.097
103,31.543,223.554,107.080
104,32.600,223.539,106.972
105,34.086,223.499,106.995
106,32.400,223.510,106.992
107,32.257,223.481,106.970
108,31.757,223.399,107.034
109,32.186,223.492,106.845
110,33.529,223.463,107.024
111,31.743,223.402,107.055
112,32.714,223.475,106.968
113,32.600,223.563,107.012
114,31.771,223.382,107.058
115,32.871,223.415,106.980
116,31.214,223.605,107.005
117,31.871,223.560,106.906
118,31.214,223.496,107.102
119,32.000,223.410,106.956
120,33.729,223.528,106.975
121,31.714,223.391,107.123
122,31.100,223.438,106.908
123,31.671,223.493,106.933
124,32.129,223.534,107.012
125,31.129,223.463,107.053
126,33.229,223.481,107.094
127,31.614,223.580,107.054
128,33.129,223.368,106.938
129,32.329,223.541,107.017
130,30.971,223.409,106.992
131,31.829,223.619,106.996
132,31.714,223.618,107.102
133,33.143,223.463,107.089
134,31.786,223.427,106.885
135,31.286,223.526,107.033
136,32.414,223.553,107.060
137,32.029,223.428,107.027
138,30.914,223.429,107.013
139,32.671,223.518,106.999
140,32.200,223.508,106.986
141,32.414,223.514,107.158
142,30.686,223.493,107.028
143,33.143,223.485,106.983
144,32.014,223.437,106.915
145,33.186,223.395,106.995
146,32.743,223.476,106.952
147,33.286,223.600,107.029
148,30.900,223.576,107.018
149,31.586,223.546,107.040
150,30.829,223.488,107.139
151,32.300,223.496,107.073
152,33.543,223.597,106.953
153,32.600,223.448,106.938
154,32.271,223.512,107.061
155,31.600,223.465,107.028
156,32.871,223.480,107.020
157,33.329,223.491,107.157
158,32.700,223.493,106.998
159,33.157,223.539,106.952
160,33.729,223.578,107.052
161,31.600,223.455,106.952
162,32.514,223.432,107.038
163,31.843,223.574,106.958
164,32.171,223.589,107.146
165,32.300,223.574,106.944
166,32.343,223.491,106.881
167,32.314,223.562,107.067
168,32.143,223.519,106.930
169,30.829,223.525,107.000
170,32.700,223.535,106.927
171,33.471,223.453,107.002
172,32.071,223.546,106.898
173,33.114,223.483,107.009
174,31.543,223.515,106.963
175,31.029,223.346,106.975
176,31.386,223.383,106.898
177,33.543,223.503,106.970
178,32.243,223.515,107.041
179,31.471,223.535,106.971
180,32.314,223.534,106.982
181,31.871,223.448,107.047
182,31.343,223.569,106.994
183,31.100,223.550,106.939
184,30.157,223.387,107.021
185,31.429,223.527,106.986
186,32.543,223.475,106.978
187,32.114,223.587,106.956
188,31.886,223.538,107.009
189,31.971,223.517,106.962
190,30.900,223.385,107.006
191,33.186,223.455,107.089
192,32.057,223.440,106.922
193,31.229,223.463,107.035
194,32.957,223.570,106.956
195,31.714,223.411,106.942
196,32.614,223.470,106.976
197,29.986,223.578,107.011
198,32.214,223.600,106.982
199,32.357,223.508,106.873
200,31.829,223.481,106.987
201,32.471,223.478,107.055
202,33.429,223.541,106.965
203,32.343,223.619,106.980
204,30.900,223.445,106.969
205,32.443,223.596,107.123
206,31.843,223.516,107.024
207,32.386,223.450,107.031
208,32.857,223.596,107.058
209,30.271,223.533,106.866
210,30.343,223.524,106.889
211,31.814,223.373,107.068
212,32.500,223.478,106.981
213,33.057,223.522,106.979
214,31.243,223.426,106.951
215,32.286,223.432,106.977
216,32.786,223.575,107.066
217,32.686,223.505,107.067
218,33.243,223.411,107.063
219,32.043,223.511,107.034
220,32.229,223.564,106.930
221,30.629,223.466,107.007
222,31.400,223.623,106.973
223,30.814,223.520,106.890
224,31.257,223.427,107.052
225,32.271,223.467,107.159
226,29.900,223.429,107.145
227,31.771,223.511,107.025
228,29.900,223.384,106.978
229,30.829,223.351,107.029
230,31.271,223.415,106.893
231,30.657,223.544,106.984
