 ,Mean1,XM1,YM1
1,-3503.500,223.500,107.001
2,-3505.700,223.499,106.999
3,-3503.471,223.499,106.999
4,-3502.829,223.500,107.000
5,-3503.757,223.501,107.001
6,-3504.572,223.500,107.001
7,-3506.386,223.500,107.000
8,-3507.314,223.500,106.999
9,-3503.714,223.500,106.999
10,-3504.343,223.500,106.999
11,-3504.928,223.501,107.001
12,-3505.371,223.500,107.000
13,-3506.843,223.500,107.000
14,-3504.857,223.499,107.000
15,-3504.300,223.499,107.000
16,-3501.657,223.498,107.000
17,-3505.100,223.500,107.001
18,-3506.229,223.499,107.000
19,-3504.657,223.501,107.000
20,-3505.786,223.500,106.998
21,-3504.357,223.500,107.000
22,-3503.357,223.500,107.001
23,-3505.357,223.501,107.001
24,-3505.343,223.500,107.001
25,-3506.386,223.501,107.001
26,-3507.714,223.500,106.999
27,-3505.229,223.501,107.000
28,-3503.357,223.500,106.999
29,-3507.500,223.501,107.000
30,-3508.443,223.500,107.001
31,-3506.443,223.500,107.001
32,-3505.557,223.500,107.000
33,-3505.800,223.500,106.999
34,-3504.014,223.500,107.000
35,-3506.243,223.499,107.002
36,-3507.886,223.501,107.000
37,-3506.714,223.500,107.000
38,-3505.657,223.501,107.001
39,-3502.886,223.500,107.000
40,-3504.871,223.499,107.000
41,-3506.500,223.501,107.001
42,-3506.114,223.500,107.000
43,-3507.629,223.501,107.000
44,-3507.700,223.500,106.999
45,-3506.300,223.500,107.000
46,-3506.314,223.500,107.000
47,-3507.057,223.500,107.001
48,-3507.072,223.500,107.000
49,-3508.871,223.499,106.999
50,-3506.314,223.500,106.999
51,-3505.400,223.500,107.000
52,-3505.714,223.501,107.000
53,-3507.614,223.501,107.001
54,-3508.572,223.500,107.000
55,-3508.572,223.502,106.999
56,-3506.100,223.500,106.999
57,-3504.614,223.501,107.000
58,-3503.971,223.500,107.001
59,-3507.086,223.500,107.002
60,-3508.586,223.500,107.000
61,-3507.072,223.501,107.000
62,-3506.314,223.499,106.999
63,-3505.072,223.500,107.000
64,-3506.414,223.499,107.000
65,-3505.414,223.500,107.001
66,-3507.157,223.500,107.000
67,-3507.171,223.500,107.000
68,-3505.386,223.500,107.000
69,-3502.700,223.499,107.000
70,-3503.386,223.500,106.999
71,-3506.657,223.499,107.001
72,-3508.543,223.500,106.999
73,-3507.014,223.500,106.999
74,-3505.214,223.500,106.999
75,-3504.886,223.500,107.000
76,-3505.600,223.501,107.000
77,-3506.986,223.500,107.000
78,-3507.971,223.501,107.000
79,-3507.114,223.500,106.998
80,-3505.700,223.500,106.999
81,-3505.286,223.499,107.000
82,-3505.314,223.501,106.999
83,-3505.386,223.499,107.000
84,-214.757,223.493,106.929
85,48.414,223.494,106.911
86,34.557,223.478,106.932
87,31.771,223.598,107.009
88,32.114,223.608,107.007
89,32.614,223.520,107.056
90,34.843,223.479,107.050
91,31.329,223.458,107.015
92,32.629,223.542,107.007
93,33.071,223.432,107.025
94,32.471,223.398,107.027
95,34.071,223.690,107.103
96,31.886,223.427,107.096
97,33.486,223.409,106.945
98,33.543,223.457,107.029
99,32.557,223.610,106.971
100,33.971,223.558,107.113
101,32.957,223.423,106.979
102,33.643,223.598,107.069
103,34.414,223.660,106.929
104,33.786,223.484,107.007
105,33.186,223.511,107.042
106,33.457,223.495,107.002
107,31.000,223.476,107.072
108,33.557,223.511,106.969
109,32.614,223.539,106.928
110,33.357,223.477,107.016
111,33.257,223.503,106.985
112,33.543,223.422,107.007
113,34.157,223.493,106.952
114,33.900,223.576,106.947
115,33.743,223.396,107.080
116,33.686,223.592,107.094
117,33.457,223.495,107.024
118,33.571,223.510,107.054
119,32.957,223.611,106.979
120,34.200,223.520,106.987
121,33.357,223.387,107.092
122,34.857,223.433,107.049
123,33.314,223.533,107.052
124,31.771,223.459,107.015
125,35.129,223.373,107.018
126,33.386,223.572,106.924
127,33.571,223.499,107.168
128,33.829,223.527,106.958
129,35.729,223.498,107.074
130,35.143,223.449,107.009
131,33.243,223.473,107.071
132,33.114,223.610,107.095
133,33.857,223.502,106.867
134,33.814,223.486,107.037
135,33.786,223.483,106.928
136,32.414,223.386,107.008
137,33.257,223.476,107.053
138,32.943,223.457,106.976
139,32.286,223.295,107.063
140,31.500,223.432,107.010
141,33.457,223.485,106.998
142,32.929,223.483,106.917
143,31.971,223.413,107.040
144,32.371,223.589,106.949
145,33.457,223.484,106.867
146,34.071,223.435,107.082
147,32.371,223.507,107.145
148,32.929,223.504,106.960
149,32.186,223.430,106.911
150,33.071,223.747,107.163
151,35.286,223.389,107.000
152,33.871,223.452,106.939
153,32.714,223.512,106.979
154,34.643,223.538,107.080
155,33.743,223.544,106.888
156,33.300,223.507,107.062
157,33.814,223.514,107.062
158,32.671,223.533,106.889
159,33.814,223.573,107.052
160,33.586,223.497,107.012
161,33.457,223.430,106.956
162,34.286,223.539,107.100
163,32.743,223.499,107.001
164,33.571,223.558,106.996
165,33.643,223.418,106.945
166,34.157,223.582,106.942
167,33.714,223.582,107.060
168,33.943,223.497,106.962
169,34.400,223.460,107.065
170,32.514,223.419,106.977
171,33.300,223.533,107.020
172,33.229,223.548,107.037
173,35.314,223.534,106.970
174,32.471,223.552,106.904
175,32.700,223.439,107.075
176,33.929,223.590,107.085
177,33.614,223.438,107.076
178,34.143,223.505,106.919
179,34.429,223.495,106.971
180,33.943,223.460,107.081
181,34.357,223.600,107.024
182,33.600,223.439,107.017
183,35.014,223.481,107.083
184,33.786,223.522,107.029
185,34.371,223.443,107.042
186,32.214,223.448,107.129
187,32.329,223.573,106.966
188,33.514,223.545,106.939
189,33.957,223.508,107.115
190,34.914,223.485,107.045
191,33.857,223.536,106.990
192,35.129,223.421,106.918
193,34.371,223.467,106.907
194,34.014,223.469,106.937
195,34.671,223.485,106.929
196,32.971,223.538,106.940
197,34.771,223.375,106.955
198,32.629,223.618,107.004
199,33.286,223.659,107.009
200,32.800,223.513,107.086
201,33.357,223.489,106.921
202,31.886,223.453,107.058
203,33.714,223.445,107.117
204,31.743,223.414,106.976
205,32.771,223.487,106.981
206,33.486,223.461,107.007
207,35.614,223.603,106.895
208,32.814,223.371,106.899
209,33.014,223.554,107.050
210,33.357,223.544,107.182
211,33.300,223.562,107.021
212,33.429,223.425,106.983
213,33.814,223.486,107.055
214,33.914,223.487,107.044
215,32.614,223.453,107.136
216,32.343,223.639,107.054
217,34.014,223.437,107.003
218,33.257,223.419,107.049
219,33.786,223.421,106.979
220,34.200,223.604,106.789
221,32.600,223.615,106.928
222,34.929,223.449,107.065
223,33.757,223.505,106.920
224,34.614,223.545,106.891
225,33.829,223.432,107.068
226,34.486,223.453,107.121
227,31.786,223.407,107.022
228,33.414,223.401,106.968
229,34.086,223.543,107.016
230,33.943,223.446,107.078
231,33.300,223.485,106.972
232,34.786,223.431,106.939
233,32.943,223.535,107.016
234,33.486,223.466,107.066
235,33.471,223.517,106.972
236,34.386,223.631,107.112
237,32.114,223.379,106.953
238,33.643,223.471,107.091
239,35.471,223.545,106.969
240,33.929,223.553,106.964
241,33.900,223.411,107.039
242,33.286,223.531,106.891
243,34.200,223.493,107.054
244,34.629,223.515,107.026
245,34.443,223.357,107.029
246,33.500,223.441,106.900
247,33.314,223.543,107.003
248,32.971,223.617,107.058
249,32.914,223.424,107.062
250,33.471,223.459,107.029
251,33.971,223.361,106.952
252,33.443,223.511,107.053
253,33.329,223.552,106.982
254,32.843,223.496,107.030
255,33.186,223.556,107.078
256,31.857,223.513,106.941
257,34.100,223.413,106.978
258,34.243,223.453,107.024
259,35.214,223.637,107.026
260,33.529,223.574,107.013
261,33.914,223.522,106.996
262,33.700,223.433,107.024
263,32.871,223.475,106.970
264,33.500,223.519,106.999
265,34.214,223.520,106.948
266,33.629,223.486,106.977
267,34.143,223.542,106.910
268,33.643,223.389,107.165
269,33.971,223.469,106.968
270,33.714,223.406,106.850
271,34.657,223.630,107.033
272,34.214,223.378,106.950
273,34.057,223.529,107.037
274,33.857,223.473,107.039
275,32.857,223.577,107.070
276,32.643,223.519,106.997
277,33.871,223.379,106.913
278,34.571,223.591,107.000
279,32.643,223.504,106.863
280,34.429,223.571,107.074
281,32.671,223.395,107.084
282,31.600,223.434,107.051
283,32.857,223.475,107.067
284,32.643,223.453,106.924
285,34.471,223.555,106.931
286,32.943,223.451,107.133
287,32.386,223.487,107.037
288,32.900,223.453,107.002
289,33.543,223.545,106.958
290,33.600,223.431,107.000
291,33.514,223.676,107.015
292,32.529,223.608,106.900
293,34.286,223.617,107.047
294,32.129,223.427,106.992
295,33.829,223.564,106.901
296,33.257,223.453,107.076
297,33.929,223.516,107.037
298,33.457,223.521,106.917
299,33.029,223.551,107.042
300,33.543,223.575,107.091
301,33.543,223.485,106.985
302,33.929,223.609,107.007
303,34.257,223.461,106.994
304,33.129,223.493,106.916
305,33.157,223.435,107.110
306,33.957,223.480,106.910
307,34.571,223.518,106.986
308,34.186,223.521,106.952
309,34.743,223.556,106.924
310,33.000,223.436,107.013
311,32.229,223.444,106.959
312,33.329,223.500,106.956
313,32.671,223.304,106.991
314,33.843,223.432,106.925
315,33.886,223.449,106.998
316,35.071,223.486,107.014
317,32.643,223.654,106.975
318,35.057,223.414,107.128
319,32.271,223.496,107.084
320,32.600,223.504,106.955
321,32.957,223.543,107.008
322,33.314,223.434,106.947
323,34.214,223.428,107.084
324,33.257,223.438,106.901
325,33.600,223.516,106.991
326,33.557,223.526,106.977
327,33.471,223.577,106.934
328,32.943,223.500,106.966
329,32.714,223.379,107.003
330,35.257,223.459,106.876
331,34.271,223.528,107.060
332,33.171,223.484,106.962
333,34.486,223.367,106.993
334,34.143,223.484,106.986
335,34.000,223.499,107.003
336,33.343,223.394,106.904
337,33.543,223.575,107.099
338,33.629,223.548,106.966
339,33.714,223.557,106.928
340,35.614,223.469,106.978
341,33.943,223.481,107.091
342,33.414,223.431,106.970
343,34.657,223.493,107.115
344,32.214,223.499,106.949
345,32.886,223.464,107.093
346,32.243,223.478,107.113
347,33.943,223.520,106.999
348,33.043,223.558,106.949
349,36.729,223.542,106.882
350,33.486,223.453,107.102
351,34.314,223.481,106.970
352,33.100,223.391,107.003
353,33.357,223.554,107.017
354,33.629,223.540,106.959
355,33.914,223.516,106.896
356,32.971,223.605,106.964
357,32.871,223.639,107.048
358,32.143,223.500,107.055
359,33.300,223.520,107.125
360,31.643,223.662,106.986
361,32.500,223.574,106.929
362,33.871,223.559,106.908
363,34.429,223.460,107.042
