 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52
1,32.171,223.614,106.783,53.942,174.537,152.161,52.169,153.325,159.452,59.847,123.168,165.556,56.193,254.613,297.656,66.370,275.482,282.168,54.854,309.406,165.536,52.222,222.398,377.279,49.748,247.826,368.258,59.540,288.607,341.679,67.504,343.864,366.802,56.435,343.892,307.455,63.153,372.792,333.744,73.520,358.127,190.313,57.907,362.241,258.326,87.753,394.887,253.077,60.110,211.027,193.877,41.098,259.827,136.578,83.221,148.988,193.798,62.721,136.555,224.997,40.199,306.807,121.373,38.521,320.944,132.861,43.205,363.111,130.354,37.843,373.623,112.709,46.139,428.244,148.565,70.769,461.540,250.196,91.921,385.764,282.872,53.526,364.234,285.245,36.945,310.349,435.275,44.403,298.138,399.330,50.096,312.523,380.066,74.693,253.123,246.668,90.572,275.158,239.314,88.028,309.461,247.138,49.011,278.866,152.978,44.012,209.470,125.101,35.378,436.945,116.097,84.885,323.151,207.851,60.105,385.907,302.020,56.203,384.168,317.015,38.685,394.633,436.737,79.240,312.323,202.287,54.897,309.181,179.281,50.260,285.050,393.897,65.044,349.227,324.687,64.109,343.049,345.195,36.843,254.614,475.322,51.078,405.618,411.833,62.865,346.090,333.312,54.870,301.127,321.662,57.425,282.308,329.234,39.964,248.859,407.025
2,38.571,223.390,107.141,49.606,174.255,152.178,43.338,153.376,158.357,59.460,122.855,165.470,55.618,254.202,297.569,65.226,275.043,282.176,83.591,311.107,165.817,50.739,222.670,377.193,59.841,247.889,369.015,68.398,288.830,342.080,64.026,343.136,366.308,71.009,343.742,307.582,75.418,373.303,333.803,59.203,358.562,189.502,67.756,362.405,258.186,78.855,395.255,254.357,67.868,210.881,193.971,39.491,259.867,136.419,42.846,148.717,193.869,47.452,136.337,224.866,37.051,307.056,121.122,42.114,321.071,131.899,45.782,362.670,129.955,38.052,373.839,112.385,38.000,428.013,148.221,55.442,461.528,250.502,78.868,384.953,284.488,60.708,364.490,285.647,46.622,310.264,435.739,50.863,298.180,399.008,49.048,311.827,380.636,76.886,253.189,247.011,81.012,274.432,238.468,99.164,309.818,247.070,41.574,279.654,152.451,46.223,209.605,124.888,38.392,436.835,116.080,83.041,323.034,207.797,69.651,385.629,301.481,54.090,384.349,317.527,37.177,394.728,437.179,91.115,311.845,203.200,74.278,309.338,178.887,57.183,284.992,394.282,57.882,348.933,324.840,67.594,343.075,344.305,33.699,253.891,475.517,44.043,405.823,411.332,55.135,345.952,333.649,49.870,301.568,321.010,59.116,281.832,328.543,46.723,248.346,407.141
3,33.429,223.597,106.768,38.250,174.320,152.977,37.926,152.747,159.486,50.371,123.353,164.861,77.874,254.694,297.942,63.781,275.401,282.000,65.876,309.808,165.756,58.574,222.497,377.200,127.503,248.025,369.551,77.102,289.089,342.105,50.330,343.319,366.134,66.817,343.235,307.627,92.073,372.190,334.321,55.763,358.590,189.147,80.081,362.112,257.906,320.235,394.185,253.186,66.846,210.734,194.184,44.897,259.845,135.928,41.096,149.066,193.747,44.029,137.037,224.766,35.419,307.276,120.951,54.186,320.721,131.801,35.333,362.628,130.689,36.461,373.463,112.700,36.600,428.663,148.319,47.260,462.021,249.903,66.033,385.329,285.154,108.847,364.081,284.556,41.256,310.049,435.684,56.460,298.031,399.676,40.904,311.863,380.159,73.904,253.860,247.152,82.452,274.613,239.035,88.288,309.511,247.243,43.616,278.669,152.274,49.398,209.882,125.248,31.054,436.974,115.826,94.858,323.464,208.311,101.878,385.093,302.231,54.662,384.444,317.133,34.153,394.541,436.885,80.087,312.072,202.280,64.948,309.337,178.850,81.981,284.986,394.063,54.162,348.747,325.060,61.823,342.217,344.429,32.735,254.041,475.353,36.783,405.418,411.767,50.635,346.336,333.247,46.432,301.204,320.965,56.123,282.366,329.563,44.599,248.535,407.244
4,33.914,223.781,107.200,52.779,174.145,152.047,53.066,152.698,159.207,45.500,123.147,165.234,83.855,255.068,297.822,71.377,275.575,281.788,139.190,309.448,166.879,53.364,222.134,377.558,122.212,248.275,369.236,66.528,288.876,342.635,63.817,343.657,366.050,68.243,342.927,307.741,87.181,372.051,334.030,65.220,358.776,189.720,72.081,362.203,258.211,359.012,393.780,252.976,75.478,211.844,194.687,49.579,260.352,136.484,36.294,148.756,193.765,38.423,136.772,224.976,42.074,306.943,120.835,56.700,320.740,131.475,39.859,362.912,130.466,40.843,373.240,112.593,38.174,428.639,148.245,64.221,461.702,249.889,74.702,385.003,284.638,104.869,364.365,284.603,42.268,310.029,435.336,47.790,297.931,399.255,49.123,311.852,379.834,64.741,254.006,246.404,71.994,274.381,238.662,81.791,309.340,247.351,46.505,278.753,152.849,49.759,209.553,125.229,38.122,436.800,116.220,82.689,322.726,208.393,97.487,384.979,302.425,50.195,383.728,316.628,35.960,394.519,437.022,84.712,311.886,203.308,81.155,309.684,179.583,78.462,285.545,393.832,55.096,348.790,324.961,65.828,342.492,344.618,35.157,254.479,475.557,40.696,405.314,411.391,47.921,345.758,333.693,51.692,301.957,321.145,56.411,282.364,328.955,49.051,248.655,406.877
5,35.714,223.162,107.128,51.356,174.827,152.113,42.397,153.019,159.022,47.548,123.016,165.117,70.386,254.608,297.949,68.226,276.107,281.931,161.759,309.268,166.467,52.949,222.042,376.972,138.762,248.072,369.597,74.420,288.454,342.291,59.322,342.982,366.009,88.026,342.783,307.609,86.554,371.765,334.001,71.429,358.611,189.521,91.965,362.096,257.446,374.482,393.835,252.846,84.029,211.592,193.964,44.033,259.929,136.605,41.199,148.650,194.136,44.904,136.604,224.767,42.515,307.703,120.755,58.107,320.712,132.098,40.583,363.003,129.961,41.078,373.668,112.341,36.565,428.276,148.344,48.635,461.617,250.059,68.914,384.717,284.217,107.394,363.952,284.225,53.201,309.707,435.187,45.935,298.162,398.992,40.123,311.906,380.663,71.331,253.169,247.079,89.235,273.900,238.478,106.548,309.643,246.806,56.063,278.853,152.461,48.669,209.498,124.892,34.838,436.705,116.114,83.128,322.618,208.444,93.941,384.817,301.859,47.368,384.768,317.537,34.694,394.474,436.691,71.337,311.590,202.907,83.948,309.865,179.745,64.712,285.421,393.699,56.353,349.138,325.543,61.667,342.574,344.679,40.392,253.524,475.554,44.974,405.759,411.092,59.024,346.473,333.666,56.342,301.197,320.963,62.110,282.891,329.523,38.993,248.868,407.136
6,41.271,223.354,107.535,42.067,174.788,151.905,38.904,152.430,159.206,39.476,122.773,165.503,77.043,254.867,297.717,61.075,275.620,282.384,163.124,309.645,166.471,53.778,221.960,377.344,134.881,248.486,369.684,61.733,289.231,342.702,68.452,343.599,366.422,68.339,343.485,307.611,88.198,372.293,333.720,63.124,359.055,189.167,82.663,362.234,257.874,355.970,393.491,252.783,68.382,211.565,194.154,52.645,260.309,136.641,34.610,149.061,193.607,44.500,136.456,224.883,40.912,307.399,121.138,56.986,320.812,132.418,36.744,362.752,130.324,39.304,373.821,112.343,38.565,428.387,148.229,47.212,461.363,249.664,82.000,384.989,284.360,122.139,363.994,284.421,40.378,309.712,435.426,38.435,297.513,399.639,49.247,312.135,380.420,68.289,253.343,246.897,74.578,274.609,238.810,92.040,309.531,247.281,50.932,279.039,152.793,43.307,209.678,124.625,35.595,436.652,116.090,97.946,322.765,207.891,99.639,384.924,302.176,48.594,383.867,317.154,35.032,394.190,436.789,92.125,312.054,203.134,72.103,310.045,179.141,64.231,285.250,394.107,62.713,348.679,324.715,66.839,343.383,345.094,39.849,253.996,475.160,41.626,405.341,411.921,67.651,345.824,333.606,51.082,301.367,320.718,56.979,282.519,329.340,44.803,248.917,407.330
7,41.243,223.690,107.385,43.577,174.242,152.413,60.787,152.619,159.531,43.016,123.095,165.569,94.473,254.644,298.113,68.719,275.903,281.601,145.620,309.088,166.033,58.295,221.689,377.279,121.358,248.158,369.399,64.574,289.707,342.345,69.757,343.546,365.977,63.661,343.036,307.848,91.548,372.160,333.676,65.463,358.371,189.381,88.767,362.605,257.633,396.386,393.817,252.627,73.831,211.351,194.011,57.075,260.099,136.768,37.022,149.011,193.942,45.904,136.703,224.953,39.096,307.014,121.077,57.571,320.440,131.957,39.814,363.119,129.677,37.339,373.520,112.066,38.470,428.056,148.325,50.260,461.633,250.189,71.894,385.294,284.362,115.912,363.944,284.240,48.555,309.832,435.266,38.218,297.871,399.225,47.370,311.752,380.699,69.036,253.502,247.072,94.163,274.504,238.468,112.949,309.559,246.695,51.842,278.896,153.235,50.337,209.299,124.775,35.689,437.198,116.333,76.493,323.360,208.432,107.508,384.807,301.932,48.308,384.391,316.825,37.798,394.309,437.226,100.731,312.041,202.766,74.577,309.676,179.406,77.385,284.976,394.009,53.022,349.319,325.041,60.094,342.755,344.655,35.217,254.189,475.378,39.513,405.160,411.463,67.294,346.230,333.800,61.432,301.122,321.600,53.240,282.884,329.624,43.788,248.296,406.970
8,50.800,223.809,107.511,49.817,174.021,151.674,48.279,152.629,158.675,44.524,123.120,165.968,69.957,254.660,297.688,57.733,275.556,281.796,151.693,309.297,166.236,66.205,221.890,377.256,125.411,248.287,369.121,56.062,289.075,342.710,58.252,343.718,365.996,79.461,343.307,307.508,89.328,372.648,333.694,64.153,358.008,189.358,91.686,362.663,257.740,407.940,393.649,252.270,66.831,211.530,193.576,46.215,260.712,136.403,35.596,148.914,193.788,52.173,136.417,225.105,35.713,306.997,120.651,64.871,320.857,131.666,42.224,363.641,129.678,38.296,373.289,112.420,34.113,428.631,148.415,58.048,461.742,249.961,83.013,385.089,284.142,135.482,364.268,284.253,44.921,309.907,435.618,61.121,297.728,399.222,50.596,311.708,380.845,71.578,253.704,246.734,87.380,274.529,238.958,114.588,309.778,246.775,53.763,279.381,152.814,41.145,209.058,124.613,38.885,436.501,115.697,90.865,322.735,208.930,96.286,385.301,301.297,44.143,384.237,317.507,34.742,394.475,436.950,75.798,312.326,202.887,87.216,309.738,180.035,69.538,285.299,393.405,59.801,348.947,324.954,57.979,343.078,344.923,37.614,254.127,474.992,43.696,404.651,411.400,63.540,346.367,333.527,48.233,301.413,321.198,54.692,282.132,329.100,51.934,247.879,407.603
9,46.286,223.791,107.180,45.817,174.302,151.401,46.500,152.929,158.979,38.339,123.076,165.574,83.382,254.599,297.766,67.185,275.276,281.523,138.620,309.146,165.866,57.369,221.699,377.465,146.232,248.213,369.630,57.295,288.515,341.664,61.461,343.239,366.085,62.052,343.236,307.360,91.571,372.284,333.597,67.424,358.632,189.268,85.814,362.180,258.125,388.223,393.639,252.478,72.162,212.146,193.824,55.729,259.690,136.379,37.794,148.843,193.612,48.942,136.806,225.181,35.853,307.217,121.083,57.029,320.661,131.281,34.949,363.049,129.912,34.670,373.356,112.337,36.765,428.261,148.728,50.663,461.814,250.108,83.901,384.687,284.237,129.226,364.225,284.212,44.744,310.713,434.847,42.710,297.660,399.646,46.877,311.756,380.862,63.777,253.601,247.017,86.404,274.231,238.850,99.379,309.495,246.702,55.179,278.607,152.757,51.325,209.470,124.731,40.189,436.512,116.012,89.169,322.573,208.569,102.773,385.509,302.095,55.158,384.074,317.229,35.581,394.398,437.215,63.683,311.739,202.961,80.897,309.728,180.044,67.337,285.362,393.851,58.287,349.709,325.330,64.698,342.561,345.427,33.783,254.003,475.793,40.661,405.334,411.328,56.135,346.852,333.683,51.767,301.293,321.397,61.877,282.634,329.063,44.226,248.991,407.430
10,48.100,223.020,107.314,40.750,174.425,152.090,49.956,152.443,159.118,43.355,122.707,165.191,78.812,254.690,297.598,64.356,275.380,282.052,138.650,309.515,166.359,60.040,221.987,377.087,140.331,247.879,369.346,64.659,289.394,341.997,61.696,343.376,365.953,54.052,343.146,307.489,81.068,372.127,333.664,57.480,358.858,189.461,79.372,362.607,258.018,442.151,393.620,252.791,69.816,211.407,194.173,50.682,260.404,136.823,37.824,148.795,193.797,42.808,136.169,225.012,38.206,306.949,120.859,61.386,320.299,132.192,41.346,362.993,130.115,38.583,373.322,112.338,36.304,428.511,148.258,48.462,461.942,250.183,76.887,385.241,284.531,145.781,364.010,284.106,42.835,310.284,435.588,50.008,298.385,399.170,45.966,311.596,380.220,72.048,253.849,246.596,88.657,274.637,238.697,103.362,309.632,246.948,50.695,279.242,152.657,42.536,208.945,125.059,35.588,436.664,115.895,81.324,322.601,208.373,106.223,384.860,301.782,53.128,384.072,317.225,38.032,394.820,437.078,70.481,311.998,202.654,75.216,309.828,179.591,85.087,285.050,393.442,77.015,349.523,325.448,71.146,342.638,344.341,34.608,253.874,475.178,43.148,405.186,411.119,51.278,346.155,333.377,51.610,301.318,321.213,53.322,282.642,328.692,43.080,248.381,407.230
