 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52
1,41.671,224.048,107.357,38.606,174.676,151.987,50.493,152.745,158.873,44.927,123.372,165.217,48.029,254.271,297.009,57.521,275.546,281.597,50.036,309.396,165.360,54.381,221.695,376.739,66.530,248.065,368.384,51.330,289.140,341.809,56.365,343.966,366.237,53.183,343.336,307.451,56.497,372.683,333.396,72.734,358.909,189.373,67.163,362.302,258.249,68.145,394.645,252.845,65.831,210.556,194.005,41.528,259.865,136.503,63.853,149.291,193.876,56.346,136.637,225.455,40.581,306.782,121.118,47.621,321.133,132.980,42.583,363.211,130.118,35.270,373.549,112.674,52.235,428.868,148.451,79.365,461.679,250.491,82.821,385.712,284.451,64.898,364.310,284.900,36.195,309.682,435.572,46.081,298.124,399.289,51.103,311.697,379.775,62.717,253.683,247.048,70.373,274.198,239.139,78.672,309.440,247.063,47.837,279.286,152.642,45.193,210.004,124.816,33.081,437.003,115.886,84.169,322.983,208.058,56.828,385.206,301.353,56.195,384.872,317.257,35.387,394.474,437.309,63.433,312.150,202.476,52.392,309.667,179.445,42.346,285.547,394.084,49.316,349.042,325.061,62.953,342.911,344.186,35.976,253.742,474.939,41.470,405.011,411.108,48.913,345.827,333.869,47.596,301.299,321.398,57.452,283.068,328.513,45.526,248.518,407.433
2,35.714,223.516,106.927,50.837,174.057,152.233,47.779,153.194,159.430,40.766,122.920,165.834,46.932,254.291,296.982,62.699,275.484,282.692,73.628,309.965,165.895,61.722,221.967,377.843,57.325,247.728,369.225,43.335,288.818,341.609,64.374,343.335,366.941,71.078,343.166,307.383,59.130,371.990,333.854,61.542,358.687,189.932,82.907,362.591,258.232,66.464,395.292,253.061,61.868,210.848,194.475,51.799,260.188,137.002,50.794,148.981,193.807,54.846,136.300,224.793,35.162,306.958,121.185,50.800,320.886,132.400,43.673,363.113,130.071,40.435,373.272,112.180,38.974,428.621,148.775,36.481,461.940,250.633,67.616,385.415,284.542,64.102,364.276,285.524,46.695,309.970,435.601,43.548,298.413,399.411,53.164,311.488,381.009,68.355,253.849,247.153,69.681,274.454,238.805,88.910,309.356,247.122,50.537,278.974,152.626,44.169,209.349,124.605,39.818,437.040,116.182,87.980,322.945,208.170,77.433,386.081,301.123,50.233,384.107,317.332,31.282,394.296,436.887,75.990,311.654,202.912,60.010,309.824,179.992,34.442,285.468,394.402,57.875,348.671,325.748,65.854,343.180,344.658,34.458,253.969,475.154,41.443,405.230,411.588,58.690,346.060,333.254,51.959,301.148,321.689,56.123,282.575,328.819,46.474,248.487,407.335
3,40.429,223.283,106.561,45.298,174.666,152.027,47.037,153.491,159.188,48.194,122.840,165.763,67.188,254.604,297.589,58.349,275.473,281.900,78.620,309.594,165.992,55.517,221.792,376.811,80.550,247.692,369.152,53.227,289.232,342.396,64.713,343.449,366.501,84.122,343.552,307.758,59.864,372.639,333.788,49.576,358.784,189.362,73.965,362.574,257.908,77.464,395.000,253.217,52.816,211.162,193.365,48.537,259.815,136.973,44.419,149.604,193.744,44.337,136.691,224.666,39.691,306.864,120.895,49.629,321.092,132.332,35.282,362.835,129.604,35.783,373.912,112.232,41.757,428.398,148.255,39.731,461.668,250.435,63.834,385.120,284.125,80.766,364.520,285.640,41.957,310.107,434.981,47.935,297.666,399.572,42.760,311.883,380.327,68.759,254.204,247.217,84.187,274.255,239.249,81.497,309.457,246.724,54.821,279.204,152.605,45.289,209.485,125.242,33.818,436.990,116.030,82.595,322.707,208.241,92.055,385.248,301.899,43.451,384.288,317.225,32.960,394.434,436.934,82.529,311.946,203.008,88.588,308.922,179.578,49.135,285.208,393.472,53.949,349.099,325.059,66.240,342.647,344.790,35.030,254.014,475.380,36.704,405.226,411.516,56.913,346.303,333.609,44.247,301.033,321.196,59.890,282.856,328.783,47.511,248.328,407.219
4,44.100,223.848,107.311,49.385,174.607,151.761,48.676,152.767,158.544,38.847,123.320,165.481,60.585,254.311,297.794,69.562,274.977,281.632,80.730,309.131,165.803,53.278,222.419,377.024,77.848,247.666,369.012,52.386,289.129,341.388,60.930,343.300,366.400,86.817,343.706,307.321,49.169,372.748,334.034,42.316,358.234,189.081,76.093,362.116,258.023,71.819,394.728,253.421,50.640,211.202,193.373,58.654,260.144,136.624,47.794,148.939,193.516,49.356,136.605,224.859,36.007,307.168,120.952,38.457,320.645,132.094,38.942,363.171,129.532,42.957,373.464,112.103,34.417,428.398,148.545,43.808,461.716,250.374,61.841,385.431,284.534,66.102,364.021,285.641,47.750,309.957,435.675,45.516,297.737,399.440,50.699,312.000,380.112,68.988,253.592,247.302,74.614,274.657,238.841,87.271,310.004,246.657,55.021,279.265,152.316,44.530,209.500,124.912,35.000,436.762,115.920,86.723,322.402,208.152,83.471,385.377,302.238,45.459,384.678,317.488,33.137,394.519,437.088,73.279,311.936,202.897,82.000,308.899,179.445,41.337,285.557,394.638,52.000,348.929,325.303,61.505,342.626,344.618,37.446,254.208,474.755,34.817,405.823,411.433,56.325,346.080,333.365,46.096,301.602,321.068,60.897,281.969,328.782,36.431,248.536,407.698
5,47.943,223.698,107.553,64.240,174.987,151.818,51.331,152.982,159.509,40.266,122.419,165.188,66.609,254.135,297.621,48.164,275.958,282.378,90.358,309.243,166.467,51.102,222.083,377.271,73.490,247.599,369.315,54.210,289.184,341.739,62.496,343.302,366.392,89.061,343.479,307.551,52.316,371.552,333.509,43.446,358.287,189.593,69.465,362.378,257.970,68.223,394.500,253.484,64.294,210.797,193.528,51.944,260.105,136.699,40.169,148.624,193.691,48.692,135.880,224.986,40.206,307.393,121.328,40.707,320.800,132.682,43.519,362.384,130.355,41.878,373.630,112.242,35.304,428.885,148.189,43.760,461.410,250.219,59.881,385.370,284.575,68.978,364.570,285.596,43.787,309.625,435.548,55.718,297.829,399.740,39.589,311.964,380.587,55.295,253.344,246.788,82.596,274.205,239.069,78.040,309.957,246.664,54.632,278.893,152.828,47.133,209.213,124.321,37.588,436.799,115.784,80.061,323.373,208.057,90.458,385.492,302.028,42.812,384.598,317.340,34.129,394.493,436.742,67.721,312.477,202.888,86.557,308.960,180.043,48.442,285.866,394.098,55.301,349.338,325.493,62.104,343.116,344.795,38.090,254.258,475.230,37.270,405.517,411.567,56.183,346.213,333.218,48.877,301.691,321.298,64.822,282.298,330.340,43.708,248.100,407.643
6,41.771,223.506,106.658,43.615,174.205,151.855,44.074,153.227,158.610,44.581,123.056,165.490,59.266,254.824,297.422,66.185,275.352,281.887,77.657,309.437,166.304,56.722,222.096,377.159,81.066,247.699,369.411,53.347,288.722,342.305,65.643,343.930,366.273,78.948,342.913,307.815,55.972,372.857,333.335,54.153,358.445,189.569,78.337,362.640,257.990,69.898,394.534,253.186,63.338,210.779,193.697,53.827,260.018,136.965,44.235,149.038,193.542,45.500,135.592,225.008,40.096,306.664,120.793,38.929,320.853,132.405,35.724,363.248,130.044,41.696,373.554,112.176,38.461,428.306,148.301,35.971,461.729,250.324,57.437,385.437,283.967,71.496,365.089,284.792,42.506,309.801,435.228,47.411,298.225,399.767,42.863,311.799,380.285,65.380,253.407,247.226,74.524,274.363,238.646,80.819,310.013,247.090,45.732,278.782,152.216,45.633,209.613,124.499,35.061,436.610,116.160,77.034,322.729,207.671,96.164,384.952,301.708,42.857,384.865,317.322,38.540,394.463,436.912,81.490,312.165,203.134,82.175,309.362,179.429,55.663,285.581,393.494,52.699,348.746,324.944,61.755,343.327,344.315,39.500,254.393,475.251,38.304,405.639,411.359,55.357,345.709,333.854,56.836,301.618,320.960,45.089,282.308,328.372,41.139,248.409,407.018
7,42.700,223.503,107.301,42.462,174.590,152.395,51.228,152.707,159.198,37.153,123.506,165.410,53.077,254.708,298.346,60.459,275.293,281.508,88.175,309.579,166.461,55.898,221.853,377.094,77.358,247.728,369.191,58.227,289.436,342.189,72.209,342.846,366.541,82.130,343.237,307.863,56.870,372.052,333.680,44.237,358.378,190.365,68.826,362.756,258.117,78.349,394.597,253.488,55.949,211.638,193.809,54.126,259.890,137.144,43.265,148.889,193.312,53.712,137.002,225.161,37.397,306.920,121.162,40.143,320.933,132.966,38.436,362.870,130.178,46.000,373.177,111.868,39.635,428.446,148.330,39.202,461.901,250.323,64.272,385.621,283.953,77.701,364.652,285.777,45.250,310.173,435.682,44.306,298.054,399.198,44.877,312.508,380.695,62.765,253.775,247.340,69.157,274.474,238.652,99.068,308.997,246.904,48.053,279.036,153.044,50.819,209.649,124.560,37.480,437.234,116.292,82.236,322.904,207.947,82.496,385.362,301.617,49.233,384.655,317.605,36.411,394.271,437.082,71.635,311.802,202.663,79.711,309.232,180.100,41.327,285.631,394.353,44.110,348.792,324.625,59.870,342.905,344.820,36.422,253.804,475.360,34.026,405.597,411.427,43.048,346.180,333.749,49.952,301.591,320.743,51.774,282.334,329.047,38.766,248.148,407.271
8,35.371,223.396,106.940,45.154,174.348,151.825,46.868,152.480,159.405,42.895,122.845,165.256,66.710,254.709,298.164,60.644,275.349,281.564,91.044,309.262,166.274,49.790,221.778,377.289,72.675,247.967,369.201,60.290,288.882,341.990,62.783,343.383,366.617,82.870,343.378,307.521,51.633,372.308,333.636,51.802,358.523,189.675,62.965,362.245,258.298,80.012,394.199,253.163,55.537,211.359,193.825,52.799,260.443,136.777,38.559,149.459,193.715,42.067,136.310,224.532,46.132,306.996,121.365,42.100,320.822,132.253,36.083,362.896,130.236,40.322,373.093,112.502,35.400,428.422,148.406,46.442,461.533,250.264,64.715,385.453,284.722,73.358,364.691,285.829,42.171,309.981,435.712,50.226,297.975,399.476,40.432,312.331,380.645,67.452,253.490,246.629,86.488,274.268,238.483,87.695,309.595,246.822,50.158,279.271,152.819,42.687,209.427,124.997,33.155,436.814,115.888,66.797,323.104,208.163,88.088,385.533,301.803,43.421,384.205,317.889,38.694,394.465,437.185,77.510,312.070,202.991,66.041,309.250,180.068,54.212,285.433,393.990,54.147,348.646,324.820,57.828,342.989,345.047,35.337,253.961,475.824,36.626,405.499,411.189,51.405,345.840,334.141,51.082,301.598,320.706,54.932,282.103,328.936,46.255,248.245,407.047
9,37.071,223.680,107.157,50.433,174.849,151.865,51.794,152.675,159.228,45.839,123.084,165.363,64.749,254.748,297.993,69.884,276.002,281.793,75.898,309.403,165.668,58.773,221.713,377.458,75.815,248.229,369.553,61.500,288.896,342.390,67.113,343.286,366.171,73.348,343.046,307.549,59.079,372.438,333.949,51.198,358.059,188.875,64.698,362.717,257.893,74.669,394.548,253.303,67.147,211.609,193.535,54.196,259.800,136.320,41.853,148.637,193.738,49.692,135.980,224.934,43.610,307.094,121.489,39.843,320.575,132.403,41.603,363.404,130.335,39.765,373.248,112.576,35.591,428.805,148.611,42.423,461.765,250.284,63.424,385.395,284.379,64.869,364.645,285.811,46.701,309.723,435.484,42.000,298.061,398.967,45.315,311.896,380.623,53.193,254.030,246.987,84.795,274.240,238.605,79.904,309.368,247.025,49.879,279.183,153.054,43.982,209.843,124.743,39.081,436.675,116.088,81.068,322.806,207.934,93.185,385.331,301.656,53.564,384.468,317.068,35.121,394.303,436.914,77.577,312.251,203.487,80.361,309.258,179.358,43.933,285.148,393.555,53.103,348.999,325.544,68.219,342.819,344.183,35.072,253.963,475.590,36.435,405.484,411.349,62.262,345.745,333.760,48.247,301.623,321.258,58.068,282.088,328.629,40.591,248.872,407.744
10,39.629,223.318,107.438,49.615,174.410,151.861,54.522,152.743,158.962,46.363,122.806,165.465,64.193,254.692,297.993,60.089,275.406,282.390,90.613,309.442,165.901,47.295,221.959,376.574,81.278,248.195,369.094,59.244,289.673,342.506,65.843,342.708,366.360,94.687,343.048,307.893,63.955,372.526,333.792,53.463,358.488,189.348,95.686,362.741,257.791,77.151,394.305,253.459,46.250,211.479,193.524,45.916,260.048,136.730,49.037,149.236,193.981,56.865,136.783,224.903,41.809,306.635,121.202,46.621,321.064,133.027,38.519,363.043,130.455,41.270,373.250,111.997,38.930,428.253,148.612,39.644,461.919,250.399,69.934,385.826,284.259,60.905,364.624,285.128,47.110,310.336,435.300,43.524,297.820,399.522,44.041,311.993,380.436,70.536,253.491,247.288,84.223,274.484,239.169,91.650,309.538,246.631,46.247,278.685,153.527,49.428,209.103,124.799,36.209,436.807,116.301,75.757,322.699,208.721,96.303,385.336,301.732,55.850,384.016,317.058,34.387,394.630,436.956,66.337,312.013,202.611,74.660,309.293,179.314,44.788,285.382,394.171,57.382,348.830,324.992,60.005,343.158,344.928,39.054,254.439,475.205,41.783,406.018,411.704,58.365,345.913,333.519,61.247,301.637,321.233,55.719,282.200,329.157,43.664,247.902,407.149
