 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52
1,38.557,222.884,107.327,42.183,174.493,151.971,54.838,153.096,159.415,51.177,123.053,165.630,54.899,254.656,297.514,66.664,275.797,281.675,50.723,309.883,165.430,56.648,222.218,376.159,52.503,247.534,368.831,51.648,289.335,342.076,76.096,343.161,366.737,51.296,344.064,307.298,56.893,372.323,333.485,66.876,358.423,189.232,62.070,362.063,258.533,83.536,394.832,252.987,76.618,210.915,194.095,44.724,260.381,136.954,56.022,149.227,194.047,54.692,136.474,225.262,42.765,307.005,121.442,41.507,321.506,132.569,37.256,362.657,129.820,35.817,373.292,112.165,32.626,428.290,148.648,73.231,462.000,250.710,71.894,385.445,284.442,81.153,364.615,285.276,44.128,309.938,435.745,45.645,298.183,399.487,47.219,312.054,380.138,77.367,253.458,246.568,72.669,274.647,238.561,77.972,309.185,247.096,51.505,278.823,152.616,43.904,209.057,124.768,37.081,436.950,115.997,108.568,323.043,208.305,66.710,385.704,302.425,57.271,384.243,317.687,36.403,394.738,436.890,89.048,312.054,202.619,66.485,309.896,179.239,43.913,285.856,394.076,64.125,348.681,325.043,58.286,343.040,344.769,34.482,254.158,475.605,35.765,405.564,411.609,56.810,346.164,333.452,55.082,301.411,321.223,58.397,282.296,329.296,46.226,248.375,407.114
2,34.143,223.595,107.191,51.231,174.668,151.786,43.949,153.117,158.997,51.492,123.370,165.382,59.430,254.316,297.373,60.336,275.728,282.242,58.124,309.101,165.361,54.386,222.433,376.852,54.556,247.640,368.275,50.153,289.272,342.059,59.565,343.221,366.415,84.078,343.746,307.519,51.130,371.777,333.431,53.006,358.863,189.585,85.000,362.190,258.090,73.476,394.540,253.273,59.779,211.299,194.040,43.070,259.383,136.604,48.412,148.844,193.844,44.750,136.622,225.272,37.985,306.816,120.847,44.264,320.583,132.511,40.295,362.874,130.416,33.009,373.158,112.524,38.974,428.261,148.366,36.231,462.172,250.235,73.497,385.648,284.482,62.474,364.934,284.886,46.207,309.793,435.134,49.629,297.811,399.312,52.452,312.073,380.248,66.446,253.659,246.786,81.277,274.059,239.194,83.757,309.513,247.222,49.016,278.862,152.634,45.512,210.091,124.693,33.128,436.525,116.148,73.392,323.196,208.009,57.349,385.065,301.606,52.368,384.340,317.504,33.645,394.553,436.953,68.452,311.774,202.678,67.155,309.643,179.814,48.096,285.134,393.763,46.838,349.205,324.920,62.443,343.143,344.394,32.934,253.909,475.408,37.643,405.658,411.245,62.024,346.355,333.762,57.774,300.803,320.828,48.192,282.764,329.270,42.219,248.376,407.524
3,35.557,223.429,107.174,61.106,174.372,151.874,52.390,152.787,158.967,42.234,123.062,165.092,63.614,254.986,297.366,58.007,275.765,282.502,73.314,309.145,165.761,56.102,221.258,377.177,89.331,248.136,369.497,62.119,289.056,341.840,58.313,343.460,365.937,75.278,343.153,307.595,52.763,372.066,333.835,44.983,358.513,189.548,84.756,363.115,258.543,91.181,394.545,252.984,52.324,211.497,194.077,39.827,260.019,136.428,38.522,148.907,193.549,54.000,137.181,225.378,36.588,306.880,120.864,44.479,320.866,131.760,38.000,362.949,129.801,38.783,373.393,112.449,39.017,428.327,148.408,46.885,461.719,250.176,67.709,385.879,283.755,61.277,364.592,285.376,46.421,310.179,435.402,40.565,297.883,399.074,41.842,311.879,380.321,64.994,254.075,246.762,77.849,274.362,238.504,100.379,309.701,247.399,46.126,279.244,152.573,45.512,209.321,125.343,35.405,436.769,115.895,81.365,322.870,209.638,70.021,385.742,302.163,54.887,384.248,317.107,37.339,393.959,437.218,77.846,312.106,203.065,53.495,309.227,179.902,49.837,285.849,393.501,56.890,349.440,325.464,62.698,343.019,344.357,41.355,254.312,475.251,39.130,405.094,411.048,47.444,346.678,333.357,48.774,301.732,321.207,46.411,282.538,328.681,55.168,248.590,407.034
4,43.057,223.825,107.342,54.519,174.737,151.835,54.441,152.405,158.942,38.710,122.841,165.245,52.029,254.541,297.534,70.719,275.786,281.862,77.628,309.474,166.447,57.108,221.781,377.392,83.033,248.016,369.292,57.489,289.548,342.180,64.330,343.522,365.975,82.130,343.546,307.906,54.983,372.431,334.082,49.898,358.433,189.663,70.000,362.569,257.648,91.018,394.519,253.420,76.007,211.772,194.334,37.949,259.730,136.571,45.699,149.438,193.777,42.750,136.511,225.451,34.618,307.119,121.058,48.007,321.370,132.708,35.487,362.918,130.235,42.322,373.002,112.265,33.148,428.287,148.760,50.837,461.835,250.192,70.358,385.505,284.837,63.723,364.322,285.406,44.012,309.784,435.531,44.895,297.461,399.380,47.096,312.055,380.454,69.500,253.796,246.908,84.259,274.425,239.131,101.407,309.511,247.323,52.121,279.585,153.374,42.747,209.245,125.180,34.953,436.832,115.692,87.223,322.695,208.568,66.307,385.366,301.693,48.075,384.202,317.292,34.944,394.143,436.770,74.558,311.906,203.389,79.247,309.659,179.734,45.221,285.101,393.569,55.794,349.018,324.841,58.974,343.077,344.448,34.771,254.125,475.321,37.287,405.408,411.775,60.762,346.641,334.166,56.945,301.583,321.514,58.815,282.017,329.017,39.818,248.387,407.702
5,42.386,223.689,106.585,53.721,174.643,151.742,47.596,152.942,158.807,39.992,123.039,165.395,58.058,254.939,297.422,59.226,275.873,281.670,79.358,309.553,166.269,52.347,221.715,377.058,81.490,247.697,369.313,58.108,289.013,342.099,66.530,343.396,366.073,57.113,343.890,307.395,56.277,372.645,333.583,48.944,358.753,189.580,94.291,362.720,258.259,99.133,394.487,253.251,64.471,211.493,194.192,41.051,259.204,136.074,42.007,149.067,194.107,47.115,136.243,225.294,41.478,306.739,121.555,41.779,320.821,132.383,38.641,362.996,130.186,37.565,373.426,112.409,33.122,428.307,148.298,44.942,461.582,250.133,64.192,385.595,284.378,66.825,364.187,285.045,41.854,310.590,435.109,47.734,297.896,399.482,55.075,312.256,380.269,57.042,253.481,246.672,96.873,274.524,238.552,91.469,309.742,246.940,51.021,278.674,153.185,41.163,209.413,125.089,32.243,436.884,116.168,78.243,322.835,208.490,57.853,385.413,301.434,56.902,384.592,316.844,33.339,394.502,436.788,79.760,311.974,203.171,74.670,309.965,179.414,46.769,285.609,394.260,65.574,349.306,324.817,60.734,342.779,344.601,37.416,253.666,475.428,35.713,405.205,411.516,47.873,346.304,333.597,53.514,301.567,321.264,56.760,282.592,329.360,50.978,248.254,407.168
6,42.186,223.331,107.279,68.856,174.498,151.791,56.801,152.780,159.074,39.927,123.290,165.564,57.005,254.384,298.087,64.705,275.802,282.085,63.708,309.197,166.234,57.494,222.066,377.444,84.675,248.579,369.490,57.812,289.388,342.379,68.278,343.673,366.585,84.539,343.333,307.763,57.102,371.822,333.780,45.938,358.571,189.590,79.442,362.144,258.161,73.976,394.609,253.527,66.890,211.655,193.511,45.547,260.019,136.667,52.228,149.063,193.313,47.212,136.346,224.589,40.654,307.178,121.225,48.043,320.813,133.297,39.058,362.892,130.083,38.043,373.086,112.560,34.348,428.400,148.656,43.250,461.994,250.004,75.834,384.943,284.321,60.555,364.674,285.927,45.226,310.146,435.510,47.056,297.946,399.462,41.007,312.062,380.433,61.512,253.605,246.333,95.277,274.475,238.864,86.588,309.437,247.335,50.816,278.626,153.113,49.645,209.590,125.184,40.041,436.966,116.335,88.095,322.914,208.900,69.521,385.380,301.897,55.444,384.165,316.644,38.266,394.183,436.865,69.962,312.378,202.569,77.031,309.408,179.937,57.952,285.467,393.985,53.478,348.736,325.166,64.276,343.285,344.599,40.952,253.841,475.373,37.739,406.055,411.585,55.722,345.921,332.993,47.986,301.290,321.031,54.521,282.324,329.454,53.124,248.689,406.818
7,42.900,223.358,106.872,60.913,174.644,151.900,52.596,152.464,159.207,42.702,122.947,165.569,48.928,254.308,297.665,74.253,275.591,282.089,79.438,309.541,166.054,55.170,221.899,377.215,86.470,248.102,369.538,52.392,289.289,342.225,55.887,343.686,366.168,76.443,343.301,307.617,59.763,372.735,333.410,43.322,358.369,189.687,86.744,362.301,258.237,92.747,394.596,253.247,57.485,211.577,193.727,41.575,259.905,136.139,44.868,148.718,194.020,53.212,137.057,225.183,37.132,307.399,121.358,51.600,320.730,132.467,38.333,363.055,129.898,50.122,373.252,112.272,34.548,428.380,148.406,38.827,461.702,250.235,56.159,385.633,284.212,60.372,364.229,285.556,51.439,310.046,435.760,47.282,298.178,399.632,40.219,312.034,380.154,61.711,253.822,247.041,78.271,273.605,238.756,87.921,309.361,247.177,50.705,278.747,153.019,53.066,209.529,125.252,34.014,436.642,115.947,100.459,322.942,208.772,69.185,385.271,301.159,56.812,384.369,317.179,35.903,394.571,436.931,82.346,311.854,203.054,72.278,309.621,179.716,47.375,285.475,393.341,60.610,349.005,325.384,64.172,343.250,344.869,40.982,253.685,475.336,41.078,405.410,411.384,64.635,346.822,333.475,56.370,301.691,321.373,53.048,283.424,328.936,50.044,248.476,407.543
8,35.357,223.532,106.986,44.240,174.180,151.943,54.757,152.978,159.007,38.565,123.257,165.339,58.121,254.324,297.867,57.342,275.098,281.303,74.124,309.404,166.181,59.489,222.273,377.292,95.543,247.680,369.150,56.250,288.833,342.456,56.365,343.119,366.078,87.513,342.752,307.836,67.373,372.047,333.519,51.299,358.942,189.634,85.326,361.683,258.319,83.765,394.442,253.096,67.978,211.416,193.895,42.028,259.963,136.291,46.243,149.023,193.404,49.394,136.581,225.276,36.096,306.581,121.072,55.821,320.942,132.740,37.622,363.001,130.397,42.504,373.824,111.834,35.391,428.510,148.576,44.683,461.614,250.369,52.927,385.207,285.185,69.095,364.973,285.253,39.030,309.801,435.583,45.379,297.744,399.352,40.247,312.057,380.560,60.000,253.775,246.731,94.096,274.645,239.086,90.802,309.676,246.942,45.084,279.140,152.463,45.018,209.264,125.378,34.615,436.615,116.073,80.872,322.592,208.227,72.895,385.183,301.873,46.564,384.795,317.094,34.798,394.518,436.810,85.625,312.346,202.699,73.691,308.807,179.847,46.702,285.746,393.679,52.243,349.075,325.297,59.375,342.973,344.368,38.663,253.728,475.036,35.835,405.727,411.759,49.190,345.596,333.471,60.507,301.534,321.527,44.719,282.487,329.456,42.401,248.361,407.343
9,44.100,223.853,107.031,47.962,174.401,151.865,43.794,153.248,158.936,36.169,123.202,165.185,58.005,254.018,297.513,60.671,275.712,281.745,65.270,309.425,166.281,54.006,222.336,376.986,87.033,248.395,369.501,59.943,289.114,342.338,54.896,343.386,366.554,84.922,343.497,308.076,54.853,372.592,333.945,45.893,358.655,189.781,92.965,362.951,257.854,83.976,394.764,253.192,69.765,211.458,193.691,41.930,260.246,136.455,38.875,148.952,193.959,57.760,135.893,224.732,38.140,307.106,121.080,45.400,320.462,132.671,41.218,363.440,129.575,38.539,373.601,112.210,40.452,428.099,148.388,38.154,462.175,250.247,64.139,385.561,285.055,59.978,364.613,286.023,47.634,310.150,435.774,45.758,297.642,399.311,48.349,311.994,380.640,57.169,253.500,247.336,89.675,274.362,239.063,96.836,309.132,247.153,48.116,279.024,152.263,43.271,209.476,124.711,33.845,436.725,116.161,86.297,323.025,208.636,74.332,385.143,301.436,60.534,384.432,316.613,37.968,394.566,436.993,68.471,311.968,203.006,75.433,309.539,179.977,49.490,285.883,393.512,59.816,348.960,325.359,65.120,342.999,345.080,36.994,253.835,475.407,36.496,405.608,411.591,49.865,345.460,333.278,62.938,300.795,321.108,55.740,282.299,329.113,41.818,248.675,407.134
10,37.629,223.571,107.083,53.606,174.837,152.563,51.279,152.804,158.696,52.048,123.478,165.052,53.729,254.816,297.449,75.767,275.545,281.803,81.277,309.145,166.061,57.500,221.833,377.361,79.007,247.929,369.187,63.182,288.782,341.857,66.974,343.526,366.574,83.426,343.280,307.845,60.503,372.624,333.553,44.915,358.297,189.742,77.895,362.895,258.218,101.054,394.395,253.421,67.566,211.105,194.077,43.850,259.622,136.622,40.566,149.184,193.689,53.096,136.448,224.948,36.566,307.179,121.344,40.507,321.224,132.511,37.263,363.307,130.143,39.200,373.479,112.000,38.461,428.214,148.395,38.587,461.527,250.413,58.318,384.927,284.214,72.263,364.127,285.248,44.116,309.897,435.611,53.234,298.244,399.980,49.774,311.976,380.390,65.633,253.940,247.064,91.295,274.082,239.025,81.847,309.872,246.756,49.284,278.596,152.739,51.669,209.308,124.709,34.703,436.834,115.848,98.534,322.945,208.664,65.164,385.661,301.366,57.233,384.373,317.335,39.484,394.346,436.684,79.221,312.296,203.152,67.979,309.066,179.627,54.952,285.402,393.334,46.096,349.161,324.895,59.510,342.777,344.662,42.102,253.342,475.081,37.009,405.478,411.735,59.556,345.698,334.172,49.856,301.460,320.673,61.075,282.475,328.831,47.650,248.590,407.031
