 ,Mean1,XM1,YM1
1,-3501.986,223.500,106.999
2,-3502.800,223.499,107.000
3,-3503.114,223.499,107.000
4,-3504.771,223.500,107.001
5,-3505.371,223.499,107.001
6,-3506.600,223.500,107.000
7,-3505.457,223.499,106.999
8,-3504.428,223.500,107.000
9,-3506.257,223.501,107.000
10,-3503.572,223.501,107.000
11,-3504.072,223.501,107.001
12,-3507.414,223.500,107.000
13,-3507.000,223.500,107.000
14,-3505.386,223.501,106.999
15,-3503.971,223.500,106.999
16,-3503.914,223.499,107.001
17,-3505.657,223.500,107.001
18,-3505.572,223.500,107.001
19,-3506.471,223.501,106.999
20,-3505.814,223.500,106.999
21,-3504.129,223.499,106.999
22,-3504.800,223.500,107.001
23,-3505.286,223.499,107.001
24,-3505.614,223.500,107.002
25,-3508.371,223.500,106.999
26,-3506.043,223.500,106.999
27,-3506.243,223.498,106.999
28,-3504.572,223.500,107.001
29,-3506.643,223.499,107.001
30,-3507.414,223.501,107.000
31,-3507.643,223.501,106.999
32,-3505.143,223.501,106.999
33,-3504.043,223.500,107.000
34,-3505.043,223.499,107.001
35,-3505.657,223.499,107.002
36,-3504.886,223.500,107.000
37,-3507.800,223.500,106.999
38,-3506.271,223.499,107.000
39,-3507.186,223.500,107.000
40,-3505.428,223.499,107.000
41,-3503.329,223.499,107.000
42,-3506.957,223.501,107.000
43,-3508.643,223.500,107.000
44,-3506.529,223.501,106.999
45,-3505.529,223.501,106.999
46,-3504.843,223.500,107.000
47,-3506.486,223.502,107.002
48,-3506.814,223.500,107.000
49,-3507.857,223.501,107.002
50,-3506.843,223.501,106.998
51,-3504.871,223.500,106.998
52,-3505.657,223.502,107.000
53,-3504.671,223.501,107.001
54,-3505.814,223.499,107.000
55,-3507.157,223.500,107.000
56,-3508.014,223.501,107.000
57,-3505.943,223.500,107.001
58,-3506.129,223.501,107.000
59,-3505.814,223.500,107.002
60,-3506.871,223.500,107.001
61,-3506.843,223.499,107.000
62,-3506.614,223.500,107.000
63,-3505.143,223.501,107.000
64,-3505.086,223.500,107.001
65,-3505.671,223.501,107.001
66,-3507.086,223.501,107.001
67,-3506.943,223.500,107.000
68,-3507.357,223.500,107.000
69,-3505.943,223.499,107.000
70,-3505.914,223.500,107.000
71,-3504.657,223.501,107.000
72,-3506.943,223.500,107.001
73,-3508.114,223.500,107.000
74,-3506.714,223.499,106.999
75,-3505.986,223.501,106.999
76,-3505.386,223.501,106.999
77,-3505.671,223.499,107.000
78,-3507.671,223.500,107.000
79,-3508.100,223.500,107.000
80,-3507.514,223.500,106.999
81,-3505.443,223.500,106.999
82,-3504.914,223.500,107.000
83,-3505.500,223.499,107.001
84,-173.443,223.501,106.891
85,48.486,223.472,106.971
86,33.557,223.486,106.895
87,31.957,223.556,107.003
88,34.214,223.554,106.927
89,32.786,223.476,107.083
90,33.071,223.494,107.017
91,32.586,223.469,107.029
92,32.114,223.471,107.002
93,33.143,223.528,106.995
94,33.871,223.497,107.038
95,33.043,223.367,106.944
96,31.486,223.276,106.909
97,34.400,223.531,106.975
98,33.714,223.532,106.999
99,35.057,223.465,106.907
100,31.386,223.489,107.065
101,32.657,223.518,107.025
102,33.057,223.461,107.089
103,32.543,223.489,106.956
104,32.043,223.405,106.994
105,33.071,223.502,106.986
106,32.943,223.529,106.996
107,32.643,223.479,107.014
108,33.229,223.431,106.916
109,33.429,223.429,106.922
110,32.457,223.593,106.973
111,33.257,223.384,106.953
112,32.429,223.506,106.967
113,33.057,223.399,106.977
114,34.014,223.540,106.920
115,32.729,223.626,107.024
116,33.886,223.468,106.985
117,32.986,223.484,107.049
118,31.571,223.427,107.006
119,33.600,223.580,107.021
120,32.129,223.583,106.977
121,33.057,223.454,106.989
122,33.557,223.518,107.117
123,32.886,223.491,106.977
124,33.486,223.579,106.989
125,32.900,223.443,106.974
126,34.043,223.658,107.033
127,33.314,223.476,107.007
128,34.257,223.578,106.913
129,34.771,223.505,107.005
130,32.029,223.573,107.022
131,32.229,223.396,106.909
132,31.671,223.519,106.953
133,33.829,223.439,107.025
134,32.786,223.540,107.004
135,34.943,223.513,106.981
136,33.214,223.601,107.038
137,32.129,223.618,106.960
138,32.800,223.473,106.939
139,32.471,223.520,106.899
140,33.114,223.489,107.057
141,32.343,223.494,107.071
142,35.271,223.495,106.904
143,31.986,223.540,107.101
144,34.300,223.461,107.031
145,34.200,223.430,106.957
146,33.814,223.511,106.949
147,32.729,223.490,107.134
148,33.971,223.424,107.022
149,33.100,223.493,106.966
150,32.343,223.485,106.962
151,32.543,223.429,107.047
152,33.843,223.529,106.982
153,33.057,223.455,106.991
154,32.057,223.652,106.953
155,31.900,223.350,107.055
156,34.557,223.480,106.982
157,33.586,223.599,106.963
158,33.043,223.537,106.924
159,33.129,223.425,106.950
160,31.914,223.638,106.940
161,32.443,223.585,107.050
162,33.200,223.474,107.036
163,33.686,223.465,106.948
164,34.571,223.450,106.992
165,32.386,223.563,107.099
166,31.700,223.475,107.030
167,32.757,223.504,106.973
168,34.329,223.588,107.054
169,33.586,223.581,107.038
170,32.514,223.471,107.086
171,36.114,223.559,106.976
172,35.100,223.385,107.034
173,32.529,223.436,107.002
174,34.614,223.509,107.022
175,33.957,223.467,107.056
176,33.457,223.486,106.951
177,35.614,223.472,106.886
178,33.414,223.480,107.011
179,34.871,223.414,107.024
180,33.186,223.569,106.921
181,32.957,223.535,106.984
182,31.157,223.586,107.012
183,34.357,223.475,106.996
184,33.757,223.511,106.902
185,32.429,223.429,106.993
186,32.557,223.461,107.061
187,32.757,223.442,106.986
188,32.871,223.439,106.981
189,34.486,223.729,107.047
190,33.014,223.463,106.921
191,34.500,223.510,106.946
192,33.957,223.575,107.009
193,32.786,223.531,107.022
194,34.500,223.433,107.027
195,33.686,223.533,107.003
196,33.614,223.425,107.015
197,32.671,223.421,106.988
198,33.300,223.532,106.986
