 ,Mean1,XM1,YM1
1,-3503.543,223.501,106.999
2,-3503.300,223.501,107.000
3,-3503.843,223.499,107.001
4,-3503.243,223.499,107.001
5,-3504.086,223.500,107.000
6,-3505.629,223.500,107.001
7,-3506.671,223.502,107.000
8,-3505.843,223.498,107.001
9,-3503.829,223.499,107.000
10,-3503.671,223.500,107.001
11,-3504.286,223.501,107.000
12,-3506.057,223.499,107.000
13,-3506.614,223.500,107.000
14,-3507.857,223.500,107.000
15,-3505.357,223.500,107.000
16,-3503.529,223.500,106.999
17,-3504.129,223.499,107.000
18,-3506.200,223.500,107.000
19,-3507.214,223.500,107.001
20,-3506.414,223.499,107.000
21,-3507.129,223.501,106.999
22,-3505.800,223.500,106.999
23,-3504.171,223.500,107.000
24,-3504.743,223.499,107.000
25,-3505.829,223.501,107.000
26,-3506.600,223.499,107.000
27,-3506.757,223.501,106.999
28,-3505.414,223.500,107.000
29,-3505.029,223.500,107.000
30,-3505.243,223.500,107.000
31,-3504.329,223.501,107.000
32,-3505.914,223.500,107.000
33,-3506.743,223.499,107.000
34,-3506.129,223.499,106.999
35,-3506.957,223.501,107.000
36,-3504.529,223.500,106.999
37,-3505.514,223.499,107.000
38,-3504.572,223.500,107.000
39,-3507.200,223.499,107.001
40,-3507.629,223.500,107.001
41,-3507.428,223.500,107.000
42,-3506.043,223.500,107.000
43,-3505.629,223.500,106.999
44,-3505.971,223.501,107.001
45,-3505.257,223.500,107.001
46,-3506.100,223.499,107.001
47,-3507.486,223.500,107.000
48,-3506.100,223.500,106.999
49,-3504.857,223.499,106.999
50,-3502.928,223.500,107.000
51,-3505.243,223.500,107.001
52,-3506.743,223.499,107.001
53,-3508.786,223.500,107.001
54,-3508.314,223.501,106.999
55,-3506.557,223.500,106.999
56,-3507.357,223.499,106.999
57,-3504.029,223.500,107.000
58,-3504.371,223.500,107.001
59,-3506.514,223.500,107.000
60,-3508.471,223.500,107.000
61,-3507.986,223.499,106.999
62,-3504.643,223.501,106.998
63,-3505.857,223.500,106.999
64,-3504.643,223.500,107.000
65,-3505.857,223.500,107.001
66,-3508.100,223.500,107.001
67,-3508.343,223.500,106.999
68,-3505.843,223.499,107.000
69,-3506.343,223.500,107.000
70,-3506.743,223.500,106.999
71,-3506.714,223.500,107.001
72,-3507.871,223.500,107.000
73,-3507.657,223.500,107.000
74,-3507.214,223.500,106.999
75,-3505.829,223.500,107.000
76,-3505.871,223.500,107.000
77,-3505.086,223.501,107.000
78,-3505.057,223.500,107.000
79,-3507.357,223.500,107.001
80,-3507.043,223.500,106.999
81,-3507.014,223.500,106.999
82,-3506.729,223.501,107.000
83,-3503.443,223.500,106.999
84,-3133.414,223.500,106.986
85,29.229,223.516,107.283
86,47.443,223.485,106.947
87,32.443,223.482,106.995
88,31.814,223.506,106.954
89,30.571,223.543,106.972
90,31.629,223.490,107.005
91,33.129,223.496,107.056
92,32.429,223.539,106.956
93,31.729,223.549,107.026
94,32.629,223.462,107.019
95,33.914,223.484,107.054
96,32.229,223.568,106.999
97,32.100,223.429,107.010
98,34.957,223.506,106.900
99,31.586,223.450,107.069
100,32.929,223.509,106.989
101,31.357,223.587,106.926
102,33.143,223.557,107.062
103,31.686,223.453,106.954
104,32.829,223.517,107.084
105,32.857,223.535,106.998
106,32.200,223.358,106.992
107,32.043,223.383,107.022
108,32.543,223.441,106.979
109,34.386,223.541,107.009
110,34.229,223.485,107.091
111,32.171,223.476,107.004
112,34.043,223.404,106.928
113,31.900,223.513,106.855
114,34.143,223.385,106.906
115,33.186,223.472,106.956
116,33.000,223.601,107.059
117,31.900,223.500,107.002
118,33.243,223.475,107.056
119,34.571,223.479,106.893
120,32.786,223.564,106.972
121,34.143,223.556,107.007
122,32.586,223.482,106.901
123,32.243,223.430,107.075
124,33.086,223.494,106.970
125,33.400,223.516,107.055
126,33.329,223.443,107.044
127,33.829,223.448,107.042
128,33.400,223.492,106.944
129,33.557,223.550,106.887
130,35.043,223.564,107.013
131,31.671,223.523,107.022
132,33.586,223.503,107.042
133,31.600,223.488,106.958
134,33.171,223.573,106.929
135,33.757,223.395,107.112
136,32.386,223.559,106.891
137,33.514,223.505,106.984
138,33.286,223.520,107.013
139,32.900,223.458,107.048
140,33.600,223.452,107.050
141,32.971,223.640,106.944
142,33.929,223.534,106.868
143,34.143,223.513,106.959
144,33.500,223.411,107.135
145,33.857,223.440,107.079
146,35.957,223.317,106.935
147,32.229,223.575,106.913
148,32.400,223.534,106.985
149,31.857,223.431,107.047
150,32.643,223.509,107.088
151,32.143,223.435,107.054
152,33.700,223.475,106.977
153,33.586,223.605,106.942
154,33.629,223.546,107.086
155,32.900,223.516,106.898
156,33.871,223.535,106.953
157,33.029,223.519,106.955
158,33.357,223.431,106.951
159,34.300,223.681,107.030
160,33.086,223.493,107.116
161,33.543,223.359,107.071
162,33.514,223.512,107.054
163,32.814,223.511,107.074
164,32.900,223.437,107.081
165,31.786,223.493,107.060
166,33.429,223.603,107.016
167,33.743,223.536,107.074
168,32.414,223.589,107.090
169,34.114,223.590,107.029
170,32.757,223.411,106.965
171,34.486,223.425,106.949
172,34.129,223.415,106.950
173,34.114,223.534,106.993
174,31.657,223.538,106.992
175,32.757,223.544,106.889
176,34.071,223.580,106.978
177,33.086,223.563,106.959
178,34.000,223.563,107.002
179,34.086,223.543,107.021
180,33.886,223.591,107.047
181,34.300,223.576,106.964
182,32.543,223.504,107.022
183,32.771,223.499,107.020
184,33.471,223.550,107.055
185,34.043,223.507,107.008
186,33.186,223.459,107.081
187,33.800,223.486,106.985
188,34.971,223.462,106.947
189,33.543,223.494,106.990
190,34.414,223.491,106.979
191,32.200,223.460,107.010
192,32.771,223.503,107.041
193,32.986,223.448,107.017
194,34.243,223.454,106.930
195,33.100,223.467,107.010
196,33.429,223.389,107.039
197,33.086,223.535,106.970
198,34.029,223.568,107.027
199,33.171,223.372,106.999
200,33.314,223.469,106.950
201,32.400,223.603,106.971
202,32.743,223.416,107.012
203,33.400,223.518,107.003
204,32.843,223.356,107.033
205,34.857,223.545,106.980
206,31.957,223.438,106.994
207,34.614,223.462,107.014
208,33.071,223.531,106.985
209,32.743,223.366,107.077
210,33.571,223.514,106.942
211,32.800,223.514,106.954
212,33.000,223.465,106.917
213,33.043,223.541,107.008
214,32.571,223.539,107.141
215,33.829,223.552,106.940
216,32.200,223.545,106.966
217,33.014,223.473,106.918
218,33.729,223.513,107.112
219,32.243,223.348,107.025
220,33.214,223.527,106.955
221,32.629,223.531,107.064
222,34.900,223.459,106.912
223,33.714,223.511,106.929
224,35.671,223.518,107.057
225,32.329,223.541,106.941
226,31.943,223.551,106.951
227,32.071,223.374,106.952
228,33.914,223.542,106.913
229,32.800,223.431,107.038
230,34.457,223.515,106.969
231,31.600,223.509,106.994
232,33.014,223.541,107.013
233,33.557,223.489,106.956
234,32.729,223.531,107.082
235,32.486,223.410,106.994
236,35.214,223.376,107.059
237,31.914,223.558,106.995
238,32.771,223.363,107.041
239,31.400,223.490,107.038
240,32.871,223.643,106.953
241,33.514,223.483,106.870
242,33.243,223.541,107.039
243,32.443,223.592,107.003
244,33.814,223.483,107.008
245,32.757,223.516,107.113
246,33.871,223.408,106.997
247,33.771,223.528,107.034
248,33.657,223.490,106.952
249,31.200,223.488,106.931
250,31.700,223.587,106.869
251,33.586,223.513,107.081
252,34.614,223.406,107.037
253,33.029,223.469,107.071
254,34.186,223.542,106.960
255,35.329,223.564,107.029
256,33.800,223.551,107.009
257,33.643,223.525,107.122
258,33.543,223.465,107.096
259,33.000,223.540,106.958
260,33.100,223.537,106.991
261,33.329,223.513,107.022
262,33.214,223.475,106.989
263,33.157,223.438,107.093
264,32.900,223.549,106.941
265,33.971,223.494,107.095
266,34.057,223.422,107.074
267,33.386,223.549,106.889
268,33.371,223.560,107.064
269,33.343,223.585,106.807
270,33.200,223.554,107.039
271,33.971,223.549,107.023
272,33.857,223.541,107.055
273,33.700,223.475,107.083
274,32.857,223.554,107.084
275,32.586,223.492,106.957
276,32.414,223.573,106.971
277,34.471,223.420,106.868
278,34.471,223.427,106.962
279,31.657,223.429,106.960
280,32.500,223.575,107.011
281,32.386,223.482,106.992
282,33.114,223.533,107.020
283,31.286,223.474,107.001
284,32.743,223.388,107.050
285,33.671,223.487,106.941
286,32.800,223.587,106.897
287,33.557,223.459,107.010
288,32.057,223.579,106.996
289,32.471,223.441,106.941
290,33.386,223.537,106.967
291,32.700,223.552,107.072
292,33.643,223.394,106.973
293,32.886,223.430,107.035
294,31.714,223.464,107.055
295,34.129,223.454,106.984
296,33.371,223.438,107.060
297,33.286,223.430,107.023
298,31.914,223.541,106.958
299,33.043,223.525,106.965
300,33.786,223.518,107.040
301,33.843,223.657,106.957
302,33.729,223.408,106.959
303,34.486,223.508,107.002
304,33.029,223.392,106.936
