 ,Mean1,XM1,YM1
1,-3502.157,223.500,107.001
2,-3504.414,223.499,107.001
3,-3507.243,223.500,107.000
4,-3505.786,223.500,107.000
5,-3504.986,223.500,106.999
6,-3505.572,223.500,106.999
7,-3506.057,223.501,107.001
8,-3504.143,223.500,107.001
9,-3505.857,223.499,107.001
10,-3508.329,223.500,106.999
11,-3506.886,223.500,107.000
12,-3503.657,223.499,106.999
13,-3503.643,223.500,107.000
14,-3505.043,223.499,107.002
15,-3506.700,223.500,107.000
16,-3507.057,223.501,106.999
17,-3505.643,223.501,107.000
18,-3505.200,223.500,107.000
19,-3505.614,223.500,107.001
20,-3506.871,223.500,107.002
21,-3506.471,223.500,107.000
22,-3506.072,223.501,107.000
23,-3505.486,223.501,107.001
24,-3503.428,223.500,107.001
25,-3504.257,223.499,107.001
26,-3505.986,223.500,107.001
27,-3506.643,223.499,107.000
28,-3505.486,223.499,106.999
29,-3506.229,223.499,106.999
30,-3504.514,223.500,107.000
31,-3505.072,223.500,107.001
32,-3504.371,223.500,107.000
33,-3507.471,223.501,107.001
34,-3507.229,223.501,106.999
35,-3505.457,223.500,106.999
36,-3506.171,223.501,107.000
37,-3504.629,223.499,107.002
38,-3506.686,223.499,107.000
39,-3507.629,223.500,107.000
40,-3506.900,223.500,106.999
41,-3505.157,223.499,107.000
42,-3504.386,223.500,106.999
43,-3505.414,223.500,107.002
44,-3506.000,223.499,107.001
45,-3508.400,223.499,107.000
46,-3507.086,223.500,106.999
47,-3506.357,223.500,107.001
48,-3505.886,223.500,107.000
49,-3504.900,223.500,107.001
50,-3506.814,223.500,107.000
51,-3507.971,223.499,107.000
52,-3506.186,223.499,106.999
53,-3505.143,223.501,107.000
54,-3505.072,223.502,107.000
55,-3506.428,223.501,107.002
56,-3507.400,223.501,107.000
57,-3507.186,223.499,107.000
58,-3506.629,223.499,107.000
59,-3504.286,223.500,107.000
60,-3504.000,223.501,107.000
61,-3505.386,223.501,107.001
62,-3507.129,223.501,107.001
63,-3504.471,223.500,107.000
64,-3507.986,223.499,106.999
65,-3503.386,223.499,106.999
66,-3505.057,223.502,107.000
67,-3506.329,223.499,107.000
68,-3507.943,223.500,107.001
69,-3505.171,223.500,106.998
70,-3505.443,223.500,107.000
71,-3504.514,223.500,106.999
72,-3503.886,223.499,107.000
73,-3504.486,223.500,107.001
74,-3507.857,223.499,107.001
75,-3505.957,223.501,106.999
76,-3505.714,223.500,106.999
77,-3504.257,223.500,107.000
78,-3506.014,223.500,107.000
79,-3505.700,223.500,107.001
80,-3507.714,223.500,107.001
81,-3507.286,223.500,106.999
82,-3505.043,223.500,106.999
83,-3506.386,223.500,107.000
84,-243.571,223.505,106.910
85,47.057,223.467,106.993
86,35.586,223.506,106.997
87,31.686,223.557,107.037
88,31.371,223.540,107.023
89,32.271,223.449,107.068
90,33.071,223.536,107.011
91,33.529,223.519,106.906
92,31.886,223.491,106.996
93,33.414,223.447,106.883
94,33.714,223.573,106.898
95,33.457,223.466,107.017
96,32.257,223.490,107.002
97,34.471,223.450,107.028
98,33.986,223.538,106.975
99,33.129,223.487,107.036
100,33.643,223.474,106.983
101,33.786,223.526,106.987
102,33.357,223.428,107.008
103,34.029,223.495,106.995
104,33.571,223.535,107.086
105,34.386,223.488,107.052
106,32.600,223.494,107.045
107,34.443,223.529,107.040
108,33.586,223.534,107.131
109,32.471,223.443,106.927
110,33.014,223.540,107.036
111,33.343,223.491,107.126
112,34.300,223.500,107.034
113,33.486,223.565,107.019
114,33.457,223.360,107.008
115,32.686,223.550,106.990
116,35.900,223.389,107.029
117,35.286,223.445,107.031
118,32.800,223.548,106.889
119,33.529,223.371,107.038
120,34.000,223.503,107.182
121,34.371,223.491,107.027
122,32.786,223.410,106.977
123,33.629,223.429,106.903
124,32.986,223.595,107.060
125,32.257,223.449,107.057
126,32.971,223.626,106.968
127,32.557,223.439,106.964
128,33.557,223.655,106.922
129,33.314,223.484,106.981
130,32.286,223.509,106.991
131,35.229,223.494,107.028
132,33.814,223.491,107.078
133,33.357,223.430,107.025
134,33.843,223.443,107.016
135,32.714,223.495,106.980
136,33.086,223.702,107.027
137,32.929,223.489,106.937
138,34.429,223.505,106.923
139,33.714,223.410,107.014
140,33.529,223.445,107.011
141,31.229,223.545,106.910
142,33.614,223.448,107.027
143,33.043,223.441,107.002
144,33.000,223.509,106.967
145,32.971,223.468,107.221
146,33.686,223.480,106.964
147,32.314,223.439,106.975
148,32.057,223.385,107.123
149,34.243,223.589,106.932
150,34.129,223.478,107.137
151,33.214,223.491,106.944
152,33.800,223.533,106.995
153,31.843,223.439,107.031
154,33.286,223.411,106.962
155,31.986,223.395,106.894
156,32.471,223.537,106.986
157,33.900,223.434,107.118
158,33.857,223.404,106.981
159,34.543,223.451,107.011
160,31.486,223.340,107.020
161,33.886,223.535,106.933
162,34.029,223.375,107.095
163,34.643,223.482,107.109
164,32.471,223.430,107.043
165,33.014,223.531,106.957
166,33.600,223.417,106.856
167,32.771,223.551,106.874
168,33.571,223.399,107.040
169,34.014,223.402,106.906
170,33.743,223.524,106.937
171,34.871,223.428,107.118
172,32.371,223.644,106.916
173,34.514,223.553,107.022
174,35.271,223.493,107.001
175,33.243,223.557,107.124
176,33.214,223.626,106.947
177,33.443,223.424,106.980
178,32.929,223.420,106.921
179,34.314,223.497,106.992
180,33.143,223.511,107.025
181,33.143,223.481,106.962
182,33.143,223.546,107.045
183,34.686,223.457,106.928
184,34.814,223.458,107.027
185,33.171,223.517,106.922
186,32.943,223.520,106.946
