 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52
1,34.614,223.389,106.821,49.846,174.247,152.436,52.103,153.062,159.254,53.984,122.856,165.080,62.333,254.420,297.020,71.795,275.178,282.429,49.482,309.368,166.081,57.653,222.425,377.160,50.801,247.192,367.991,59.750,289.083,341.886,71.478,343.527,366.507,73.243,343.332,307.324,58.768,371.994,333.698,81.446,358.573,190.048,75.163,362.633,258.304,90.669,394.627,253.366,78.235,211.503,193.711,50.421,260.100,136.244,71.875,148.842,193.968,71.894,136.162,225.442,43.125,307.115,121.323,45.736,321.218,131.860,38.628,363.064,129.981,35.774,373.663,112.407,49.330,428.489,148.261,98.202,461.939,250.374,68.709,384.981,284.530,80.993,364.593,285.671,48.994,309.553,435.481,46.887,298.125,399.381,43.685,312.601,380.117,89.373,253.316,247.140,70.608,274.997,238.910,82.655,309.267,247.521,54.895,279.456,152.805,48.187,209.569,124.587,44.189,436.816,116.411,107.824,323.405,207.933,60.227,385.492,301.896,50.436,384.497,317.692,50.992,394.733,437.822,98.740,312.300,202.563,62.515,309.659,179.589,51.000,285.215,393.429,70.985,349.127,325.041,67.984,343.027,344.343,36.681,254.193,475.662,36.591,405.611,411.752,61.532,346.298,333.373,55.486,301.948,321.587,59.589,282.495,328.989,38.796,248.398,407.549
2,40.086,223.545,107.641,53.163,174.945,152.053,50.654,153.045,158.727,49.637,123.361,165.544,69.821,254.107,298.261,61.014,275.375,281.777,62.912,310.403,165.836,51.352,222.962,376.841,58.934,248.213,368.295,64.074,288.800,342.415,64.043,343.512,366.593,75.000,344.038,308.121,60.525,373.063,334.047,67.130,357.784,190.283,71.186,362.450,258.814,96.229,394.541,253.763,62.971,210.964,194.089,45.121,259.487,136.910,53.904,149.006,194.416,56.721,136.244,225.148,39.272,306.903,121.123,47.571,320.633,133.123,39.878,362.817,129.493,38.165,373.293,113.043,37.070,428.584,148.492,64.577,462.158,250.580,93.616,385.675,283.561,90.394,364.249,285.240,45.067,310.271,435.619,45.282,298.639,399.486,52.377,312.513,380.813,68.205,253.401,247.631,80.072,274.541,238.730,128.994,309.299,247.398,42.800,279.157,152.457,38.849,209.322,125.136,36.797,436.652,115.688,102.919,322.522,207.757,69.941,385.344,302.257,65.534,384.720,317.136,32.895,394.551,436.963,84.202,312.148,202.890,77.247,309.412,179.347,53.750,285.960,394.365,46.603,349.126,325.201,76.464,343.161,344.751,36.440,254.275,475.412,36.130,405.136,411.609,52.754,346.057,333.614,54.623,301.668,321.007,55.705,282.433,328.896,45.182,248.120,407.225
3,36.271,223.891,107.249,55.298,174.207,152.200,44.434,152.833,159.369,53.105,122.988,165.567,83.420,254.857,298.359,57.493,275.226,281.849,65.591,309.848,165.800,54.182,221.828,376.637,92.192,248.020,369.386,63.227,289.271,342.405,60.000,343.777,366.737,135.191,343.149,308.070,59.034,371.968,334.030,46.554,358.252,189.593,118.767,362.588,257.792,203.181,395.687,253.407,73.647,210.850,193.802,47.841,259.344,136.705,42.824,149.055,193.811,40.481,136.120,225.010,36.625,306.943,121.055,40.879,320.584,132.334,43.167,362.955,130.022,35.435,373.361,112.411,36.148,428.309,148.708,40.952,461.619,250.401,66.603,385.547,283.829,104.978,364.363,285.394,51.506,309.564,435.737,47.169,297.974,399.112,44.877,312.099,380.674,58.488,253.940,246.650,80.120,274.935,238.812,120.373,309.664,246.659,47.526,278.764,152.326,47.663,209.159,125.180,36.304,437.214,116.172,86.973,322.567,208.429,104.382,385.199,302.409,54.466,384.120,317.122,39.895,394.358,437.154,73.673,311.958,202.666,77.505,309.295,179.296,55.788,285.425,393.870,61.831,349.205,324.682,74.406,343.070,344.619,35.994,253.915,475.438,47.278,405.238,411.369,65.325,346.653,333.498,69.418,300.944,321.382,61.596,282.548,328.606,54.453,248.657,407.068
4,34.043,223.623,107.278,43.731,174.903,151.818,52.779,153.171,159.395,40.919,123.004,165.578,76.440,254.749,298.239,64.938,275.694,281.712,171.672,309.284,166.973,53.006,221.979,377.315,89.331,248.024,369.174,63.426,289.104,341.859,67.261,343.195,366.434,160.809,343.083,308.463,58.621,372.412,333.779,48.689,358.627,189.398,101.942,362.411,258.183,338.488,393.826,253.427,77.522,211.281,194.116,58.028,260.357,137.157,40.434,148.893,193.518,54.606,136.877,224.652,41.243,307.118,120.983,47.014,320.562,132.199,40.327,363.127,129.995,36.174,373.519,112.512,36.339,428.609,148.509,47.135,461.571,250.296,68.238,384.850,284.434,111.438,364.852,285.417,45.762,309.674,434.955,48.121,297.896,399.539,53.103,311.031,380.393,72.175,252.990,247.062,97.602,274.453,238.447,118.254,309.741,247.125,49.242,278.326,152.823,54.325,208.816,125.024,38.534,436.763,116.052,100.547,322.977,208.756,113.109,385.148,302.556,59.496,384.819,317.076,36.992,394.406,437.001,80.817,312.600,202.769,74.680,309.665,180.044,46.654,285.404,394.164,48.713,349.148,325.450,76.714,342.538,344.492,38.422,254.063,475.236,38.609,405.183,411.482,66.786,346.496,333.483,63.973,301.190,321.160,59.596,282.832,328.803,46.818,248.186,407.406
5,47.314,223.563,107.149,52.106,174.689,151.849,52.772,152.708,159.317,45.089,122.837,165.014,71.304,254.806,298.223,66.705,275.485,281.948,186.715,309.044,167.163,55.102,222.276,376.586,90.444,247.682,368.821,60.966,288.739,342.355,76.522,343.428,366.228,168.539,343.664,308.506,57.198,372.199,333.755,48.260,358.859,189.255,100.628,362.650,258.063,323.169,393.850,253.577,70.301,211.505,194.485,55.963,260.287,137.185,41.169,148.744,193.620,57.654,136.734,225.101,45.000,306.395,120.739,43.721,321.139,133.125,41.391,363.255,130.209,43.226,373.110,112.643,33.800,428.757,148.374,43.413,461.758,250.278,83.788,385.723,284.069,100.723,364.289,285.236,46.280,309.860,435.502,45.661,297.447,399.512,54.884,311.949,380.460,76.922,253.492,246.931,82.777,274.572,238.772,118.136,309.346,247.188,50.447,279.390,152.325,47.994,209.519,124.928,38.331,436.890,115.964,81.101,322.858,207.747,108.109,384.913,302.360,44.173,384.262,317.467,37.016,394.770,437.247,70.308,312.451,202.994,68.052,309.801,179.713,46.933,285.653,394.039,55.949,349.029,325.674,68.370,342.880,344.550,34.325,253.873,475.135,42.870,405.888,411.695,68.167,346.420,333.655,66.123,301.621,321.475,68.329,282.247,328.773,54.774,248.240,407.377
6,45.943,223.626,107.737,48.923,174.229,152.475,46.169,152.507,159.102,46.387,122.798,165.651,86.778,255.178,298.123,68.342,275.421,281.852,181.350,309.405,167.179,60.932,222.174,377.295,86.603,247.720,369.186,69.239,289.228,342.072,87.139,343.762,366.883,165.391,343.272,308.383,56.192,372.331,333.833,49.701,358.082,189.555,119.570,362.633,257.683,317.759,393.684,253.240,54.904,211.545,193.736,53.383,260.028,136.865,43.897,148.964,194.092,43.981,136.827,225.152,42.029,307.297,120.999,42.679,320.636,132.528,40.051,363.242,130.040,42.096,373.767,112.347,35.209,428.343,148.532,46.250,462.014,250.149,78.987,385.657,283.918,105.861,364.272,284.934,47.957,309.799,435.666,43.516,298.568,399.304,54.390,312.295,380.442,78.042,253.539,246.943,93.506,275.450,238.689,114.192,309.331,246.844,51.579,279.212,152.269,48.482,209.276,124.836,32.959,436.746,115.881,91.770,323.039,208.285,103.950,384.926,301.840,56.594,384.444,316.835,31.911,394.439,436.917,81.221,312.684,202.798,76.381,309.691,179.750,54.606,285.129,393.653,59.051,348.511,324.972,73.667,342.989,345.511,39.127,254.190,475.744,42.687,405.650,411.235,57.778,346.210,333.691,52.575,301.105,320.923,66.000,282.561,329.621,52.803,248.464,407.315
7,49.914,223.710,107.428,55.635,174.840,152.302,50.221,152.313,159.208,42.855,122.830,165.408,85.604,255.160,297.927,66.822,276.203,282.179,168.964,308.892,166.831,48.051,221.855,376.944,94.225,247.380,369.072,67.688,289.394,342.071,76.783,342.901,366.192,123.939,342.941,308.397,60.435,373.140,333.985,52.056,357.905,189.868,102.895,363.170,258.379,309.747,393.718,253.329,62.551,211.571,194.382,53.201,260.494,136.633,47.375,148.853,193.763,43.587,136.645,225.035,40.529,307.061,121.034,55.000,320.793,133.071,37.276,362.744,130.040,48.739,373.548,112.610,42.983,428.585,148.864,45.317,461.291,250.232,81.530,385.187,283.591,81.606,364.125,285.163,49.628,310.248,435.412,47.613,297.669,399.378,51.199,312.019,380.263,74.386,253.477,247.349,93.404,275.114,238.685,125.169,309.031,247.110,46.089,278.421,152.730,43.952,209.564,125.063,33.818,437.038,115.981,86.176,323.060,208.001,125.626,384.706,302.276,53.301,384.441,316.990,34.258,394.231,436.967,69.663,311.518,202.777,71.227,309.373,179.941,54.875,285.171,394.378,62.125,348.970,324.860,70.453,343.269,343.921,39.783,253.858,475.227,37.878,405.368,411.544,61.548,346.580,333.791,53.747,301.319,321.024,59.616,282.066,328.901,53.657,248.991,407.576
8,52.814,223.501,107.683,49.356,174.290,151.900,45.721,152.623,158.918,44.621,123.266,165.572,76.903,254.968,298.046,74.500,275.545,281.827,182.343,309.242,167.092,55.722,222.575,377.309,80.212,248.608,369.083,66.761,289.069,342.591,85.296,343.755,366.405,135.374,343.336,308.064,68.960,371.708,333.908,49.842,358.110,189.649,132.267,362.418,257.607,355.904,393.900,253.376,75.287,210.813,193.582,56.234,259.707,137.099,45.963,149.417,193.644,36.788,136.337,224.711,42.213,306.730,121.359,40.593,321.291,131.901,36.609,362.958,129.792,35.843,373.390,112.395,35.565,428.575,148.464,47.558,461.704,250.607,77.550,385.852,284.084,85.745,364.366,285.328,49.213,309.363,435.539,57.508,297.818,398.921,49.000,311.822,380.008,78.470,253.397,246.954,84.988,274.568,239.199,106.373,309.703,246.636,47.405,279.345,153.376,50.928,209.450,124.822,39.385,436.426,116.007,83.716,323.220,208.046,133.979,384.974,301.926,53.955,384.357,316.997,37.823,394.852,437.206,71.846,312.189,203.352,65.072,309.787,179.991,45.913,285.537,394.250,50.500,349.483,325.107,72.323,343.208,344.930,39.096,253.729,475.061,40.183,405.702,411.255,70.000,346.065,333.104,52.678,301.674,320.492,64.164,283.037,329.403,49.131,248.812,407.379
9,43.643,223.457,107.567,61.115,174.105,152.516,41.279,152.762,159.013,42.339,122.575,165.802,88.488,254.554,297.844,71.212,275.913,281.939,184.942,309.182,167.164,54.670,221.916,377.272,93.325,247.872,369.254,58.756,289.031,342.563,64.113,343.234,366.689,171.113,343.531,308.154,59.068,372.145,333.832,53.040,358.704,189.953,103.907,362.522,258.454,332.277,393.941,253.266,65.022,211.301,193.822,56.178,260.515,136.836,39.044,149.247,193.996,49.923,136.366,225.641,37.926,306.875,121.156,46.043,320.881,132.899,37.429,363.066,129.879,44.191,373.056,112.461,39.583,428.448,148.578,51.317,461.835,250.076,75.325,385.586,284.530,107.672,364.582,285.280,49.280,309.801,435.371,54.298,297.778,399.153,48.884,312.481,380.570,80.361,253.615,246.956,93.102,274.982,239.170,123.802,309.526,247.169,51.505,279.181,153.116,48.892,209.278,124.650,39.986,436.837,115.902,84.331,323.001,208.057,103.433,385.311,301.966,49.406,385.065,317.599,35.976,394.300,436.915,63.913,311.768,203.442,90.443,309.497,179.826,50.587,285.753,393.616,58.647,349.215,325.066,78.583,342.667,344.516,43.825,254.172,474.932,35.896,405.646,411.549,63.540,345.755,333.706,66.466,301.816,320.948,65.808,282.696,328.986,50.190,248.647,407.231
10,55.229,223.987,107.486,49.721,174.492,152.067,43.140,152.826,158.816,46.516,123.253,165.647,81.300,254.815,297.807,74.274,275.694,281.907,183.182,309.080,166.817,60.540,221.794,376.883,96.464,247.828,368.817,71.625,289.088,342.601,76.287,342.808,366.220,139.739,343.214,308.663,55.034,372.156,333.764,46.458,358.395,189.939,112.384,362.871,258.350,337.157,394.078,253.394,70.206,210.855,193.856,55.584,260.264,136.389,44.382,149.056,193.540,43.317,136.465,224.981,47.257,307.034,121.351,50.843,320.572,132.446,39.064,363.164,130.248,37.035,373.798,112.604,35.739,428.752,148.666,44.769,461.800,250.388,77.060,385.347,284.449,104.796,364.568,284.850,45.244,309.636,435.287,40.806,297.990,399.562,52.041,312.021,380.686,70.560,253.909,247.067,89.873,274.021,238.828,107.525,309.748,246.351,51.616,279.023,152.373,49.849,209.480,124.925,35.412,436.852,116.003,90.770,323.035,208.160,110.689,384.888,301.719,58.143,384.392,317.241,38.387,394.376,436.858,75.298,312.132,203.314,82.619,309.928,179.980,54.163,285.921,393.664,55.390,348.457,324.455,61.406,343.335,344.164,38.283,253.973,475.213,41.739,404.990,411.760,60.206,345.825,333.810,57.089,301.610,321.287,52.582,282.391,328.811,47.876,248.121,407.233
