 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52
1,49.086,223.193,107.138,56.904,175.110,151.876,48.779,153.242,158.858,59.282,122.694,165.956,61.845,254.429,297.195,65.692,275.316,282.479,57.650,309.262,165.512,56.909,221.874,376.709,58.384,248.125,368.322,65.460,288.880,341.975,61.583,343.932,366.482,53.557,343.423,308.152,56.023,372.416,333.009,72.898,358.725,189.522,91.233,363.123,258.223,85.566,395.158,252.636,65.257,210.933,194.157,44.201,259.998,136.121,57.838,149.606,194.319,57.981,136.296,224.804,36.941,307.470,120.761,50.843,321.162,132.551,43.122,362.669,130.082,35.296,373.275,112.678,51.217,427.986,149.212,87.173,461.964,250.012,87.490,385.679,284.094,75.511,364.165,285.407,44.616,309.762,435.265,48.524,298.464,399.671,51.808,311.765,379.980,58.434,253.220,247.461,85.090,274.085,238.826,71.842,309.305,247.551,52.353,278.786,152.231,48.217,210.280,124.803,39.534,437.175,116.052,93.615,322.943,208.681,67.534,386.154,301.499,55.226,384.780,317.086,42.032,394.464,437.035,81.183,312.212,203.057,71.680,309.022,179.504,68.769,285.002,393.522,67.860,349.213,324.661,52.339,343.042,344.969,34.633,253.800,475.352,44.574,405.786,411.482,54.333,345.624,333.309,58.623,301.885,321.173,54.596,282.376,328.693,37.146,248.495,407.108
2,40.114,223.708,107.485,42.615,174.409,152.090,46.257,153.590,159.277,43.589,122.333,165.273,55.039,254.322,298.025,71.055,275.148,281.989,63.934,309.794,165.203,48.375,222.122,377.431,54.060,247.515,368.266,73.239,288.221,342.220,52.383,343.752,366.197,73.391,344.107,307.764,57.994,373.020,333.297,61.260,358.254,190.119,72.302,362.002,258.198,73.404,394.628,253.696,69.529,211.015,193.549,45.421,260.356,136.265,44.206,148.562,194.181,47.817,136.681,225.094,42.176,307.184,121.357,44.171,321.038,132.568,35.769,363.178,130.356,33.452,373.197,112.293,41.435,429.160,148.382,40.548,461.756,250.592,70.444,385.376,284.614,84.591,364.316,285.471,45.134,310.471,435.462,49.395,298.083,398.959,43.212,312.214,380.705,61.584,253.767,247.180,86.693,274.215,239.270,96.079,309.695,247.058,39.216,279.377,153.286,46.006,209.758,125.037,37.149,437.240,115.756,113.703,322.537,208.302,69.664,385.006,302.180,58.346,384.878,316.629,33.435,394.764,436.779,119.846,312.087,203.289,64.041,309.015,179.464,56.029,285.145,394.102,63.838,348.656,324.967,62.589,342.963,345.159,33.120,253.949,475.402,34.591,405.717,412.009,63.881,346.608,333.250,52.144,301.405,321.033,53.767,282.408,328.635,38.051,248.491,407.200
3,33.443,223.345,106.973,39.394,174.219,151.894,47.066,153.100,159.054,36.540,122.748,165.463,63.643,254.216,297.929,58.411,275.232,281.720,53.204,309.853,165.635,52.966,222.088,377.115,60.079,247.466,368.192,63.153,288.965,342.140,69.157,343.445,366.150,60.870,343.526,307.706,59.345,372.522,334.045,44.073,358.384,189.727,81.616,362.432,257.929,121.494,394.450,252.860,64.507,211.069,193.743,47.813,259.890,136.833,43.044,148.693,193.050,46.163,136.741,224.728,42.493,306.738,121.230,43.886,320.940,132.287,41.276,362.585,130.829,33.800,373.631,112.253,33.600,428.625,148.480,44.519,461.989,249.763,72.656,385.574,284.372,72.153,364.547,285.270,47.329,309.495,435.540,47.105,298.385,399.872,48.616,311.477,380.645,77.729,253.505,246.349,76.867,273.826,238.904,92.972,309.996,247.209,52.847,279.280,152.453,51.681,209.597,125.612,38.777,436.623,115.535,103.203,322.423,207.743,59.643,385.127,302.068,55.699,384.323,316.958,36.831,394.298,436.763,163.413,311.764,203.130,84.639,309.672,180.145,65.067,285.777,393.491,80.706,348.971,325.431,71.807,342.272,344.734,36.181,254.184,474.960,33.122,405.336,411.378,66.024,345.899,333.344,51.034,301.248,321.203,59.836,282.211,328.727,48.861,248.015,407.360
4,57.600,223.628,107.658,44.087,174.729,151.612,49.904,152.752,158.630,44.790,123.260,165.844,58.913,254.685,297.826,68.651,275.332,281.556,72.088,309.331,165.828,55.114,222.132,376.948,50.722,247.831,368.638,69.091,288.970,341.907,62.643,342.936,366.495,78.400,342.664,307.488,55.277,372.461,333.933,46.893,358.393,189.705,85.128,362.599,257.864,112.163,394.167,252.900,59.279,211.612,193.822,49.294,260.347,136.789,42.529,148.669,193.659,50.875,136.714,224.184,43.522,306.736,121.184,45.286,320.761,132.953,43.590,363.234,130.068,47.122,373.557,111.655,31.922,428.482,148.476,43.490,461.173,250.416,69.510,384.989,284.645,72.708,364.592,285.682,43.415,310.414,435.285,50.887,298.358,398.918,41.219,311.718,380.530,57.440,253.926,246.855,86.669,274.752,238.830,97.751,309.531,246.913,59.063,279.032,152.539,47.699,209.497,124.908,41.743,436.326,115.923,104.473,322.663,208.514,57.340,385.038,301.486,57.000,384.132,317.295,43.855,394.369,437.178,135.654,312.022,203.815,78.052,309.762,179.648,69.654,285.875,393.460,58.949,349.102,324.755,67.120,342.901,344.412,35.922,253.807,475.452,38.043,405.574,411.349,64.317,345.820,333.999,56.644,301.834,321.798,54.212,282.389,328.841,43.036,248.196,407.289
5,45.614,223.528,107.315,54.452,173.922,151.600,54.713,152.205,158.914,45.919,123.245,165.618,50.667,254.019,297.409,66.692,275.830,281.782,55.664,309.683,165.773,62.540,221.993,377.049,61.073,247.607,368.824,74.244,289.402,342.068,54.383,343.664,365.549,65.878,343.320,307.730,52.237,372.493,333.895,49.023,358.742,189.773,79.512,362.723,258.025,106.247,394.057,252.811,67.581,210.973,193.728,47.121,259.996,136.628,45.949,148.605,193.517,49.163,136.618,225.395,38.809,307.159,120.754,46.579,320.588,132.712,38.192,362.555,129.975,46.574,373.824,111.210,39.243,428.103,148.452,42.327,461.982,250.253,73.603,385.508,284.402,79.569,364.200,285.999,44.616,310.166,435.468,53.000,297.696,399.247,41.110,311.845,380.611,60.970,253.502,247.364,89.663,274.459,238.841,103.068,309.702,247.336,56.984,278.934,152.970,49.717,209.720,125.885,44.426,436.330,115.793,100.257,322.795,208.388,64.853,385.648,302.438,48.564,385.018,317.311,33.089,394.282,437.063,161.115,312.348,203.384,80.052,309.272,180.031,59.952,285.464,393.703,59.287,349.132,324.904,60.745,342.895,344.970,38.000,253.608,475.149,36.652,405.463,411.484,57.270,346.985,333.759,55.493,301.623,320.831,60.308,282.792,328.614,54.007,248.761,406.852
6,45.729,222.841,107.067,54.933,174.824,151.863,49.213,153.021,158.576,42.492,123.075,165.575,54.493,254.996,297.275,65.945,275.217,282.028,64.642,309.841,165.896,57.886,222.538,376.922,57.358,247.865,368.416,59.199,288.421,341.771,72.417,343.836,366.493,77.496,343.593,307.871,55.870,371.953,333.514,50.294,358.785,189.752,86.733,362.684,258.253,107.434,394.453,252.864,61.324,211.318,193.530,44.276,259.805,136.865,44.485,149.126,193.843,50.788,136.617,225.064,42.860,307.061,120.802,49.886,320.307,131.955,41.795,362.841,129.145,54.096,373.365,111.311,37.330,428.425,148.382,45.308,461.869,250.038,77.132,385.181,283.988,72.058,364.333,284.967,53.500,309.587,435.333,52.492,297.421,399.528,41.651,312.046,380.426,73.096,253.918,247.108,86.898,273.980,239.097,85.734,310.001,247.438,56.884,278.945,152.305,53.313,209.349,124.933,38.804,436.700,116.253,111.284,323.078,208.754,58.609,385.895,301.518,50.880,384.454,317.219,34.024,394.551,437.328,170.423,312.093,203.893,82.062,309.779,179.313,70.048,284.632,393.671,65.801,348.999,324.864,60.740,342.768,344.799,37.066,253.934,475.245,36.530,405.373,411.505,68.151,346.543,333.465,53.034,301.503,321.115,60.500,282.259,328.730,46.788,248.060,407.439
7,35.014,223.603,107.198,54.250,174.603,151.584,49.779,152.703,158.783,40.782,122.578,165.648,58.541,254.802,297.713,58.384,275.495,281.625,61.336,309.588,165.966,65.494,222.439,377.224,59.589,247.753,368.281,67.284,288.665,342.542,54.557,343.964,366.446,79.252,343.433,307.771,61.605,372.516,333.890,50.299,358.053,189.813,73.291,362.143,257.759,114.410,394.483,252.925,71.213,211.628,193.384,51.991,260.335,136.564,44.478,149.003,194.168,47.990,136.545,225.599,43.404,307.624,120.644,42.843,320.719,132.661,44.314,362.989,130.368,55.009,373.800,111.420,39.496,428.563,148.506,45.423,461.804,250.108,86.285,385.625,283.621,80.869,364.743,285.184,42.537,310.083,435.539,43.331,297.874,399.707,51.712,312.154,379.971,67.295,253.187,246.544,87.518,274.134,238.940,96.785,309.229,247.301,58.068,278.486,152.799,44.681,209.419,124.544,39.351,436.781,115.608,98.507,322.556,208.208,65.664,385.390,301.661,52.105,384.422,316.941,31.290,394.579,437.214,174.260,312.319,203.543,74.474,309.737,179.596,59.000,285.366,393.610,63.176,348.983,325.417,61.984,342.395,344.825,40.205,254.073,475.053,36.183,405.511,411.306,61.167,346.571,333.512,55.192,301.632,321.280,59.856,282.298,329.031,46.745,248.864,407.217
8,39.243,223.489,107.015,51.740,174.185,151.581,46.051,152.924,158.712,38.105,123.153,165.365,57.116,254.276,297.512,65.459,275.639,281.504,65.365,309.721,165.659,52.000,221.972,376.705,59.735,247.554,368.431,71.926,288.662,342.021,60.609,343.324,365.936,79.696,343.527,307.688,62.130,372.248,333.255,51.678,358.297,189.232,70.384,362.177,257.951,115.608,394.353,252.677,63.949,211.675,193.592,40.897,260.349,136.805,46.456,149.142,193.507,53.721,136.409,224.404,45.213,307.096,120.717,40.357,320.749,132.536,38.160,363.035,130.114,45.357,373.507,111.668,36.435,428.353,148.462,38.760,462.018,250.267,75.808,385.139,283.708,70.022,364.385,285.125,48.396,309.703,434.868,46.315,297.482,399.165,43.945,312.133,380.893,66.627,253.262,246.848,85.651,274.757,238.984,96.887,310.003,247.165,54.379,278.852,152.886,47.434,209.910,124.984,34.250,436.664,115.754,112.182,322.502,208.388,65.975,385.495,301.700,54.113,384.635,317.420,36.113,394.689,437.061,173.683,312.222,203.141,92.701,309.471,179.410,58.798,285.412,393.363,62.037,349.129,324.985,54.120,342.603,344.811,41.747,254.071,474.843,37.539,405.152,411.254,49.389,346.196,333.895,45.993,301.661,321.150,55.753,282.717,328.990,38.927,248.183,407.314
9,36.829,223.787,107.130,48.279,174.307,151.653,55.875,152.736,158.813,38.363,123.269,165.192,52.783,254.757,297.621,71.301,275.616,281.857,71.920,309.967,166.057,47.920,222.190,376.599,67.344,246.977,368.376,69.455,288.430,341.765,53.357,343.772,366.323,84.104,343.333,307.263,55.034,372.469,333.584,52.305,358.255,189.670,104.070,362.135,258.197,102.873,394.211,252.786,72.868,211.807,193.897,48.991,260.002,136.623,44.125,149.259,193.921,58.125,136.660,224.727,41.147,307.239,121.210,46.857,321.106,132.682,35.628,363.077,130.338,52.817,373.956,111.698,38.148,428.303,148.775,42.462,461.658,250.073,74.636,385.357,283.717,77.679,364.464,285.978,47.201,309.577,435.585,43.637,298.152,399.101,43.110,311.833,380.385,66.054,253.589,246.645,77.861,274.318,238.894,91.994,309.562,247.300,52.016,279.099,152.215,44.639,209.711,124.840,39.534,436.508,115.589,84.182,322.554,208.443,64.815,385.347,301.434,50.662,384.417,317.425,34.621,394.536,436.949,152.144,312.284,203.296,71.495,309.118,179.766,67.798,285.124,393.714,69.478,349.727,324.889,63.771,343.296,344.931,33.392,253.914,475.249,37.626,405.615,411.533,57.405,345.625,333.581,52.658,301.635,320.775,56.171,282.754,328.929,46.036,248.380,407.145
10,36.957,223.988,107.179,54.875,174.604,151.658,52.118,152.781,159.081,43.823,122.588,165.241,62.604,254.233,297.371,73.925,275.571,281.747,74.380,309.299,165.646,52.176,221.894,376.357,57.881,247.871,368.477,72.727,288.876,341.992,79.583,343.389,366.108,81.991,343.432,307.568,62.136,373.079,333.721,46.757,359.015,189.629,65.477,362.209,257.301,100.747,394.148,252.809,55.963,211.221,194.098,44.299,260.191,136.361,42.529,148.988,193.466,57.240,137.200,224.663,42.743,307.060,121.210,47.579,320.780,132.716,41.558,363.155,129.616,59.591,373.417,111.051,37.470,428.261,148.254,38.894,461.804,250.616,80.490,385.103,283.804,67.956,364.322,285.132,48.457,309.639,435.617,48.653,297.522,398.829,37.678,311.876,380.531,75.349,253.553,247.149,88.434,275.251,238.806,99.780,310.512,247.761,58.332,278.882,152.079,50.127,209.789,125.418,38.155,436.835,115.919,95.189,322.726,208.141,63.290,385.439,301.660,50.534,384.240,316.931,30.137,394.710,436.945,152.635,311.991,203.662,73.175,309.437,179.526,67.510,285.830,394.212,73.243,349.103,324.905,63.651,342.659,344.909,35.127,253.745,475.361,35.548,405.175,411.530,55.040,346.005,333.828,53.808,300.915,320.671,57.479,282.337,329.349,44.248,248.259,407.092
