1,1,1,1
1,23.711,170.3,25.97
2,-3513.2,170.3,25.97
3,-3514.1,170.3,25.97
4,-3514.3,170.3,25.97
5,-3515,170.3,25.97
6,-3514.9,170.3,25.97
7,-3514.8,170.3,25.97
8,-3515,170.3,25.97
9,-3514.8,170.3,25.97
10,-3515.5,170.3,25.97
11,-3515.3,170.3,25.97
12,-3515.6,170.3,25.97
13,-3514.6,170.3,25.97
14,-3515.6,170.3,25.97
15,-3516.1,170.3,25.97
16,-3515.2,170.3,25.97
17,-3515.8,170.3,25.97
18,-3516,170.3,25.97
19,-3515.2,170.3,25.97
20,-3515,170.3,25.97
21,-3515.3,170.3,25.97
22,-3516.1,170.3,25.97
23,-3515.6,170.3,25.97
24,-3515.9,170.3,25.97
25,-3515.6,170.3,25.97
26,-3515.7,170.3,25.97
27,-3515.3,170.3,25.97
28,-3515.9,170.3,25.97
29,-3515.4,170.3,25.97
30,-3515.2,170.3,25.97
31,-3515.7,170.3,25.97
32,-3515.4,170.3,25.97
33,-3515.6,170.3,25.97
34,-3515.5,170.3,25.97
35,-3516.1,170.3,25.97
36,-3516.3,170.3,25.97
37,-3515.6,170.3,25.97
38,-3515.7,170.3,25.97
39,-3515.8,170.3,25.97
40,-3515.6,170.3,25.97
41,-3515.6,170.3,25.97
42,-3516,170.3,25.97
43,-3515.5,170.3,25.97
44,-3515.9,170.3,25.97
45,-3515.6,170.3,25.97
46,-3515.5,170.3,25.97
47,-3515.7,170.3,25.97
48,-3515.3,170.3,25.97
49,-3515.6,170.3,25.97
50,-3515.5,170.3,25.97
51,-3515.4,170.3,25.97
52,-3515.9,170.3,25.97
53,-3515.4,170.3,25.97
54,-3515.9,170.3,25.97
55,-3515.4,170.3,25.97
56,-3515.5,170.3,25.97
57,-3515.8,170.3,25.97
58,-3516,170.3,25.97
59,-3516.1,170.3,25.97
60,-3516,170.3,25.97
61,-3515.7,170.3,25.97
62,-3515.6,170.3,25.97
63,-3515.1,170.3,25.97
64,-3515.5,170.3,25.97
65,-3516.1,170.3,25.97
66,-3516,170.3,25.97
67,-3515.8,170.3,25.97
68,-3516.7,170.3,25.97
69,-3516,170.3,25.97
70,-3516.2,170.3,25.97
71,-3515.8,170.3,25.97
72,-3516.2,170.3,25.97
73,-3515.9,170.3,25.97
74,-3515.9,170.3,25.97
75,-3515.9,170.3,25.97
76,-3515.5,170.3,25.97
77,-3516,170.3,25.97
78,-3516.3,170.3,25.97
79,-3515.7,170.3,25.97
80,-3515.8,170.3,25.97
81,-3516,170.3,25.97
82,-3516.4,170.3,25.97
83,-3516.1,170.3,25.97
84,-3516.6,170.3,25.97
85,-3516.2,170.3,25.97
86,-3516.9,170.3,25.97
87,-937.02,170.3,25.97
88,38.727,170.3,25.97
89,31.105,170.3,25.97
90,21.288,170.3,25.97
91,21.753,170.3,25.97
92,22.55,170.3,25.97
93,22.224,170.3,25.97
94,21.987,170.3,25.97
95,22.694,170.3,25.97
96,22.823,170.3,25.97
97,22.883,170.3,25.97
98,22.583,170.3,25.97
99,22.859,170.3,25.97
100,23.003,170.3,25.97
101,22.854,170.3,25.97
102,23.167,170.3,25.97
103,22.935,170.3,25.97
104,23.355,170.3,25.97
105,23.074,170.3,25.97
106,22.725,170.3,25.97
107,23.021,170.3,25.97
108,23.446,170.3,25.97
109,22.954,170.3,25.97
110,22.945,170.3,25.97
111,23.186,170.3,25.97
112,23.096,170.3,25.97
113,22.911,170.3,25.97
114,23.164,170.3,25.97
115,23.175,170.3,25.97
116,22.988,170.3,25.97
117,23.177,170.3,25.97
118,23.37,170.3,25.97
119,23.225,170.3,25.97
