1,1,1,1
1,23.262,170.3,25.97
2,-3513.2,170.3,25.97
3,-3514.4,170.3,25.97
4,-3515,170.3,25.97
5,-3515.3,170.3,25.97
6,-3515.5,170.3,25.97
7,-3515.2,170.3,25.97
8,-3515.2,170.3,25.97
9,-3514.9,170.3,25.97
10,-3515.1,170.3,25.97
11,-3514.9,170.3,25.97
12,-3515.2,170.3,25.97
13,-3514.9,170.3,25.97
14,-3515.3,170.3,25.97
15,-3515.8,170.3,25.97
16,-3515.2,170.3,25.97
17,-3515.8,170.3,25.97
18,-3515.8,170.3,25.97
19,-3515.4,170.3,25.97
20,-3515.7,170.3,25.97
21,-3515.4,170.3,25.97
22,-3515.1,170.3,25.97
23,-3515.2,170.3,25.97
24,-3516.1,170.3,25.97
25,-3515.7,170.3,25.97
26,-3515.4,170.3,25.97
27,-3515.4,170.3,25.97
28,-3515.6,170.3,25.97
29,-3515.9,170.3,25.97
30,-3515.9,170.3,25.97
31,-3516.2,170.3,25.97
32,-3516.3,170.3,25.97
33,-3516.1,170.3,25.97
34,-3515.7,170.3,25.97
35,-3516.2,170.3,25.97
36,-3516.1,170.3,25.97
37,-3515.7,170.3,25.97
38,-3516.1,170.3,25.97
39,-3516.5,170.3,25.97
40,-3516.2,170.3,25.97
41,-3516.1,170.3,25.97
42,-3516.1,170.3,25.97
43,-3516.4,170.3,25.97
44,-3516.5,170.3,25.97
45,-3516.2,170.3,25.97
46,-3516.2,170.3,25.97
47,-3516.3,170.3,25.97
48,-3516.3,170.3,25.97
49,-3515.8,170.3,25.97
50,-3515.8,170.3,25.97
51,-3516.6,170.3,25.97
52,-3516.1,170.3,25.97
53,-3516,170.3,25.97
54,-3516.6,170.3,25.97
55,-3516.5,170.3,25.97
56,-3516.4,170.3,25.97
57,-3516.6,170.3,25.97
58,-3516.1,170.3,25.97
59,-3516.4,170.3,25.97
60,-3516.4,170.3,25.97
61,-3516.4,170.3,25.97
62,-3516,170.3,25.97
63,-3516.2,170.3,25.97
64,-3516.1,170.3,25.97
65,-3516.3,170.3,25.97
66,-3516.9,170.3,25.97
67,-3516.6,170.3,25.97
68,-3516.1,170.3,25.97
69,-3515.7,170.3,25.97
70,-3516.4,170.3,25.97
71,-3516.6,170.3,25.97
72,-3516.4,170.3,25.97
73,-3516.6,170.3,25.97
74,-3515.8,170.3,25.97
75,-3516.4,170.3,25.97
76,-3516.3,170.3,25.97
77,-3516.9,170.3,25.97
78,-3516.2,170.3,25.97
79,-3516.3,170.3,25.97
80,-3516.9,170.3,25.97
81,-3516.6,170.3,25.97
82,-3516.9,170.3,25.97
83,-3516.8,170.3,25.97
84,-3516.5,170.3,25.97
85,-3516.6,170.3,25.97
86,-3516.9,170.3,25.97
87,-1243,170.3,25.97
88,38.842,170.3,25.97
89,33.492,170.3,25.97
90,21.648,170.3,25.97
91,22.247,170.3,25.97
92,22.024,170.3,25.97
93,22.415,170.3,25.97
94,22.29,170.3,25.97
95,22.6,170.3,25.97
96,22.693,170.3,25.97
97,23.349,170.3,25.97
98,22.421,170.3,25.97
99,23.132,170.3,25.97
100,23.115,170.3,25.97
101,22.905,170.3,25.97
102,23.103,170.3,25.97
103,23.082,170.3,25.97
104,23.319,170.3,25.97
105,23.091,170.3,25.97
106,23.467,170.3,25.97
107,23.624,170.3,25.97
108,23.318,170.3,25.97
109,23.282,170.3,25.97
110,23.275,170.3,25.97
111,23.247,170.3,25.97
112,23.287,170.3,25.97
113,23.259,170.3,25.97
114,23.308,170.3,25.97
115,23.773,170.3,25.97
116,23.439,170.3,25.97
117,23.597,170.3,25.97
118,23.056,170.3,25.97
119,22.885,170.3,25.97
120,23.078,170.3,25.97
121,23.348,170.3,25.97
122,23.118,170.3,25.97
123,23.376,170.3,25.97
124,23.432,170.3,25.97
125,23.78,170.3,25.97
126,23.321,170.3,25.97
127,23.593,170.3,25.97
128,23.119,170.3,25.97
129,22.968,170.3,25.97
130,22.925,170.3,25.97
131,23.259,170.3,25.97
132,23.204,170.3,25.97
133,23.05,170.3,25.97
134,23.047,170.3,25.97
135,23.268,170.3,25.97
136,23.342,170.3,25.97
137,23.73,170.3,25.97
138,23.314,170.3,25.97
139,23.688,170.3,25.97
140,22.673,170.3,25.97
141,23.566,170.3,25.97
142,23.103,170.3,25.97
143,23.321,170.3,25.97
144,23.506,170.3,25.97
145,23.742,170.3,25.97
146,22.954,170.3,25.97
147,23.058,170.3,25.97
148,23.369,170.3,25.97
149,23.178,170.3,25.97
150,23.787,170.3,25.97
151,23.67,170.3,25.97
152,23.465,170.3,25.97
153,23.715,170.3,25.97
154,23.598,170.3,25.97
155,23.463,170.3,25.97
156,23.091,170.3,25.97
157,23.123,170.3,25.97
158,23.365,170.3,25.97
159,22.988,170.3,25.97
160,23.543,170.3,25.97
161,23.211,170.3,25.97
162,23.168,170.3,25.97
163,23.488,170.3,25.97
164,22.955,170.3,25.97
165,23.523,170.3,25.97
166,23.2,170.3,25.97
167,23.511,170.3,25.97
168,23.412,170.3,25.97
169,23.288,170.3,25.97
170,23.419,170.3,25.97
171,23.646,170.3,25.97
172,23.66,170.3,25.97
173,24.026,170.3,25.97
174,23.73,170.3,25.97
175,23.574,170.3,25.97
176,23.522,170.3,25.97
177,23.319,170.3,25.97
178,23.002,170.3,25.97
179,23.484,170.3,25.97
180,23.432,170.3,25.97
181,23.276,170.3,25.97
182,23.506,170.3,25.97
183,23.432,170.3,25.97
184,23.313,170.3,25.97
185,23.539,170.3,25.97
186,23.653,170.3,25.97
187,23.216,170.3,25.97
188,23.553,170.3,25.97
189,23.047,170.3,25.97
190,23.333,170.3,25.97
191,23.068,170.3,25.97
192,23.303,170.3,25.97
193,23.324,170.3,25.97
194,23.796,170.3,25.97
195,23.605,170.3,25.97
196,23.553,170.3,25.97
197,23.259,170.3,25.97
198,23.065,170.3,25.97
199,23.136,170.3,25.97
200,23.397,170.3,25.97
201,23.744,170.3,25.97
202,22.876,170.3,25.97
203,23.316,170.3,25.97
204,23.217,170.3,25.97
205,23.592,170.3,25.97
206,23.724,170.3,25.97
207,23.419,170.3,25.97
208,23.129,170.3,25.97
209,23.692,170.3,25.97
210,23.483,170.3,25.97
211,23.711,170.3,25.97
212,23.846,170.3,25.97
213,23.769,170.3,25.97
214,23.202,170.3,25.97
215,23.405,170.3,25.97
216,23.025,170.3,25.97
217,23.256,170.3,25.97
218,22.719,170.3,25.97
219,23.712,170.3,25.97
220,23.474,170.3,25.97
221,23.295,170.3,25.97
222,23.348,170.3,25.97
223,23.519,170.3,25.97
224,23.514,170.3,25.97
225,23.421,170.3,25.97
226,23.563,170.3,25.97
227,23.686,170.3,25.97
228,23.525,170.3,25.97
229,23.526,170.3,25.97
230,23.456,170.3,25.97
231,23.625,170.3,25.97
232,23.679,170.3,25.97
233,23.66,170.3,25.97
234,23.881,170.3,25.97
235,23.372,170.3,25.97
236,22.994,170.3,25.97
237,23.37,170.3,25.97
238,23.069,170.3,25.97
239,23.565,170.3,25.97
240,23.232,170.3,25.97
241,22.863,170.3,25.97
242,23.303,170.3,25.97
243,23.579,170.3,25.97
244,23.222,170.3,25.97
245,23.537,170.3,25.97
246,23.753,170.3,25.97
247,23.214,170.3,25.97
248,23.842,170.3,25.97
249,23.157,170.3,25.97
250,23.839,170.3,25.97
251,23.455,170.3,25.97
252,23.253,170.3,25.97
253,23.336,170.3,25.97
254,23.297,170.3,25.97
255,23.263,170.3,25.97
256,23.071,170.3,25.97
257,23.158,170.3,25.97
258,23.17,170.3,25.97
259,23.285,170.3,25.97
260,23.542,170.3,25.97
